"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
2.923047917E-1,NaN
3.956300833E-1,-6.924979201E1
5.024389166E-1,-6.621456018E1
6.086964167E-1,-6.358409551E1
7.124135834E-1,-6.200540951E1
8.190988749E-1,-6.267048119E1
9.249040417E-1,-6.302126571E1
1.028741083E0,-5.265653439E1
1.130887375E0,-3.998446107E1
1.235984167E0,-5.316056669E1
1.342507208E0,-5.838701338E1
1.447298708E0,-4.637814839E1
1.554023125E0,-4.064237593E1
1.660628625E0,-3.532726696E1
1.762854583E0,NaN
1.868747917E0,-4.398534593E1
1.975315583E0,-4.425750979E1
2.080070000E0,-4.569440275E1
2.186644917E0,-4.984269733E1
2.289159750E0,-5.719053426E1
2.395004625E0,-6.266404997E1
2.497113958E0,-6.199680304E1
2.599269750E0,-4.359729983E1
2.705179667E0,-4.117998296E1
2.811851208E0,-4.985565745E1
2.913960667E0,-5.054362996E1
3.015937292E0,-3.985274260E1
3.122509792E0,-4.106659816E1
3.229266208E0,-3.860893010E1
3.332566417E0,-4.187843134E1
3.439250833E0,-4.591922363E1
3.545966417E0,-4.822656090E1
3.649238792E0,-5.709762784E1
3.756144792E0,-6.454865161E1
3.862753167E0,-6.260970942E1
3.966018500E0,-6.231833397E1
4.070505208E0,NaN
4.176278292E0,-6.797808386E1
4.282698375E0,-4.935970200E1
4.389225375E0,-4.631236101E1
4.495800542E0,-4.641301335E1
4.599258667E0,-4.406505349E1
4.701287375E0,-4.450856589E1
4.807984500E0,-4.456323172E1
4.914651458E0,-5.972386816E1
5.017138875E0,-4.623316092E1
5.120614333E0,-4.056747285E1
5.222496958E0,-3.883907128E1
5.329235292E0,-4.419988918E1
5.433483792E0,-4.558528038E1
5.537412042E0,-4.142424462E1
5.644111958E0,-4.316704273E1
5.749450458E0,-3.929205491E1
5.853988667E0,-4.004692310E1
5.960663417E0,-5.130030708E1
6.066573542E0,-4.139617529E1
6.170637542E0,-3.755966588E1
6.277256625E0,-3.916854590E1
6.383818542E0,-4.961726540E1
6.489228958E0,-4.109443746E1
6.595977917E0,-4.526514345E1
6.700901833E0,-4.649292415E1
6.803980625E0,-4.072311235E1
6.910675042E0,-5.718354001E1
7.016668333E0,-3.648706765E1
7.120600125E0,-4.567475553E1
7.225763708E0,-4.002060534E1
7.331719583E0,-3.915039975E1
7.436882167E0,-3.542966598E1
7.543627583E0,-4.166496114E1
7.650078333E0,-5.163736016E1
7.753819292E0,-4.808394344E1
7.860558000E0,-3.702081790E1
7.965677250E0,-4.093933507E1
8.070619125E0,-3.707822927E1
8.177274500E0,-4.107031346E1
8.283393792E0,-5.789505804E1
8.389241750E0,-6.211066479E1
8.495794417E0,-6.287558381E1
8.602065333E0,-6.438585243E1
8.704054917E0,-3.966474857E1
8.810648708E0,-4.102539567E1
8.916733583E0,-4.012747258E1
9.020679042E0,-4.789109142E1
9.127370750E0,-5.786916456E1
9.233127792E0,-6.320271902E1
9.337351125E0,-6.413473522E1
9.439196708E0,-4.500008012E1
9.545817417E0,-3.608740643E1
9.652067583E0,-3.437499683E1
9.753942083E0,-4.898647731E1
9.860589333E0,-3.977585265E1
9.965702208E0,-4.870466825E1
1.007082154E1,-5.918069225E1
1.017738471E1,-6.377183018E1
1.028338933E1,-6.633568368E1
1.038923317E1,-6.476275397E1
1.049178108E1,-6.299310207E1
1.059848546E1,-6.128353953E1
1.070208642E1,-6.245615147E1
1.080877400E1,-6.144576519E1
1.091505171E1,-4.604838752E1
1.102082525E1,-4.309505752E1
1.112754454E1,-4.277879387E1
1.123342187E1,-4.739861497E1
1.133556904E1,-5.831172036E1
1.143815429E1,-5.955180606E1
1.154486637E1,-4.662096277E1
1.165011346E1,-3.784865995E1
1.175431513E1,-3.586834204E1
1.186092312E1,-4.620045094E1
1.196636667E1,-4.111514337E1
1.206892779E1,NaN
1.217326133E1,-4.380485286E1
1.227988121E1,-4.118673874E1
1.238583050E1,-4.488396861E1
1.248916742E1,-5.238041364E1
1.259584208E1,-3.970995417E1
1.270219588E1,-4.065466750E1
1.280892892E1,-5.080218839E1
1.291556112E1,-5.532887691E1
1.302096571E1,-6.317570887E1
1.312770437E1,-4.065030242E1
1.323168100E1,-3.820906330E1
1.333557188E1,-4.019010154E1
1.343750762E1,-4.479190702E1
1.354236717E1,-4.298028772E1
1.364908708E1,-5.491342410E1
1.375435858E1,-3.947164931E1
1.386126371E1,-3.989679993E1
1.396584004E1,-3.853491531E1
1.407095367E1,-5.177282550E1
1.417758212E1,-4.271145232E1
1.428429525E1,-4.668250461E1
1.438917637E1,-3.592427061E1
1.449334371E1,-4.000434780E1
1.459994521E1,-3.729192002E1
1.470221879E1,-4.802189793E1
1.480831267E1,-3.495935053E1
1.491498567E1,-3.757402672E1
1.501888871E1,-4.987224367E1
1.512503908E1,-4.572470336E1
1.523166825E1,-4.623713904E1
1.533557063E1,-5.050363250E1
1.544113387E1,-4.396539486E1
1.554795017E1,-3.673318247E1
1.565442125E1,-3.585651220E1
1.575834025E1,-4.174622044E1
1.586499075E1,-5.002435606E1
1.597099788E1,-5.091518238E1
1.607385929E1,-5.928778247E1
1.618059296E1,-5.906591212E1
1.628567496E1,-5.755253170E1
1.639054133E1,-6.023255622E1
1.649608642E1,-6.668359862E1
1.660228992E1,-4.215520247E1
1.670730663E1,-4.079947932E1
1.681397379E1,-4.139684728E1
1.691937837E1,-3.736443309E1
1.702388538E1,-3.725129896E1
1.712849067E1,-4.044964243E1
1.723167208E1,-4.744824085E1
1.733644329E1,-6.006484294E1
1.744052292E1,-3.730206584E1
1.754713933E1,-4.895572656E1
1.765367617E1,-4.637781369E1
1.775719300E1,-4.074509861E1
1.786385296E1,-4.039949334E1
1.797060583E1,-3.940789537E1
1.807290762E1,-4.601434388E1
1.817506179E1,-4.001471982E1
1.827838279E1,-3.590678855E1
1.838126567E1,-4.822869109E1
1.848475504E1,-4.103253493E1
1.859045692E1,-4.171877674E1
1.869712608E1,-3.538892588E1
1.880377658E1,-3.805668416E1
1.890728587E1,-4.200411766E1
1.901391217E1,-5.579892714E1
1.912061650E1,-5.039740500E1
1.922394454E1,-6.118558396E1
1.933065242E1,-6.405639434E1
1.943728300E1,-6.337154848E1
1.954063367E1,-6.172737095E1
1.964749092E1,-5.927353285E1
1.975031500E1,-5.788577995E1
1.985607458E1,-5.902830821E1
1.995830229E1,-6.059390316E1
2.006495537E1,-3.888747446E1
2.017157025E1,-4.347213990E1
2.027502600E1,-4.412590416E1
2.038164675E1,-4.252615168E1
2.048833342E1,-4.277825043E1
2.059169187E1,-4.338919247E1
2.069748512E1,-4.136463959E1
2.080427175E1,-4.181946686E1
2.090833771E1,-4.506641085E1
2.101498046E1,-4.764472316E1
2.112164525E1,-4.113028577E1
2.122375388E1,-3.671940995E1
2.132999417E1,-3.933541919E1
2.143163087E1,-4.150842054E1
2.153419450E1,-4.635567696E1
2.164041162E1,-5.834749011E1
2.174312988E1,-4.656703106E1
2.184981979E1,-5.677571021E1
2.195652325E1,-4.463638390E1
2.205937558E1,-4.677552087E1
2.216598875E1,-4.055704176E1
2.227189246E1,-4.578733939E1
2.237617992E1,-4.007060385E1
2.248110658E1,-4.161922882E1
2.258780804E1,-4.091136825E1
2.269303808E1,-5.521364474E1
2.279991567E1,-6.098274492E1
2.290670558E1,-6.477463007E1
2.300977271E1,-6.251705216E1
2.311648067E1,-5.834558114E1
