"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,1.274045984E-6
2.083767452E-2,1.262694094E-6
4.167534903E-2,1.260642546E-6
6.251302355E-2,1.253579406E-6
8.335069806E-2,1.247394543E-6
1.041883726E-1,1.235974018E-6
1.250260471E-1,1.225619925E-6
1.458637216E-1,1.212485226E-6
1.667013961E-1,1.199480701E-6
1.875390706E-1,1.182110385E-6
2.083767452E-1,1.163241144E-6
2.292144197E-1,1.145287178E-6
2.500520942E-1,1.124950529E-6
2.708897687E-1,1.103832620E-6
2.917274432E-1,1.080028286E-6
3.125651177E-1,1.055095053E-6
3.334027922E-1,1.028038789E-6
3.542404668E-1,1.000998082E-6
3.750781413E-1,9.714391679E-7
3.959158158E-1,9.424394221E-7
4.167534903E-1,9.114797535E-7
4.375911648E-1,8.813256164E-7
4.584288393E-1,8.477791582E-7
4.792665139E-1,8.152441432E-7
5.001041884E-1,7.796521303E-7
5.209418629E-1,7.466839246E-7
5.417795374E-1,7.105331866E-7
5.626172119E-1,6.762480922E-7
5.834548864E-1,6.394038853E-7
6.042925610E-1,6.047168638E-7
6.251302355E-1,5.672748281E-7
6.459679100E-1,5.314451959E-7
6.668055845E-1,4.942025739E-7
6.876432590E-1,4.585449825E-7
7.084809335E-1,4.228038391E-7
7.293186080E-1,3.876117647E-7
7.501562826E-1,3.527921854E-7
7.709939571E-1,3.183953919E-7
7.918316316E-1,2.851313882E-7
8.126693061E-1,2.516163257E-7
8.335069806E-1,2.193329230E-7
8.543446551E-1,1.876672718E-7
8.751823297E-1,1.575577395E-7
8.960200042E-1,1.276094002E-7
9.168576787E-1,9.915315216E-8
9.376953532E-1,7.123432732E-8
9.585330277E-1,4.562559872E-8
9.793707022E-1,1.992908824E-8
1.000208377E0,-3.568110015E-9
1.021046051E0,-2.631814486E-8
1.041883726E0,-4.632261239E-8
1.062721400E0,-6.630883377E-8
1.083559075E0,-8.365995366E-8
1.104396749E0,-1.010607613E-7
1.125234424E0,-1.154726177E-7
1.146072098E0,-1.296138016E-7
1.166909773E0,-1.418818115E-7
1.187747447E0,-1.528258521E-7
1.208585122E0,-1.615477401E-7
1.229422796E0,-1.688986196E-7
1.250260471E0,-1.744858386E-7
1.271098145E0,-1.787640175E-7
1.291935820E0,-1.812393436E-7
1.312773494E0,-1.820079952E-7
1.333611169E0,-1.815964965E-7
1.354448844E0,-1.792838244E-7
1.375286518E0,-1.754846627E-7
1.396124193E0,-1.699550555E-7
1.416961867E0,-1.632957621E-7
1.437799542E0,-1.552755486E-7
1.458637216E0,-1.464751854E-7
1.479474891E0,-1.355636606E-7
1.500312565E0,-1.237364864E-7
1.521150240E0,-1.103718717E-7
1.541987914E0,-9.619699057E-8
1.562825589E0,-8.015563248E-8
1.583663263E0,-6.391230740E-8
1.604500938E0,-4.616248331E-8
1.625338612E0,-2.884338754E-8
1.646176287E0,-9.133905217E-9
1.667013961E0,1.010879622E-8
1.687851636E0,3.060654775E-8
1.708689310E0,5.135144494E-8
1.729526985E0,7.307930489E-8
