sensor,language,tone,participant,script,time,autocorrelation_mean,autocorrelation_standard deviation,autocorrelation_min,autocorrelation_max,autocorrelation_missing
autocorrelations,ch,bus,yaoyi,t4,14.3,-8.011627905333333e-09,3.299239575054558e-09,-1.272482782e-08,-3.218652557e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,14.4,-7.782018789500002e-09,2.8217308865172507e-09,-1.158243953e-08,-3.744002832e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,14.5,-5.0780399071666675e-09,3.120313591249519e-09,-1.044482334e-08,-1.478626309e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,14.6,-4.726958584366666e-09,3.7319205220844115e-09,-9.29950236e-09,-2.646966755e-10,0.0
autocorrelations,ch,bus,yaoyi,t4,14.7,-3.5237473674666663e-09,3.6137207668892787e-09,-7.815107908e-09,1.614286566e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,14.8,-1.3663390147666665e-09,3.144794517051682e-09,-6.086078645e-09,3.230493394e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,14.9,-1.574828517e-09,2.8289130553527784e-09,-5.574188827e-09,2.002851863e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,15.0,8.082701781666667e-10,3.2458283697093897e-09,-4.636843249e-09,4.444983455e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,15.1,9.809206141666665e-10,3.755045959298426e-09,-3.675480033e-09,5.57486647e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,15.2,1.4422173766833332e-09,3.543234545468512e-09,-2.680457926e-09,6.63959242e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,15.3,3.006197182e-09,2.986234056034792e-09,-1.676755306e-09,7.19329864e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,15.4,1.9146099147166667e-09,2.8544191712841917e-09,-1.967339124e-09,6.133116681e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,15.5,3.3464275165416663e-09,3.388069620914579e-09,-1.93562994e-09,7.214692512e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,15.6,3.070312979233334e-09,3.752173595626509e-09,-1.592109645e-09,7.698405852e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,15.7,3.0118622073999994e-09,3.433999092847842e-09,-8.475794355e-10,8.308898123e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,15.8,4.863011322133333e-09,2.906417194323039e-09,5.731767598e-10,9.066009694e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,15.9,4.30170907117e-09,2.954288386865583e-09,-5.548677898e-11,8.689517723e-09,0.0
autocorrelations,ch,bus,yaoyi,t4,16.0,6.516028757333333e-09,3.483972616763166e-09,1.08198758e-09,1.044848623e-08,0.0
autocorrelations,ch,casual,jack,t1,0.1,2.6562750245000004e-07,5.634823423395644e-09,2.575226369e-07,2.757851811e-07,0.0
autocorrelations,ch,casual,jack,t1,0.2,2.4263047939999997e-07,7.843667838571854e-09,2.306951554e-07,2.529535444e-07,0.0
autocorrelations,ch,casual,jack,t1,0.3,2.0952016108333334e-07,1.1027737400553551e-08,1.933317014e-07,2.253853149e-07,0.0
autocorrelations,ch,casual,jack,t1,0.4,1.695106823e-07,1.1807939893118696e-08,1.519330833e-07,1.864789411e-07,0.0
autocorrelations,ch,casual,jack,t1,0.5,1.2576207483333334e-07,1.2901480834077054e-08,1.067319876e-07,1.443532441e-07,0.0
autocorrelations,ch,casual,jack,t1,0.6,7.993191393166667e-08,1.2945467753734206e-08,6.095442729e-08,9.879438632e-08,0.0
autocorrelations,ch,casual,jack,t1,0.7,3.5181891480000004e-08,1.225223821935473e-08,1.733935156e-08,5.343258006e-08,0.0
autocorrelations,ch,casual,jack,t1,0.8,-5.148561702166667e-09,1.0626307446109791e-08,-2.028237556e-08,1.068476364e-08,0.0
autocorrelations,ch,casual,jack,t1,0.9,-3.9263237990000004e-08,8.557808970580512e-09,-5.130004118e-08,-2.634102441e-08,0.0
autocorrelations,ch,casual,jack,t1,1.0,-6.535038982166666e-08,6.3354458975858825e-09,-7.424807654e-08,-5.56291572e-08,0.0
autocorrelations,ch,casual,jack,t1,1.1,-8.271048970333334e-08,3.483058943787596e-09,-8.720050958e-08,-7.71867968e-08,0.0
autocorrelations,ch,casual,jack,t1,1.2,-8.937198141500002e-08,4.902005695758803e-10,-8.991741304e-08,-8.857853468e-08,0.0
autocorrelations,ch,casual,jack,t1,1.3,-8.433552897166666e-08,3.0049425823773147e-09,-8.827275494e-08,-7.946865301e-08,0.0
autocorrelations,ch,casual,jack,t1,1.4,-6.938667450666667e-08,5.457698843623249e-09,-7.693253044e-08,-6.097270374e-08,0.0
autocorrelations,ch,casual,jack,t1,1.5,-4.7257633218333334e-08,7.038649654514694e-09,-5.741773507e-08,-3.679682971e-08,0.0
autocorrelations,ch,casual,jack,t1,1.6,-2.1013815734333334e-08,7.67178063878752e-09,-3.221169937e-08,-9.782153096e-09,0.0
autocorrelations,ch,casual,jack,t1,1.7,6.3219035967e-09,7.75329615184439e-09,-5.082281142e-09,1.7604157e-08,0.0
autocorrelations,ch,casual,jack,t1,1.8,3.1747389761666665e-08,6.5778277798479694e-09,2.192989112e-08,4.096807237e-08,0.0
autocorrelations,ch,casual,jack,t1,1.9,5.2159479128333334e-08,4.967621435938654e-09,4.456473796e-08,5.914047376e-08,0.0
autocorrelations,ch,casual,jack,t1,2.0,6.552906938833334e-08,2.6475585034779117e-09,6.14658987e-08,6.892204864e-08,0.0
autocorrelations,ch,casual,jack,t1,2.1,7.055007376333333e-08,4.2939395695981415e-10,6.966412258e-08,7.089922146e-08,0.0
autocorrelations,ch,casual,jack,t1,2.2,6.8064458395e-08,1.7657342018756386e-09,6.508347047e-08,7.037861631e-08,0.0
autocorrelations,ch,casual,jack,t1,2.3,5.8147673250000005e-08,3.876089174173499e-09,5.215366473e-08,6.359249302e-08,0.0
autocorrelations,ch,casual,jack,t1,2.4,4.08497959e-08,5.938287272144794e-09,3.19589431e-08,4.929217503e-08,0.0
autocorrelations,ch,casual,jack,t1,2.5,1.7165725462333335e-08,7.591118872634951e-09,5.750531434e-09,2.798608335e-08,0.0
autocorrelations,ch,casual,jack,t1,2.6,-1.16482683156e-08,8.470226111125354e-09,-2.407864843e-08,7.406518024e-10,0.0
autocorrelations,ch,casual,jack,t1,2.7,-4.0532076088333333e-08,7.992224577067108e-09,-5.207657107e-08,-2.859545347e-08,0.0
autocorrelations,ch,casual,jack,t1,2.8,-6.711796544499999e-08,7.060523712598946e-09,-7.728127991e-08,-5.659200299e-08,0.0
autocorrelations,ch,casual,jack,t1,2.9,-8.9248798735e-08,5.509075991398759e-09,-9.703970616e-08,-8.094122083e-08,0.0
autocorrelations,ch,casual,jack,t1,3.0,-1.0586326759833333e-07,3.861797257342694e-09,-1.113040317e-07,-9.986391179e-08,0.0
autocorrelations,ch,casual,jack,t1,3.1,-1.1586347923333333e-07,1.898873206598782e-09,-1.183816939e-07,-1.128591613e-07,0.0
autocorrelations,ch,casual,jack,t1,3.2,-1.1842867086666668e-07,6.058593387969088e-10,-1.191319653e-07,-1.173009775e-07,0.0
autocorrelations,ch,casual,jack,t1,3.3,-1.1223202595000001e-07,2.9528967381747643e-09,-1.161966389e-07,-1.075255717e-07,0.0
autocorrelations,ch,casual,jack,t1,3.4,-9.892710386666667e-08,4.714065113534634e-09,-1.054705614e-07,-9.179230369e-08,0.0
autocorrelations,ch,casual,jack,t1,3.5,-8.025843066333334e-08,5.845820036779417e-09,-8.862478589e-08,-7.147631973e-08,0.0
autocorrelations,ch,casual,jack,t1,3.6,-5.8338320368333335e-08,6.717130178989544e-09,-6.803463584e-08,-4.833086821e-08,0.0
autocorrelations,ch,casual,jack,t1,3.7,-3.433359112e-08,6.787089148968158e-09,-4.435119009e-08,-2.435859041e-08,0.0
autocorrelations,ch,casual,jack,t1,3.8,-1.1484361609499999e-08,6.226292374766879e-09,-2.072833547e-08,-2.52004932e-09,0.0
autocorrelations,ch,casual,jack,t1,3.9,8.660145172e-09,5.011122122202752e-09,1.123412948e-09,1.582391895e-08,0.0
autocorrelations,ch,casual,jack,t1,4.0,2.369082011333333e-08,3.473385084771545e-09,1.828194781e-08,2.837460754e-08,0.0
autocorrelations,ch,casual,jack,t1,4.1,3.2377315711666664e-08,1.343433843835826e-09,3.011051663e-08,3.408149915e-08,0.0
autocorrelations,ch,casual,jack,t1,4.2,3.4446397941666665e-08,3.95485527205983e-10,3.371473707e-08,3.501871087e-08,0.0
autocorrelations,ch,casual,jack,t1,4.3,2.977665714333333e-08,2.429413798199336e-09,2.596325616e-08,3.291062172e-08,0.0
autocorrelations,ch,casual,jack,t1,4.4,1.87584802e-08,3.88967580863224e-09,1.284309636e-08,2.432921315e-08,0.0
autocorrelations,ch,casual,jack,t1,4.5,2.5251752895000004e-09,5.235360088031258e-09,-5.139026045e-09,1.001233363e-08,0.0
autocorrelations,ch,casual,jack,t1,4.6,-1.6800366563333333e-08,5.762458480888738e-09,-2.519222419e-08,-8.39094913e-09,0.0
autocorrelations,ch,casual,jack,t1,4.7,-3.829995328666667e-08,6.2837891499104825e-09,-4.78286386e-08,-2.929219477e-08,0.0
autocorrelations,ch,casual,jack,t1,4.8,-6.124651656e-08,6.682450639619394e-09,-7.087895149e-08,-5.131632736e-08,0.0
autocorrelations,ch,casual,jack,t1,4.9,-8.267699474166667e-08,5.391606042177313e-09,-9.033188392e-08,-7.448826111e-08,0.0
autocorrelations,ch,casual,jack,t1,5.0,-9.838718157666666e-08,3.5717264878633035e-09,-1.032110672e-07,-9.274017603e-08,0.0
autocorrelations,ch,casual,jack,t1,5.1,-1.0672651768333333e-07,1.262991892912804e-09,-1.081973066e-07,-1.045966314e-07,0.0
autocorrelations,ch,casual,jack,t1,5.2,-1.0725930461666667e-07,9.368857521819126e-10,-1.082818957e-07,-1.055917311e-07,0.0
autocorrelations,ch,casual,jack,t1,5.3,-9.999519993666667e-08,3.2218701454039113e-09,-1.04429109e-07,-9.490037846e-08,0.0
autocorrelations,ch,casual,jack,t1,5.4,-8.544286528666667e-08,4.988773157628624e-09,-9.245547977e-08,-7.801849594e-08,0.0
autocorrelations,ch,casual,jack,t1,5.5,-6.525420624833333e-08,6.446957615196337e-09,-7.460880076e-08,-5.562230861e-08,0.0
autocorrelations,ch,casual,jack,t1,5.6,-4.0209340240000005e-08,7.713812655153674e-09,-5.135754378e-08,-2.879382415e-08,0.0
autocorrelations,ch,casual,jack,t1,5.7,-1.2753039695833335e-08,7.94786539410491e-09,-2.444283636e-08,-1.179452473e-09,0.0
autocorrelations,ch,casual,jack,t1,5.8,1.4728949513666668e-08,7.524043870517262e-09,3.597019311e-09,2.569220533e-08,0.0
autocorrelations,ch,casual,jack,t1,5.9,3.956296706333333e-08,6.59683406526031e-09,2.985482957e-08,4.901893961e-08,0.0
autocorrelations,ch,casual,jack,t1,6.0,6.054535245166667e-08,5.247621721194464e-09,5.24615724e-08,6.79794178e-08,0.0
autocorrelations,ch,casual,jack,t1,6.1,7.591167272e-08,3.4990719192119317e-09,7.06068366e-08,8.078063119e-08,0.0
autocorrelations,ch,casual,jack,t1,6.2,8.505504045666666e-08,1.5449749519307275e-09,8.243275995e-08,8.690738905e-08,0.0
autocorrelations,ch,casual,jack,t1,6.3,8.686101954666666e-08,4.908819319145567e-10,8.594551299e-08,8.721964268e-08,0.0
autocorrelations,ch,casual,jack,t1,6.4,8.1574501205e-08,2.667537088604786e-09,7.73235997e-08,8.508480482e-08,0.0
autocorrelations,ch,casual,jack,t1,6.5,6.922782526e-08,4.350520268700142e-09,6.257301115e-08,7.542004586e-08,0.0
autocorrelations,ch,casual,jack,t1,6.6,5.153594539333333e-08,5.687342881793626e-09,4.304105693e-08,5.960886846e-08,0.0
autocorrelations,ch,casual,jack,t1,6.7,3.017634018833333e-08,6.470134681807331e-09,2.07782957e-08,3.959453216e-08,0.0
autocorrelations,ch,casual,jack,t1,6.8,7.271107099999999e-09,6.3902327812238275e-09,-2.224955707e-09,1.664691456e-08,0.0
autocorrelations,ch,casual,jack,t1,6.9,-1.4129227938833334e-08,5.585639698154666e-09,-2.194753888e-08,-5.872082135e-09,0.0
autocorrelations,ch,casual,jack,t1,7.0,-3.1831811021666665e-08,4.521619025173818e-09,-3.843741095e-08,-2.509432327e-08,0.0
autocorrelations,ch,casual,jack,t1,7.1,-4.639912107666667e-08,3.5554962159235035e-09,-5.136238677e-08,-4.109535281e-08,0.0
autocorrelations,ch,casual,jack,t1,7.2,-5.6640374583333336e-08,2.260528793368451e-09,-5.971144098e-08,-5.300681839e-08,0.0
autocorrelations,ch,casual,jack,t1,7.3,-6.104391904e-08,3.1345476203782685e-10,-6.1460249e-08,-6.046006285e-08,0.0
autocorrelations,ch,casual,jack,t1,7.4,-5.843207811e-08,1.6163470805226083e-09,-6.042579714e-08,-5.574255245e-08,0.0
autocorrelations,ch,casual,jack,t1,7.5,-4.8944133388333336e-08,3.793209643540103e-09,-5.404771065e-08,-4.305852518e-08,0.0
autocorrelations,ch,casual,jack,t1,7.6,-3.291989923833333e-08,5.199061937081789e-09,-4.03249829e-08,-2.512513254e-08,0.0
autocorrelations,ch,casual,jack,t1,7.7,-1.3168996555833334e-08,5.951458170433269e-09,-2.180632636e-08,-4.310184056e-09,0.0
autocorrelations,ch,casual,jack,t1,7.8,8.125864027116667e-09,6.136797124380367e-09,-8.634807273e-10,1.708277304e-08,0.0
autocorrelations,ch,casual,jack,t1,7.9,2.9281159724999998e-08,5.856192644289792e-09,2.059809492e-08,3.791991677e-08,0.0
autocorrelations,ch,casual,jack,t1,8.0,4.894799960000001e-08,5.1355298538854935e-09,4.128432844e-08,5.624339147e-08,0.0
autocorrelations,ch,casual,jack,t1,8.1,6.473682511833334e-08,3.7444621557531234e-09,5.886864124e-08,6.980473135e-08,0.0
autocorrelations,ch,casual,jack,t1,8.2,7.505154037e-08,2.1565819038443924e-09,7.163541539e-08,7.805797272e-08,0.0
autocorrelations,ch,casual,jack,t1,8.3,8.0260462635e-08,7.923293539363855e-10,7.895812454e-08,8.111423548e-08,0.0
autocorrelations,ch,casual,jack,t1,8.4,8.019339142666668e-08,9.310723611238432e-10,7.868689598e-08,8.1186779e-08,0.0
autocorrelations,ch,casual,jack,t1,8.5,7.388650253333333e-08,2.5820424146899636e-09,6.989846138e-08,7.741510507e-08,0.0
autocorrelations,ch,casual,jack,t1,8.6,6.200423239166667e-08,4.145566706327555e-09,5.57461221e-08,6.780419108e-08,0.0
autocorrelations,ch,casual,jack,t1,8.7,4.4497765093333337e-08,5.674540693694414e-09,3.599140599e-08,5.255102847e-08,0.0
autocorrelations,ch,casual,jack,t1,8.8,2.2672420706666668e-08,6.635781268800739e-09,1.277914936e-08,3.222075682e-08,0.0
autocorrelations,ch,casual,jack,t1,8.9,-1.6918562111333335e-09,7.295754134789393e-09,-1.23798023e-08,8.971828005e-09,0.0
autocorrelations,ch,casual,jack,t1,9.0,-2.700719569833333e-08,7.0137841017584386e-09,-3.719585647e-08,-1.664438922e-08,0.0
autocorrelations,ch,casual,jack,t1,9.1,-5.0481718351666663e-08,6.3335438045669196e-09,-5.959107439e-08,-4.112598062e-08,0.0
autocorrelations,ch,casual,jack,t1,9.2,-7.004734018833334e-08,4.756582936250324e-09,-7.681756384e-08,-6.274014123e-08,0.0
autocorrelations,ch,casual,jack,t1,9.3,-8.442672866833335e-08,3.4016446956501563e-09,-8.916574079e-08,-7.926940693e-08,0.0
autocorrelations,ch,casual,jack,t1,9.4,-9.364713765333335e-08,1.8077142466408897e-09,-9.611218197e-08,-9.077848346e-08,0.0
autocorrelations,ch,casual,jack,t1,9.5,-9.787534549333331e-08,6.28597405945169e-10,-9.856500917e-08,-9.668275988e-08,0.0
autocorrelations,ch,casual,jack,t1,9.6,-9.662776584666668e-08,1.3235848492581979e-09,-9.812397032e-08,-9.437042052e-08,0.0
autocorrelations,ch,casual,jack,t1,9.7,-8.949265637000001e-08,2.8752811159185672e-09,-9.335384344e-08,-8.496425606e-08,0.0
autocorrelations,ch,casual,jack,t1,9.8,-7.654861644e-08,4.368887488602484e-09,-8.277112822e-08,-6.993231137e-08,0.0
autocorrelations,ch,casual,jack,t1,9.9,-5.986746158333333e-08,5.050861975565588e-09,-6.706716541e-08,-5.228224002e-08,0.0
autocorrelations,ch,casual,jack,t1,10.0,-4.1088431101666664e-08,5.514610945501763e-09,-4.927661842e-08,-3.307758059e-08,0.0
autocorrelations,ch,casual,jack,t1,10.1,-2.3001537646666666e-08,4.737284038606964e-09,-3.003604001e-08,-1.63051383e-08,0.0
autocorrelations,ch,casual,jack,t1,10.2,-7.171584179333334e-09,4.172971208876208e-09,-1.340846917e-08,-1.189665098e-09,0.0
autocorrelations,ch,casual,jack,t1,10.3,5.929928376e-09,3.2566238365295104e-09,1.054520451e-09,1.050148025e-08,0.0
autocorrelations,ch,casual,jack,t1,10.4,1.5122392711666667e-08,1.9968872508399437e-09,1.202568604e-08,1.789557397e-08,0.0
autocorrelations,ch,casual,jack,t1,10.5,2.0492425035e-08,1.1467656806360412e-09,1.858764639e-08,2.197997193e-08,0.0
autocorrelations,ch,casual,jack,t1,10.6,2.2535068525e-08,1.502610242004895e-10,2.223180888e-08,2.268252111e-08,0.0
autocorrelations,ch,casual,jack,t1,10.7,2.1570545315e-08,6.650622414314387e-10,2.039840522e-08,2.230812798e-08,0.0
autocorrelations,ch,casual,jack,t1,10.8,1.7428663153333334e-08,1.6146472866309748e-09,1.515008199e-08,1.971949001e-08,0.0
autocorrelations,ch,casual,jack,t1,10.9,1.0845373442666668e-08,2.020691711251325e-09,7.935443254e-09,1.373184892e-08,0.0
autocorrelations,ch,casual,jack,t1,11.0,3.1969269296333334e-09,2.3910729784733407e-09,-3.087915709e-10,6.565756762e-09,0.0
autocorrelations,ch,casual,jack,t1,11.1,-5.250465416166666e-09,2.2341571610116177e-09,-8.397894442e-09,-1.73576932e-09,0.0
autocorrelations,ch,casual,jack,t1,11.2,-1.2184671583333332e-08,1.5725752881258681e-09,-1.426960314e-08,-9.71558233e-09,0.0
autocorrelations,ch,casual,jack,t1,11.3,-1.5655173934999998e-08,5.284795244659038e-10,-1.614736703e-08,-1.463358644e-08,0.0
autocorrelations,ch,casual,jack,t1,11.4,-1.5997478401666668e-08,4.049372464312165e-10,-1.63830983e-08,-1.533911128e-08,0.0
autocorrelations,ch,casual,jack,t1,11.5,-1.2203214494333335e-08,1.7651546890906897e-09,-1.462601828e-08,-9.371447566e-09,0.0
autocorrelations,ch,casual,jack,t1,11.6,-3.799289337816667e-09,2.9865400377963165e-09,-8.00982734e-09,6.484092371e-10,0.0
autocorrelations,ch,casual,jack,t1,11.7,8.215509713e-09,3.752788233511349e-09,2.737915902e-09,1.363243583e-08,0.0
autocorrelations,ch,casual,jack,t1,11.8,2.1675647206666664e-08,4.019952701127629e-09,1.59724776e-08,2.771395723e-08,0.0
autocorrelations,ch,casual,jack,t1,11.9,3.644996669166667e-08,4.318897158372478e-09,3.012414304e-08,4.27264455e-08,0.0
autocorrelations,ch,casual,jack,t1,12.0,5.1560564766666674e-08,4.215658357429814e-09,4.524276631e-08,5.772853527e-08,0.0
autocorrelations,ch,casual,jack,t1,12.1,6.562464952166667e-08,3.917431517768577e-09,6.007920841e-08,7.128742941e-08,0.0
autocorrelations,ch,casual,jack,t1,12.2,7.890895081666666e-08,3.4968128146271234e-09,7.356968276e-08,8.374670487e-08,0.0
autocorrelations,ch,casual,jack,t1,12.3,8.880605467666666e-08,2.0967826005831816e-09,8.562055024e-08,9.173149146e-08,0.0
autocorrelations,ch,casual,jack,t1,12.4,9.380847942999999e-08,7.169408753869661e-10,9.246712531e-08,9.452843787e-08,0.0
autocorrelations,ch,casual,jack,t1,12.5,9.357319541666667e-08,7.607093361234093e-10,9.224047759e-08,9.443693568e-08,0.0
autocorrelations,ch,casual,jack,t1,12.6,8.877511501333334e-08,1.9255289410936944e-09,8.587208571e-08,9.133951899e-08,0.0
autocorrelations,ch,casual,jack,t1,12.7,8.001643351e-08,3.0810835649548094e-09,7.534604847e-08,8.449979075e-08,0.0
autocorrelations,ch,casual,jack,t1,12.8,6.682833258333332e-08,4.447932958476357e-09,6.008427706e-08,7.299673128e-08,0.0
autocorrelations,ch,casual,jack,t1,12.9,5.017424344166666e-08,5.0774853231752265e-09,4.267201164e-08,5.761449713e-08,0.0
autocorrelations,ch,casual,jack,t1,13.0,3.177825124666667e-08,5.230695239549823e-09,2.411409779e-08,3.941442264e-08,0.0
autocorrelations,ch,casual,jack,t1,13.1,1.28766122655e-08,5.406981654771775e-09,4.958857783e-09,2.067512948e-08,0.0
autocorrelations,ch,casual,jack,t1,13.2,-5.6256660661666665e-09,5.01387920505774e-09,-1.282665119e-08,1.907888772e-09,0.0
autocorrelations,ch,casual,jack,t1,13.3,-2.2081312898333333e-08,4.229718849496892e-09,-2.815883933e-08,-1.570816801e-08,0.0
autocorrelations,ch,casual,jack,t1,13.4,-3.435738026833333e-08,2.760230620349953e-09,-3.807587805e-08,-3.015581539e-08,0.0
autocorrelations,ch,casual,jack,t1,13.5,-4.173113460333334e-08,1.3588497782551125e-09,-4.343286183e-08,-3.931015633e-08,0.0
autocorrelations,ch,casual,jack,t1,13.6,-4.3423875155e-08,3.9771015631083036e-10,-4.383311266e-08,-4.260526173e-08,0.0
autocorrelations,ch,casual,jack,t1,13.7,-3.8916058308333335e-08,2.1995858079687277e-09,-4.185668481e-08,-3.533010456e-08,0.0
autocorrelations,ch,casual,jack,t1,13.8,-2.8637310133333332e-08,3.658898660277964e-09,-3.39321691e-08,-2.325821659e-08,0.0
autocorrelations,ch,casual,jack,t1,13.9,-1.3646161738333333e-08,4.7748369603981135e-09,-2.043751281e-08,-6.359616139e-09,0.0
autocorrelations,ch,casual,jack,t1,14.0,4.143540569466666e-09,5.171953441346588e-09,-3.516999042e-09,1.149610855e-08,0.0
autocorrelations,ch,casual,jack,t1,14.1,2.1984728223333336e-08,5.055681198067195e-09,1.46100053e-08,2.940177126e-08,0.0
autocorrelations,ch,casual,jack,t1,14.2,3.930535218e-08,4.718439410449476e-09,3.234567625e-08,4.608643511e-08,0.0
autocorrelations,ch,casual,jack,t1,14.3,5.5885816051666656e-08,4.568182226603016e-09,4.908905045e-08,6.248269843e-08,0.0
autocorrelations,ch,casual,jack,t1,14.4,7.003172071000001e-08,3.597745059885942e-09,6.46198948e-08,7.518141107e-08,0.0
autocorrelations,ch,casual,jack,t1,14.5,8.059080854333334e-08,2.2262135922716232e-09,7.711947191e-08,8.348189816e-08,0.0
autocorrelations,ch,casual,jack,t1,14.6,8.540200006166666e-08,6.283382561644098e-10,8.425767754e-08,8.601386836e-08,0.0
autocorrelations,ch,casual,jack,t1,14.7,8.452446099166668e-08,1.2805349187904733e-09,8.250153941e-08,8.613523381e-08,0.0
autocorrelations,ch,casual,jack,t1,14.8,7.690323358e-08,3.093627676293459e-09,7.199292487e-08,8.107854729e-08,0.0
autocorrelations,ch,casual,jack,t1,14.9,6.359215899166666e-08,4.493914603299962e-09,5.691961343e-08,7.004202829e-08,0.0
autocorrelations,ch,casual,jack,t1,15.0,4.550814541333334e-08,5.757724602251239e-09,3.682961795e-08,5.356702311e-08,0.0
autocorrelations,ch,casual,jack,t1,15.1,2.3917526971666666e-08,6.4526468908093566e-09,1.449157055e-08,3.336785504e-08,0.0
autocorrelations,ch,casual,jack,t1,15.2,2.559675065000005e-10,7.061978048602805e-09,-1.02407167e-08,1.052413643e-08,0.0
autocorrelations,ch,casual,jack,t1,15.3,-2.4646158729999995e-08,6.924928464127302e-09,-3.457190279e-08,-1.44386139e-08,0.0
autocorrelations,ch,casual,jack,t1,15.4,-4.808897071833333e-08,6.5567075952936275e-09,-5.778619961e-08,-3.843468944e-08,0.0
autocorrelations,ch,casual,jack,t1,15.5,-7.006493090666667e-08,5.88141888267821e-09,-7.85585388e-08,-6.131855704e-08,0.0
autocorrelations,ch,casual,jack,t1,15.6,-8.817128822999999e-08,4.512767053032474e-09,-9.448526555e-08,-8.136943676e-08,0.0
autocorrelations,ch,casual,jack,t1,15.7,-1.0105375127666666e-07,2.756156988763437e-09,-1.046653083e-07,-9.663580429e-08,0.0
autocorrelations,ch,casual,jack,t1,15.8,-1.069048367e-07,6.365805738098378e-10,-1.076238204e-07,-1.058214672e-07,0.0
autocorrelations,ch,casual,jack,t1,15.9,-1.0594612826666666e-07,1.225426403356741e-09,-1.074703215e-07,-1.039694436e-07,0.0
autocorrelations,ch,casual,jack,t1,16.0,-9.847438115666666e-08,2.9741144813780613e-09,-1.026779506e-07,-9.390136842e-08,0.0
autocorrelations,ch,casual,jack,t2,0.1,2.502516736666667e-06,3.0572073144106474e-08,2.448554651e-06,2.537497009e-06,0.0
autocorrelations,ch,casual,jack,t2,0.2,2.286543825e-06,9.257463058635839e-08,2.141871759e-06,2.411269522e-06,0.0
autocorrelations,ch,casual,jack,t2,0.3,1.8658340295e-06,1.454963805032682e-07,1.645801788e-06,2.071161038e-06,0.0
autocorrelations,ch,casual,jack,t2,0.4,1.2862908683333333e-06,1.8224609570606388e-07,1.015105734e-06,1.548280544e-06,0.0
autocorrelations,ch,casual,jack,t2,0.5,6.094440303166666e-07,2.0037502254844554e-07,3.149320675e-07,9.012495915e-07,0.0
autocorrelations,ch,casual,jack,t2,0.6,-9.624881183666666e-08,1.987807275233689e-07,-3.852970421e-07,1.963807867e-07,0.0
autocorrelations,ch,casual,jack,t2,0.7,-7.644795296666667e-07,1.7933220948636243e-07,-1.022309405e-06,-4.976460793e-07,0.0
autocorrelations,ch,casual,jack,t2,0.8,-1.3352409671666669e-06,1.4381566036812063e-07,-1.538513346e-06,-1.117971911e-06,0.0
autocorrelations,ch,casual,jack,t2,0.9,-1.7576589893333332e-06,9.549530142214365e-08,-1.888463797e-06,-1.609638594e-06,0.0
autocorrelations,ch,casual,jack,t2,1.0,-1.9941481586666667e-06,3.9236105878749486e-08,-2.040862495e-06,-1.927974504e-06,0.0
autocorrelations,ch,casual,jack,t2,1.1,-2.0232338903333336e-06,2.3294364232984946e-08,-2.045723912e-06,-1.981088532e-06,0.0
autocorrelations,ch,casual,jack,t2,1.2,-1.8419382905e-06,8.062044985892491e-08,-1.950440696e-06,-1.715402637e-06,0.0
autocorrelations,ch,casual,jack,t2,1.3,-1.4695029293333335e-06,1.3033744027382107e-07,-1.653031385e-06,-1.27189953e-06,0.0
autocorrelations,ch,casual,jack,t2,1.4,-9.456666438666666e-07,1.65763089343987e-07,-1.183683577e-06,-6.989114901e-07,0.0
autocorrelations,ch,casual,jack,t2,1.5,-3.2924926951500006e-07,1.8246070165828694e-07,-5.951115705e-07,-6.117628869e-08,0.0
autocorrelations,ch,casual,jack,t2,1.6,3.100369958583333e-07,1.7875962973131625e-07,4.631243725e-08,5.692291082e-07,0.0
autocorrelations,ch,casual,jack,t2,1.7,9.019395506833332e-07,1.5584882710778266e-07,6.688788825e-07,1.124654954e-06,0.0
autocorrelations,ch,casual,jack,t2,1.8,1.384027274e-06,1.1686426318852461e-07,1.205819694e-06,1.547468563e-06,0.0
autocorrelations,ch,casual,jack,t2,1.9,1.707998792166667e-06,6.692682617718191e-08,1.601828778e-06,1.796566352e-06,0.0
autocorrelations,ch,casual,jack,t2,2.0,1.8442392745e-06,1.268044288651008e-08,1.819435041e-06,1.855301585e-06,0.0
autocorrelations,ch,casual,jack,t2,2.1,1.7820153083333332e-06,4.6113137562873985e-08,1.706363842e-06,1.839966649e-06,0.0
autocorrelations,ch,casual,jack,t2,2.2,1.5305428623333334e-06,9.672823558576899e-08,1.381634892e-06,1.664159068e-06,0.0
autocorrelations,ch,casual,jack,t2,2.3,1.1160659684666667e-06,1.3773343491587837e-07,9.090405372e-07,1.311822712e-06,0.0
