sensor,language,tone,participant,script,time_0.5,autocorrelation_mean,autocorrelation_median,autocorrelation_std,autocorrelation_min,autocorrelation_max,autocorrelation_missing
autocorrelations,ch,casual,subject1,t3,10.0,7.92159696366e-06,7.538630636e-06,9.772125467333469e-06,-7.505642094e-06,2.467192753e-05,0.0
autocorrelations,ch,casual,subject1,t3,10.5,-1.8341745930520005e-05,-1.912249674e-05,5.061657072327815e-06,-2.538378092e-05,-8.588536361e-06,0.0
autocorrelations,ch,casual,subject1,t3,11.0,-2.9333499168400003e-05,-2.930896742e-05,2.0848542505685107e-06,-3.298323153e-05,-2.575499817e-05,0.0
autocorrelations,ch,casual,subject1,t3,11.5,-3.98749110556e-05,-3.94007682e-05,4.43929070384073e-06,-4.800722326e-05,-3.336655261e-05,0.0
autocorrelations,ch,casual,subject1,t3,12.0,-5.81275084364e-05,-5.847175375e-05,5.352060848712957e-06,-6.623271236e-05,-4.880560375e-05,0.0
autocorrelations,ch,casual,subject1,t3,12.5,-6.811002861799999e-05,-6.848212822e-05,1.0824885540633875e-06,-6.928792662e-05,-6.548357615e-05,0.0
autocorrelations,ch,casual,subject1,t3,13.0,-5.4208696023200006e-05,-5.482466824e-05,7.185963609547817e-06,-6.488226376e-05,-4.138177904e-05,0.0
autocorrelations,ch,casual,subject1,t3,13.5,-2.7039792002000004e-05,-2.658537779e-05,7.519490144480767e-06,-4.020637575e-05,-1.543105823e-05,0.0
autocorrelations,ch,casual,subject1,t3,14.0,-7.58463047912e-06,-7.155868516e-06,3.7599047403019097e-06,-1.46545393e-05,-1.993934381e-06,0.0
autocorrelations,ch,casual,subject1,t3,14.5,4.0038204168392e-06,3.567862155e-06,3.777444564054727e-06,-1.603018765e-06,1.111687929e-05,0.0
autocorrelations,ch,casual,subject1,t3,15.0,2.36111632836e-05,2.314868389e-05,7.59040198577842e-06,1.189922354e-05,3.691175293e-05,0.0
autocorrelations,ch,casual,subject1,t3,15.5,5.11665995128e-05,5.176002155e-05,7.347125463679691e-06,3.81024329e-05,6.215626229e-05,0.0
autocorrelations,ch,casual,subject1,t3,16.0,6.60264003356e-05,6.638650725e-05,1.2432732515666554e-06,6.279355112e-05,6.725214727e-05,0.0
autocorrelations,ch,casual,subject1,t3,16.5,5.79715281688e-05,5.828655734e-05,4.667830338522199e-06,4.983303077e-05,6.499232189e-05,0.0
autocorrelations,ch,casual,subject1,t3,17.0,4.223910871559999e-05,4.17847708e-05,3.718728951262939e-06,3.688819391e-05,4.913884772e-05,0.0
autocorrelations,ch,casual,subject1,t3,17.5,3.37708319836e-05,3.379588869e-05,1.639598099586606e-06,3.08461706e-05,3.658932645e-05,0.0
autocorrelations,ch,casual,subject1,t3,18.0,2.3761386885200005e-05,2.45780095e-05,4.931190567189988e-06,1.417787832e-05,3.051179918e-05,0.0
autocorrelations,ch,casual,subject1,t3,18.5,-2.351198563856e-06,-1.95067741e-06,9.80594285361806e-06,-1.91852794e-05,1.309945009e-05,0.0
autocorrelations,ch,casual,subject1,t3,19.0,-3.59239255968e-05,-3.667490269e-05,8.51658198165175e-06,-4.860586665e-05,-2.062386467e-05,0.0
autocorrelations,ch,casual,subject1,t3,19.5,-5.2047458719e-05,-5.2209170595e-05,1.5710350191289232e-06,-5.425666734e-05,-4.935408229e-05,0.0
autocorrelations,ch,casual,subject1,t4,0.5,3.126120340960001e-07,3.296757427e-07,6.978589809453163e-08,1.720772507e-07,3.985546452e-07,0.0
autocorrelations,ch,casual,subject1,t4,1.0,-3.474945514732e-08,-4.100850086e-08,1.1101072543045147e-07,-2.048680313e-07,1.569396538e-07,0.0
autocorrelations,ch,casual,subject1,t4,1.5,-2.597469853120001e-07,-2.660769501e-07,1.8957254890881352e-08,-2.806397155e-07,-2.145692706e-07,0.0
autocorrelations,ch,casual,subject1,t4,2.0,-7.643073340916e-08,-8.234172054e-08,9.774526165762979e-08,-2.248244232e-07,9.183779635e-08,0.0
autocorrelations,ch,casual,subject1,t4,2.5,2.2078138885200006e-07,2.375957254e-07,5.4788198972701856e-08,1.061551194e-07,2.782936022e-07,0.0
autocorrelations,ch,casual,subject1,t4,3.0,1.8487594731560002e-07,1.994813863e-07,7.289626117772838e-08,4.241212168e-08,2.758918121e-07,0.0
autocorrelations,ch,casual,subject1,t4,3.5,-1.4618812295908e-07,-1.546750492e-07,9.806363737183988e-08,-2.904737934e-07,2.73049759e-08,0.0
autocorrelations,ch,casual,subject1,t4,4.0,-3.09793251196e-07,-3.162748896e-07,2.2738828577421458e-08,-3.325826572e-07,-2.520234591e-07,0.0
autocorrelations,ch,casual,subject1,t4,4.5,-7.532184314812002e-08,-7.870203532e-08,1.0551969058701463e-07,-2.410967389e-07,1.022761518e-07,0.0
autocorrelations,ch,casual,subject1,t4,5.0,2.2585118126000002e-07,2.432735802e-07,5.1113706076821854e-08,1.158178504e-07,2.769280414e-07,0.0
autocorrelations,ch,casual,subject1,t4,5.5,1.7537881000600006e-07,1.887206781e-07,7.47015066699644e-08,3.233228506e-08,2.718632938e-07,0.0
autocorrelations,ch,casual,subject1,t4,6.0,-1.4173965206407998e-07,-1.515998343e-07,8.774120909601745e-08,-2.663172873e-07,1.73059287e-08,0.0
autocorrelations,ch,casual,subject1,t4,6.5,-2.62114687148e-07,-2.766430713e-07,3.09554413222963e-08,-2.901244974e-07,-1.867203969e-07,0.0
autocorrelations,ch,casual,subject1,t4,7.0,-9.108765366479997e-09,-1.009054517e-08,1.0320710664425947e-07,-1.75500299e-07,1.602487898e-07,0.0
autocorrelations,ch,casual,subject1,t4,7.5,2.60102472536e-07,2.782971486e-07,3.806513630504717e-08,1.723352778e-07,2.951432911e-07,0.0
autocorrelations,ch,casual,subject1,t4,8.0,1.6528073924799999e-07,1.763014949e-07,8.314675158808361e-08,1.151022438e-08,2.800784795e-07,0.0
autocorrelations,ch,casual,subject1,t4,8.5,-1.5529318027512006e-07,-1.671040599e-07,8.195414325918469e-08,-2.67658192e-07,-2.902974798e-09,0.0
autocorrelations,ch,casual,subject1,t4,9.0,-2.45204974016e-07,-2.631559411e-07,3.9026057825316256e-08,-2.814192555e-07,-1.561210001e-07,0.0
autocorrelations,ch,casual,subject1,t4,9.5,2.3643352663999995e-08,2.45875171e-08,1.018927727962246e-07,-1.438803457e-07,1.874541794e-07,0.0
autocorrelations,ch,casual,subject1,t4,10.0,2.67191714184e-07,2.78395088e-07,2.744474827401552e-08,1.987530661e-07,2.926717393e-07,0.0
autocorrelations,ch,casual,subject1,t4,10.5,1.33349619403692e-07,1.428344325e-07,9.014920865514276e-08,-2.921556303e-08,2.63232911e-07,0.0
autocorrelations,ch,casual,subject1,t4,11.0,-1.878536644624e-07,-2.017308489e-07,7.477002629483078e-08,-2.839997099e-07,-4.399502487e-08,0.0
autocorrelations,ch,casual,subject1,t4,11.5,-2.38702841936e-07,-2.559752622e-07,4.9982044338121713e-08,-2.889075315e-07,-1.314240281e-07,0.0
autocorrelations,ch,casual,subject1,t4,12.0,5.020701162068e-08,5.445219603e-08,9.919463017532917e-08,-1.181388748e-07,2.040356837e-07,0.0
autocorrelations,ch,casual,subject1,t4,12.5,2.58033562052e-07,2.629445915e-07,1.839272528351804e-08,2.133981546e-07,2.780427281e-07,0.0
autocorrelations,ch,casual,subject1,t4,13.0,8.521467561603999e-08,9.158124631e-08,9.480596704155102e-08,-7.969594934e-08,2.278186782e-07,0.0
autocorrelations,ch,casual,subject1,t4,13.5,-2.17196434818e-07,-2.330345533e-07,6.06704511626251e-08,-2.856578688e-07,-9.419620935e-08,0.0
autocorrelations,ch,casual,subject1,t4,14.0,-2.0725999303120003e-07,-2.226728195e-07,6.586818568812673e-08,-2.854218086e-07,-7.540397246e-08,0.0
autocorrelations,ch,casual,subject1,t4,14.5,1.0949199097296e-07,1.168784771e-07,9.71198922296816e-08,-6.103047692e-08,2.544772673e-07,0.0
autocorrelations,ch,casual,subject1,t4,15.0,2.81128036012e-07,2.868963098e-07,1.984718845512925e-08,2.315094117e-07,3.020408555e-07,0.0
autocorrelations,ch,casual,subject1,t4,15.5,6.005981026816e-08,6.459084159e-08,1.0360046253270029e-07,-1.155719035e-07,2.211941705e-07,0.0
autocorrelations,ch,casual,subject1,t4,16.0,-2.43721049968e-07,-2.608125588e-07,5.392764203728226e-08,-2.993744908e-07,-1.298066992e-07,0.0
autocorrelations,ch,casual,subject1,t4,16.5,-2.0443285533200006e-07,-2.183229826e-07,7.233450877831272e-08,-2.960904967e-07,-6.43376186e-08,0.0
autocorrelations,ch,casual,subject1,t4,17.0,1.1224188825408e-07,1.214394816e-07,9.041708891018965e-08,-4.992662173e-08,2.42828395e-07,0.0
autocorrelations,ch,casual,subject1,t4,17.5,2.47535704076e-07,2.587311598e-07,2.707769564992804e-08,1.801639488e-07,2.731822851e-07,0.0
autocorrelations,ch,casual,subject1,t4,18.0,7.040924048480003e-09,8.371906865e-09,1.0108059370526878e-07,-1.597064229e-07,1.691212984e-07,0.0
autocorrelations,ch,casual,subject1,t4,18.5,-2.6117298288e-07,-2.793620394e-07,3.8864252343834335e-08,-2.972106863e-07,-1.719701462e-07,0.0
autocorrelations,ch,casual,subject1,t4,19.0,-1.707741498572e-07,-1.824681037e-07,8.20940610955982e-08,-2.831254275e-07,-1.786223977e-08,0.0
autocorrelations,ch,casual,subject1,t4,19.5,6.24436279573e-08,6.3200070955e-08,4.117614137356952e-08,-2.966443827e-09,1.255859759e-07,0.0
autocorrelations,ch,casual,subject2,t1,0.5,3.069591472720001e-07,3.18832876e-07,8.70416128545617e-08,1.438000275e-07,4.241287631e-07,0.0
autocorrelations,ch,casual,subject2,t1,1.0,-7.84081098082e-08,-8.917135018e-08,1.17236053177761e-07,-2.484367167e-07,1.275088853e-07,0.0
autocorrelations,ch,casual,subject2,t1,1.5,-2.82224559876e-07,-2.883682842e-07,2.068229911731493e-08,-3.044713406e-07,-2.307405871e-07,0.0
autocorrelations,ch,casual,subject2,t1,2.0,-4.31731493152e-08,-4.477640063e-08,1.0945001336930976e-07,-2.187752613e-07,1.3863631e-07,0.0
autocorrelations,ch,casual,subject2,t1,2.5,2.52560209884e-07,2.751547649e-07,4.2533780735229116e-08,1.530226399e-07,2.909040366e-07,0.0
autocorrelations,ch,casual,subject2,t1,3.0,1.4377044517288e-07,1.571618329e-07,9.285740139023735e-08,-2.825886197e-08,2.710108849e-07,0.0
autocorrelations,ch,casual,subject2,t1,3.5,-2.056717133632e-07,-2.185489586e-07,8.576040289326653e-08,-3.201494833e-07,-4.435659096e-08,0.0
autocorrelations,ch,casual,subject2,t1,4.0,-2.76306303708e-07,-2.952966877e-07,5.271785587659104e-08,-3.282718638e-07,-1.613776973e-07,0.0
autocorrelations,ch,casual,subject2,t1,4.5,3.780220111399999e-08,4.379428702e-08,1.0740554756034101e-07,-1.466932261e-07,2.023416337e-07,0.0
autocorrelations,ch,casual,subject2,t1,5.0,2.552214139880001e-07,2.597145085e-07,1.9267976016871616e-08,2.121996603e-07,2.768290005e-07,0.0
autocorrelations,ch,casual,subject2,t1,5.5,5.991372017155999e-08,6.496724038e-08,1.0101625124250604e-07,-1.128313967e-07,2.148379009e-07,0.0
autocorrelations,ch,casual,subject2,t1,6.0,-2.3750096118e-07,-2.553553188e-07,5.138439205042879e-08,-2.889817028e-07,-1.268733025e-07,0.0
autocorrelations,ch,casual,subject2,t1,6.5,-1.804082629816e-07,-1.947935455e-07,7.997812636652206e-08,-2.836477425e-07,-2.884956857e-08,0.0
autocorrelations,ch,casual,subject2,t1,7.0,1.4946363833128004e-07,1.607235724e-07,8.899591615035455e-08,-1.379647734e-08,2.727151449e-07,0.0
autocorrelations,ch,casual,subject2,t1,7.5,2.563274260760001e-07,2.744004093e-07,3.643324789880517e-08,1.710710792e-07,2.896861684e-07,0.0
autocorrelations,ch,casual,subject2,t1,8.0,-9.347594684640002e-09,-1.11577214e-08,1.014425006069325e-07,-1.717256405e-07,1.589362483e-07,0.0
autocorrelations,ch,casual,subject2,t1,8.5,-2.44004307952e-07,-2.519464702e-07,2.4076664145133037e-08,-2.674735072e-07,-1.825591211e-07,0.0
autocorrelations,ch,casual,subject2,t1,9.0,-8.728445916744003e-08,-9.464632371e-08,9.385516135658249e-08,-2.267737474e-07,7.748321278e-08,0.0
autocorrelations,ch,casual,subject2,t1,9.5,2.115587979856e-07,2.26746561e-07,5.8941145064439284e-08,9.127517884e-08,2.773050641e-07,0.0
autocorrelations,ch,casual,subject2,t1,10.0,2.0095534638000002e-07,2.154486188e-07,6.326073957676107e-08,7.448653424e-08,2.768502242e-07,0.0
autocorrelations,ch,casual,subject2,t1,10.5,-1.00184447782e-07,-1.090959257e-07,9.036054743629666e-08,-2.320707315e-07,6.079868695e-08,0.0
autocorrelations,ch,casual,subject2,t1,11.0,-2.40978507168e-07,-2.495861677e-07,2.511292425998404e-08,-2.649709851e-07,-1.784342632e-07,0.0
autocorrelations,ch,casual,subject2,t1,11.5,-1.9461536596680002e-08,-2.163336201e-08,9.309939349741426e-08,-1.681322122e-07,1.349373136e-07,0.0
autocorrelations,ch,casual,subject2,t1,12.0,2.20835675304e-07,2.344101791e-07,3.1092680781423545e-08,1.462753972e-07,2.492899111e-07,0.0
autocorrelations,ch,casual,subject2,t1,12.5,1.106257772912e-07,1.194201047e-07,8.24531700247528e-08,-3.817619692e-08,2.282829068e-07,0.0
autocorrelations,ch,casual,subject2,t1,13.0,-1.7930934671999997e-07,-1.927408198e-07,6.585786985622703e-08,-2.611553244e-07,-5.141703668e-08,0.0
autocorrelations,ch,casual,subject2,t1,13.5,-2.049117449616e-07,-2.203761735e-07,5.3710043939554395e-08,-2.626652896e-07,-9.388706664e-08,0.0
autocorrelations,ch,casual,subject2,t1,14.0,7.41492492859e-08,8.076217425e-08,8.860003458150465e-08,-8.05039749e-08,2.074871331e-07,0.0
autocorrelations,ch,casual,subject2,t1,14.5,2.34615425084e-07,2.392055194e-07,1.8407675200276236e-08,1.891802675e-07,2.544250312e-07,0.0
autocorrelations,ch,casual,subject2,t1,15.0,3.782199516244e-08,4.122231303e-08,9.107582576775573e-08,-1.158750582e-07,1.799571185e-07,0.0
autocorrelations,ch,casual,subject2,t1,15.5,-2.1534446004400003e-07,-2.310897762e-07,3.959957510679976e-08,-2.532658946e-07,-1.272724734e-07,0.0
autocorrelations,ch,casual,subject2,t1,16.0,-1.450952405876e-07,-1.558567052e-07,7.377776674883493e-08,-2.447765621e-07,-7.54299126e-09,0.0
autocorrelations,ch,casual,subject2,t1,16.5,1.4538049838991997e-07,1.569806319e-07,7.466695537668063e-08,5.768844858e-09,2.439751269e-07,0.0
autocorrelations,ch,casual,subject2,t1,17.0,2.14577671236e-07,2.294501049e-07,3.8045844089717556e-08,1.303575814e-07,2.513037119e-07,0.0
autocorrelations,ch,casual,subject2,t1,17.5,-2.734597598352e-08,-3.186055001e-08,8.515102259782646e-08,-1.598252491e-07,1.186573336e-07,0.0
autocorrelations,ch,casual,subject2,t1,18.0,-2.1542831264800007e-07,-2.218961035e-07,1.8465321609872328e-08,-2.349142725e-07,-1.691258068e-07,0.0
autocorrelations,ch,casual,subject2,t1,18.5,-7.416400133416002e-08,-7.986138985e-08,7.968104126342252e-08,-1.945785987e-07,6.505177655e-08,0.0
autocorrelations,ch,casual,subject2,t1,19.0,1.7713977474440007e-07,1.910795225e-07,4.8188079587501294e-08,7.652154853e-08,2.284404683e-07,0.0
autocorrelations,ch,casual,subject2,t1,19.5,2.1204100411000001e-07,2.1434175195000002e-07,1.1917975205915384e-08,1.900344195e-07,2.2700637e-07,0.0
autocorrelations,ch,casual,subject2,t2,0.5,1.731045525528e-06,1.842026897e-06,4.344338408608896e-07,8.491608525e-07,2.241341087e-06,0.0
autocorrelations,ch,casual,subject2,t2,1.0,-4.061500497564e-07,-4.527412641e-07,6.613754882994288e-07,-1.393299541e-06,7.547252855e-07,0.0
autocorrelations,ch,casual,subject2,t2,1.5,-1.59487781316e-06,-1.622807056e-06,1.1889464328041598e-07,-1.727060776e-06,-1.308306424e-06,0.0
autocorrelations,ch,casual,subject2,t2,2.0,-3.4584723355360005e-07,-3.507586483e-07,5.650250344430953e-07,-1.252638718e-06,5.811298339e-07,0.0
autocorrelations,ch,casual,subject2,t2,2.5,1.051379857688e-06,1.113949173e-06,1.6506774753749705e-07,6.413544984e-07,1.203531677e-06,0.0
autocorrelations,ch,casual,subject2,t2,3.0,3.545687124708001e-07,3.911183323e-07,4.708398146895555e-07,-4.733727824e-07,1.045327614e-06,0.0
autocorrelations,ch,casual,subject2,t2,3.5,-1.0978920969800002e-06,-1.193701325e-06,2.571165925489992e-07,-1.350003879e-06,-5.396135071e-07,0.0
autocorrelations,ch,casual,subject2,t2,4.0,-7.240534385172e-07,-7.957399357e-07,4.429644989781782e-07,-1.306464946e-06,1.110472117e-07,0.0
autocorrelations,ch,casual,subject2,t2,4.5,1.04411118162e-06,1.117675594e-06,4.509630199540834e-07,1.974397784e-07,1.644106115e-06,0.0
autocorrelations,ch,casual,subject2,t2,5.0,1.4103095563800002e-06,1.518983649e-06,2.84413372029534e-07,7.899647521e-07,1.689582519e-06,0.0
autocorrelations,ch,casual,subject2,t2,5.5,-3.087257377204e-07,-3.323107941e-07,6.010343431739215e-07,-1.240292851e-06,7.067497942e-07,0.0
autocorrelations,ch,casual,subject2,t2,6.0,-1.5651863129200004e-06,-1.599687931e-06,1.0873574274306745e-07,-1.684395459e-06,-1.303168497e-06,0.0
autocorrelations,ch,casual,subject2,t2,6.5,-5.687054665379999e-07,-5.985494809e-07,5.312040070093381e-07,-1.381573164e-06,3.379092563e-07,0.0
autocorrelations,ch,casual,subject2,t2,7.0,9.83661064744e-07,1.077526238e-06,2.6413028716421217e-07,4.134433313e-07,1.245034841e-06,0.0
autocorrelations,ch,casual,subject2,t2,7.5,7.175469778932001e-07,7.760989278e-07,3.724917848595203e-07,1.987088026e-08,1.214800842e-06,0.0
autocorrelations,ch,casual,subject2,t2,8.0,-6.744123065788e-07,-7.42129659e-07,3.20588456567429e-07,-1.061998919e-06,-4.388223597e-08,0.0
autocorrelations,ch,casual,subject2,t2,8.5,-7.373320688680002e-07,-8.118762096e-07,2.922415329932301e-07,-1.066292594e-06,-1.433740882e-07,0.0
autocorrelations,ch,casual,subject2,t2,9.0,6.566448425626801e-07,7.037428143e-07,4.060224508263849e-07,-8.026106017e-08,1.229160219e-06,0.0
autocorrelations,ch,casual,subject2,t2,9.5,1.124484178416e-06,1.21948125e-06,1.9852850139908853e-07,6.66603713e-07,1.308356642e-06,0.0
autocorrelations,ch,casual,subject2,t2,10.0,-2.568177134376e-07,-2.7184751e-07,5.15837355968729e-07,-1.07155429e-06,6.02488616e-07,0.0
autocorrelations,ch,casual,subject2,t2,10.5,-1.36969948524e-06,-1.391996416e-06,1.0083031903059519e-07,-1.478526617e-06,-1.120389937e-06,0.0
autocorrelations,ch,casual,subject2,t2,11.0,-4.60356991924e-07,-4.892637497e-07,4.965744556444371e-07,-1.211585314e-06,3.94225932e-07,0.0
autocorrelations,ch,casual,subject2,t2,11.5,1.030111029608e-06,1.120020219e-06,2.6551769885308095e-07,4.650242627e-07,1.300964703e-06,0.0
autocorrelations,ch,casual,subject2,t2,12.0,8.193953331879999e-07,8.803471983e-07,3.5312527374281575e-07,1.517763165e-07,1.277706459e-06,0.0
autocorrelations,ch,casual,subject2,t2,12.5,-5.646965463524e-07,-6.284221381e-07,3.3795256395431746e-07,-9.939397446e-07,8.299303729e-08,0.0
autocorrelations,ch,casual,subject2,t2,13.0,-7.48855511384e-07,-8.278491243e-07,2.499996471644358e-07,-1.009058438e-06,-2.258595225e-07,0.0
autocorrelations,ch,casual,subject2,t2,13.5,5.449000564863999e-07,5.834351067e-07,3.981164468235152e-07,-1.641567123e-07,1.116426435e-06,0.0
autocorrelations,ch,casual,subject2,t2,14.0,1.066872528832e-06,1.144110479e-06,1.6937560134423057e-07,6.613548472e-07,1.221314668e-06,0.0
autocorrelations,ch,casual,subject2,t2,14.5,-2.254076729224e-07,-2.319569592e-07,5.029913047887215e-07,-1.028987147e-06,6.03837529e-07,0.0
autocorrelations,ch,casual,subject2,t2,15.0,-1.3651748742400002e-06,-1.396076584e-06,1.1189843908012317e-07,-1.478584924e-06,-1.081371783e-06,0.0
autocorrelations,ch,casual,subject2,t2,15.5,-5.249372361568e-07,-5.611225431e-07,4.915140056797722e-07,-1.257960857e-06,3.351792008e-07,0.0
autocorrelations,ch,casual,subject2,t2,16.0,1.02814063876e-06,1.113249814e-06,3.008285531594057e-07,4.048356266e-07,1.353131162e-06,0.0
autocorrelations,ch,casual,subject2,t2,16.5,9.2498748732e-07,9.93443752e-07,3.4094630171522855e-07,2.611148821e-07,1.345705241e-06,0.0
autocorrelations,ch,casual,subject2,t2,17.0,-5.392136542575999e-07,-5.944439525e-07,3.9618619277948827e-07,-1.082581524e-06,1.930068218e-07,0.0
autocorrelations,ch,casual,subject2,t2,17.5,-9.61804100756e-07,-1.047873409e-06,1.9409157451825497e-07,-1.143467234e-06,-5.250106842e-07,0.0
autocorrelations,ch,casual,subject2,t2,18.0,2.70233453366e-07,2.951471436e-07,4.288776291061477e-07,-4.64759862e-07,9.206740792e-07,0.0
autocorrelations,ch,casual,subject2,t2,18.5,1.036450409956e-06,1.070661914e-06,9.777010074173329e-08,7.89890333e-07,1.138770967e-06,0.0
autocorrelations,ch,casual,subject2,t2,19.0,-1.8235423591999748e-10,8.215070342e-09,4.6638487700113e-07,-7.693873202e-07,7.408328595e-07,0.0
autocorrelations,ch,casual,subject2,t2,19.5,-1.03470543622e-06,-1.04659057e-06,1.231350180389678e-07,-1.209642301e-06,-8.265079035e-07,0.0
autocorrelations,ch,casual,subject2,t3,0.5,1.3798696238595998e-07,1.327101657e-07,1.7289742531918485e-07,-1.115129162e-07,4.07549281e-07,0.0
autocorrelations,ch,casual,subject2,t3,1.0,6.093271029352e-08,7.182928119e-08,1.6085501592235614e-07,-1.979404208e-07,3.099599677e-07,0.0
autocorrelations,ch,casual,subject2,t3,1.5,-7.422409810000001e-09,-2.062717979e-08,1.5947819188452945e-07,-2.501097083e-07,2.340884294e-07,0.0
autocorrelations,ch,casual,subject2,t3,2.0,-1.5343899957359997e-08,-5.618169344e-09,1.684673389025802e-07,-2.411877116e-07,2.20112474e-07,0.0
autocorrelations,ch,casual,subject2,t3,2.5,9.947503245800002e-09,-2.276080885e-09,1.6010119352100493e-07,-2.079377387e-07,2.370634591e-07,0.0
autocorrelations,ch,casual,subject2,t3,3.0,5.482658538000001e-09,2.030363155e-08,1.5514535473394946e-07,-2.253676614e-07,2.451152889e-07,0.0
autocorrelations,ch,casual,subject2,t3,3.5,-4.07607141888e-08,-4.9919291e-08,1.6678247865500815e-07,-2.916825398e-07,2.062574939e-07,0.0
autocorrelations,ch,casual,subject2,t3,4.0,-8.12802916756e-08,-7.608716027e-08,1.6217598093641027e-07,-3.142836345e-07,1.449015092e-07,0.0
autocorrelations,ch,casual,subject2,t3,4.5,-6.967657340576e-08,-6.316671568e-08,1.52197458459527e-07,-3.033783287e-07,1.514418739e-07,0.0
autocorrelations,ch,casual,subject2,t3,5.0,-2.30762737868e-08,-4.17030309e-08,1.6014382269475574e-07,-2.682785364e-07,2.043292714e-07,0.0
autocorrelations,ch,casual,subject2,t3,5.5,5.49810590848e-09,2.495722512e-09,1.616309978971969e-07,-2.229006981e-07,2.302340301e-07,0.0
autocorrelations,ch,casual,subject2,t3,6.0,-1.1186389354720004e-08,-9.139582343e-09,1.4996164533036721e-07,-2.310498821e-07,2.104147083e-07,0.0
autocorrelations,ch,casual,subject2,t3,6.5,-3.84091984852e-08,-4.516831296e-08,1.5164634408448898e-07,-2.472167505e-07,1.778900806e-07,0.0
autocorrelations,ch,casual,subject2,t3,7.0,-2.952822624176e-08,-3.963348285e-08,1.5837059326499194e-07,-2.551682303e-07,1.961333545e-07,0.0
autocorrelations,ch,casual,subject2,t3,7.5,1.13797986692e-08,1.315932835e-08,1.498534602870056e-07,-2.154945056e-07,2.359429727e-07,0.0
autocorrelations,ch,casual,subject2,t3,8.0,3.81396638356e-08,2.707572244e-08,1.449364369461989e-07,-1.804745577e-07,2.492888003e-07,0.0
autocorrelations,ch,casual,subject2,t3,8.5,2.4563087263600006e-08,3.636552474e-08,1.532683123853406e-07,-1.848813394e-07,2.420098555e-07,0.0
autocorrelations,ch,casual,subject2,t3,9.0,-6.934063169559999e-09,2.215831981e-09,1.4954956608448428e-07,-2.148288467e-07,1.989523728e-07,0.0
autocorrelations,ch,casual,subject2,t3,9.5,-8.17018047768e-09,-3.252870627e-08,1.4046778200418017e-07,-2.132597946e-07,2.059661816e-07,0.0
autocorrelations,ch,casual,subject2,t3,10.0,2.00784201552e-08,1.800520913e-08,1.4601235083610818e-07,-1.844915112e-07,2.274310486e-07,0.0
autocorrelations,ch,casual,subject2,t3,10.5,4.05772515604e-08,4.698512599e-08,1.486281060347864e-07,-1.611461909e-07,2.415229155e-07,0.0
autocorrelations,ch,casual,subject2,t3,11.0,2.124591842048e-08,2.798574125e-08,1.383455147871092e-07,-1.926977542e-07,2.292966344e-07,0.0
autocorrelations,ch,casual,subject2,t3,11.5,-1.4816468934960002e-08,-2.214578469e-08,1.3819461294262638e-07,-2.230889479e-07,1.912226509e-07,0.0
autocorrelations,ch,casual,subject2,t3,12.0,-2.78076444978e-08,-2.298485545e-08,1.4451472416713813e-07,-2.239982361e-07,1.681064959e-07,0.0
autocorrelations,ch,casual,subject2,t3,12.5,-1.06564573216e-08,-2.512414906e-08,1.3675911104220913e-07,-1.970784026e-07,1.849595933e-07,0.0
autocorrelations,ch,casual,subject2,t3,13.0,2.8637459421999984e-09,7.238662885e-09,1.3149288133143596e-07,-1.855505607e-07,1.993572893e-07,0.0
autocorrelations,ch,casual,subject2,t3,13.5,-1.27817913672e-08,-2.428349886e-08,1.3966072058442098e-07,-2.1334194e-07,1.863132365e-07,0.0
autocorrelations,ch,casual,subject2,t3,14.0,-3.20761288712e-08,-2.884162768e-08,1.3512519815807106e-07,-2.239924991e-07,1.549426305e-07,0.0
autocorrelations,ch,casual,subject2,t3,14.5,-2.1107608441999997e-08,-1.508088214e-08,1.257414225823904e-07,-2.149463398e-07,1.618595731e-07,0.0
autocorrelations,ch,casual,subject2,t3,15.0,1.6910574982879997e-08,1.450885672e-09,1.3206820953836245e-07,-1.855803713e-07,2.047078231e-07,0.0
autocorrelations,ch,casual,subject2,t3,15.5,4.457694636836e-08,4.407020271e-08,1.3225129004175166e-07,-1.455330646e-07,2.287328243e-07,0.0
autocorrelations,ch,casual,subject2,t3,16.0,3.5135672654480004e-08,3.708013523e-08,1.2215903775088246e-07,-1.436558093e-07,2.16151102e-07,0.0
autocorrelations,ch,casual,subject2,t3,16.5,7.05048045252e-09,-1.696889397e-09,1.228946379624441e-07,-1.621750529e-07,1.834530367e-07,0.0
autocorrelations,ch,casual,subject2,t3,17.0,3.93238544124e-09,-6.387655539e-09,1.2773469550403445e-07,-1.738432872e-07,1.82325011e-07,0.0
autocorrelations,ch,casual,subject2,t3,17.5,3.109434268827999e-08,3.59196114e-08,1.2028021368546366e-07,-1.50775552e-07,2.101598486e-07,0.0
autocorrelations,ch,casual,subject2,t3,18.0,5.029965794884e-08,4.281568679e-08,1.1541385241916101e-07,-1.227837536e-07,2.161908229e-07,0.0
autocorrelations,ch,casual,subject2,t3,18.5,2.66993407364e-08,3.518276482e-08,1.210331080700638e-07,-1.400626187e-07,2.05981371e-07,0.0
autocorrelations,ch,casual,subject2,t3,19.0,-2.421581007416e-08,-2.792524559e-09,1.1774188016470189e-07,-1.905848169e-07,1.440885286e-07,0.0
