time_5,language,tone,participant,script,sensor,pitch_max,pitch_min,pitch_mean,pitch_median,pitch_std,pitch_missing
85,ch,casual,subject2,t4,pitch,192.03125,0.0,83.37568095740703,102.9580078125,64.13693895432057,12.0
90,ch,casual,subject2,t4,pitch,444.16015625,0.0,89.13073585336912,105.46875,92.81122717338616,32.0
95,ch,casual,subject2,t4,pitch,193.6875,0.0,89.01352459057381,108.8671875,63.08889671212277,17.333333333333336
100,ch,casual,subject2,t4,pitch,494.55078125,0.0,100.11475446428571,97.22005208333331,126.5985098878107,21.875
0,ch,bus,subject2,t1,pitch,319.38671875,0.0,65.816621989122,0.0,78.23556674720339,13.333333333333334
5,ch,bus,subject2,t1,pitch,330.234375,0.0,63.67383926950409,83.0078125,69.37738493177442,32.0
10,ch,bus,subject2,t1,pitch,1873.4375,0.0,135.6881807162799,94.73090277777776,257.98062012480415,29.333333333333332
15,ch,bus,subject2,t1,pitch,2346.25,0.0,128.48781404684726,93.83644480519479,322.89596006729835,30.666666666666664
20,ch,bus,subject2,t1,pitch,591.1393229166667,0.0,103.08201618915956,95.18411458333334,118.6901969808649,28.000000000000004
25,ch,bus,subject2,t1,pitch,2702.34375,0.0,136.55967750150296,87.63932291666666,353.5024867312256,17.333333333333336
30,ch,bus,subject2,t1,pitch,2363.75,0.0,131.05283909896426,95.67659505208333,311.66405244345367,25.333333333333336
35,ch,bus,subject2,t1,pitch,379.1744791666667,0.0,65.03370499307597,87.06380208333334,68.97957151898889,21.333333333333336
40,ch,bus,subject2,t1,pitch,958.203125,0.0,106.03778186416,88.35867745535714,177.99486687058857,22.666666666666664
45,ch,bus,subject2,t1,pitch,1770.78125,0.0,165.85586796525294,58.79603794642857,414.3863187681869,34.66666666666667
50,ch,bus,subject2,t1,pitch,420.46875,0.0,129.66884273766598,103.30078125,110.80032718553595,31.57894736842105
55,ch,bus,subject2,t1,pitch,480.46875,0.0,85.40082929322628,99.12912502536525,85.42229190470003,17.333333333333336
60,ch,bus,subject2,t1,pitch,1617.1875,0.0,119.40156201893474,112.06814236111111,216.6448577833629,21.62162162162162
65,ch,bus,subject2,t1,pitch,234.375,0.0,66.09136638619445,92.32059733072916,56.97024120053719,23.684210526315788
70,ch,bus,subject2,t1,pitch,346.07142857142856,0.0,83.13878130656504,95.8294890873016,75.96704066240393,20.0
75,ch,bus,subject2,t1,pitch,372.265625,0.0,113.8449911404449,113.53679677166002,88.11715503145987,25.333333333333336
80,ch,bus,subject2,t1,pitch,223.75,0.0,76.93306816710039,97.75651041666669,49.502595516324575,21.333333333333336
85,ch,bus,subject2,t1,pitch,167.03125,0.0,74.80729407045918,99.64615885416666,66.04471623367927,12.0
90,ch,bus,subject2,t1,pitch,399.765625,0.0,105.77279498841143,93.75,103.3796678857184,24.0
95,ch,bus,subject2,t1,pitch,317.1986607142857,0.0,66.34129522414435,87.27060081845238,76.773054267704,25.333333333333336
100,ch,bus,subject2,t1,pitch,341.875,0.0,77.08902152902675,88.93238321940103,79.03565980405823,20.0
105,ch,bus,subject2,t1,pitch,1486.09375,0.0,96.85327995596981,95.94857933407738,192.9652488762156,17.333333333333336
110,ch,bus,subject2,t1,pitch,790.6510416666667,0.0,151.90582531753188,95.68746744791666,192.1501446677713,30.666666666666664
115,ch,bus,subject2,t1,pitch,3949.21875,0.0,195.53304756613278,111.6171875,534.7304936089002,29.333333333333332
120,ch,bus,subject2,t1,pitch,263.04947916666663,0.0,74.96875661738255,89.71354166666666,73.1994117218713,24.0
125,ch,bus,subject2,t1,pitch,302.3828125,0.0,86.93856431227115,94.37439693759447,78.56620243583987,14.666666666666666
130,ch,bus,subject2,t1,pitch,480.46875,0.0,104.41617011151051,97.40950520833334,106.70340125165914,26.666666666666668
135,ch,bus,subject2,t1,pitch,369.03125,0.0,83.52910134494223,95.53125,78.08217223599922,24.0
140,ch,bus,subject2,t1,pitch,349.8530505952381,0.0,92.06989933397404,107.421875,73.24187825047355,20.0
145,ch,bus,subject2,t1,pitch,340.5111607142857,0.0,97.12754420999924,101.98828125,70.7592843517751,29.333333333333332
150,ch,bus,subject2,t1,pitch,194.453125,0.0,42.4127914186508,0.0,56.83489375968637,24.0
155,ch,bus,subject2,t1,pitch,186.8125,0.0,90.67742047991071,107.2265625,58.41558263018866,17.333333333333336
160,ch,bus,subject2,t1,pitch,479.0625,0.0,99.34966171311974,103.998046875,68.75447831474925,22.666666666666664
165,ch,bus,subject2,t1,pitch,338.046875,0.0,89.94232301341422,103.359375,72.52668219360649,22.666666666666664
170,ch,bus,subject2,t1,pitch,2427.03125,0.0,116.01198275835996,0.0,381.3828147578152,28.07017543859649
0,ch,casual,subject2,t1,pitch,2253.75,0.0,144.45748701204758,79.73586309523809,312.1002869426408,21.052631578947366
5,ch,casual,subject2,t1,pitch,733.828125,0.0,110.95657108831824,105.078125,102.63806047929482,26.666666666666668
10,ch,casual,subject2,t1,pitch,510.078125,0.0,92.55332993380543,97.873046875,128.00902724753675,22.666666666666664
15,ch,casual,subject2,t1,pitch,242.734375,0.0,82.96577266130218,97.1206287202381,72.36036704061667,28.000000000000004
20,ch,casual,subject2,t1,pitch,410.0,0.0,106.07730750199624,107.03125,91.39863391071977,21.333333333333336
25,ch,casual,subject2,t1,pitch,493.4375,0.0,94.5775014914044,110.29296875,98.86303145815832,16.0
30,ch,casual,subject2,t1,pitch,464.609375,0.0,128.50842070624546,109.57170758928572,83.84005587195398,32.0
35,ch,casual,subject2,t1,pitch,290.859375,0.0,82.140487151892,90.64485677083333,74.8226310959692,25.333333333333336
40,ch,casual,subject2,t1,pitch,480.15625,0.0,122.15698583578397,95.77952163938494,109.63183819122537,25.333333333333336
45,ch,casual,subject2,t1,pitch,482.734375,0.0,68.36816696327044,0.0,103.32647897507951,24.0
50,ch,casual,subject2,t1,pitch,278.73046875,0.0,73.50117672531042,92.04369729662699,70.60690873153055,17.333333333333336
55,ch,casual,subject2,t1,pitch,494.453125,0.0,102.09596223890993,104.6337890625,96.2178224000096,24.0
60,ch,casual,subject2,t1,pitch,492.03125,0.0,109.46654716648992,107.01822916666666,117.50080769688982,22.666666666666664
65,ch,casual,subject2,t1,pitch,512.2366071428571,0.0,95.93475037766055,94.47786458333334,117.91877676334504,26.666666666666668
70,ch,casual,subject2,t1,pitch,508.2254464285714,0.0,111.3470464999983,104.0625,129.9527841417871,29.333333333333332
75,ch,casual,subject2,t1,pitch,452.1875,0.0,92.19138006206008,88.42230902777779,105.97589093223479,16.0
80,ch,casual,subject2,t1,pitch,479.375,0.0,80.5186143878486,32.995535714285715,110.27915151029624,20.0
85,ch,casual,subject2,t1,pitch,223.671875,0.0,75.919903798608,99.20540364583333,70.12844428211744,22.666666666666664
90,ch,casual,subject2,t1,pitch,429.609375,0.0,81.95973957140949,97.4432136656746,93.33452173359707,30.666666666666664
95,ch,casual,subject2,t1,pitch,228.671875,0.0,111.62593015701432,131.74479166666669,57.15381845067725,29.333333333333332
100,ch,casual,subject2,t1,pitch,513.7109375,0.0,127.44360395633947,109.5734375,142.0826663846767,32.0
105,ch,casual,subject2,t1,pitch,476.09375,0.0,99.81959786800624,107.62109375,80.04935321774484,24.0
110,ch,casual,subject2,t1,pitch,473.75,0.0,68.07378665984623,0.0,123.26902035645556,16.666666666666664
0,ch,bus,subject2,t4,pitch,527.578125,0.0,81.67786573933952,0.0,135.19702100912824,22.36842105263158
5,ch,bus,subject2,t4,pitch,2278.4375,0.0,168.00510159793083,104.66959635416666,305.15165209571404,25.333333333333336
10,ch,bus,subject2,t4,pitch,2283.59375,0.0,157.49191384787088,104.42708333333334,339.9612279038995,30.666666666666664
15,ch,bus,subject2,t4,pitch,633.125,0.0,89.85910638412437,86.34440104166667,139.15625609516206,24.0
20,ch,bus,subject2,t4,pitch,428.59375,0.0,90.95019335260444,89.296875,92.50554889363008,22.666666666666664
25,ch,bus,subject2,t4,pitch,394.453125,0.0,75.16597222431922,77.19270833333333,81.93522043874624,25.333333333333336
30,ch,bus,subject2,t4,pitch,452.421875,0.0,85.0152173943678,95.83333333333334,81.18077993759418,26.666666666666668
35,ch,bus,subject2,t4,pitch,487.109375,0.0,83.66573604347042,104.375,81.4842379273664,26.666666666666668
40,ch,bus,subject2,t4,pitch,392.3790922619048,0.0,77.12001172820823,100.80947420634922,84.63315714510553,21.333333333333336
45,ch,bus,subject2,t4,pitch,2614.53125,0.0,312.2707300026131,111.13932291666667,671.66478055578,25.333333333333336
50,ch,bus,subject2,t4,pitch,2345.0,0.0,121.73450761365969,86.59661458333333,311.67320101372565,22.666666666666664
55,ch,bus,subject2,t4,pitch,580.3526785714286,0.0,116.00697823388768,104.765625,132.37176934336486,24.0
60,ch,bus,subject2,t4,pitch,2293.75,0.0,183.19667019230354,85.9296875,477.8001873970719,26.666666666666668
65,ch,bus,subject2,t4,pitch,872.0963541666667,0.0,95.61666331688113,105.92529296875,123.64589845164184,24.0
70,ch,bus,subject2,t4,pitch,249.609375,0.0,52.16486426388598,0.0,67.34869437220208,24.0
75,ch,bus,subject2,t4,pitch,245.0,0.0,69.72623142464451,93.76402968956683,59.420701450239804,20.0
80,ch,bus,subject2,t4,pitch,2660.78125,0.0,243.2574643051665,107.734375,525.683717084961,32.0
85,ch,bus,subject2,t4,pitch,574.6741071428571,0.0,99.28700605919252,106.53523763020834,101.33282142477013,21.333333333333336
90,ch,bus,subject2,t4,pitch,450.953125,0.0,96.18225872997226,102.099609375,78.03043769845753,24.0
95,ch,bus,subject2,t4,pitch,2438.125,0.0,203.2177113095238,99.2578125,492.433087346852,33.33333333333333
100,ch,bus,subject2,t4,pitch,338.75,0.0,84.76570813783448,101.015625,78.06993801594315,18.666666666666668
105,ch,bus,subject2,t4,pitch,543.66796875,0.0,91.11184991176737,94.368896484375,93.12095477059853,20.0
110,ch,bus,subject2,t4,pitch,723.59375,0.0,106.1549859348893,93.208984375,154.3677026651315,24.0
115,ch,bus,subject2,t4,pitch,3877.03125,0.0,126.86080276600622,85.8447265625,490.8563934156126,18.666666666666668
120,ch,bus,subject2,t4,pitch,550.0892857142858,0.0,134.78545976496068,113.2421875,121.61112658118431,25.333333333333336
125,ch,bus,subject2,t4,pitch,2486.875,0.0,134.62932953331392,85.7470703125,341.99886210823723,26.666666666666668
130,ch,bus,subject2,t4,pitch,574.6205357142858,0.0,100.93562337116559,101.8447265625,100.45895752739962,16.0
135,ch,bus,subject2,t4,pitch,508.046875,0.0,78.83479541843221,61.246651785714285,101.14714480736438,21.333333333333336
140,ch,bus,subject2,t4,pitch,1690.3515625,0.0,139.0899946510033,98.93155924479169,299.22993618746585,21.333333333333336
145,ch,bus,subject2,t4,pitch,412.1875,0.0,106.21668061755952,110.28076171875,80.70315479277377,29.333333333333332
150,ch,bus,subject2,t4,pitch,579.1941964285714,0.0,81.08574849667573,94.62076822916666,83.80963905764713,24.0
155,ch,bus,subject2,t4,pitch,283.671875,0.0,82.7821732596228,98.42633928571428,62.95191202389641,20.0
160,ch,bus,subject2,t4,pitch,980.48828125,0.0,109.33522888321995,96.61263020833334,181.64999092613937,25.333333333333336
165,ch,bus,subject2,t4,pitch,412.96875,0.0,65.35088459969614,0.0,106.07485784728196,19.696969696969695
0,ch,casual,subject2,t3,pitch,554.7991071428571,0.0,83.17161250799391,94.00325520833334,107.56431221600792,13.157894736842104
5,ch,casual,subject2,t3,pitch,184.08203125,0.0,76.62427725085028,96.84988839285714,64.46344093916493,17.333333333333336
10,ch,casual,subject2,t3,pitch,464.921875,0.0,104.48450265102682,92.81994047619048,110.97287493386392,17.333333333333336
15,ch,casual,subject2,t3,pitch,246.09375,0.0,88.10373760092516,102.96875,49.38920977370528,16.0
20,ch,casual,subject2,t3,pitch,546.4553571428571,0.0,123.42709073845639,100.3984375,134.58333949786922,20.0
25,ch,casual,subject2,t3,pitch,542.5267857142858,0.0,99.78484891934598,102.74251302083333,95.63362732992384,20.0
30,ch,casual,subject2,t3,pitch,953.7955729166669,0.0,105.44563446322861,89.5751953125,180.7202852196184,18.666666666666668
35,ch,casual,subject2,t3,pitch,503.80208333333337,0.0,91.36502367535702,105.03450520833334,92.77611643632196,21.333333333333336
40,ch,casual,subject2,t3,pitch,432.421875,0.0,78.98953837807525,97.92399088541667,85.59214801652351,17.333333333333336
45,ch,casual,subject2,t3,pitch,516.953125,0.0,127.0170597491592,132.35677083333334,106.43628978838895,16.0
50,ch,casual,subject2,t3,pitch,2305.78125,0.0,171.35099374911903,117.04334077380952,401.7237368036786,18.666666666666668
55,ch,casual,subject2,t3,pitch,573.1184895833333,0.0,105.02783879531925,104.4140625,111.15522870607411,26.666666666666668
60,ch,casual,subject2,t3,pitch,508.90625,0.0,88.0133175651188,86.12369791666667,96.08638220648778,28.000000000000004
65,ch,casual,subject2,t3,pitch,177.34375,0.0,81.61866090741285,104.921875,59.303776056628074,18.666666666666668
70,ch,casual,subject2,t3,pitch,406.5327380952381,0.0,106.7899174420726,103.96704489087301,66.38454794577665,22.666666666666664
75,ch,casual,subject2,t3,pitch,591.38671875,0.0,100.9705168461337,0.0,164.06928871903722,20.0
80,ch,casual,subject2,t3,pitch,1747.96875,0.0,172.40898024140208,139.12565104166669,311.93720955068034,20.0
85,ch,casual,subject2,t3,pitch,427.890625,0.0,108.40950716043567,121.08940972222224,80.60332099963026,21.333333333333336
90,ch,casual,subject2,t3,pitch,439.1796875,0.0,89.07249391071987,97.79817708333334,89.68926419512756,21.333333333333336
95,ch,casual,subject2,t3,pitch,495.078125,0.0,103.08398805151735,107.15104166666667,109.38547768858002,30.666666666666664
100,ch,casual,subject2,t3,pitch,2390.625,0.0,132.0871432538697,110.0,300.33372565904796,18.666666666666668
105,ch,casual,subject2,t3,pitch,214.296875,0.0,76.9354997086247,101.953125,68.29211142203165,13.333333333333334
110,ch,casual,subject2,t3,pitch,460.625,0.0,106.61040395011207,113.6962890625,67.90376289629587,28.000000000000004
115,ch,casual,subject2,t3,pitch,429.84375,0.0,76.26896884906381,73.01360212053572,98.13913276248122,22.666666666666664
120,ch,casual,subject2,t3,pitch,545.46875,0.0,121.0085054648043,108.06161644345237,95.83516634832431,14.666666666666666
125,ch,casual,subject2,t3,pitch,557.5959821428571,0.0,84.12734444487207,98.16127232142857,85.92004419909048,22.666666666666664
130,ch,casual,subject2,t3,pitch,143.44401041666669,0.0,66.5816851912905,97.72786458333334,53.55461842076683,21.333333333333336
135,ch,casual,subject2,t3,pitch,485.703125,0.0,73.84317413814483,64.40141369047618,107.28097869232174,20.0
140,ch,casual,subject2,t3,pitch,430.0,0.0,79.71013978201816,101.73828125,78.13178970300287,22.666666666666664
145,ch,casual,subject2,t3,pitch,214.58984375,0.0,108.91371111095798,120.52083333333334,59.08706259909637,18.666666666666668
150,ch,casual,subject2,t3,pitch,770.7552083333333,0.0,77.792367851199,97.61197916666666,110.04150339415968,18.666666666666668
155,ch,casual,subject2,t3,pitch,939.2122395833331,0.0,86.78621206439752,94.20703125,130.11787170492613,16.0
160,ch,casual,subject2,t3,pitch,478.75,0.0,98.92440599859593,101.25505952380954,109.7199170304999,18.666666666666668
165,ch,casual,subject2,t3,pitch,459.0703125,0.0,96.89681995877244,101.09375,96.08304340166976,18.666666666666668
170,ch,casual,subject2,t3,pitch,459.609375,0.0,92.86012773654552,104.25176711309524,74.07406562561718,21.333333333333336
175,ch,casual,subject2,t3,pitch,2293.4375,0.0,155.017296969075,114.66796875,318.7347862099754,22.666666666666664
180,ch,casual,subject2,t3,pitch,525.3125,0.0,93.40364534347513,97.35134548611109,110.86275144429744,26.666666666666668
185,ch,casual,subject2,t3,pitch,436.7996651785714,0.0,89.88013977908636,85.03627232142857,101.37993795996057,16.0
190,ch,casual,subject2,t3,pitch,200.46006944444449,0.0,95.26032069059411,107.49565972222224,56.127232149359756,13.333333333333334
195,ch,casual,subject2,t3,pitch,226.171875,0.0,88.54809278627167,100.08138020833333,65.02666754980622,17.333333333333336
200,ch,casual,subject2,t3,pitch,974.6354166666669,0.0,116.23889024025743,114.92719184027777,150.85681977075552,30.666666666666664
205,ch,casual,subject2,t3,pitch,492.1875,0.0,101.65622475816345,108.88556134259258,117.96623559111406,25.333333333333336
210,ch,casual,subject2,t3,pitch,463.984375,0.0,83.59646767393113,98.89713541666666,92.3465411347789,17.333333333333336
215,ch,casual,subject2,t3,pitch,172.265625,0.0,89.39695378858761,106.9140625,56.943839986426305,13.333333333333334
220,ch,casual,subject2,t3,pitch,481.875,0.0,93.67202086433532,88.28084697420636,129.83982091057257,33.33333333333333
225,ch,casual,subject2,t3,pitch,482.5,0.0,81.41175220939817,98.74755859375,77.34624144725927,24.0
230,ch,casual,subject2,t3,pitch,472.265625,0.0,77.03038042252885,86.02083333333334,81.22483284540874,26.666666666666668
235,ch,casual,subject2,t3,pitch,492.734375,0.0,89.46917228203516,85.46316964285714,107.20397175093657,18.666666666666668
240,ch,casual,subject2,t3,pitch,504.53125,0.0,86.7919566153958,81.7059345548115,111.48218426306866,22.666666666666664
245,ch,casual,subject2,t3,pitch,0.0,0.0,0.0,0.0,0.0,0.0
0,ch,casual,subject2,t2,pitch,236.015625,0.0,69.79869623312227,78.84649367559524,71.8088473741076,13.157894736842104
5,ch,casual,subject2,t2,pitch,455.546875,0.0,111.28274866890058,100.46875,108.37159784825165,24.0
10,ch,casual,subject2,t2,pitch,169.9609375,0.0,82.44058321526408,97.32333519345238,57.64107685226807,25.333333333333336
15,ch,casual,subject2,t2,pitch,461.25,0.0,104.89137692517238,126.2109375,84.79387566712356,18.666666666666668
20,ch,casual,subject2,t2,pitch,224.6875,0.0,96.35573004936205,105.0390625,58.783073016380996,20.0
25,ch,casual,subject2,t2,pitch,384.453125,0.0,73.93063496414649,49.76123046875,85.02230499407113,24.0
30,ch,casual,subject2,t2,pitch,212.03125,0.0,110.46631054642077,124.28059895833334,65.2937621724201,13.333333333333334
35,ch,casual,subject2,t2,pitch,161.640625,0.0,76.82862331906945,103.4375,54.44666950976769,26.666666666666668
40,ch,casual,subject2,t2,pitch,255.0390625,0.0,69.1995897594651,89.5078125,62.10825333179886,21.333333333333336
45,ch,casual,subject2,t2,pitch,737.1875,0.0,97.94353790138295,98.27387152777777,110.28021841654756,30.666666666666664
50,ch,casual,subject2,t2,pitch,428.984375,0.0,64.05237186934349,0.0,81.24854942612119,24.0
55,ch,casual,subject2,t2,pitch,192.109375,0.0,95.2640874410356,107.20424107142856,56.07489874204558,21.333333333333336
60,ch,casual,subject2,t2,pitch,176.640625,0.0,93.04056108120331,104.2822265625,52.918787211492656,9.333333333333334
65,ch,casual,subject2,t2,pitch,191.2109375,0.0,69.49491463197691,93.96160888671875,49.16644155797503,20.0
70,ch,casual,subject2,t2,pitch,3166.875,0.0,188.58735373399213,125.96028645833333,422.2917775563114,25.333333333333336
75,ch,casual,subject2,t2,pitch,433.828125,0.0,130.33937539859696,121.09733072916667,124.93889921513286,25.333333333333336
80,ch,casual,subject2,t2,pitch,477.1875,0.0,85.47842761089252,105.57734375,99.44703355814299,21.333333333333336
85,ch,casual,subject2,t2,pitch,476.09375,0.0,106.16277082482881,131.40625,88.84556109107932,24.0
90,ch,casual,subject2,t2,pitch,566.9177827380952,0.0,129.61729872641672,129.125,111.9428677080823,24.0
95,ch,casual,subject2,t2,pitch,446.015625,0.0,65.24100849597231,65.03069196428572,79.07806877050092,17.333333333333336
100,ch,casual,subject2,t2,pitch,486.09375,0.0,95.57735774126002,115.26204427083334,100.88823365221934,14.666666666666666
105,ch,casual,subject2,t2,pitch,508.125,0.0,99.41475469478748,101.51888020833333,106.70744916092302,20.0
110,ch,casual,subject2,t2,pitch,164.47916666666669,0.0,99.33722909248334,107.03125,46.58964174097691,25.333333333333336
115,ch,casual,subject2,t2,pitch,187.5,0.0,101.75762655952839,127.109375,65.94038663141163,17.333333333333336
120,ch,casual,subject2,t2,pitch,151.015625,0.0,41.826775380291004,0.0,61.965788502390446,11.76470588235294
0,en,bus,subject2,t1,pitch,417.578125,0.0,63.84237287777328,0.0,88.05847137840688,12.0
5,en,bus,subject2,t1,pitch,180.76171875,0.0,72.37566641370033,88.67588141025641,54.78517786715614,21.333333333333336
10,en,bus,subject2,t1,pitch,188.57421875,0.0,27.28069045724482,0.0,51.07283901091741,20.0
15,en,bus,subject2,t1,pitch,525.3125,0.0,72.02491389940101,0.0,116.68521109493399,26.666666666666668
20,en,bus,subject2,t1,pitch,527.328125,0.0,106.23615609580509,105.9765625,102.39651704196856,28.000000000000004
25,en,bus,subject2,t1,pitch,363.4375,0.0,52.75413272483922,0.0,66.98677884557998,22.666666666666664
30,en,bus,subject2,t1,pitch,437.734375,0.0,61.92323709426875,82.50390625,75.75918656765766,13.333333333333334
35,en,bus,subject2,t1,pitch,2921.71875,0.0,100.41750656632188,82.81640625,371.3766866996302,18.666666666666668
40,en,bus,subject2,t1,pitch,1709.375,0.0,89.76140484600211,0.0,247.52086202785688,22.666666666666664
45,en,bus,subject2,t1,pitch,1448.75,0.0,76.05157971717334,0.0,216.73885287013113,25.333333333333336
50,en,bus,subject2,t1,pitch,483.4375,0.0,81.65076641836895,0.0,123.84084813288787,26.666666666666668
55,en,bus,subject2,t1,pitch,518.28125,0.0,85.9549849633457,88.534912109375,104.28105184823728,25.333333333333336
60,en,bus,subject2,t1,pitch,191.796875,0.0,67.38781387108956,84.13715277777777,64.71077009793098,18.666666666666668
65,en,bus,subject2,t1,pitch,535.0833333333333,0.0,63.75157511097659,81.76102120535714,80.85572383906138,21.333333333333336
70,en,bus,subject2,t1,pitch,392.109375,0.0,72.27200591642624,86.05950314153439,71.80499078526795,22.666666666666664
75,en,bus,subject2,t1,pitch,436.328125,0.0,74.31958509555139,0.0,101.6786878192626,24.0
80,en,bus,subject2,t1,pitch,255.84263392857144,0.0,47.4916651831833,0.0,64.93611409372498,26.666666666666668
85,en,bus,subject2,t1,pitch,162.890625,0.0,41.00450303527523,0.0,49.738424842165415,22.36842105263158
90,en,bus,subject2,t1,pitch,257.578125,0.0,63.198548269732946,85.0701884920635,61.55039751448559,22.666666666666664
95,en,bus,subject2,t1,pitch,157.34375,0.0,44.88048037398725,0.0,53.7020846931515,21.333333333333336
100,en,bus,subject2,t1,pitch,189.9544270833333,0.0,47.06162938605187,0.0,59.27423707152359,22.666666666666664
105,en,bus,subject2,t1,pitch,518.125,0.0,63.90513928004754,91.78358843537416,76.79676875428048,21.333333333333336
110,en,bus,subject2,t1,pitch,521.25,0.0,68.70790641930817,86.328125,95.03921799488063,21.333333333333336
115,en,bus,subject2,t1,pitch,190.95703125,0.0,67.60748290924575,91.5046875,54.38186413510374,17.333333333333336
120,en,bus,subject2,t1,pitch,457.03125,0.0,55.81180006869646,0.0,90.56449840465352,25.333333333333336
125,en,bus,subject2,t1,pitch,567.2786458333333,0.0,63.73861772843117,28.42075892857143,90.02774195411112,22.666666666666664
130,en,bus,subject2,t1,pitch,160.46875,0.0,41.264138382411694,0.0,49.94950441278557,21.333333333333336
135,en,bus,subject2,t1,pitch,507.8125,0.0,58.105957046980244,0.0,96.81185706994461,22.666666666666664
140,en,bus,subject2,t1,pitch,136.35416666666669,0.0,58.444508603758976,94.92052011641246,54.153531299370535,17.333333333333336
145,en,bus,subject2,t1,pitch,506.953125,0.0,78.3759001135386,0.0,126.861852165837,26.666666666666668
150,en,bus,subject2,t1,pitch,128.48958333333334,0.0,65.51595521895617,93.279296875,49.73921737692841,24.0
155,en,bus,subject2,t1,pitch,412.109375,0.0,40.39597788741456,0.0,67.95928670308835,18.666666666666668
160,en,bus,subject2,t1,pitch,460.78125,0.0,101.34237223737877,91.99934895833334,123.7042860755993,20.0
165,en,bus,subject2,t1,pitch,345.078125,0.0,60.75292516477465,24.4091796875,76.65545991240234,17.333333333333336
170,en,bus,subject2,t1,pitch,149.140625,0.0,65.74300068294463,92.29280598958331,47.868709784918124,26.666666666666668
175,en,bus,subject2,t1,pitch,415.15625,0.0,64.71663547082981,84.65758954406417,79.57203418206556,26.666666666666668
180,en,bus,subject2,t1,pitch,488.4375,0.0,42.108845798534574,0.0,81.16598309372932,26.666666666666668
185,en,bus,subject2,t1,pitch,143.671875,0.0,60.70242613080148,88.79361979166667,48.76397255379516,28.000000000000004
190,en,bus,subject2,t1,pitch,635.625,0.0,79.88939455019053,85.9092029389881,121.31179367043268,14.666666666666666
195,en,bus,subject2,t1,pitch,570.8048115079365,0.0,82.5061755229211,0.0,136.43899441657146,22.666666666666664
200,en,bus,subject2,t1,pitch,448.59375,0.0,68.83697158840388,31.497395833333336,95.32917643336252,20.0
205,en,bus,subject2,t1,pitch,664.84375,0.0,56.33804342193677,0.0,98.7927260003601,21.333333333333336
210,en,bus,subject2,t1,pitch,137.65625,0.0,59.03663609822591,88.78694661458333,52.16594957868329,14.666666666666666
215,en,bus,subject2,t1,pitch,216.62109375,0.0,56.5174573337612,84.08203125,54.589931644313495,17.333333333333336
220,en,bus,subject2,t1,pitch,233.36030505952385,0.0,70.93014219329494,94.11783854166669,52.399226511451474,24.0
225,en,bus,subject2,t1,pitch,236.640625,0.0,60.34248194371685,87.61749751984127,59.37719923385805,25.333333333333336
230,en,bus,subject2,t1,pitch,184.7265625,0.0,44.50618713853006,0.0,63.39309228084453,14.545454545454545
0,en,bus,subject2,t3,pitch,183.154296875,0.0,63.95600291643303,93.29485212053572,58.87193001456445,9.210526315789473
5,en,bus,subject2,t3,pitch,568.359375,0.0,83.88502288184904,93.876953125,98.83040802346879,30.666666666666664
10,en,bus,subject2,t3,pitch,489.140625,0.0,73.45258084017377,0.0,117.1542996754947,17.333333333333336
15,en,bus,subject2,t3,pitch,1826.875,0.0,120.79258590775602,99.08962673611111,324.6944289798115,20.0
20,en,bus,subject2,t3,pitch,386.875,0.0,65.15104551373106,91.60134548611111,64.92562697513506,26.666666666666668
25,en,bus,subject2,t3,pitch,228.828125,0.0,61.46561332258598,89.4140625,52.338864437180916,20.0
30,en,bus,subject2,t3,pitch,566.40625,0.0,73.67058845885018,88.7255859375,80.95703500626686,26.666666666666668
35,en,bus,subject2,t3,pitch,184.53125,0.0,33.73985438175388,0.0,56.877318201233486,21.333333333333336
40,en,bus,subject2,t3,pitch,510.625,0.0,80.63528491301838,96.66471354166666,77.06897812658511,28.000000000000004
45,en,bus,subject2,t3,pitch,3588.4375,0.0,183.92318966704286,83.904541015625,610.992434750145,22.666666666666664
50,en,bus,subject2,t3,pitch,1937.34375,0.0,127.44580408434601,99.78694661458333,253.956948384427,17.333333333333336
55,en,bus,subject2,t3,pitch,3095.3125,0.0,132.70126700414542,94.7826486877303,436.1892430617873,33.33333333333333
60,en,bus,subject2,t3,pitch,447.65625,0.0,55.89871148683341,51.70647321428572,72.23546922146005,24.0
65,en,bus,subject2,t3,pitch,183.203125,0.0,82.32670660674889,94.87408854166668,55.31270692741839,14.666666666666666
70,en,bus,subject2,t3,pitch,492.265625,0.0,65.22480142890852,49.64076450892857,94.44963589490438,25.333333333333336
75,en,bus,subject2,t3,pitch,1776.875,0.0,94.7477527034408,0.0,315.9825182443182,18.666666666666668
80,en,bus,subject2,t3,pitch,562.5,0.0,104.57451025044145,101.59001882002802,128.7135603735853,21.333333333333336
85,en,bus,subject2,t3,pitch,206.0546875,0.0,60.36278682472042,92.078125,63.968552305908425,26.666666666666668
90,en,bus,subject2,t3,pitch,495.1015625,0.0,89.73124918605902,95.447998046875,119.23329049313458,17.333333333333336
95,en,bus,subject2,t3,pitch,466.6424851190476,0.0,109.22792544247099,105.44955563822752,78.15170647893474,30.666666666666664
100,en,bus,subject2,t3,pitch,436.796875,0.0,60.52488529696457,84.09920247395833,71.9989623342424,20.0
105,en,bus,subject2,t3,pitch,427.265625,0.0,84.94326688147711,100.60759943181819,78.99190896022444,12.0
