time_1.5,language,tone,participant,script,sensor,pitch_max,pitch_min,pitch_mean,pitch_median,pitch_std
19.5,en,bus,jack,t3,sound_intensity,52.335900018500574,18.325089127062363,33.290346568542,33.58554359256553,11.232999752996422
21.0,en,bus,jack,t3,sound_intensity,49.39828639607355,25.07855871695831,39.882083560497065,42.61167670527776,7.2067878314109
22.5,en,bus,jack,t3,sound_intensity,49.96682379374153,19.138138523837167,33.1188595480301,30.63951324164948,9.176486257735254
24.0,en,bus,jack,t3,sound_intensity,51.50925214104221,23.838153659804316,39.80730004285685,41.36910727481376,7.663585347938298
25.5,en,bus,jack,t3,sound_intensity,45.064644422387694,23.89166084364533,35.31577984839651,37.6254072089815,7.228314169726658
27.0,en,bus,jack,t3,sound_intensity,45.37453882426875,17.323937598229687,31.6739740755593,32.12986184736668,10.252490928128397
28.5,en,bus,jack,t3,sound_intensity,49.59141602562334,24.082399653118497,38.43830236143403,39.394422605753434,6.311353726409315
30.0,en,bus,jack,t3,sound_intensity,45.45851190257264,21.303337684950066,38.29847875237784,42.4740856192157,7.2855613373681045
31.5,en,bus,jack,t3,sound_intensity,49.32286003349287,15.68201724066995,31.304489967215353,32.25863137333045,12.586369325233905
33.0,en,bus,jack,t3,sound_intensity,46.426029975418274,19.86771734266245,36.84194128536853,38.60996436757196,8.518429921551867
34.5,en,bus,jack,t3,sound_intensity,49.91199485420423,20.89905111439398,36.98379589139294,38.48507920327731,8.392937888087081
36.0,en,bus,jack,t3,sound_intensity,47.65184079807263,24.082399653118497,36.87307386221705,39.19496487863061,8.0242085151385
37.5,en,bus,jack,t3,sound_intensity,49.24496379034112,19.54242509439325,37.07098917306658,41.75989697258814,10.384567852496856
39.0,en,bus,jack,t3,sound_intensity,47.10785647250135,22.405492482826,36.42591314949389,37.235377615320566,7.539950586950514
40.5,en,bus,jack,t3,sound_intensity,52.64874466421816,18.325089127062363,27.774328185379897,24.072902580051593,10.042829451694562
42.0,en,bus,jack,t3,sound_intensity,50.04643750005712,21.67317334748176,35.940791170797986,38.11373897053893,9.343035976073885
43.5,en,bus,jack,t3,sound_intensity,50.12128282566324,23.673559210260187,37.92615674405159,37.294086047962566,7.546945644372939
45.0,en,bus,jack,t3,sound_intensity,48.2706541915429,24.36162647040756,36.769895999409805,37.39097446117475,7.522979728973192
46.5,en,bus,jack,t3,sound_intensity,46.18215503279416,21.613680022349747,35.67916579872952,37.765588151772164,8.44011325418423
48.0,en,bus,jack,t3,sound_intensity,47.75406540203747,18.97627091290441,33.90202315672224,34.33929765608464,11.078049629467925
49.5,en,bus,jack,t3,sound_intensity,48.94027914652088,21.238516409670854,35.718182639298966,37.05805939246072,8.585772097816541
51.0,en,bus,jack,t3,sound_intensity,49.64042664542201,26.67452952889954,40.57338375597592,43.11605540054468,6.487431010365658
52.5,en,bus,jack,t3,sound_intensity,48.05045255722756,18.808135922807917,31.674264966933467,26.641408616152738,10.381454813860467
54.0,en,bus,jack,t3,sound_intensity,47.42473748919036,22.7415784926368,38.504285271520146,39.578944872128986,7.311573653864343
55.5,en,bus,jack,t3,sound_intensity,48.01060529847856,21.33538908370217,39.326843993439205,40.96295484078621,7.168441789706794
57.0,en,bus,jack,t3,sound_intensity,48.45296529269039,22.50420002308894,32.76418929047167,29.523080096621253,8.643959774043513
58.5,en,bus,jack,t3,sound_intensity,49.25770901421773,20.96910013008056,35.48419176773842,35.824237159024385,8.267590829661435
60.0,en,bus,jack,t3,sound_intensity,44.53471233722936,20.863598306747484,29.890089902608114,25.465426634781316,8.399375332805395
61.5,en,bus,jack,t3,sound_intensity,48.22730205260257,21.52288344383056,36.10378018025652,38.170741807728604,8.726770102200256
63.0,en,bus,jack,t3,sound_intensity,50.11236242363469,20.5307844348342,38.3868142727669,43.31771356290928,10.183260836704555
64.5,en,bus,jack,t3,sound_intensity,46.49315383186593,29.943171526696368,39.72745961058929,39.95565991567271,5.332316026663478
66.0,en,bus,jack,t3,sound_intensity,48.493948419854185,20.863598306747484,30.841533223558233,26.19093330626743,9.506978811115667
67.5,en,bus,jack,t3,sound_intensity,49.99669810705923,20.293837776852097,33.928799030817906,35.23018998808692,9.357056932374084
69.0,en,bus,jack,t3,sound_intensity,52.78685022725684,24.29752280002408,38.88697732494026,39.53421399681035,7.03192255347062
70.5,en,bus,jack,t3,sound_intensity,48.973411324448094,20.863598306747484,34.95868215761467,37.27819879796728,10.86517661734063
72.0,en,bus,jack,t3,sound_intensity,45.1728829120251,23.483048630481605,34.65032207429161,33.35257256434532,7.074331931796638
73.5,en,bus,jack,t3,sound_intensity,48.11440943674158,20.043213737826427,31.099823425048736,27.1515526515757,10.828547296284839
75.0,en,bus,jack,t3,sound_intensity,47.94167261343952,24.36162647040756,36.88461443260848,35.90507462008583,7.2611475796748595
76.5,en,bus,jack,t3,sound_intensity,46.12296325952097,22.671717284030137,31.64089561098922,31.092409685882032,7.726682430029689
78.0,en,bus,jack,t3,sound_intensity,49.25095406000673,23.13867220369153,37.776597155333015,38.726392553517016,7.949974302011628
79.5,en,bus,jack,t3,sound_intensity,46.13725571785924,21.4921911265538,34.11891587270344,35.596094632362636,7.883328496216888
81.0,en,bus,jack,t3,sound_intensity,46.38029760024509,22.52853030979893,36.63876223042826,36.586790285824485,7.308040197347749
82.5,en,bus,jack,t3,sound_intensity,48.4594099354628,19.912260756924947,27.775011510970714,24.11574029905347,8.159850080950388
84.0,en,bus,jack,t3,sound_intensity,47.797263273410096,22.4551266781415,34.67085408277001,37.084209001347126,7.730645334210469
85.5,en,bus,jack,t3,sound_intensity,47.16161999173651,24.28134794028789,37.38393217644681,38.59251492137635,7.925932485560827
87.0,en,bus,jack,t3,sound_intensity,46.55704953965159,20.934216851622352,33.31963180690991,35.194341949137026,9.022171931099521
88.5,en,bus,jack,t3,sound_intensity,52.41665994741752,22.25309281725863,37.70464004774111,39.596255948162685,10.592852253313932
90.0,en,bus,jack,t3,sound_intensity,46.805621215501,20.21189299069938,30.776822674684126,25.352941200427708,9.574847244221127
91.5,en,bus,jack,t3,sound_intensity,47.63105897206912,20.5307844348342,34.739986429371434,30.94471128641645,9.856835408569394
93.0,en,bus,jack,t3,sound_intensity,50.00585902155538,21.43014800254095,36.57560205401122,39.56196820357597,11.260013946758173
94.5,en,bus,jack,t3,sound_intensity,51.610294201051055,21.43014800254095,37.249690448141024,38.13081006672225,8.008560730922644
96.0,en,bus,jack,t3,sound_intensity,50.697864574715446,23.22219294733919,39.519669634476266,39.652957958116566,6.9694698018923935
97.5,en,bus,jack,t3,sound_intensity,47.70196394842526,28.37588438235511,40.13719661507003,42.88539850670456,7.145765875596329
99.0,en,bus,jack,t3,sound_intensity,50.17971903798335,22.69512944217916,34.95104925041016,35.10154988254783,8.71663659356889
100.5,en,bus,jack,t3,sound_intensity,47.86353846576918,23.344537511509312,38.692594592911604,42.18592177863943,8.45059824987253
102.0,en,bus,jack,t3,sound_intensity,47.79567633522879,22.174839442139064,36.78120439226279,37.41545516776209,8.643014176049308
103.5,en,bus,jack,t3,sound_intensity,51.30311248938025,18.808135922807917,35.34177743050298,36.218189270449244,10.544916849761513
105.0,en,bus,jack,t3,sound_intensity,47.42944971593829,16.334684555795864,31.57083205872719,33.59835482339888,10.70930994275425
106.5,en,bus,jack,t3,sound_intensity,47.97772884621907,18.325089127062363,34.09320032473773,37.062173284974676,10.37759894190857
108.0,en,bus,jack,t3,sound_intensity,47.97959643737197,21.46128035678238,35.46073156972706,38.497878242376856,7.882574017220382
109.5,en,bus,jack,t3,sound_intensity,48.26936055114818,16.812412373755873,25.48129085665465,20.96910013008056,9.748165577282947
111.0,en,bus,jack,t3,sound_intensity,47.06248251670263,25.390760987927766,39.34984282468585,41.96578332323025,7.156714358039623
112.5,en,bus,jack,t3,sound_intensity,47.369459952260414,16.901960800285135,28.684382016604733,25.676744746673226,9.929722091377453
114.0,en,bus,jack,t3,sound_intensity,51.63921321597549,24.885507165004444,40.7713405922651,43.67169488534681,7.2708369161021205
115.5,en,bus,jack,t3,sound_intensity,48.01348819410368,20.0,32.32553045507485,31.228323221442423,9.058459786042917
117.0,en,bus,jack,t3,sound_intensity,50.31396344236501,19.395192526186182,37.668576060283215,41.05203515710342,10.226881648259019
118.5,en,bus,jack,t3,sound_intensity,46.13736141261871,18.45098040014257,35.98441414437964,39.09396900544086,8.628431939149698
120.0,en,bus,jack,t3,sound_intensity,47.23061426317603,19.294189257142925,29.33795027765124,22.32996110392154,10.13338238790087
121.5,en,bus,jack,t3,sound_intensity,50.67137837175272,26.434526764861875,39.804132088021845,40.474306401555424,6.894152231502847
123.0,en,bus,jack,t3,sound_intensity,46.85884987381299,21.903316981702915,34.857981855746154,35.61454671649599,8.457238558695677
124.5,en,bus,jack,t3,sound_intensity,45.36343767249352,19.19078092376074,31.78039299034289,34.0840957846843,8.239426669241643
126.0,en,bus,jack,t3,sound_intensity,45.96146074834444,19.030899869919438,36.555505591157335,38.02394908049101,7.724538284678436
127.5,en,bus,jack,t3,sound_intensity,45.373908836769054,19.138138523837167,33.957260012158734,33.88456452700267,7.816385451917356
129.0,en,bus,jack,t3,sound_intensity,52.63304600287296,17.993405494535818,31.71604941872938,26.351705247946704,11.534000824709517
130.5,en,bus,jack,t3,sound_intensity,46.1959415076516,19.49390006644913,30.44955436515241,27.63427993562937,9.18389564734095
132.0,en,bus,jack,t3,sound_intensity,49.49755831023054,19.34498451243568,37.913527259930824,40.85222712091178,9.754304131314079
133.5,en,bus,jack,t3,sound_intensity,48.77929694551951,26.99837725867246,38.62212562055344,39.496698614631,5.728718832274133
135.0,en,bus,jack,t3,sound_intensity,47.82164352031685,21.67317334748176,34.40024700487663,32.990712600274094,8.695775172804336
136.5,en,bus,jack,t3,sound_intensity,45.4913819132602,19.444826721501688,31.341497097397607,27.96510045505081,8.587715257516717
138.0,en,bus,jack,t3,sound_intensity,45.97113543892804,18.260748027008265,30.850419243133867,28.84228769632604,9.22232074087515
139.5,en,bus,jack,t3,sound_intensity,47.94474104397434,21.17271295655765,37.90312370770638,39.32491684298774,8.379463307974165
141.0,en,bus,jack,t3,sound_intensity,46.56807066710448,18.750612633917,36.36675816093349,37.552648914122464,8.148601849052474
142.5,en,bus,jack,t3,sound_intensity,48.16956798888182,20.492180226701816,35.75499603052534,38.560639533331,9.107833551277555
144.0,en,bus,jack,t3,sound_intensity,46.90470750885442,23.05351369446624,37.74206307873027,39.21367751803279,7.166002059400088
145.5,en,bus,jack,t3,sound_intensity,46.00221209975237,22.380461031287957,33.63156844824282,29.4546858513182,7.814701135805102
147.0,en,bus,jack,t3,sound_intensity,48.37739909892655,20.293837776852097,35.734584142577646,38.2832465515758,9.248348373280244
148.5,en,bus,jack,t3,sound_intensity,47.95476804945366,22.90034611362518,36.7227617477881,38.8275215561308,8.18865386550266
150.0,en,bus,jack,t3,sound_intensity,46.54465333520146,20.863598306747484,36.776299603695534,39.38957041029302,7.972747633800912
151.5,en,bus,jack,t3,sound_intensity,47.492956154347816,18.63322860120456,36.763608676526395,36.428600525844914,9.434147097907989
153.0,en,bus,jack,t3,sound_intensity,49.35678531498258,19.637878273455552,34.42013350507863,35.235675068651474,9.40110518993093
154.5,en,bus,jack,t3,sound_intensity,45.21556479191024,19.68482948553935,32.03749413257769,34.22753941301348,8.670392026739519
156.0,en,bus,jack,t3,sound_intensity,49.80357938529916,16.532125137753436,30.98139376968019,32.169827911165555,11.214958221417552
157.5,en,bus,jack,t3,sound_intensity,48.426466771763714,20.755469613925307,38.79264312722881,42.963597430847386,9.346545848464384
159.0,en,bus,jack,t3,sound_intensity,51.86478857430765,19.637878273455552,37.93281788283963,39.0449915539782,9.366592370728128
160.5,en,bus,jack,t3,sound_intensity,47.86297020344334,19.19078092376074,33.32368830202426,30.067725057264795,10.104159998362256
162.0,en,bus,jack,t3,sound_intensity,52.786438705908765,23.78397900948137,39.90747167983358,41.53204900084284,7.587231691164753
163.5,en,bus,jack,t3,sound_intensity,47.96199540512649,21.03803720955957,34.794187828455904,35.37567257152675,8.804320895401228
165.0,en,bus,jack,t3,sound_intensity,45.70659670021534,18.573324964312683,35.49821082214121,40.75995237639825,10.01635533605678
166.5,en,bus,jack,t3,sound_intensity,47.55074101758471,23.97940008672037,38.34798256201469,40.755469613925314,7.5456495197863696
168.0,en,bus,jack,t3,sound_intensity,48.726980740676765,21.072099696478684,39.15232358070323,43.32968867546529,9.004987461151659
169.5,en,bus,jack,t3,sound_intensity,48.78573494148004,19.73127853599699,35.48740687537859,36.94166295933198,9.776772449664982
171.0,en,bus,jack,t3,sound_intensity,47.98719685185007,29.83175072037813,40.88006365560774,43.43604751323723,5.43014020454319
172.5,en,bus,jack,t3,sound_intensity,39.64542466079137,21.13943352306837,28.69416417017045,27.058637122839198,6.253606250436101
174.0,en,bus,jack,t3,sound_intensity,49.007548160446525,18.388490907372557,32.675221869330635,27.686727594588202,11.01371576849306
175.5,en,bus,jack,t3,sound_intensity,48.72424344978367,21.73186268412274,36.73341015301054,37.000110623221126,8.391445976098318
177.0,en,bus,jack,t3,sound_intensity,47.43078391782139,20.086001717619176,33.62051251702229,34.052137180832474,7.894075498972022
178.5,en,bus,jack,t3,sound_intensity,49.77462950395416,19.637878273455552,35.84521127974062,36.88969925657278,10.447849186667064
180.0,en,bus,jack,t3,sound_intensity,47.27590051420148,20.89905111439398,36.054451129304866,37.074850119674736,9.086708243664983
181.5,en,bus,jack,t3,sound_intensity,45.03749838395311,23.483048630481605,36.733309483561385,39.31864513492032,6.856056182915807
183.0,en,bus,jack,t3,sound_intensity,46.32386422501182,20.934216851622352,32.31416310199065,31.020369182078305,8.5675097235223
184.5,en,bus,jack,t3,sound_intensity,50.19847118523454,21.13943352306837,37.67513227366468,39.31203525450752,7.807194783789086
186.0,en,bus,jack,t3,sound_intensity,44.387005329007366,19.444826721501688,36.013095797091296,37.80505181584526,7.981893280642175
187.5,en,bus,jack,t3,sound_intensity,48.04773026242165,17.853298350107668,29.08369691465643,28.767949762007007,8.344560021514345
189.0,en,bus,jack,t3,sound_intensity,49.31737478512361,20.569048513364727,39.97272271615686,43.46323970641245,8.394833489529805
190.5,en,bus,jack,t3,sound_intensity,45.74771831875029,21.64352855784437,34.20625986254417,34.81729196960016,8.602639980639896
192.0,en,bus,jack,t3,sound_intensity,47.65467376935314,20.755469613925307,35.599132962531,39.16950987424221,9.647541746556671
193.5,en,bus,jack,t3,sound_intensity,48.35671550879625,18.750612633917,33.278308484285866,34.407517004791856,8.7582301835141
195.0,en,bus,jack,t3,sound_intensity,45.59918588906636,24.1161970596323,36.82068536327801,38.105463178341004,7.033657781903909
196.5,en,bus,jack,t3,sound_intensity,49.255595997597126,17.708520116421443,30.943490275011577,23.26335860928751,12.101129876018843
198.0,en,bus,jack,t3,sound_intensity,48.226452794066816,24.578818967339924,37.94470277485835,39.28852363145448,7.376991061683158
199.5,en,bus,jack,t3,sound_intensity,47.44183417541812,22.09515014542631,37.50738267281499,40.37892422905912,8.928519457749724
201.0,en,bus,jack,t3,sound_intensity,50.879516959853774,17.92391689498254,33.53519915565142,29.790929006383266,10.596493093528647
202.5,en,bus,jack,t3,sound_intensity,47.92384684692056,21.105897102992486,34.932112964851314,35.407047833107626,8.50901696935871
204.0,en,bus,jack,t3,sound_intensity,48.10407276274097,21.5836249209525,38.78790659195442,39.86573765195047,8.868765571554851
205.5,en,bus,jack,t3,sound_intensity,45.93485442184617,22.71841606536499,35.688702872965635,37.814681428417984,8.01572739664762
207.0,en,bus,jack,t3,sound_intensity,47.91381832348459,20.89905111439398,34.29075071917618,34.33263643480616,9.35402587785286
208.5,en,bus,jack,t3,sound_intensity,48.18404063004367,19.084850188786497,28.73446792603702,27.693773260761382,7.967222994795646
210.0,en,bus,jack,t3,sound_intensity,50.126769699931415,19.86771734266245,33.835942505099176,34.876038549484605,10.75099862870086
211.5,en,bus,jack,t3,sound_intensity,48.02417936869598,24.94154594018443,38.35106111122364,39.39718882354105,7.095416794757023
213.0,en,bus,jack,t3,sound_intensity,50.18925075667837,22.380461031287957,38.25464085097496,39.145456319932876,8.70961385211423
214.5,en,bus,jack,t3,sound_intensity,49.221179549873575,14.62397997898956,30.218752426903812,29.355072658247128,9.773276922173327
216.0,en,bus,jack,t3,sound_intensity,50.49504872486128,20.293837776852097,34.0437942908543,34.50475083343346,10.0307768831315
217.5,en,bus,jack,t3,sound_intensity,48.21651065962116,21.4921911265538,34.530391264975044,33.255839376806755,8.68870980415236
219.0,en,bus,jack,t3,sound_intensity,48.85931987287233,27.512791039833424,41.13074901555617,41.5378438646937,5.804460165697216
220.5,en,bus,jack,t3,sound_intensity,47.818630376241984,27.371926427047374,40.071451263388546,41.905277868873526,5.853511318670669
222.0,en,bus,jack,t3,sound_intensity,47.41789566577141,18.920946026904804,30.83620135212641,25.83410357180133,10.266316965344194
223.5,en,bus,jack,t3,sound_intensity,48.33924447059533,21.03803720955957,35.52090807952962,38.12846536967072,8.432050670204704
225.0,en,bus,jack,t3,sound_intensity,45.6365903847287,17.634279935629372,34.29221561046043,34.423303473977064,7.801303266581046
226.5,en,bus,jack,t3,sound_intensity,49.151095049391614,19.59041392321093,32.528423656696376,31.245042248342823,9.817030988379027
228.0,en,bus,jack,t3,sound_intensity,49.49663184653949,25.538830266438744,38.916867986562174,40.238482621048135,6.902828032421727
229.5,en,bus,jack,t3,sound_intensity,48.50750355369331,24.94154594018443,39.15074011846316,40.36948112195279,6.852308371449156
231.0,en,bus,jack,t3,sound_intensity,45.79886443657435,23.61727836017593,36.52411656915616,38.979941879663954,6.981853971953126
232.5,en,bus,jack,t3,sound_intensity,47.5544797065977,23.30413773349191,37.9651279482554,38.24646414718352,7.116702795980457
234.0,en,bus,jack,t3,sound_intensity,44.99728311150172,15.440680443502757,26.85222023100273,21.74347095132771,9.61681220598336
235.5,en,bus,jack,t3,sound_intensity,47.85201663629235,21.27104798364808,38.94223902368092,40.80434407963878,8.537088774410655
237.0,en,bus,jack,t3,sound_intensity,47.15794498003507,24.199557484897586,39.10941214448091,39.05256048748451,7.03625064532136
238.5,en,bus,jack,t3,sound_intensity,49.40247457793744,19.242792860618817,36.519586394435,38.51258348719075,9.530040908364601
240.0,en,bus,jack,t3,sound_intensity,48.43730965112093,18.808135922807917,30.300567170493196,26.546340522385613,10.046953317506398
241.5,en,bus,jack,t3,sound_intensity,48.31799411595581,19.59041392321093,36.74502734623457,37.82329268996837,8.421350937404691
243.0,en,bus,jack,t3,sound_intensity,47.94961817437528,17.708520116421443,25.10033647881612,21.70667792590496,8.221711679693948
244.5,en,bus,jack,t3,sound_intensity,23.80211241711606,15.910646070264994,20.59432959389987,20.827260364159642,2.0969675891595614
246.0,en,bus,jack,t3,sound_intensity,20.934216851622352,20.934216851622352,20.934216851622352,20.934216851622352,
0.0,en,bus,jack,t2,sound_intensity,28.656960599160705,17.075701760979364,21.767379191332136,21.687695620983554,2.768462280159968
1.5,en,bus,jack,t2,sound_intensity,50.77985291029502,22.04119982655925,39.28902734151817,41.54488936022311,7.414699689185169
3.0,en,bus,jack,t2,sound_intensity,43.76741155018397,17.634279935629372,31.289268522912923,32.07634367388962,8.51383488786357
4.5,en,bus,jack,t2,sound_intensity,50.94132085918747,18.129133566428557,35.16153167735514,35.43755126968679,10.77917959028178
6.0,en,bus,jack,t2,sound_intensity,47.44472923733661,16.232492903979004,33.22749983297823,34.55606112581867,8.760792730775112
7.5,en,bus,jack,t2,sound_intensity,44.56198964659237,22.121876044039578,33.56988641513871,32.600660778952374,7.265422590899141
9.0,en,bus,jack,t2,sound_intensity,44.81743520420445,18.86490725172482,33.19426962561318,31.598678470925663,8.778759377723182
10.5,en,bus,jack,t2,sound_intensity,49.16953757512456,21.46128035678238,37.07775746200032,37.393333373828625,6.754514597732991
12.0,en,bus,jack,t2,sound_intensity,43.21121832708528,14.62397997898956,25.397438561697037,20.96910013008056,9.044071235997377
13.5,en,bus,jack,t2,sound_intensity,45.45443198827278,18.06179973983887,32.060263273069985,29.735736828382016,9.129054688144699
15.0,en,bus,jack,t2,sound_intensity,42.641564367458855,20.755469613925307,26.258453581017495,24.548448600085106,5.920400347171052
16.5,en,bus,jack,t2,sound_intensity,47.757196449600194,26.17000341120899,38.49739985447319,38.92842834140451,6.808071891874446
18.0,en,bus,jack,t2,sound_intensity,45.32805319639076,25.71708831808688,37.3060203889036,38.87054378050957,6.278570877875928
19.5,en,bus,jack,t2,sound_intensity,48.280215172886926,20.492180226701816,33.3594599005019,35.71866411569346,8.52491394979425
21.0,en,bus,jack,t2,sound_intensity,44.20549813532176,20.37426497940624,29.9398007225943,30.61829307294699,7.591136622968677
22.5,en,bus,jack,t2,sound_intensity,47.444651017789226,19.49390006644913,36.57806601019186,40.670821763895674,10.134551825462776
24.0,en,bus,jack,t2,sound_intensity,47.08616331167892,21.903316981702915,32.93504978333423,32.121876044039574,7.789747688590194
25.5,en,bus,jack,t2,sound_intensity,47.240299729355975,23.636119798921445,35.824946277078546,36.26331265225919,6.695364407104284
27.0,en,bus,jack,t2,sound_intensity,51.05843867208255,20.37426497940624,25.31714162177234,24.13299764081252,5.994121167740281
28.5,en,bus,jack,t2,sound_intensity,47.93147544332513,23.404441148401183,36.02672097535622,33.83456296524753,8.16981296645955
30.0,en,bus,jack,t2,sound_intensity,46.32639475428074,25.50228353055094,37.58635702232638,39.07948521612272,5.476489281163405
31.5,en,bus,jack,t2,sound_intensity,46.725503971767246,20.043213737826427,33.7608856226962,32.05527883570121,8.05008191344724
33.0,en,bus,jack,t2,sound_intensity,47.54111244087893,17.993405494535818,30.6140412781455,26.201360549737576,9.820085072670889
34.5,en,bus,jack,t2,sound_intensity,47.20812322002147,18.06179973983887,35.294975017866456,36.211935560281134,9.546992979898077
36.0,en,bus,jack,t2,sound_intensity,46.01842789782098,22.62451089730429,37.40802558778477,40.07619774517403,7.4878840648153115
37.5,en,bus,jack,t2,sound_intensity,47.91248411779453,18.325089127062363,38.76446796297507,39.84548835207061,8.739655253984079
39.0,en,bus,jack,t2,sound_intensity,45.57194300943596,22.355284469075485,35.42488124181468,37.40836207057312,7.657297983327922
40.5,en,bus,jack,t2,sound_intensity,47.19439018434858,16.532125137753436,36.93380860174505,39.0362185477603,9.615184900584138
42.0,en,bus,jack,t2,sound_intensity,46.1397916824007,23.673559210260187,36.18685291044683,39.17347937627772,7.65760234546581
43.5,en,bus,jack,t2,sound_intensity,48.75032309461098,22.87801729930226,35.876764211785115,37.46632190397907,7.989566042884377
45.0,en,bus,jack,t2,sound_intensity,47.91297571494794,23.09630167425899,35.35276234816631,33.754807146185726,8.889885449800204
46.5,en,bus,jack,t2,sound_intensity,44.20120848085703,15.05149978319906,28.114648304866105,28.157898592173794,9.41973179591304
48.0,en,bus,jack,t2,sound_intensity,48.00531501439392,16.720978579357176,36.46786865285401,42.50371202434479,11.294557691526762
49.5,en,bus,jack,t2,sound_intensity,48.29831040000453,22.14843848047698,39.104336663775115,41.36041800688335,7.840029982922421
51.0,en,bus,jack,t2,sound_intensity,48.37670491940925,18.06179973983887,34.258021415807455,35.277587525209725,10.351254735081614
52.5,en,bus,jack,t2,sound_intensity,47.83896436212645,16.62757831681574,31.16640196005761,30.845212569466934,10.247968118626996
54.0,en,bus,jack,t2,sound_intensity,47.01343440804311,26.444385894678387,38.23836325337321,38.694664100808666,5.863521565835633
55.5,en,bus,jack,t2,sound_intensity,47.0478518708844,17.634279935629372,28.15902986661058,23.86454097485636,9.8095967673938
57.0,en,bus,jack,t2,sound_intensity,49.29158270820861,22.405492482826,41.84086974328846,43.72506963362899,7.036565623964272
58.5,en,bus,jack,t2,sound_intensity,48.24353664803725,18.920946026904804,33.0445730654597,31.83773745119889,10.859265443854351
60.0,en,bus,jack,t2,sound_intensity,47.32940305121615,24.099331233312945,37.91899425016669,40.02036402259529,7.706240623497708
61.5,en,bus,jack,t2,sound_intensity,44.97606840516214,17.708520116421443,25.328936422554364,21.070906543319104,8.904961539994803
63.0,en,bus,jack,t2,sound_intensity,50.62837597516216,14.62397997898956,30.664323402104202,29.15927211697116,11.90421374885687
64.5,en,bus,jack,t2,sound_intensity,46.117657797184805,20.60697840353612,31.297219347744473,31.608327632877142,8.561642927746224
66.0,en,bus,jack,t2,sound_intensity,49.900989940630765,25.932860670204573,38.06765857713115,39.556877503135055,6.903774109951855
67.5,en,bus,jack,t2,sound_intensity,47.047337618768886,20.60697840353612,32.68060051272548,33.17994260875983,8.562530154868563
69.0,en,bus,jack,t2,sound_intensity,46.588124318954016,22.52853030979893,39.21079950615177,42.3578087032756,7.171347973657275
70.5,en,bus,jack,t2,sound_intensity,44.833875754285145,24.37750562820388,34.47816138223274,32.92006651997988,7.857790301791088
72.0,en,bus,jack,t2,sound_intensity,48.820290572545616,20.60697840353612,30.29160795763469,24.24881636631067,10.421127161836989
73.5,en,bus,jack,t2,sound_intensity,49.69653497769232,22.85557309007774,36.91930558817151,39.40365934328334,8.823606088236591
75.0,en,bus,jack,t2,sound_intensity,48.376894252100165,19.395192526186182,32.87247163979997,32.52610340567373,9.74391056141424
76.5,en,bus,jack,t2,sound_intensity,48.78900776073504,21.613680022349747,36.06565285325823,37.99092304987718,9.86470083763025
78.0,en,bus,jack,t2,sound_intensity,47.29286310324604,22.69512944217916,35.33367156145577,33.51796306897023,7.897054820599454
79.5,en,bus,jack,t2,sound_intensity,47.65683453113483,20.253058652647702,33.058957846357615,33.839327622361296,9.279122762134218
81.0,en,bus,jack,t2,sound_intensity,47.09905669040403,22.09515014542631,36.722451944057845,38.73262459438727,8.185855854959948
82.5,en,bus,jack,t2,sound_intensity,44.601458174917504,21.43014800254095,30.314877338088763,25.86826187344635,8.572719357236943
84.0,en,bus,jack,t2,sound_intensity,48.74875924871058,19.54242509439325,37.91509533921977,40.10384771498377,8.57553606784622
85.5,en,bus,jack,t2,sound_intensity,41.29367595722986,19.242792860618817,27.52784876492153,22.36991511605168,8.460674127861479
87.0,en,bus,jack,t2,sound_intensity,48.73738997302386,21.238516409670854,35.422693051420644,36.97839368218363,9.126253281510344
88.5,en,bus,jack,t2,sound_intensity,48.14340839137843,21.931245983544617,37.36253868453021,38.295833713302045,8.059640546619118
90.0,en,bus,jack,t2,sound_intensity,47.26645720240912,20.12837224705172,31.795006160313857,28.90979596989689,8.854657017993246
91.5,en,bus,jack,t2,sound_intensity,46.141692684491815,18.86490725172482,32.15142113404274,33.04291254790704,9.766170814735057
93.0,en,bus,jack,t2,sound_intensity,50.20236943910808,20.41392685158225,36.952154946641784,41.10690697273754,10.639117887664007
94.5,en,bus,jack,t2,sound_intensity,46.94236550227346,16.020599913279625,34.395312074774814,34.108361410821985,10.014620091636582
96.0,en,bus,jack,t2,sound_intensity,45.58036213576288,21.303337684950066,33.04510446103234,32.54306332331286,8.886750639074993
97.5,en,bus,jack,t2,sound_intensity,38.042757671290936,16.720978579357176,22.7115250278822,20.233646111332433,6.072747086124958
99.0,en,bus,jack,t2,sound_intensity,50.12153621866098,20.37426497940624,35.57851785427612,33.90581878550435,9.342240121195037
100.5,en,bus,jack,t2,sound_intensity,47.59932117429852,22.96665190261531,38.683145726939415,40.659306633717854,6.5949355178586435
102.0,en,bus,jack,t2,sound_intensity,47.19107451620208,26.6838591669,39.475725732899136,41.80383965589763,5.785818823409475
103.5,en,bus,jack,t2,sound_intensity,44.94836124034309,20.0,32.20238948483322,33.584568695101595,8.898880992035235
105.0,en,bus,jack,t2,sound_intensity,44.96195983897561,17.24275869600789,27.940280750226517,26.294095991027188,8.639075206235681
106.5,en,bus,jack,t2,sound_intensity,48.15929556976718,16.720978579357176,36.7795129601426,40.72244049901835,10.667347453656845
108.0,en,bus,jack,t2,sound_intensity,46.626445226888265,18.260748027008265,31.004861385180625,31.238516409670854,9.093337206945547
