sensor,language,tone,participant,script,time_5.0,autocorrelation_mean,autocorrelation_median,autocorrelation_std,autocorrelation_min,autocorrelation_max,autocorrelation_missing
autocorrelations,ch,bus,subject1,t1,5.0,8.58544314067635e-05,9.155273438e-05,0.00026862344333567287,-0.0005187988281,0.0007629394531,0.0
autocorrelations,ch,bus,subject1,t1,10.0,-8.522128663012448e-05,-6.103515625e-05,0.00043177005102956056,-0.001129150391,0.0008544921875,0.0
autocorrelations,ch,bus,subject1,t1,15.0,0.000180572889646722,0.0001525878906,0.0003622019773244983,-0.0006103515625,0.001251220703,0.0
autocorrelations,ch,bus,subject1,t1,20.0,-6.394762220804978e-05,-3.051757812e-05,0.0005765986020134163,-0.00146484375,0.001617431641,0.0
autocorrelations,ch,bus,subject1,t1,25.0,-0.0001542340670412863,-0.0002136230469,0.00043071565339877787,-0.001373291016,0.001068115234,0.0
autocorrelations,ch,bus,subject1,t1,30.0,0.00012093065190232366,6.103515625e-05,0.00043837415239668593,-0.0008544921875,0.001129150391,0.0
autocorrelations,ch,bus,subject1,t1,35.0,-0.00018817062694315354,-0.0002136230469,0.0003924505276491192,-0.001312255859,0.0009155273438,0.0
autocorrelations,ch,bus,subject1,t1,40.0,0.00030669532870074685,0.0003967285156,0.0005067422131235222,-0.001251220703,0.00146484375,0.0
autocorrelations,ch,bus,subject1,t1,45.0,-0.0002038726173441079,-0.0002136230469,0.00039047142398034306,-0.001312255859,0.0008239746094,0.0
autocorrelations,ch,bus,subject1,t1,50.0,-3.950823391987551e-05,-9.155273438e-05,0.0003732559374016632,-0.0008544921875,0.0009460449219,0.0
autocorrelations,ch,bus,subject1,t1,55.0,0.00018120603442153528,0.0002136230469,0.00047439222214101784,-0.0009460449219,0.001312255859,0.0
autocorrelations,ch,bus,subject1,t1,60.0,-0.00017652076309365147,-0.0001831054688,0.0005027894143785686,-0.001800537109,0.001220703125,0.0
autocorrelations,ch,bus,subject1,t1,65.0,2.5199162023817425e-05,6.103515625e-05,0.0004724765405326013,-0.001098632812,0.001342773438,0.0
