"Time (s)","Sound pressure level (dB)"
0.000000000E0,-6.172018024E1
2.338132500E-1,NaN
3.374282082E-1,-5.800435584E1
4.431370832E-1,-5.071205136E1
5.496066667E-1,-5.750377997E1
6.542888333E-1,-6.033217886E1
7.582931248E-1,-6.234718788E1
8.647910831E-1,-6.553259195E1
9.668999165E-1,-6.468841293E1
1.071826917E0,-6.267900671E1
1.176818750E0,-6.314667059E1
1.282219375E0,-6.193931983E1
1.385203250E0,-6.228545488E1
1.491939000E0,-6.546544039E1
1.593795833E0,-6.322787790E1
1.699188000E0,-6.467027613E1
1.801424708E0,-5.253793277E1
1.908248292E0,-3.151604996E1
2.010450375E0,-3.385683830E1
2.116531667E0,-4.094715372E1
2.218648625E0,-3.779518004E1
2.325331500E0,-3.803365947E1
2.431949625E0,-3.047997163E1
2.535907292E0,-3.531334457E1
2.638248750E0,-4.264085771E1
2.743304333E0,-5.247495513E1
2.849966000E0,-6.048173671E1
2.952335750E0,-6.188459613E1
3.058992083E0,-6.375857317E1
3.165629375E0,-4.324850697E1
3.270270583E0,-3.470087453E1
3.376491625E0,-3.522149625E1
3.482502125E0,-3.615799874E1
3.587424167E0,-4.280183725E1
3.693828250E0,-3.805010502E1
3.800548417E0,-4.041789666E1
3.904693125E0,-4.391298609E1
4.010483083E0,-4.310484566E1
4.117135416E0,-3.940358534E1
4.221785583E0,-4.520092508E1
4.327113625E0,-4.313062186E1
4.433858417E0,-4.025246997E1
4.538773875E0,-5.011334116E1
4.643825125E0,-5.019023375E1
4.750585167E0,-4.706101699E1
4.855982125E0,-4.565871805E1
4.962716125E0,-5.130509409E1
5.067757875E0,-4.442582752E1
5.173140583E0,-5.187947584E1
5.275059458E0,-4.842734389E1
5.381802250E0,-4.787520603E1
5.488382458E0,-5.067628046E1
5.590388250E0,-4.833399738E1
5.696218792E0,-4.498661908E1
5.802153333E0,-5.173482802E1
5.907515833E0,-6.305337847E1
6.009469208E0,-6.357183960E1
6.114666542E0,NaN
6.218991583E0,-6.444144375E1
6.324754750E0,-6.669978058E1
6.429769958E0,-4.437833996E1
6.535614458E0,-3.692000431E1
6.641858375E0,-4.064049888E1
6.748578625E0,-3.832678021E1
6.851020500E0,-3.853556895E1
6.957174917E0,-4.458150279E1
7.059079458E0,-4.360257613E1
7.164463208E0,-5.087037090E1
7.268549125E0,-4.036274409E1
7.373930041E0,-4.352722434E1
7.477866458E0,-3.940122027E1
7.584546333E0,-4.119522396E1
7.690977541E0,-4.603787519E1
7.793108708E0,-5.886194908E1
7.898402333E0,-6.143812654E1
8.001354083E0,-6.469174519E1
8.107959208E0,-6.580402842E1
8.210267250E0,-4.865730833E1
8.316859875E0,-3.744954533E1
8.423467417E0,-4.978069245E1
8.527406500E0,-4.081234845E1
8.632667292E0,-4.096468006E1
8.734970458E0,-4.543932488E1
8.841688708E0,-4.268599395E1
8.946085458E0,-4.339502174E1
9.052088541E0,-4.595381065E1
9.158736000E0,-4.497045379E1
9.264272125E0,-4.490273556E1
9.368936667E0,-4.753817932E1
9.473597792E0,-4.072168396E1
9.578756708E0,-4.074190033E1
9.685592167E0,-4.975006664E1
9.792345500E0,-6.049095335E1
9.895654958E0,-6.277288529E1
1.000196425E1,-5.145479841E1
1.010858712E1,-4.107871716E1
1.021271642E1,-4.154020231E1
1.031529929E1,NaN
1.042110321E1,-4.817592608E1
1.052494525E1,-3.643471781E1
1.062798679E1,-3.886751659E1
1.073015912E1,-3.880717190E1
1.083681312E1,-4.091507139E1
1.094227550E1,-4.333658850E1
1.104721237E1,-5.053104886E1
1.115390404E1,-4.236156148E1
1.125578308E1,-5.273481190E1
1.136225367E1,-4.367628791E1
1.146775817E1,-4.569576218E1
1.157439888E1,-5.928919977E1
1.167918192E1,-4.812093294E1
1.178361596E1,-3.990870356E1
1.189027846E1,-4.440601341E1
1.199615479E1,-4.191549091E1
1.210059783E1,-4.928218367E1
1.220470237E1,-4.548347878E1
1.231133050E1,-4.117432432E1
1.241337279E1,-5.197975682E1
1.251533092E1,NaN
1.262090117E1,-6.273835547E1
1.272526517E1,-6.408687612E1
1.283028975E1,-6.695294577E1
1.293693533E1,-6.895764997E1
1.304363271E1,-6.845714804E1
1.314732021E1,-6.637298951E1
1.325187833E1,-6.612110904E1
1.335853287E1,-4.017387177E1
1.346444762E1,-3.620141379E1
1.356769696E1,-3.858237086E1
1.367431821E1,-4.284430757E1
1.377950775E1,-3.769840622E1
1.388355596E1,-3.709519250E1
1.399018821E1,-3.994383832E1
1.409323033E1,-4.324766694E1
1.419853183E1,-4.469041986E1
1.430053404E1,-4.269448327E1
1.440674812E1,-5.179318336E1
1.451346887E1,-4.393315912E1
1.461770029E1,-4.387900070E1
1.472021437E1,-4.375300618E1
1.482522321E1,-4.792258885E1
1.493191904E1,-4.792882633E1
1.503730917E1,-4.941072077E1
1.514400158E1,-4.823844315E1
1.524926425E1,-4.547917229E1
1.535145175E1,-4.320278081E1
1.545817337E1,-4.409446360E1
1.556514521E1,-4.399162998E1
1.566690496E1,-5.747745044E1
1.577360758E1,-5.774885879E1
1.588034458E1,-6.171332749E1
1.598312667E1,-6.305780354E1
1.608518158E1,-6.266406005E1
1.619192033E1,-6.300598318E1
1.629750896E1,-6.308979697E1
1.639991742E1,-6.136280354E1
1.650483975E1,-6.497725205E1
1.661150246E1,-6.154138938E1
1.671676683E1,-6.140218930E1
1.682356987E1,-4.470167702E1
1.693049021E1,-4.892199559E1
1.703363025E1,-5.872922874E1
1.713564342E1,-6.200610836E1
1.724233554E1,-6.538406937E1
1.734897983E1,-4.332131397E1
1.745679208E1,-4.235206547E1
1.756339325E1,-4.096327716E1
1.766944300E1,-4.673025081E1
1.777606800E1,-4.198609903E1
1.788285621E1,-4.406195020E1
1.798629896E1,-4.314638284E1
1.809298075E1,-5.239760937E1
1.819975000E1,-4.985098814E1
1.830646387E1,-4.738799309E1
1.841314083E1,-5.763257117E1
1.851805812E1,-4.610309856E1
1.862003308E1,-5.241988086E1
1.872525637E1,-4.291412003E1
1.883187958E1,-5.546006123E1
1.893686812E1,-4.638760497E1
1.904356154E1,-4.612187166E1
1.915014650E1,-4.797950666E1
1.925630758E1,-5.156183806E1
1.936297437E1,-4.704286424E1
1.946852129E1,-4.798193600E1
1.957067250E1,-5.738820221E1
1.967728871E1,-4.826741115E1
1.978303633E1,-4.264708671E1
1.988563258E1,-4.348716883E1
1.998765771E1,-5.445623396E1
2.009428904E1,-5.892111178E1
2.019967012E1,-4.786696761E1
2.030259983E1,-4.843979208E1
2.040464929E1,-4.595128783E1
2.051134629E1,-5.346759264E1
2.061472262E1,-5.903900126E1
2.071949254E1,-4.864908910E1
2.082529012E1,-5.815442501E1
2.092804021E1,-4.681292578E1
2.103262533E1,-4.877231424E1
2.113885712E1,-5.086991735E1
2.124150704E1,-5.710396690E1
2.134354512E1,-6.191052338E1
2.144969637E1,-6.139312532E1
2.155409675E1,-5.767327248E1
2.166073062E1,-5.627957336E1
2.176631554E1,-5.543712933E1
2.187110337E1,-5.749091088E1
2.197337333E1,-5.961615739E1
2.208002571E1,-6.212106587E1
2.218185979E1,-4.238525557E1
2.228841275E1,-3.787588442E1
2.239528233E1,-3.907962800E1
2.249906379E1,-3.923904167E1
2.260570025E1,-4.425519783E1
2.270983275E1,-4.226382085E1
2.281617987E1,-4.417166601E1
2.292289733E1,-4.526867837E1
2.302511117E1,-5.320217933E1
2.313172633E1,-4.261080679E1
2.323714292E1,-4.429890957E1
2.334199075E1,-5.678578165E1
2.344873879E1,-5.347325668E1
2.355532117E1,-4.564362140E1
2.365875325E1,-4.657135800E1
2.376540508E1,-4.972489798E1
2.387050942E1,-4.503342052E1
2.397561054E1,-5.280436813E1
2.407895942E1,-6.127135849E1
2.418571779E1,-5.207298357E1
2.429045692E1,-4.452591395E1
2.439734308E1,-5.427196593E1
2.450421479E1,-4.394514954E1
2.460747504E1,-4.507668933E1
2.471416042E1,-4.644862109E1
2.482096458E1,-5.081760171E1
2.492612904E1,-6.347284815E1
2.503286658E1,-6.295711497E1
2.513488700E1,-6.457791408E1
2.524100462E1,-6.303382087E1
2.534322525E1,-5.100875302E1
2.544831217E1,-4.374246190E1
2.555474771E1,-4.120783050E1
2.565823846E1,-4.333987950E1
2.576160633E1,-4.935926333E1
2.586779617E1,-4.580903004E1
2.597156825E1,-4.784923935E1
2.607745529E1,-4.933269185E1
2.618419879E1,-5.953890266E1
2.628820550E1,-4.918614301E1
2.639451983E1,-5.195017097E1
2.650100933E1,-4.664071714E1
2.660318754E1,-5.402675236E1
2.670943663E1,-5.387133294E1
2.681611725E1,-4.571477886E1
2.692105917E1,-4.255552478E1
2.702645017E1,-4.809749329E1
2.713101300E1,-5.147613095E1
2.723541113E1,-6.134796182E1
2.733814500E1,-6.048065377E1
2.744393508E1,-6.160245728E1
2.754591304E1,-6.105831883E1
2.765252642E1,-6.483928064E1
2.775485192E1,-4.539737027E1
2.786106196E1,-5.623605976E1
2.796773067E1,-3.906545006E1
