"Time (s)","Sound pressure level (dB)"
0.000000000E0,-6.704541527E1
1.960839168E-1,NaN
2.996575418E-1,-7.039932010E1
4.034639583E-1,-6.664253444E1
5.103861666E-1,-6.867442032E1
6.164219168E-1,-6.797192354E1
7.232660418E-1,-6.661345902E1
8.295810001E-1,-7.079063587E1
9.330792918E-1,-7.088580134E1
1.039830625E0,-6.853066449E1
1.146432208E0,-6.908440008E1
1.249864625E0,-6.535460564E1
1.356668500E0,-6.237838972E1
1.463139708E0,-4.402005246E1
1.566326542E0,NaN
1.671962417E0,-4.655477792E1
1.776925083E0,-5.136271858E1
1.883215125E0,-4.202508074E1
1.986458208E0,-4.108004085E1
2.093106167E0,-4.249184633E1
2.199019708E0,-3.675404796E1
2.305044083E0,-4.619855416E1
2.409356708E0,-4.650214780E1
2.515595375E0,-4.122043044E1
2.622328833E0,-4.018269478E1
2.726942875E0,-4.165240522E1
2.830547542E0,-4.482216780E1
2.932317000E0,-5.331803698E1
3.039016500E0,-6.025366689E1
3.143709250E0,-6.609108055E1
3.249146542E0,-6.655503269E1
3.355876167E0,-6.509368687E1
3.460286208E0,-6.678261979E1
3.565894583E0,-6.006188640E1
3.668109333E0,-4.248844667E1
3.774809042E0,-3.767154002E1
3.880459542E0,-4.187107865E1
3.982479000E0,-5.199979744E1
4.089151792E0,-3.539797415E1
4.193639667E0,-4.282969664E1
4.299036667E0,-3.786713715E1
4.405834750E0,-3.999534495E1
4.510351375E0,-4.074868739E1
4.615605250E0,-4.090958528E1
4.722333625E0,-4.129873905E1
4.827056750E0,-3.840669136E1
4.932159250E0,-3.955161361E1
5.038985292E0,-4.122933537E1
5.143671875E0,-4.542683157E1
5.248842208E0,-4.754538395E1
5.355766958E0,-4.743861214E1
5.460310125E0,-4.668276814E1
5.565338542E0,-4.479968012E1
5.670631792E0,-6.150869527E1
5.776972083E0,-5.095648676E1
5.881729208E0,-4.344258699E1
5.988369667E0,-3.766286010E1
6.093592750E0,-3.732664373E1
6.198693167E0,-4.019631161E1
6.303748250E0,-5.284451936E1
6.410313417E0,-5.284146545E1
6.514839833E0,-5.842198778E1
6.621585208E0,-3.600080185E1
6.726950083E0,-3.553261487E1
6.831528708E0,-3.620940313E1
6.938258125E0,-3.895020985E1
7.043710917E0,-3.809755123E1
7.148163667E0,-4.792902055E1
7.254820500E0,-5.722978884E1
7.360314542E0,-6.254962170E1
7.462698500E0,-6.501034031E1
7.564823833E0,-6.284786258E1
7.670551667E0,NaN
7.776452375E0,-6.615446692E1
7.879533792E0,-4.465389893E1
7.984659042E0,-4.225394366E1
8.091422125E0,-3.821093290E1
8.196480250E0,-3.579230124E1
8.299432833E0,-3.823979168E1
8.402602542E0,-3.707673908E1
8.509247000E0,-4.340006844E1
8.615613542E0,-3.702822857E1
8.721071917E0,-4.015711700E1
8.826946917E0,-4.121216049E1
8.930400333E0,-3.670013554E1
9.032532708E0,-3.579612043E1
9.134620500E0,-3.834269154E1
9.240683125E0,-4.090158384E1
9.343694583E0,-3.416250663E1
9.449584083E0,-4.101895170E1
9.556330667E0,-4.039124860E1
9.660338333E0,-4.987241615E1
9.766510958E0,-4.656804078E1
9.873227958E0,-5.836301061E1
9.976917708E0,-6.300480489E1
1.008348825E1,-6.327541627E1
1.019020062E1,-6.084757138E1
1.029361963E1,-6.426421757E1
1.039854900E1,-6.524112734E1
1.050057896E1,-6.410902813E1
1.060731908E1,-3.580155757E1
1.071026192E1,-3.844958169E1
1.081559421E1,-3.632999916E1
1.091769517E1,-3.999885377E1
1.102431667E1,-3.748401808E1
1.112696283E1,-3.607235083E1
1.123261742E1,-4.428595395E1
1.133951038E1,-3.623046224E1
1.144313367E1,-4.109011720E1
1.154963317E1,-3.767687347E1
1.165173421E1,-4.081606339E1
1.175701846E1,-3.355724998E1
1.186033188E1,-3.851777015E1
1.196671775E1,-5.224563315E1
1.206878254E1,-6.328812716E1
1.217451979E1,-6.140876855E1
1.227691813E1,NaN
1.238279312E1,-6.324658208E1
1.248577288E1,-6.244288251E1
1.259233429E1,-6.437136633E1
1.269365788E1,-3.845720972E1
1.279923275E1,-4.122439038E1
1.290279225E1,-5.052176762E1
1.300516871E1,-6.013910394E1
1.311024446E1,-4.525355801E1
1.321704792E1,-3.750002919E1
1.331981004E1,-3.662347193E1
1.342234654E1,-4.990449357E1
1.352697450E1,-3.599495891E1
1.363359842E1,-3.632069321E1
1.373744437E1,-3.829428161E1
1.384360696E1,-4.094885751E1
1.395023979E1,-4.321193708E1
1.405358238E1,-4.684130418E1
1.415691642E1,-4.100849511E1
1.426027029E1,-3.582371644E1
1.436287771E1,-3.358099626E1
1.446860896E1,-3.849920786E1
1.457069554E1,-3.850013767E1
1.467691729E1,-3.763189215E1
1.477998925E1,-4.056546229E1
1.488563512E1,-3.850119570E1
1.498775237E1,-3.914260291E1
1.509358367E1,-3.689285863E1
1.519930513E1,-4.361658550E1
1.530456383E1,-4.460355401E1
1.541116571E1,-4.557888459E1
1.551775942E1,-4.131445907E1
1.562146192E1,-4.050670830E1
1.572775892E1,-4.503835652E1
1.583437863E1,-4.209942790E1
1.593841763E1,-4.257927700E1
1.604500908E1,-4.639603865E1
1.615165817E1,-4.726609801E1
1.625624271E1,-4.676736126E1
1.636291542E1,-5.352465805E1
1.646732267E1,-6.207826967E1
1.657036142E1,-6.384576086E1
1.667227133E1,NaN
1.677805525E1,-6.270217189E1
1.688458254E1,-6.052729066E1
1.698732408E1,-5.849812060E1
1.708925683E1,-6.235222694E1
1.719585867E1,-4.490158373E1
1.729932463E1,-3.754160575E1
1.740417363E1,-3.922987685E1
1.751083625E1,-3.727261736E1
1.761616933E1,-5.017637842E1
1.772107321E1,-3.918308396E1
1.782313900E1,-4.427394351E1
1.792974571E1,-4.207618743E1
1.803636729E1,-5.040055019E1
1.813995158E1,-3.738481750E1
1.824169692E1,-4.061139267E1
1.834765625E1,-4.084414324E1
1.845091042E1,-4.178167326E1
1.855664771E1,-3.707767356E1
1.866328646E1,-5.046851456E1
1.876672308E1,-6.298527485E1
1.887140867E1,-5.056368048E1
1.897319613E1,NaN
1.907502712E1,-5.975048573E1
1.918162021E1,-5.970923831E1
1.928802133E1,-5.945114980E1
1.939018308E1,-5.791266044E1
1.949387054E1,-5.888933449E1
1.959879421E1,-4.665091789E1
1.970513229E1,-3.957289420E1
1.980725404E1,-3.531568586E1
1.991386708E1,-3.294070395E1
2.001995121E1,-3.059700081E1
2.012421533E1,-4.262356142E1
2.023091321E1,-3.751722237E1
2.033664538E1,-3.238572449E1
2.044107333E1,-4.273654170E1
2.054765163E1,-5.566165946E1
2.065231167E1,-4.467143117E1
2.075801092E1,-6.086055229E1
2.086316029E1,-4.709423191E1
2.096794912E1,-3.580451187E1
2.107303158E1,-3.323612929E1
2.117756221E1,-3.446426479E1
2.128417492E1,-3.238531883E1
2.138957508E1,-3.938102331E1
2.149158671E1,-3.624995896E1
2.159820717E1,-3.616945061E1
2.170232504E1,-3.309724393E1
2.180630262E1,-3.862618110E1
2.190840046E1,-3.839281923E1
2.201175671E1,-3.181762575E1
2.211847400E1,-3.307635782E1
2.222326871E1,-4.009496659E1
2.232513988E1,-3.638164669E1
2.243177600E1,-3.727438374E1
2.253562704E1,-3.533570468E1
2.264198221E1,-3.665818038E1
2.274868750E1,-3.574992575E1
2.285233438E1,-3.928971077E1
2.295886821E1,-3.949289892E1
2.306554529E1,-4.205120144E1
2.316905238E1,-4.552985910E1
2.327557975E1,-4.122380976E1
2.338221479E1,-4.440368877E1
2.348566438E1,-3.845911885E1
2.359024192E1,-4.245857156E1
2.369238083E1,-3.947383182E1
2.379784154E1,-3.763815526E1
2.390227138E1,-3.735648201E1
2.400810879E1,-4.389047583E1
2.411471846E1,-3.879229487E1
2.421901638E1,-4.254869008E1
2.432563371E1,-4.447981610E1
2.443234062E1,-4.768226651E1
2.453566633E1,-3.993337206E1
2.464231525E1,-4.643388982E1
2.474911192E1,-3.999785457E1
2.485236217E1,-4.485962524E1
2.495892846E1,-5.870097027E1
2.506565942E1,-6.205661955E1
2.516919642E1,-6.457952367E1
2.527553608E1,-6.277878617E1
2.538218158E1,-6.462878204E1
2.548560879E1,-4.127899208E1
2.559217700E1,-3.659174874E1
2.569706708E1,-3.705958681E1
2.580229383E1,-4.012867660E1
2.590888829E1,-5.634165815E1
2.601386788E1,-5.895957476E1
2.611899104E1,-4.091846407E1
2.622550967E1,-3.362588559E1
2.633219679E1,-3.555231199E1
2.643562071E1,-3.238553032E1
2.654206058E1,-3.404832962E1
2.664877946E1,-3.288286611E1
2.675484054E1,-3.416396027E1
2.685887792E1,-4.959964927E1
2.696558425E1,-6.052236585E1
2.707143879E1,-6.254969073E1
2.717535479E1,-6.126387152E1
2.727758775E1,-6.087084702E1
2.738244542E1,-6.193443202E1
2.748809400E1,-6.400517453E1
2.759202796E1,-4.110394464E1
2.769877154E1,-3.604602826E1
2.780480825E1,-3.566637104E1
2.790681171E1,-3.924166132E1
2.800886375E1,-4.061086667E1
2.811561200E1,-3.521035825E1
2.822148408E1,-4.047414348E1
2.832552088E1,-3.348156129E1
2.843212342E1,-3.528886706E1
2.853816496E1,-3.044982474E1
2.864235842E1,-3.781315097E1
2.874910388E1,-4.082455110E1
2.885479925E1,-3.705063686E1
2.895903846E1,-3.207780392E1
2.906578988E1,-3.584118162E1
2.917154575E1,-3.225060734E1
2.927520017E1,-3.246581333E1
2.938187446E1,-3.526146034E1
2.948850796E1,-3.941294206E1
2.959283471E1,-4.008362968E1
2.969938317E1,-4.235444529E1
2.980606092E1,-3.760746061E1
2.990970929E1,-3.819890271E1
3.001639458E1,-4.073512354E1
3.012309817E1,-4.333045689E1
3.022661042E1,-4.918376248E1
3.033329479E1,-3.884491028E1
3.043998325E1,-4.173136049E1
3.054339825E1,-5.789424392E1
3.064638154E1,-6.250515481E1
3.074912929E1,-6.334977829E1
3.085595371E1,-6.230693838E1
3.096030000E1,-6.369966299E1
3.106700650E1,-6.483761739E1
3.117371558E1,-5.638497561E1
3.128039767E1,-4.549154147E1
3.138700133E1,-5.447240724E1
3.149204992E1,-6.320664721E1
3.159410783E1,-6.471335461E1
3.170023892E1,-5.822276589E1
3.180690425E1,-3.614817989E1
3.191087350E1,-4.109631227E1
3.201753021E1,-3.808102102E1
3.212421596E1,-3.954057027E1
3.222749471E1,-5.394258612E1
3.233166921E1,-6.306656289E1
3.243837571E1,-6.514208154E1
3.254450250E1,-3.575503024E1
3.265126538E1,-3.409233742E1
3.275705225E1,-3.458694831E1
3.286148579E1,-3.501274816E1
3.296815263E1,-3.479762348E1
3.307487512E1,-3.475253705E1
3.317843917E1,-3.706837493E1
3.328513692E1,-3.982659997E1
3.338753750E1,-3.681583032E1
3.349332717E1,-4.136719994E1
3.359933654E1,-4.374092726E1
3.370510717E1,-4.379550312E1
3.381029450E1,-4.598520354E1
3.391704763E1,-5.679416810E1
3.402372317E1,-6.282282479E1
3.412916929E1,-6.530237796E1
3.423593092E1,-6.563363979E1
3.434257888E1,-6.541575790E1
3.444602904E1,-6.849196783E1
3.455267838E1,-6.294359780E1
3.465702075E1,-6.250502506E1
3.476307121E1,-4.566952555E1
3.486980662E1,-3.331100822E1
3.497679138E1,-3.980919228E1
3.508358929E1,-3.659946328E1
3.519018338E1,-4.086489770E1
3.529662833E1,-3.273471386E1
3.539948667E1,-3.775772089E1
3.550619896E1,-3.586695115E1
3.561107129E1,-3.446038018E1
3.571323379E1,-3.003044488E1
3.581986829E1,-3.232389471E1
3.592658063E1,-3.187319336E1
3.603331246E1,-3.315432901E1
3.613702008E1,-3.849398911E1
3.624369229E1,-3.051889545E1
3.634692142E1,-3.889025531E1
3.645364600E1,-4.176880206E1
3.655619046E1,-4.536722603E1
3.666169121E1,-4.425378022E1
3.676358513E1,-4.552850297E1
3.687026279E1,-5.589088461E1
3.697698688E1,-5.939673693E1
3.708051571E1,-5.862101390E1
3.718721317E1,-6.259946519E1
3.729390950E1,-6.582874312E1
3.739939321E1,-5.299419084E1
3.750605483E1,-3.599759198E1
3.761162738E1,-3.803479942E1
3.771375821E1,-3.358825438E1
3.782044142E1,-4.091863338E1
3.792710063E1,-3.391172004E1
3.803387875E1,-3.707261617E1
3.814064825E1,-3.946734989E1
3.824539021E1,-3.808316693E1
3.834736762E1,-4.399855791E1
3.845424267E1,-3.608078516E1
3.855699496E1,-3.518475519E1
3.866244846E1,-4.759896692E1
3.876452413E1,-5.648591353E1
3.887120933E1,-3.571025501E1
3.897795154E1,-3.808840473E1
3.908134917E1,-4.136188599E1
3.918807887E1,-4.783257197E1
3.929469638E1,-3.984126132E1
3.939939771E1,-3.947450771E1
3.950606779E1,-4.227732809E1
3.961270858E1,-4.278459239E1
3.971502250E1,-3.866881488E1
3.981962087E1,-3.840385823E1
3.992626296E1,-5.445568064E1
4.003168058E1,-6.399464344E1
4.013855283E1,-6.832668888E1
4.024540283E1,-6.736441301E1
4.034818625E1,-6.672307460E1
4.045496850E1,-6.743819953E1
4.055698779E1,-4.848783704E1
4.066285996E1,-4.076186243E1
4.076501000E1,-4.121076375E1
4.087170692E1,-4.389661622E1
4.097873608E1,-3.745738050E1
4.108543850E1,-3.964182354E1
4.119212408E1,-3.714199749E1
4.129841425E1,-3.722203540E1
4.140506683E1,-4.754711429E1
4.151172554E1,-6.153576444E1
4.161534383E1,-6.530170180E1
4.171860758E1,-5.545572194E1
4.182089154E1,-3.421238231E1
4.192475058E1,-3.967221535E1
4.203028383E1,-3.705623211E1
4.213580983E1,-3.789337760E1
4.224256796E1,-4.002675262E1
4.234906021E1,-3.571642341E1
4.245583471E1,-4.061957550E1
4.256251750E1,-4.447492531E1
4.266605712E1,-3.967371963E1
4.277279221E1,-5.346762364E1
4.287945658E1,-6.069025229E1
4.298295792E1,-6.418240316E1
4.308966125E1,-6.349201112E1
4.319640329E1,-6.403477705E1
4.329939404E1,-6.488742691E1
4.340362846E1,-6.607759970E1
4.351027646E1,-6.546260486E1
4.361447817E1,-4.916140888E1
4.371664300E1,-3.486361634E1
4.381930879E1,-3.598352696E1
4.392226263E1,-4.201844101E1
4.402692213E1,-3.865864473E1
4.413348583E1,-3.697918416E1
4.424013542E1,-4.181176624E1
4.434671738E1,-3.792410906E1
4.445038963E1,-3.429799918E1
4.455700288E1,-4.010759230E1
4.466361763E1,-4.987138539E1
4.476707133E1,NaN
4.487296996E1,-3.541797463E1
4.497657163E1,-3.606127037E1
4.508204396E1,-4.329052497E1
4.518880217E1,-3.024731017E1
4.529546863E1,-3.616722841E1
4.540113658E1,-4.132340120E1
4.550778388E1,-3.713502816E1
4.561436038E1,-4.111182281E1
4.571874404E1,-4.069969770E1
4.582538954E1,-4.028944659E1
4.593208942E1,-5.856255255E1
4.603474079E1,-6.361569197E1
4.614151263E1,-6.565725750E1
4.624818804E1,-6.743082829E1
4.635165725E1,-6.511175655E1
4.645701808E1,-3.555933455E1
4.656091854E1,-3.622707899E1
4.666599508E1,-3.893824711E1
4.676805379E1,-5.204139843E1
4.687464083E1,-4.163776841E1
4.698125567E1,-3.525040187E1
4.708446821E1,-3.434122010E1
4.719118600E1,-3.720598234E1
4.729782342E1,-5.374544987E1
4.740088413E1,-6.069793274E1
4.750758775E1,-6.294353595E1
4.761419358E1,-6.436287223E1
4.771739429E1,-6.493807480E1
4.782409267E1,-6.561319305E1
4.793076629E1,-4.956634009E1
