"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
1.364824583E-1,NaN
2.389834584E-1,-6.809472843E1
3.446994585E-1,-6.623467711E1
4.478903750E-1,-6.471582356E1
5.521696669E-1,-6.363273346E1
6.589033750E-1,-6.543749172E1
7.638444584E-1,-6.930949033E1
8.682598334E-1,-4.520265072E1
9.749550000E-1,-4.449254317E1
1.080861334E0,-4.158930575E1
1.182962000E0,-4.447635987E1
1.286011167E0,-4.860207639E1
1.387773458E0,-4.844147746E1
1.494379458E0,-4.973993559E1
1.599681875E0,-5.289814048E1
1.706331625E0,-5.232761313E1
1.812491708E0,-5.464655678E1
1.915144834E0,-5.953924725E1
2.016859167E0,-6.784265655E1
2.123479125E0,-5.178987188E1
2.229182750E0,-4.566941138E1
2.333786709E0,-4.477155817E1
2.440416459E0,-4.982858383E1
2.545815667E0,-5.553452383E1
2.652206208E0,-4.843224433E1
2.758803583E0,-5.363428754E1
2.865428583E0,-5.400787852E1
2.967593083E0,-4.685956201E1
3.073718333E0,-4.915919373E1
3.179157584E0,-4.357245203E1
3.282521792E0,-4.667677780E1
3.389185000E0,-5.525170044E1
3.495829833E0,-4.940034301E1
3.601694292E0,-4.842444568E1
3.708430542E0,-4.780315992E1
3.812516667E0,-4.719610748E1
3.918796625E0,-4.926245571E1
4.025549458E0,-4.964266336E1
4.129209084E0,-5.807975682E1
4.233872250E0,-5.120205739E1
4.336013583E0,-5.260955567E1
4.442733375E0,-6.038384218E1
4.545875459E0,-5.422811057E1
4.651220708E0,-4.683208031E1
4.753378375E0,-4.999917348E1
4.859501917E0,-4.573734922E1
4.962539417E0,-5.138732063E1
5.068468584E0,-5.291341606E1
5.170706708E0,-5.842929651E1
5.275377625E0,-5.063856755E1
5.378542042E0,-4.783873304E1
5.484997625E0,-5.070175751E1
5.587897042E0,-5.566971022E1
5.693699750E0,-4.896032700E1
5.800401792E0,-5.439897733E1
5.904771084E0,-5.308107444E1
6.009715583E0,-5.061024323E1
6.111917542E0,-5.886869524E1
6.218614083E0,-5.436153752E1
6.322007708E0,-5.203057385E1
6.425304792E0,-5.344384980E1
6.528531250E0,-5.496688114E1
6.634175000E0,-5.863962842E1
6.739244125E0,-6.885728897E1
6.841975750E0,-6.406795326E1
6.945164625E0,-6.475549126E1
7.051708542E0,-6.558505184E1
7.156381333E0,-6.559076109E1
7.258651625E0,-5.032733778E1
7.361840833E0,-4.520422556E1
7.467067250E0,-4.431776836E1
7.573664875E0,-5.270031988E1
7.678488792E0,-5.399740140E1
7.785218084E0,-4.777726970E1
7.890797375E0,-4.698057980E1
7.995318917E0,-5.952222066E1
8.102021917E0,-4.616747300E1
8.208637375E0,-4.724003198E1
8.311874125E0,-4.832772400E1
8.418529625E0,-4.771088582E1
