"Time (ms)","Recording (a.u.)"
7.376536778E0,-6.164550781E-3
7.397374453E0,8.666992188E-3
7.418212128E0,-1.562500000E-2
7.439049802E0,1.446533203E-2
7.459887477E0,-1.400756836E-2
7.480725151E0,9.185791016E-3
7.501562826E0,-5.523681641E-3
7.522400500E0,-3.143310547E-3
7.543238175E0,6.500244141E-3
7.564075849E0,-1.324462891E-2
7.584913524E0,1.254272461E-2
7.605751198E0,-1.635742188E-2
7.626588873E0,1.092529297E-2
7.647426547E0,-9.094238281E-3
7.668264222E0,7.934570312E-4
7.689101896E0,3.662109375E-3
7.709939571E0,-1.031494141E-2
7.730777245E0,1.278686523E-2
7.751614920E0,-1.626586914E-2
7.772452594E0,1.263427734E-2
7.793290269E0,-1.129150391E-2
7.814127943E0,4.699707031E-3
7.834965618E0,6.713867188E-4
7.855803292E0,-6.835937500E-3
7.876640967E0,1.074218750E-2
7.897478641E0,-1.568603516E-2
7.918316316E0,1.339721680E-2
7.939153990E0,-1.388549805E-2
7.959991665E0,7.141113281E-3
7.980829339E0,-4.089355469E-3
8.001667014E0,-4.608154297E-3
8.022504688E0,8.514404297E-3
8.043342363E0,-1.379394531E-2
8.064180038E0,1.437377930E-2
8.085017712E0,-1.538085938E-2
8.105855387E0,1.040649414E-2
8.126693061E0,-6.835937500E-3
8.147530736E0,-6.713867188E-4
8.168368410E0,4.882812500E-3
8.189206085E0,-1.239013672E-2
8.210043759E0,1.342773438E-2
8.230881434E0,-1.528930664E-2
8.251719108E0,1.306152344E-2
8.272556783E0,-9.674072266E-3
8.293394457E0,2.349853516E-3
8.314232132E0,1.617431641E-3
8.335069806E0,-9.063720703E-3
8.355907481E0,1.168823242E-2
8.376745155E0,-1.550292969E-2
8.397582830E0,1.535034180E-2
8.418420504E0,-1.287841797E-2
8.439258179E0,6.469726562E-3
8.460095853E0,-2.258300781E-3
8.480933528E0,-6.011962891E-3
8.501771202E0,9.948730469E-3
8.522608877E0,-1.431274414E-2
8.543446551E0,1.580810547E-2
8.564284226E0,-1.440429688E-2
8.585121900E0,9.613037109E-3
8.605959575E0,-4.608154297E-3
8.626797249E0,-2.746582031E-3
8.647634924E0,7.812500000E-3
8.668472598E0,-1.312255859E-2
8.689310273E0,1.571655273E-2
8.710147947E0,-1.516723633E-2
8.730985622E0,1.205444336E-2
8.751823297E0,-8.056640625E-3
8.772660971E0,2.105712891E-3
8.793498646E0,4.943847656E-3
8.814336320E0,-1.019287109E-2
8.835173995E0,1.446533203E-2
8.856011669E0,-1.583862305E-2
8.876849344E0,1.403808594E-2
8.897687018E0,-1.065063477E-2
8.918524693E0,4.577636719E-3
8.939362367E0,1.098632812E-3
8.960200042E0,-7.110595703E-3
8.981037716E0,1.199340820E-2
9.001875391E0,-1.504516602E-2
9.022713065E0,1.544189453E-2
9.043550740E0,-1.318359375E-2
9.064388414E0,9.552001953E-3
9.085226089E0,-1.800537109E-3
9.106063763E0,-3.936767578E-3
9.126901438E0,9.552001953E-3
9.147739112E0,-1.519775391E-2
9.168576787E0,1.486206055E-2
9.189414461E0,-1.422119141E-2
9.210252136E0,1.242065430E-2
9.231089810E0,-5.371093750E-3
9.251927485E0,9.155273438E-5
9.272765159E0,6.317138672E-3
9.293602834E0,-1.187133789E-2
9.314440508E0,1.477050781E-2
9.335278183E0,-1.574707031E-2
9.356115857E0,1.419067383E-2
9.376953532E0,-8.972167969E-3
9.397791207E0,2.471923828E-3
9.418628881E0,2.532958984E-3
9.439466556E0,-9.124755859E-3
9.460304230E0,1.370239258E-2
9.481141905E0,-1.504516602E-2
9.501979579E0,1.632690430E-2
9.522817254E0,-1.199340820E-2
9.543654928E0,6.286621094E-3
9.564492603E0,-7.934570312E-4
9.585330277E0,-6.591796875E-3
9.606167952E0,1.165771484E-2
9.627005626E0,-1.483154297E-2
9.647843301E0,1.641845703E-2
9.668680975E0,-1.351928711E-2
9.689518650E0,1.052856445E-2
9.710356324E0,-4.455566406E-3
9.731193999E0,-1.922607422E-3
9.752031673E0,8.941650391E-3
9.772869348E0,-1.242065430E-2
9.793707022E0,1.571655273E-2
9.814544697E0,-1.541137695E-2
9.835382371E0,1.330566406E-2
9.856220046E0,-7.049560547E-3
9.877057720E0,1.007080078E-3
9.897895395E0,5.645751953E-3
9.918733069E0,-9.979248047E-3
9.939570744E0,1.535034180E-2
9.960408418E0,-1.583862305E-2
9.981246093E0,1.440429688E-2
1.000208377E1,-1.013183594E-2
1.002292144E1,5.615234375E-3
1.004375912E1,1.800537109E-3
1.006459679E1,-7.507324219E-3
1.008543447E1,1.257324219E-2
1.010627214E1,-1.638793945E-2
1.012710981E1,1.510620117E-2
1.014794749E1,-1.272583008E-2
1.016878516E1,7.812500000E-3
1.018962284E1,-1.312255859E-3
1.021046051E1,-4.821777344E-3
1.023129819E1,9.307861328E-3
1.025213586E1,-1.412963867E-2
1.027297354E1,1.498413086E-2
1.029381121E1,-1.574707031E-2
1.031464889E1,1.119995117E-2
1.033548656E1,-6.347656250E-3
1.035632423E1,-1.403808594E-3
1.037716191E1,6.500244141E-3
1.039799958E1,-1.342773438E-2
1.041883726E1,1.531982422E-2
1.043967493E1,-1.651000977E-2
1.046051261E1,1.315307617E-2
1.048135028E1,-8.422851562E-3
1.050218796E1,2.227783203E-3
1.052302563E1,3.723144531E-3
1.054386330E1,-9.887695312E-3
1.056470098E1,1.287841797E-2
1.058553865E1,-1.654052734E-2
1.060637633E1,1.480102539E-2
1.062721400E1,-1.156616211E-2
1.064805168E1,6.500244141E-3
1.066888935E1,-1.831054688E-4
1.068972703E1,-7.171630859E-3
1.071056470E1,1.165771484E-2
1.073140238E1,-1.602172852E-2
1.075224005E1,1.470947266E-2
1.077307772E1,-1.412963867E-2
1.079391540E1,9.002685547E-3
1.081475307E1,-3.204345703E-3
1.083559075E1,-2.532958984E-3
1.085642842E1,9.613037109E-3
1.087726610E1,-1.443481445E-2
1.089810377E1,1.550292969E-2
1.091894145E1,-1.586914062E-2
1.093977912E1,1.220703125E-2
1.096061680E1,-7.019042969E-3
1.098145447E1,0.000000000E0
1.100229214E1,5.737304688E-3
1.102312982E1,-1.135253906E-2
1.104396749E1,1.428222656E-2
1.106480517E1,-1.629638672E-2
1.108564284E1,1.333618164E-2
1.110648052E1,-1.113891602E-2
1.112731819E1,4.028320312E-3
1.114815587E1,7.324218750E-4
1.116899354E1,-9.368896484E-3
1.118983121E1,1.373291016E-2
1.121066889E1,-1.538085938E-2
1.123150656E1,1.608276367E-2
1.125234424E1,-1.245117188E-2
1.127318191E1,6.805419922E-3
1.129401959E1,-1.861572266E-3
1.131485726E1,-5.584716797E-3
1.133569494E1,1.013183594E-2
1.135653261E1,-1.443481445E-2
1.137737029E1,1.623535156E-2
1.139820796E1,-1.516723633E-2
1.141904563E1,1.110839844E-2
1.143988331E1,-5.798339844E-3
1.146072098E1,-1.617431641E-3
1.148155866E1,8.117675781E-3
1.150239633E1,-1.351928711E-2
1.152323401E1,1.538085938E-2
1.154407168E1,-1.416015625E-2
1.156490936E1,1.303100586E-2
1.158574703E1,-8.636474609E-3
1.160658471E1,2.502441406E-3
1.162742238E1,4.974365234E-3
1.164826005E1,-8.300781250E-3
1.166909773E1,1.507568359E-2
1.168993540E1,-1.538085938E-2
1.171077308E1,1.589965820E-2
1.173161075E1,-1.187133789E-2
1.175244843E1,5.310058594E-3
1.177328610E1,1.159667969E-3
1.179412378E1,-6.652832031E-3
1.181496145E1,1.229858398E-2
1.183579912E1,-1.498413086E-2
1.185663680E1,1.602172852E-2
1.187747447E1,-1.315307617E-2
1.189831215E1,9.735107422E-3
1.191914982E1,-2.410888672E-3
1.193998750E1,-3.234863281E-3
1.196082517E1,9.063720703E-3
1.198166285E1,-1.477050781E-2
1.200250052E1,1.501464844E-2
1.202333820E1,-1.483154297E-2
1.204417587E1,1.242065430E-2
1.206501354E1,-6.317138672E-3
1.208585122E1,8.239746094E-4
1.210668889E1,7.507324219E-3
1.212752657E1,-1.022338867E-2
1.214836424E1,1.577758789E-2
1.216920192E1,-1.632690430E-2
1.219003959E1,1.455688477E-2
1.221087727E1,-1.098632812E-2
1.223171494E1,3.417968750E-3
1.225255262E1,4.150390625E-3
1.227339029E1,-6.286621094E-3
1.229422796E1,1.525878906E-2
1.231506564E1,-1.449584961E-2
1.233590331E1,1.519775391E-2
1.235674099E1,-1.129150391E-2
1.237757866E1,8.178710938E-3
1.239841634E1,-9.765625000E-4
1.241925401E1,-5.096435547E-3
1.244009169E1,1.116943359E-2
1.246092936E1,-1.486206055E-2
1.248176703E1,1.666259766E-2
1.250260471E1,-1.345825195E-2
1.252344238E1,1.193237305E-2
1.254428006E1,-3.753662109E-3
1.256511773E1,-1.556396484E-3
1.258595541E1,7.659912109E-3
1.260679308E1,-1.321411133E-2
1.262763076E1,1.565551758E-2
1.264846843E1,-1.440429688E-2
1.266930611E1,1.446533203E-2
1.269014378E1,-7.232666016E-3
1.271098145E1,2.288818359E-3
1.273181913E1,5.096435547E-3
1.275265680E1,-9.826660156E-3
1.277349448E1,1.425170898E-2
1.279433215E1,-1.599121094E-2
1.281516983E1,1.489257812E-2
1.283600750E1,-9.918212891E-3
1.285684518E1,6.469726562E-3
1.287768285E1,9.155273438E-5
1.289852053E1,-7.659912109E-3
1.291935820E1,1.309204102E-2
1.294019587E1,-1.531982422E-2
1.296103355E1,1.586914062E-2
1.298187122E1,-1.281738281E-2
1.300270890E1,8.819580078E-3
1.302354657E1,-9.460449219E-4
1.304438425E1,-3.051757812E-3
1.306522192E1,9.521484375E-3
1.308605960E1,-1.315307617E-2
1.310689727E1,1.596069336E-2
1.312773494E1,-1.522827148E-2
1.314857262E1,1.150512695E-2
1.316941029E1,-5.798339844E-3
1.319024797E1,3.662109375E-4
1.321108564E1,6.530761719E-3
1.323192332E1,-1.150512695E-2
1.325276099E1,1.449584961E-2
1.327359867E1,-1.589965820E-2
1.329443634E1,1.339721680E-2
1.331527402E1,-8.697509766E-3
1.333611169E1,3.295898438E-3
1.335694936E1,2.777099609E-3
1.337778704E1,-9.521484375E-3
1.339862471E1,1.251220703E-2
1.341946239E1,-1.580810547E-2
1.344030006E1,1.525878906E-2
1.346113774E1,-1.171875000E-2
1.348197541E1,7.049560547E-3
1.350281309E1,-1.098632812E-3
1.352365076E1,-6.011962891E-3
1.354448844E1,1.074218750E-2
1.356532611E1,-1.464843750E-2
1.358616378E1,1.589965820E-2
1.360700146E1,-1.376342773E-2
1.362783913E1,9.857177734E-3
1.364867681E1,-5.035400391E-3
1.366951448E1,-2.716064453E-3
1.369035216E1,7.568359375E-3
1.371118983E1,-1.309204102E-2
1.373202751E1,1.458740234E-2
1.375286518E1,-1.535034180E-2
1.377370285E1,1.260375977E-2
1.379454053E1,-7.202148438E-3
1.381537820E1,1.464843750E-3
1.383621588E1,4.547119141E-3
1.385705355E1,-1.174926758E-2
1.387789123E1,1.300048828E-2
1.389872890E1,-1.629638672E-2
1.391956658E1,1.370239258E-2
1.394040425E1,-1.113891602E-2
1.396124193E1,4.577636719E-3
1.398207960E1,7.629394531E-4
1.400291727E1,-8.331298828E-3
1.402375495E1,1.214599609E-2
1.404459262E1,-1.528930664E-2
1.406543030E1,1.483154297E-2
1.408626797E1,-1.309204102E-2
1.410710565E1,7.568359375E-3
1.412794332E1,-2.929687500E-3
1.414878100E1,-5.187988281E-3
1.416961867E1,9.216308594E-3
1.419045635E1,-1.327514648E-2
1.421129402E1,1.562500000E-2
1.423213169E1,-1.495361328E-2
1.425296937E1,1.089477539E-2
1.427380704E1,-5.767822266E-3
1.429464472E1,-1.281738281E-3
1.431548239E1,5.798339844E-3
1.433632007E1,-1.205444336E-2
1.435715774E1,1.397705078E-2
1.437799542E1,-1.522827148E-2
1.439883309E1,1.306152344E-2
1.441967076E1,-9.002685547E-3
1.444050844E1,2.838134766E-3
1.446134611E1,2.563476562E-3
1.448218379E1,-9.704589844E-3
1.450302146E1,1.245117188E-2
1.452385914E1,-1.510620117E-2
1.454469681E1,1.428222656E-2
1.456553449E1,-1.196289062E-2
1.458637216E1,5.584716797E-3
1.460720984E1,-5.187988281E-4
1.462804751E1,-5.981445312E-3
1.464888518E1,1.089477539E-2
1.466972286E1,-1.370239258E-2
1.469056053E1,1.556396484E-2
1.471139821E1,-1.260375977E-2
1.473223588E1,9.368896484E-3
1.475307356E1,-3.814697266E-3
1.477391123E1,-1.739501953E-3
1.479474891E1,8.300781250E-3
1.481558658E1,-1.254272461E-2
1.483642426E1,1.449584961E-2
1.485726193E1,-1.385498047E-2
1.487809960E1,1.211547852E-2
1.489893728E1,-8.209228516E-3
1.491977495E1,2.288818359E-3
1.494061263E1,5.371093750E-3
1.496145030E1,-9.857177734E-3
1.498228798E1,1.388549805E-2
1.500312565E1,-1.599121094E-2
1.502396333E1,1.419067383E-2
1.504480100E1,-9.765625000E-3
1.506563867E1,3.631591797E-3
1.508647635E1,2.258300781E-3
1.510731402E1,-7.019042969E-3
1.512815170E1,1.205444336E-2
1.514898937E1,-1.458740234E-2
1.516982705E1,1.467895508E-2
1.519066472E1,-1.187133789E-2
1.521150240E1,8.331298828E-3
1.523234007E1,-1.556396484E-3
1.525317775E1,-3.631591797E-3
1.527401542E1,1.104736328E-2
1.529485309E1,-1.364135742E-2
1.531569077E1,1.440429688E-2
1.533652844E1,-1.327514648E-2
1.535736612E1,1.074218750E-2
1.537820379E1,-4.486083984E-3
1.539904147E1,3.051757812E-4
1.541987914E1,7.720947266E-3
1.544071682E1,-1.004028320E-2
1.546155449E1,1.535034180E-2
1.548239217E1,-1.367187500E-2
1.550322984E1,1.312255859E-2
1.552406751E1,-8.209228516E-3
1.554490519E1,3.753662109E-3
1.556574286E1,4.211425781E-3
1.558658054E1,-6.835937500E-3
1.560741821E1,1.440429688E-2
1.562825589E1,-1.348876953E-2
1.564909356E1,1.492309570E-2
1.566993124E1,-9.552001953E-3
1.569076891E1,6.958007812E-3
1.571160658E1,9.460449219E-4
1.573244426E1,-5.065917969E-3
1.575328193E1,1.129150391E-2
1.577411961E1,-1.385498047E-2
1.579495728E1,1.510620117E-2
1.581579496E1,-1.153564453E-2
1.583663263E1,9.307861328E-3
1.585747031E1,-2.868652344E-3
1.587830798E1,-1.129150391E-3
1.589914566E1,9.521484375E-3
1.591998333E1,-1.211547852E-2
1.594082100E1,1.495361328E-2
1.596165868E1,-1.361083984E-2
1.598249635E1,1.232910156E-2
1.600333403E1,-5.737304688E-3
1.602417170E1,1.190185547E-3
1.604500938E1,5.828857422E-3
1.606584705E1,-8.758544922E-3
1.608668473E1,1.416015625E-2
1.610752240E1,-1.403808594E-2
1.612836008E1,1.416015625E-2
1.614919775E1,-9.002685547E-3
1.617003542E1,5.615234375E-3
1.619087310E1,2.807617188E-3
1.621171077E1,-5.798339844E-3
1.623254845E1,1.379394531E-2
1.625338612E1,-1.257324219E-2
1.627422380E1,1.596069336E-2
1.629506147E1,-1.080322266E-2
1.631589915E1,7.446289062E-3
1.633673682E1,-1.708984375E-3
1.635757449E1,-2.868652344E-3
1.637841217E1,1.162719727E-2
1.639924984E1,-1.141357422E-2
1.642008752E1,1.495361328E-2
1.644092519E1,-1.275634766E-2
1.646176287E1,1.065063477E-2
1.648260054E1,-4.516601562E-3
1.650343822E1,-3.051757812E-5
1.652427589E1,8.361816406E-3
1.654511357E1,-9.826660156E-3
