"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
2.495877501E-1,NaN
3.540565001E-1,-6.957784312E1
4.578581667E-1,-5.868724785E1
5.641387501E-1,-6.404290651E1
6.666785418E-1,-5.615620226E1
7.703836251E-1,-5.980950934E1
8.750880416E-1,-6.536583895E1
9.794106251E-1,-6.457497588E1
1.083952125E0,-6.385372733E1
1.189125083E0,-6.695796358E1
1.295855792E0,-6.399358851E1
1.398680917E0,-6.517241474E1
1.502600542E0,-6.255256815E1
1.609396500E0,-6.524984095E1
1.713673583E0,-6.448987484E1
1.816010708E0,-4.620292202E1
1.922363042E0,NaN
2.028274833E0,-4.260341499E1
2.132591500E0,-3.776333889E1
2.239302833E0,-4.082411909E1
2.345001542E0,-4.328273232E1
2.449389542E0,-5.105957719E1
2.556090083E0,-4.605718099E1
2.662694375E0,-4.596858171E1
2.766637083E0,-4.913025755E1
2.871787083E0,-5.155877788E1
2.978455667E0,-6.133703921E1
3.083809542E0,-6.468241273E1
3.187454333E0,-6.508537730E1
3.294194250E0,-4.781765560E1
3.398897750E0,-4.406233032E1
3.501017292E0,-5.633554089E1
3.607728417E0,-4.826986308E1
3.713271250E0,-4.145974982E1
3.816132625E0,-4.254316017E1
3.918183250E0,-4.561740592E1
4.024970875E0,-5.422134171E1
4.131717084E0,-4.580720719E1
4.235394667E0,-4.570410828E1
4.340074542E0,-4.932118413E1
4.445051042E0,-4.934410739E1
4.550468458E0,-4.577937588E1
4.652602167E0,-4.901993760E1
4.759411375E0,-5.866622857E1
4.866290833E0,-5.926390981E1
4.969678375E0,-4.467196047E1
5.076431083E0,-4.673084984E1
5.181479958E0,-5.199087321E1
5.286943750E0,-5.854590069E1
5.393762875E0,-4.415752041E1
5.498703875E0,-5.387855510E1
5.604063500E0,-5.631422630E1
5.709370167E0,-4.467937428E1
5.815787458E0,-5.146365013E1
5.920999875E0,-5.623408745E1
6.027644542E0,-4.844503517E1
6.132580250E0,-5.010372091E1
6.236628792E0,-5.013975325E1
6.343427792E0,-4.490634597E1
6.449246875E0,-5.397252701E1
6.555052500E0,-5.830687759E1
6.658376125E0,-5.011023495E1
6.765094875E0,-5.854314336E1
6.870007750E0,-4.910901200E1
6.972126167E0,-4.787236422E1
7.078632375E0,-4.913038118E1
7.182067125E0,-5.605915741E1
7.287223167E0,-5.045315651E1
7.392079125E0,-5.180534896E1
7.498814583E0,-4.898066409E1
7.604207709E0,-5.083763613E1
7.707265417E0,-4.858459403E1
7.813951208E0,-5.034207012E1
7.915903750E0,-5.275577887E1
8.021297542E0,-4.496683533E1
8.128116417E0,-4.445185415E1
8.232648792E0,-6.124655575E1
8.338468708E0,-6.347529228E1
8.445025250E0,-4.807461209E1
8.546776250E0,-4.539857430E1
8.653342167E0,-5.081463153E1
8.755813000E0,-5.635836025E1
8.860296000E0,-4.874224297E1
8.965626875E0,-5.436236375E1
9.072297875E0,-6.314697141E1
9.174904750E0,-4.736349114E1
9.281888917E0,-5.549662044E1
9.387446458E0,-4.616614801E1
9.491952833E0,-5.970248895E1
9.598626208E0,-5.142813560E1
9.700755833E0,-4.759661964E1
9.807013000E0,-5.250346571E1
9.909071750E0,-4.779827839E1
1.001511000E1,-5.461984235E1
1.012187779E1,-4.815476321E1
1.022612625E1,-5.576880012E1
1.032773933E1,NaN
1.043362500E1,-5.885647081E1
1.054036475E1,-6.403909997E1
1.064497508E1,-6.309421116E1
1.075161225E1,-6.454544263E1
1.085797588E1,-5.086766160E1
1.096010004E1,-4.593875463E1
1.106559550E1,-4.737183871E1
1.116990975E1,-5.323012276E1
1.127502346E1,-4.696912209E1
1.137717396E1,-4.835675500E1
1.148335225E1,-4.770734283E1
1.158742292E1,-4.752209955E1
1.169405246E1,-5.974864578E1
1.179677092E1,-5.962022286E1
1.190348713E1,-5.968871804E1
1.200897271E1,-6.173155513E1
1.211571088E1,-6.405109932E1
1.222239704E1,-6.493750435E1
1.232796192E1,-6.349465687E1
1.243465504E1,-4.402554238E1
1.253916288E1,-5.541472371E1
1.264497750E1,-4.267062648E1
1.275164017E1,-5.080783946E1
1.285828317E1,-4.335165902E1
1.296494171E1,-4.204847118E1
1.306704446E1,-4.976592007E1
1.316930221E1,-4.550391632E1
1.327602004E1,-4.668662284E1
1.338045175E1,-4.689319375E1
1.348715687E1,-5.372218278E1
1.359357867E1,-6.208957060E1
1.369567554E1,-6.369853918E1
1.380235033E1,-6.354041584E1
1.390837413E1,-6.553329094E1
1.401060979E1,-6.676249760E1
1.411266458E1,-4.710595008E1
1.421936775E1,-4.302852025E1
1.432598942E1,-5.635297610E1
1.443276842E1,-6.462678527E1
1.453531063E1,-6.108879655E1
1.464106667E1,-6.460320934E1
1.474656538E1,-6.469598802E1
1.484871483E1,-6.179084399E1
1.495531812E1,-6.558108415E1
1.506135275E1,-3.941385172E1
1.516345367E1,-4.548709050E1
1.527014850E1,-5.812081750E1
1.537685496E1,-4.264915837E1
1.548049183E1,-4.574762202E1
1.558719704E1,-4.504978210E1
1.569349683E1,-4.735799937E1
1.579525929E1,-5.528448368E1
1.590195463E1,-4.325512184E1
1.600862454E1,-4.623669794E1
1.611214779E1,-4.533372153E1
1.621418013E1,-5.072336730E1
1.632088842E1,-5.567540962E1
1.642311817E1,-4.739472536E1
1.652915696E1,-4.945839057E1
1.663588117E1,-5.199022166E1
1.673995867E1,-4.518488739E1
1.684578113E1,-4.898892415E1
1.695251287E1,-5.934448883E1
1.705921371E1,-4.854494991E1
1.716485279E1,-5.813339196E1
1.727148750E1,-5.109621731E1
1.737815113E1,-4.734241770E1
1.748208817E1,-4.714328310E1
1.758746950E1,-5.276533076E1
1.769412983E1,-5.142882732E1
1.779665408E1,-5.402219324E1
1.790338825E1,-5.982534496E1
1.800775367E1,-4.755018708E1
1.811357121E1,-4.916597083E1
1.821563167E1,-5.930512232E1
1.832235108E1,-6.464684332E1
1.842910454E1,-5.507872095E1
1.853258167E1,-5.292282752E1
1.863932229E1,-4.667481125E1
1.874504379E1,-5.545742649E1
1.884958779E1,-5.079714461E1
1.895269375E1,-4.489101913E1
1.905692817E1,-4.800311333E1
1.916026433E1,-5.867834449E1
1.926647442E1,-6.276600933E1
1.937303238E1,-6.354934380E1
1.947977375E1,-6.440039360E1
1.958748058E1,-6.671882785E1
1.969215600E1,-6.387978229E1
1.979828150E1,-6.264059103E1
1.990032421E1,-6.680977763E1
2.000341400E1,-4.913676754E1
2.011011717E1,-4.381029075E1
2.021503254E1,-5.147858463E1
2.031724508E1,-4.325656767E1
2.042389408E1,-4.964990122E1
2.053056988E1,-4.703265853E1
2.063408808E1,-4.578616209E1
2.074070917E1,-4.839960517E1
2.084506742E1,-4.126130242E1
2.095096108E1,-4.639789711E1
2.105769271E1,-4.430662923E1
2.116451313E1,-4.421468904E1
2.126787254E1,-4.360124033E1
2.137453800E1,-5.356394675E1
2.148122842E1,-5.955369435E1
2.158746783E1,-4.939827014E1
2.169415304E1,-4.562574011E1
2.179956967E1,-4.434146969E1
2.190177425E1,-5.302061886E1
2.200846254E1,-6.153097384E1
2.211234183E1,-4.431664332E1
2.221862450E1,-4.758028462E1
2.232524392E1,-5.328567101E1
2.243192704E1,-6.081204117E1
2.253532721E1,-4.456355781E1
2.264205717E1,-5.481088291E1
2.274499213E1,-4.609838713E1
2.285031554E1,-4.554219734E1
2.295695242E1,-5.637021234E1
2.306368358E1,-5.357939973E1
2.316704446E1,-4.871586820E1
2.326913846E1,-4.676395344E1
2.337582671E1,-4.696332759E1
2.348249796E1,-5.792688231E1
2.358744863E1,-6.260681531E1
2.369414967E1,-6.714683172E1
2.380071092E1,-6.535792148E1
2.390735254E1,-4.694759545E1
2.401317183E1,-5.128156481E1
2.411771512E1,-5.956609692E1
2.421966829E1,-4.636508864E1
2.432631992E1,-5.186076096E1
2.442888367E1,NaN
2.453465092E1,-5.019811501E1
2.463660004E1,-5.360616500E1
2.474330250E1,-5.051653951E1
2.484507771E1,-5.258371312E1
2.495158908E1,-5.034022210E1
2.505362379E1,-5.110254751E1
2.516035958E1,-5.261302889E1
2.526699467E1,-5.056772765E1
2.537052508E1,-5.171178002E1
2.547550167E1,-5.259776609E1
2.558099783E1,-5.851745052E1
2.568738925E1,-6.281833609E1
2.579284996E1,-6.590427032E1
2.589789350E1,-6.749013132E1
2.600229167E1,-6.831949353E1
2.610435075E1,-4.776788498E1
2.621111413E1,-4.848156248E1
2.631785092E1,-5.576924124E1
2.642305204E1,-4.896420837E1
2.652977200E1,-4.815726094E1
2.663593783E1,-5.061572785E1
2.673806721E1,-5.707323320E1
2.684476533E1,-4.789557559E1
2.695137933E1,-5.556301764E1
2.705811275E1,-5.205734469E1
2.716474700E1,-6.473793619E1
2.726962846E1,-4.623760435E1
2.737188588E1,-5.059534617E1
2.747862279E1,-6.051857175E1
2.758532713E1,-6.457764646E1
2.768881317E1,-6.129061928E1
2.779554933E1,-4.849233634E1
2.790221950E1,-5.921091131E1
2.800560496E1,-5.801236725E1
2.811229062E1,-4.892755927E1
2.821902238E1,-4.813822112E1
2.832255467E1,-5.245419712E1
2.842920638E1,-6.605041158E1
2.853436425E1,-4.989750936E1
2.863734729E1,-5.145809046E1
2.873941017E1,-5.419449352E1
2.884504675E1,-5.092452195E1
2.895166154E1,-5.633010011E1
2.905424296E1,-6.140282842E1
2.915646821E1,-5.117021178E1
2.925843550E1,-5.216068653E1
2.936505733E1,-5.064440033E1
2.947109804E1,-5.112906877E1
2.957329329E1,-5.621085189E1
2.967997792E1,-5.209174261E1
2.978677100E1,-5.088035816E1
2.989349071E1,-5.118753961E1
3.000019079E1,-5.552693328E1
3.010482529E1,-5.149828855E1
3.020907804E1,-5.719737535E1
3.031586129E1,-6.487884188E1
3.042164458E1,-6.734815526E1
3.052391387E1,-6.287041034E1
3.063055979E1,-6.489905328E1
3.073719833E1,-6.603580143E1
3.084078629E1,-6.521306778E1
3.094498088E1,-6.489827343E1
3.104895921E1,-6.337808211E1
3.115557717E1,-6.646662833E1
3.126191738E1,-6.008837079E1
3.136861683E1,-4.257800757E1
3.147441625E1,-4.057017618E1
3.158108492E1,-4.754086152E1
3.168745729E1,-4.815033403E1
3.178933629E1,-4.530737492E1
3.189140175E1,-5.468653004E1
3.199812842E1,-6.066030236E1
3.210487196E1,-4.456113442E1
3.220837538E1,-4.669249782E1
3.231515854E1,-4.637370708E1
3.242182913E1,-4.524828031E1
3.252853225E1,-5.398594204E1
3.263136187E1,-6.380960982E1
3.273806796E1,-6.864428708E1
3.284017258E1,-4.779821737E1
3.294502496E1,-4.464676516E1
3.305163492E1,-5.762979152E1
3.315691450E1,-4.734958288E1
3.326357758E1,-5.763364216E1
3.336762096E1,-4.868904166E1
3.347371504E1,-4.652334345E1
3.357595875E1,-4.739103810E1
3.368230625E1,-5.422319336E1
3.378742787E1,-5.440190513E1
3.389092192E1,-6.698016507E1
3.399762488E1,-4.699188938E1
3.410434913E1,-6.260948632E1
3.420960308E1,-4.985676862E1
3.431633525E1,-5.577252440E1
3.442295867E1,-6.031361659E1
3.452650700E1,-5.020966907E1
3.463319742E1,-5.124288894E1
3.473974558E1,-4.973157424E1
3.484511313E1,-5.105774628E1
3.495185033E1,-6.419538155E1
3.505817000E1,-6.424578931E1
3.516009325E1,-6.816269270E1
3.526673808E1,-6.811835794E1
3.537338496E1,-7.047524739E1
3.547694021E1,-6.248564747E1
3.558366108E1,-5.198476267E1
3.568751875E1,-5.038529936E1
3.579379658E1,-5.186100134E1
3.590043117E1,-5.650053850E1
3.600714688E1,-6.584029756E1
3.611381954E1,-4.656198214E1
3.621574279E1,-6.220458869E1
3.632135258E1,-5.091133539E1
3.642545454E1,-5.007114596E1
3.652751383E1,-4.915581065E1
3.663412200E1,-4.932355571E1
3.673829862E1,-5.117501901E1
3.684435004E1,-4.906543737E1
3.695120163E1,-4.916950471E1
3.705814529E1,-5.009901621E1
3.716119950E1,-6.170852732E1
3.726790017E1,-6.374263759E1
3.737459217E1,-6.743820314E1
3.747804658E1,-5.081957702E1
3.758470829E1,-4.961002433E1
3.768747579E1,-4.823517784E1
3.779285692E1,-4.582928895E1
3.789491871E1,-4.941989570E1
3.800161312E1,-5.718535889E1
3.810833504E1,-5.898258886E1
3.821502879E1,-6.546458816E1
3.832170433E1,-6.276090761E1
3.842642463E1,-6.432298981E1
3.852852704E1,NaN
3.863437104E1,-4.923352616E1
3.874097350E1,-4.244513133E1
3.884500050E1,-4.368437966E1
3.895053946E1,-4.574385943E1
3.905719337E1,-5.365456839E1
3.916217238E1,-5.546207239E1
3.926882350E1,-4.760743267E1
3.937550983E1,-5.031306134E1
3.947886758E1,-5.252032772E1
3.958553733E1,-5.087012206E1
3.968750862E1,-4.943721574E1
3.979365137E1,-4.976108243E1
3.989562117E1,-4.799783533E1
4.000231296E1,-5.350873188E1
4.010904408E1,-6.296977963E1
4.021267863E1,-6.623437224E1
4.031938654E1,-6.728573313E1
4.042615988E1,-6.722795064E1
4.052803608E1,-6.893736864E1
4.063475246E1,-6.488171600E1
4.074138654E1,-6.904431623E1
4.084633821E1,-6.789010948E1
4.095304788E1,-6.734359924E1
4.105972813E1,-6.905442908E1
4.116641696E1,-6.185605798E1
4.127029083E1,-4.809371210E1
4.137414246E1,-3.999050839E1
4.147799000E1,-4.059846297E1
4.158003642E1,-4.119400487E1
4.168680879E1,-4.717385175E1
4.179369067E1,-5.833538033E1
4.189680038E1,-6.347347897E1
4.200356121E1,-6.573588709E1
4.211027204E1,-6.503779868E1
4.221693933E1,-6.748775973E1
4.232366608E1,-6.758746332E1
4.242835025E1,-6.919618437E1
4.253508871E1,-4.220953964E1
4.264175346E1,-5.454016866E1
4.274525871E1,-5.375682410E1
4.284723363E1,-4.742346171E1
4.295394813E1,-4.717622455E1
4.306059588E1,-4.713363523E1
4.316410900E1,-4.721888647E1
4.326625329E1,-5.415610355E1
4.337302454E1,-4.681731549E1
4.347902383E1,-4.832131510E1
4.358101013E1,-5.439984552E1
4.368751021E1,-4.755624925E1
4.379418808E1,-4.478719555E1
4.389788367E1,-5.192650454E1
4.400467871E1,-6.129562857E1
4.411142133E1,-5.966240917E1
4.421471708E1,-4.855010000E1
4.432141475E1,-5.895745124E1
4.442806296E1,-4.755053323E1
4.453264854E1,-6.179147493E1
4.463796063E1,-5.381776100E1
4.474466033E1,-4.702108294E1
4.484652292E1,-4.482118234E1
4.494844908E1,-4.568802593E1
4.505513675E1,-5.980388632E1
4.515859825E1,-6.605235724E1
4.526532463E1,-6.716530018E1
4.537112921E1,-6.386665604E1
4.547783813E1,-4.618711461E1
4.558198542E1,-4.444723389E1
4.568743346E1,-4.627951900E1
4.579423829E1,-5.122948292E1
4.589692154E1,-5.885371477E1
4.599891079E1,-6.334180909E1
4.610107933E1,-6.889542581E1
4.620778617E1,-6.220368986E1
4.631375421E1,-5.028897275E1
4.642077387E1,-4.497595975E1
4.652354204E1,-4.641475847E1
4.663013933E1,-4.846805893E1
4.673261079E1,-5.142639137E1
4.683927371E1,-6.489364400E1
4.694498679E1,-5.572762642E1
4.704932271E1,-4.889969919E1
4.715602583E1,-4.919095162E1
4.726262350E1,-4.853432737E1
4.736633050E1,-5.399861850E1
4.747303679E1,-5.650264471E1
4.757969492E1,-4.546937477E1
4.768308383E1,-4.817198522E1
4.778745513E1,-6.116634863E1
4.789413746E1,-5.588915411E1
4.799998733E1,-4.736993055E1
4.810325733E1,-5.993567833E1
4.821001963E1,-5.863073642E1
4.831485729E1,-5.038054810E1
4.841690200E1,-5.077876860E1
4.852155567E1,-5.118127334E1
4.862822242E1,-5.302439421E1
4.873359542E1,-4.918259537E1
4.884029933E1,-5.273370044E1
4.894503154E1,-4.764601019E1
4.904833846E1,-4.696870537E1
4.915047279E1,-4.541632773E1
4.925715000E1,-4.815876457E1
4.936383496E1,-6.004158039E1
4.946578663E1,-5.770795099E1
4.956777813E1,-5.850729894E1
4.967437508E1,-5.953139116E1
4.978100154E1,-5.901687353E1
4.988746608E1,-4.543059953E1
4.999394075E1,-5.307706706E1
5.009888212E1,-4.360827611E1
5.020107283E1,-4.599775050E1
5.030628288E1,-4.660915367E1
5.041299908E1,-4.053372500E1
5.051783538E1,-4.125363058E1
5.062454113E1,-5.035781568E1
5.073123717E1,-4.404838985E1
5.083461771E1,-5.322877812E1
5.094133692E1,-5.601714332E1
5.104504775E1,-4.743800532E1
5.115144958E1,-4.463631516E1
5.125815188E1,-4.504152903E1
5.136480146E1,-5.325616515E1
5.146824079E1,-5.954747050E1
5.157488808E1,-5.564625129E1
5.168154921E1,-5.710434553E1
5.178745896E1,-6.292999855E1
5.189423033E1,-6.340950029E1
5.199978996E1,-6.432482995E1
5.210185942E1,-5.160878832E1
5.220494038E1,-4.277592017E1
5.230977471E1,-4.236387777E1
5.241653221E1,-4.983696226E1
5.251874150E1,-5.399448787E1
5.262544563E1,-5.076013732E1
5.273204412E1,-5.427154966E1
5.283547525E1,-5.530211458E1
5.294218342E1,-6.267519546E1
5.304501383E1,-6.353580128E1
5.315020058E1,-6.827131285E1
5.325225200E1,-6.670371847E1
5.335891738E1,-6.405743867E1
5.346553850E1,-6.672214456E1
5.356904629E1,-5.653981042E1
5.367451613E1,-4.437220020E1
5.378124700E1,-4.843992274E1
5.388743438E1,-5.944275561E1
5.399406250E1,-4.566109296E1
5.410057979E1,-5.045493958E1
5.420723563E1,-4.384080350E1
5.430983721E1,-4.372741248E1
5.441656667E1,-4.987109790E1
5.452322229E1,-4.496590904E1
5.462981933E1,-5.251926792E1
5.473620092E1,-5.911202255E1
5.484277554E1,-4.653960115E1
5.494492312E1,-4.608467729E1
5.505085221E1,-4.402681027E1
5.515746558E1,-4.614581500E1
5.525930183E1,-5.746728605E1
5.536592946E1,-5.073690817E1
5.546779500E1,-4.642225449E1
5.556985096E1,-5.554265019E1
5.567648517E1,-6.271392747E1
5.577987179E1,-4.766357597E1
5.588466121E1,-4.818443945E1
5.598678046E1,-5.435437422E1
5.609341338E1,-4.554079027E1
5.620002717E1,-4.449222011E1
5.630358100E1,-5.256827264E1
5.640769362E1,-5.275185731E1
5.651433642E1,-5.067810936E1
5.661836204E1,-4.492152307E1
5.672500404E1,-4.658295506E1
5.683160583E1,-5.738950692E1
5.693498688E1,-4.927488679E1
5.704153917E1,-4.928333364E1
5.714493925E1,-4.796389516E1
5.725155192E1,-5.494281248E1
5.735390363E1,-4.713905557E1
5.746054183E1,-4.534004735E1
5.756715304E1,-5.187229997E1
5.767066467E1,-5.915325752E1
5.777723854E1,-6.621758403E1
5.788387250E1,-6.579823994E1
5.798735000E1,-6.797410673E1
5.809340554E1,-7.004069543E1
5.819610371E1,-4.801574489E1
5.830214042E1,-4.164120220E1
5.840428250E1,-5.537365730E1
5.851090863E1,-4.388974825E1
5.861754692E1,-4.728737702E1
5.872102750E1,-4.533548588E1
5.882636304E1,-4.969609839E1
5.893296858E1,-4.731270944E1
5.903579333E1,-4.667271969E1
5.913790375E1,-5.611455618E1
5.924142475E1,-4.848610928E1
5.934430696E1,-5.790270418E1
5.944695425E1,-5.460676803E1
5.955261600E1,-4.717835727E1
5.965474608E1,-4.699838975E1
5.975711096E1,-4.797576800E1
5.986048154E1,-4.840677428E1
5.996707100E1,-4.649318076E1
6.007159663E1,-5.069512198E1
6.017818992E1,-4.801537302E1
6.028164267E1,-4.891277651E1
6.038736138E1,-5.010029269E1
6.049100708E1,-4.801004923E1
6.059769200E1,-5.096641194E1
6.070321750E1,-4.834055103E1
6.080523188E1,-4.927673928E1
6.091037200E1,-5.084760388E1
6.101574421E1,-6.184822461E1
6.112211729E1,-6.405998862E1
6.122474833E1,-5.728469367E1
6.133146900E1,-5.056514285E1
6.143673787E1,-5.145805952E1
6.153890171E1,-4.809522773E1
6.164492812E1,-5.924666015E1
6.175155787E1,-6.506917005E1
6.185576950E1,-6.638612352E1
6.196236917E1,-6.630994014E1
6.206559462E1,-7.018591566E1
6.217047154E1,-6.787038433E1
6.227246200E1,-6.899861492E1
6.237821046E1,-6.841135585E1
6.248483033E1,-7.005456965E1
6.259079088E1,-6.751311202E1
6.269738646E1,-3.909401820E1
6.280397054E1,-4.115579820E1
6.290602013E1,-4.319958787E1
6.301262533E1,-4.892012608E1
6.311749454E1,-4.293508322E1
6.322286004E1,-4.322710621E1
6.332949079E1,-4.881803533E1
6.343606796E1,-5.592575280E1
6.353959350E1,-5.336379061E1
6.364491900E1,-5.954970064E1
6.375153846E1,-4.765773453E1
6.385640446E1,-4.732693837E1
6.395990746E1,-5.393521143E1
6.406658783E1,-5.622150106E1
6.417316329E1,-5.026122875E1
6.427960342E1,-5.199553261E1
6.438140537E1,-6.077594372E1
6.448799508E1,-5.794727656E1
6.459005321E1,-4.781178435E1
6.469624858E1,-4.606385428E1
6.480295242E1,-5.136970740E1
6.490668704E1,-5.376745738E1
6.501238863E1,-4.572396928E1
6.511715200E1,-4.920744327E1
6.522152408E1,-4.974634326E1
6.532347363E1,NaN
6.542927392E1,-4.711548396E1
6.553591925E1,-5.150598536E1
6.564027467E1,-5.517976572E1
6.574487062E1,-6.544875426E1
6.585085062E1,-4.885934945E1
6.595710688E1,-5.799319006E1
6.606384033E1,-4.982546782E1
6.617049808E1,-5.260155274E1
6.627399817E1,-5.621873987E1
6.638086292E1,-5.337138266E1
6.648743067E1,-6.248500789E1
6.659038121E1,-6.558226777E1
6.669540633E1,-4.871252419E1
6.680205813E1,-5.099913541E1
6.690695850E1,-4.692658036E1
6.701023746E1,-4.964638893E1
6.711434921E1,-4.693165589E1
6.721808004E1,-5.254289669E1
6.732360813E1,-5.089050941E1
6.743025321E1,-5.376555857E1
6.753703358E1,-5.234191492E1
6.764031479E1,-5.450102369E1
6.774500342E1,-4.902798151E1
