"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
2.339830834E-1,NaN
3.345456251E-1,-6.877482117E1
4.405528335E-1,-6.414180003E1
5.474817918E-1,-6.842471325E1
6.513994168E-1,-6.494007869E1
7.581771668E-1,-6.488136338E1
8.644762500E-1,-6.741775295E1
9.680623750E-1,-6.373421253E1
1.072253292E0,-6.700568004E1
1.178996125E0,-6.584755935E1
1.284716375E0,-6.853641503E1
1.388129625E0,-6.260140457E1
1.494834833E0,-3.458048530E1
1.600969042E0,-3.642086573E1
1.702568083E0,-3.781968481E1
1.807604083E0,-4.402736473E1
1.914411375E0,-4.828305289E1
2.018366333E0,-4.583867392E1
2.125152167E0,-3.557121515E1
2.230455583E0,-3.514564495E1
2.335275667E0,-3.380357401E1
2.441963042E0,-4.014893346E1
2.546067167E0,-5.265340444E1
2.651879458E0,-6.004496921E1
2.758700875E0,-6.577242599E1
2.864435833E0,-4.372142427E1
2.968566458E0,-4.067456660E1
3.075339667E0,-4.857850572E1
3.180773875E0,-6.081219976E1
3.287421208E0,-6.456588734E1
3.392357333E0,-6.649642023E1
3.499018292E0,-6.354612575E1
3.602571667E0,-6.507535558E1
3.708192292E0,-4.003273142E1
3.812808042E0,-4.378157304E1
3.919041917E0,-4.814223916E1
4.025798333E0,-4.910531397E1
4.130548708E0,-4.655860813E1
4.236101375E0,-4.404147250E1
4.338201708E0,-5.411530095E1
4.444780875E0,-4.513739616E1
4.551743375E0,-4.178084584E1
4.655405417E0,-4.707060841E1
4.762164959E0,-4.265414269E1
4.869004208E0,-4.546837297E1
4.972611042E0,-4.170356857E1
5.079494083E0,-4.381055957E1
5.186338458E0,-5.543622593E1
5.293217375E0,-4.723715999E1
5.398603250E0,-5.124624942E1
5.504757292E0,-4.749820380E1
5.609907125E0,-4.750138514E1
5.716596500E0,-4.338011831E1
5.821656542E0,-4.827784624E1
5.926447917E0,-5.936985516E1
6.030541542E0,-6.318293140E1
6.136700375E0,-4.510237241E1
6.243128459E0,-4.415855391E1
6.349918625E0,-4.557719816E1
6.456007583E0,-4.693292833E1
6.559936833E0,-5.150840904E1
6.663425833E0,-4.620388699E1
6.770048625E0,-5.198070639E1
6.876578833E0,-5.616860410E1
6.983247417E0,-4.782491240E1
7.088109083E0,-4.809682778E1
7.192527792E0,-4.808786881E1
7.295603458E0,-4.789938781E1
7.402220833E0,-4.536250967E1
7.507599542E0,-4.818941007E1
7.609627625E0,-5.059695587E1
7.716341875E0,-4.506514220E1
7.820016917E0,-4.551125794E1
7.926436875E0,-4.457592846E1
8.030473958E0,-5.679480333E1
8.136647875E0,-6.225523059E1
8.242859500E0,-6.255269670E1
8.345269084E0,-6.393101124E1
8.451955625E0,-6.699841775E1
8.558160833E0,-6.896091956E1
8.664971542E0,-7.008563665E1
8.770095292E0,-7.030360735E1
8.876513250E0,-6.888384854E1
8.983224875E0,-7.003270930E1
9.088097083E0,-6.959559111E1
9.193142917E0,-7.068177470E1
9.298933167E0,-6.861148518E1
9.403406500E0,-5.206162713E1
9.509770500E0,-3.714952173E1
9.616391334E0,-4.180883045E1
9.720057750E0,-3.691610225E1
9.826440917E0,-3.847860051E1
9.930531709E0,-4.301568187E1
1.003679788E1,-4.089690200E1
1.014314488E1,-3.763810667E1
1.024993554E1,-3.731881742E1
1.035336542E1,-4.400413819E1
1.045924613E1,-4.843977577E1
1.056124108E1,-4.644894048E1
1.066794338E1,-4.198295536E1
1.077004363E1,-4.443641857E1
1.087595538E1,-4.854247227E1
1.097819925E1,-4.327452329E1
1.108504788E1,-4.844234231E1
1.118809213E1,-4.280360557E1
1.129297062E1,-5.034161801E1
1.139939550E1,-4.718968054E1
1.150340271E1,-5.590596707E1
1.160999021E1,-4.381315405E1
1.171190404E1,-4.203114554E1
1.181862483E1,-5.638880307E1
1.192534542E1,-5.883235801E1
1.203049992E1,-4.879294238E1
1.213676213E1,-4.284389988E1
1.224348838E1,-4.102738768E1
1.234539358E1,-4.726114778E1
1.245204983E1,-5.247643580E1
1.255343879E1,-5.305982638E1
1.266032350E1,-4.902842453E1
1.276230733E1,-4.756373442E1
1.286440554E1,-4.378621925E1
1.297008508E1,-5.795316102E1
1.307675138E1,-6.138649711E1
1.318085725E1,-5.094427275E1
1.328679804E1,-4.743910035E1
1.339352129E1,-5.254449843E1
1.349583483E1,-4.535185034E1
1.360231150E1,-4.234767139E1
1.370910579E1,-4.752579386E1
1.381258254E1,-4.572249785E1
1.391671083E1,NaN
1.402004813E1,-6.136312079E1
1.412670463E1,-4.595496674E1
1.422949713E1,-3.813208329E1
1.433619654E1,-4.416341569E1
1.444292688E1,-5.153483912E1
1.454619246E1,-4.785310061E1
1.465291883E1,-5.845503917E1
1.475964796E1,-6.219405254E1
1.486302479E1,-3.959497084E1
1.496852237E1,-3.946579450E1
1.507525796E1,-4.276974229E1
1.517976246E1,-4.694306698E1
1.528650300E1,-4.087491021E1
1.539314588E1,-4.605309331E1
1.549653858E1,-4.564892569E1
1.560199812E1,-5.360902647E1
1.570877425E1,-4.085505513E1
1.581329738E1,-4.478758741E1
1.591897429E1,-6.150101811E1
1.602562013E1,-4.114029485E1
1.613009321E1,-5.535000303E1
1.623686913E1,-6.203705923E1
1.634105300E1,-4.309818848E1
1.644488092E1,-4.332011205E1
1.654673646E1,-4.421390493E1
1.665339954E1,-5.465256735E1
1.676010000E1,-4.789490518E1
1.686687683E1,-5.654034284E1
1.697243817E1,-5.946923889E1
1.707808421E1,-6.101379182E1
1.718021163E1,-6.200163091E1
1.728709225E1,-6.320466648E1
1.739385242E1,-4.454532689E1
1.750055483E1,-4.537115779E1
1.760730396E1,-4.375363141E1
1.771376904E1,-4.494313420E1
1.782042550E1,-4.639700390E1
1.792705108E1,-4.947489988E1
1.803049004E1,-5.678215180E1
1.813723750E1,-6.278404374E1
1.824396833E1,-6.303331451E1
1.834736271E1,-6.238767881E1
1.845403025E1,-6.311678545E1
1.856063721E1,-6.404737675E1
1.866420621E1,-6.264520303E1
1.877081812E1,-6.586438896E1
1.887767758E1,-4.004651648E1
1.898107763E1,-3.910420486E1
1.908788513E1,-3.965291591E1
1.919456433E1,-4.444131995E1
1.930124771E1,-5.009277620E1
1.940793092E1,-4.421751739E1
1.951279617E1,-3.875649472E1
1.961473338E1,-3.922809806E1
1.972023496E1,-4.184409845E1
1.982598479E1,-5.191817109E1
1.993047571E1,-4.690654606E1
2.003684125E1,-4.345813395E1
2.014251171E1,-5.228113220E1
2.024638963E1,-4.622378186E1
2.035169517E1,-4.549087898E1
2.045779896E1,-4.099823038E1
2.056328804E1,-4.402033865E1
2.066524483E1,-5.673558213E1
2.077195979E1,-4.945479315E1
2.087870721E1,-5.048218612E1
2.098209346E1,-3.957866627E1
2.108813254E1,-4.180930827E1
2.119486317E1,-5.163278184E1
2.129893550E1,-5.938604710E1
2.140564113E1,-5.547701635E1
2.151218554E1,-5.425876429E1
2.161561158E1,NaN
2.172083908E1,-5.575758917E1
