"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
1.548463332E-1,NaN
2.602057499E-1,-6.684807740E1
3.625001248E-1,-6.085207001E1
4.681018749E-1,-6.352050346E1
5.740113750E-1,-6.352083929E1
6.794759999E-1,-6.395759128E1
7.858258749E-1,-6.385467297E1
8.906432916E-1,-6.128692065E1
9.946016667E-1,-6.464469696E1
1.096882333E0,-6.619487521E1
1.200941792E0,-6.437126142E1
1.307479542E0,-4.641338880E1
1.413972833E0,-4.887973329E1
1.520827417E0,-4.095404744E1
1.624070583E0,-4.238926762E1
1.728802792E0,-4.059708498E1
1.830937958E0,-5.278068203E1
1.937736208E0,-6.134195396E1
2.044086667E0,-5.268157125E1
2.147765666E0,-4.840174050E1
2.254453667E0,-5.391521977E1
2.357343625E0,-3.998672778E1
2.462590000E0,-4.203661702E1
2.564656958E0,-4.853198538E1
2.671362916E0,-3.698845380E1
2.775382750E0,-4.119778169E1
2.881566042E0,-4.801651554E1
2.988330250E0,-5.112694927E1
3.091995125E0,-6.161566311E1
3.198545792E0,-6.332810492E1
3.301704291E0,-6.359847858E1
3.408481625E0,-5.858882646E1
3.515357250E0,-5.323443762E1
3.618375292E0,-5.607645745E1
3.725095666E0,-3.773325342E1
3.830396333E0,-3.507236646E1
3.932360750E0,-3.903529184E1
4.038228667E0,-4.807529048E1
4.144112667E0,-6.140337446E1
4.249529083E0,-6.493749040E1
4.356216958E0,-4.908297260E1
4.458673958E0,-4.031126570E1
4.564696667E0,-4.775443674E1
4.666748000E0,-4.563784736E1
4.773478917E0,-4.032117545E1
4.875336917E0,-3.897470001E1
4.981782083E0,-4.456854778E1
5.084011000E0,-5.633991616E1
5.190723667E0,-4.609491740E1
5.296020667E0,-3.887488551E1
5.401194083E0,-4.207218551E1
5.507978458E0,-5.182743540E1
5.613044792E0,-3.816119926E1
5.716030625E0,-3.739231498E1
5.818096708E0,-4.135586582E1
5.924735625E0,-5.706077124E1
6.029731417E0,-5.182845298E1
6.134906833E0,-4.719044912E1
6.241571458E0,-4.697553176E1
6.346422417E0,-4.853350109E1
6.452118292E0,-3.921347267E1
6.558673875E0,-4.436695290E1
6.663005500E0,-5.284410497E1
6.769325833E0,-4.738573896E1
6.875510792E0,-5.263350284E1
6.979666792E0,-3.958796025E1
7.084203708E0,-4.399664926E1
7.186288042E0,-4.273287050E1
7.291996500E0,-4.403282235E1
7.396435958E0,-5.806151809E1
7.501548583E0,-5.833252954E1
7.603661958E0,-5.133216682E1
7.708673750E0,-4.186810517E1
7.813106792E0,-4.378430302E1
7.918866375E0,-4.699761816E1
8.025327750E0,-5.112173789E1
8.129691208E0,-4.155250828E1
8.235943458E0,-4.992023214E1
8.341981500E0,-5.960700158E1
8.446352708E0,-4.341627117E1
8.552771833E0,-4.352238705E1
8.658678875E0,-4.113277627E1
8.763010292E0,-4.298508907E1
8.869609208E0,-4.030624550E1
8.975299125E0,-4.070457251E1
9.079705000E0,-5.033024627E1
9.185270708E0,-3.998840253E1
9.292077958E0,-4.219471606E1
9.396453750E0,-5.074910635E1
9.501703500E0,-5.825257578E1
9.605764333E0,-4.376651236E1
9.708724542E0,-4.056935220E1
9.813096167E0,-4.827878592E1
9.919832000E0,-5.448270002E1
1.002535921E1,-6.211301046E1
1.012966529E1,-6.091900303E1
1.023628542E1,-5.317610214E1
1.034141958E1,-4.315667872E1
1.044337196E1,-6.120034047E1
1.054969671E1,-4.425297251E1
1.065445929E1,-3.880554729E1
1.075864408E1,-4.476829719E1
1.086530433E1,-4.645372839E1
1.097144446E1,-4.096933185E1
1.107531988E1,-5.133477636E1
1.118194471E1,-5.422515959E1
1.128836500E1,-4.134942421E1
1.139200942E1,-5.419864639E1
1.149880129E1,-4.219889494E1
1.160524296E1,-4.447064161E1
1.170827408E1,-5.864769836E1
1.181502383E1,-4.302152498E1
1.191961808E1,-4.248455758E1
1.202484858E1,-4.186313381E1
1.213153704E1,-6.010614492E1
1.223624483E1,-4.301947813E1
1.234111162E1,-5.111699594E1
1.244412354E1,-6.117264910E1
1.255014483E1,-5.156430498E1
1.265631667E1,-4.145662607E1
1.275829600E1,-5.110216012E1
1.286491233E1,-5.455772727E1
1.296960329E1,-4.881442050E1
1.307538954E1,-5.285864651E1
1.318204679E1,-5.010755929E1
1.328631175E1,-5.550607945E1
1.339257962E1,-6.678240373E1
1.349930275E1,-6.930812582E1
1.360294042E1,-6.802587745E1
1.370954621E1,-6.436722888E1
1.381633642E1,-6.487032458E1
1.391960212E1,-6.218993665E1
1.402432287E1,-4.447079204E1
1.412644508E1,NaN
1.423217867E1,-5.023176063E1
1.433637858E1,-4.055966040E1
1.444147504E1,-4.490531718E1
1.454358362E1,-4.859199608E1
1.465021346E1,-3.928566947E1
1.475289821E1,-4.480583351E1
1.485848421E1,-4.853376841E1
1.496060587E1,-5.082771674E1
1.506748604E1,-6.068566509E1
1.516960508E1,-6.379509813E1
1.527536804E1,-6.862982244E1
1.537758408E1,-7.026559968E1
1.548433629E1,-5.336457312E1
1.558631408E1,-6.145692713E1
1.569238154E1,-6.612714904E1
1.579449833E1,-6.016597796E1
1.590121804E1,-6.485220871E1
1.600293812E1,-6.662865426E1
1.610932587E1,-3.999747099E1
1.621147013E1,-4.412038638E1
1.631820158E1,-4.811429477E1
1.642245025E1,-3.962726976E1
1.652630104E1,-4.396439997E1
1.663297308E1,-4.188542499E1
1.673964712E1,-4.592984786E1
1.684328629E1,-4.116635525E1
1.694530958E1,-3.860537397E1
1.705192600E1,-4.734215443E1
1.715863683E1,-5.981214664E1
1.726043529E1,-4.024846948E1
1.736224004E1,-4.992489704E1
1.746785729E1,-4.808460344E1
1.757458008E1,-4.953514262E1
1.767908567E1,-4.581875709E1
1.778321158E1,-4.140795199E1
1.788986600E1,-5.203938004E1
1.799404871E1,-4.744986013E1
1.809590017E1,-5.068317087E1
1.820169796E1,-4.293088605E1
1.830835329E1,-4.524751943E1
1.841285142E1,-4.487317991E1
1.851955163E1,-4.175806202E1
1.862628717E1,-5.621649198E1
1.872961871E1,-4.710627268E1
1.883643696E1,-4.481632880E1
1.894307308E1,-4.575179679E1
1.904658250E1,-4.130540640E1
1.915325612E1,-4.389560946E1
1.925970529E1,-3.698406966E1
1.936344737E1,-4.311876280E1
1.947023687E1,-5.784066290E1
1.957699612E1,-6.341600267E1
1.968036217E1,-6.810154212E1
1.978710933E1,-6.606399567E1
1.989390496E1,-6.782427799E1
1.999721425E1,-4.789151716E1
2.010175233E1,-4.399570990E1
2.020857296E1,-4.765242273E1
2.031404533E1,-5.200896728E1
2.042094063E1,-5.051463356E1
2.052803642E1,-4.328639893E1
2.063099083E1,-4.025538400E1
2.073743975E1,-4.854648437E1
2.084407854E1,-4.677482002E1
2.094596033E1,-5.630658244E1
2.104811287E1,-4.693002800E1
2.115480283E1,-4.776157702E1
2.126149371E1,-4.512082966E1
2.136485417E1,-4.265396639E1
2.146744567E1,-4.233842043E1
2.157414650E1,-5.021977691E1
