"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,2.421388388E-7
2.083767452E-2,2.410229857E-7
4.167534903E-2,2.404166518E-7
6.251302355E-2,2.393148486E-7
8.335069806E-2,2.382872304E-7
1.041883726E-1,2.376593297E-7
1.250260471E-1,2.367945224E-7
1.458637216E-1,2.365691886E-7
1.667013961E-1,2.352194706E-7
1.875390706E-1,2.345745895E-7
2.083767452E-1,2.332899391E-7
2.292144197E-1,2.324327965E-7
2.500520942E-1,2.314612780E-7
2.708897687E-1,2.302981869E-7
2.917274432E-1,2.296764712E-7
3.125651177E-1,2.281795849E-7
3.334027922E-1,2.274671664E-7
3.542404668E-1,2.259639423E-7
3.750781413E-1,2.250987173E-7
3.959158158E-1,2.239116666E-7
4.167534903E-1,2.226960328E-7
4.375911648E-1,2.218446697E-7
4.584288393E-1,2.203096277E-7
4.792665139E-1,2.195781826E-7
5.001041884E-1,2.180295682E-7
5.209418629E-1,2.172775361E-7
5.417795374E-1,2.160137901E-7
5.626172119E-1,2.149083165E-7
5.834548864E-1,2.139394264E-7
6.042925610E-1,2.124341813E-7
6.251302355E-1,2.116421693E-7
6.459679100E-1,2.100003221E-7
6.668055845E-1,2.092110683E-7
6.876432590E-1,2.077499973E-7
7.084809335E-1,2.066370345E-7
7.293186080E-1,2.054541278E-7
7.501562826E-1,2.039522881E-7
7.709939571E-1,2.030441986E-7
7.918316316E-1,2.013568887E-7
8.126693061E-1,2.005715492E-7
8.335069806E-1,1.990082554E-7
8.543446551E-1,1.980521657E-7
8.751823297E-1,1.968440043E-7
8.960200042E-1,1.955412089E-7
9.168576787E-1,1.947444177E-7
9.376953532E-1,1.932426370E-7
9.585330277E-1,1.926198889E-7
9.793707022E-1,1.911575064E-7
1.000208377E0,1.904059518E-7
1.021046051E0,1.892458679E-7
1.041883726E0,1.882455399E-7
1.062721400E0,1.875793093E-7
1.083559075E0,1.864123866E-7
1.104396749E0,1.861168212E-7
1.125234424E0,1.849804618E-7
1.146072098E0,1.846995496E-7
1.166909773E0,1.838740919E-7
1.187747447E0,1.834106224E-7
1.208585122E0,1.830865826E-7
1.229422796E0,1.823901419E-7
1.250260471E0,1.824013245E-7
1.271098145E0,1.816079854E-7
1.291935820E0,1.817078345E-7
1.312773494E0,1.811287723E-7
1.333611169E0,1.811236924E-7
1.354448844E0,1.810262307E-7
1.375286518E0,1.807202378E-7
1.396124193E0,1.809286949E-7
1.416961867E0,1.803471076E-7
1.437799542E0,1.806536072E-7
1.458637216E0,1.801866105E-7
1.479474891E0,1.804262884E-7
1.500312565E0,1.804096417E-7
1.521150240E0,1.804336392E-7
1.541987914E0,1.807942515E-7
1.562825589E0,1.805090587E-7
1.583663263E0,1.810723909E-7
1.604500938E0,1.807993358E-7
1.625338612E0,1.813421466E-7
1.646176287E0,1.814166535E-7
1.667013961E0,1.817110242E-7
1.687851636E0,1.821469545E-7
1.708689310E0,1.820983958E-7
1.729526985E0,1.828135840E-7
1.750364659E0,1.827144984E-7
1.771202334E0,1.834770663E-7
1.792040008E0,1.836246816E-7
1.812877683E0,1.841977674E-7
1.833715357E0,1.846375323E-7
1.854553032E0,1.847740168E-7
1.875390706E0,1.854944670E-7
1.896228381E0,1.853876182E-7
1.917066055E0,1.861940520E-7
1.937903730E0,1.862185637E-7
1.958741404E0,1.868464018E-7
1.979579079E0,1.871679025E-7
2.000416753E0,1.873209206E-7
2.021254428E0,1.879157423E-7
2.042092103E0,1.877863803E-7
2.062929777E0,1.885060853E-7
2.083767452E0,1.883669127E-7
2.104605126E0,1.889207094E-7
2.125442801E0,1.889901589E-7
2.146280475E0,1.891114676E-7
2.167118150E0,1.894339368E-7
2.187955824E0,1.891496027E-7
2.208793499E0,1.895931511E-7
2.229631173E0,1.890845946E-7
2.250468848E0,1.893444293E-7
2.271306522E0,1.889851710E-7
2.292144197E0,1.889067245E-7
2.312981871E0,1.888329803E-7
2.333819546E0,1.883143606E-7
2.354657220E0,1.883756308E-7
2.375494895E0,1.874923910E-7
2.396332569E0,1.873872631E-7
2.417170244E0,1.864690622E-7
2.438007918E0,1.859969509E-7
2.458845593E0,1.853529747E-7
2.479683267E0,1.844772080E-7
2.500520942E0,1.840772823E-7
2.521358616E0,1.828879714E-7
2.542196291E0,1.824736829E-7
2.563033965E0,1.811723518E-7
2.583871640E0,1.805017645E-7
2.604709314E0,1.794159317E-7
2.625546989E0,1.782941027E-7
2.646384663E0,1.774667116E-7
2.667222338E0,1.759588375E-7
2.688060013E0,1.752178777E-7
2.708897687E0,1.735983426E-7
2.729735362E0,1.727567118E-7
2.750573036E0,1.713586651E-7
2.771410711E0,1.701653056E-7
2.792248385E0,1.690453109E-7
2.813086060E0,1.673835597E-7
2.833923734E0,1.664270556E-7
2.854761409E0,1.645933766E-7
2.875599083E0,1.635936847E-7
2.896436758E0,1.619081653E-7
2.917274432E0,1.606045280E-7
2.938112107E0,1.591785196E-7
2.958949781E0,1.574647834E-7
2.979787456E0,1.563383115E-7
3.000625130E0,1.544067826E-7
3.021462805E0,1.533983221E-7
3.042300479E0,1.516172649E-7
