"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
1.423101251E-1,NaN
2.469747083E-1,-7.560850450E1
3.504443748E-1,-5.138357801E1
4.529553750E-1,-6.609688777E1
5.597022083E-1,-6.035204953E1
6.665462083E-1,-5.467431152E1
7.722385000E-1,-6.708341001E1
8.789133749E-1,-6.784359592E1
9.836164166E-1,-6.857008450E1
1.090418292E0,-6.666980785E1
1.197321375E0,-6.566283973E1
1.300799208E0,-6.475436554E1
1.407476792E0,-5.432625389E1
1.514236042E0,-5.888053290E1
1.617291667E0,-4.582125201E1
1.719658250E0,-4.249392650E1
1.826443208E0,-3.805459109E1
1.932741833E0,-4.511336612E1
2.034382500E0,-5.171355217E1
2.139655167E0,-4.939857876E1
2.246248083E0,-4.390276409E1
2.351063167E0,-4.590474641E1
2.453040500E0,-4.099644456E1
2.559734083E0,-4.385906619E1
2.666482708E0,-4.851985962E1
2.769681958E0,-5.129466643E1
2.876311167E0,-5.578765453E1
2.982149083E0,-6.265596793E1
3.086264833E0,-5.844049209E1
3.192989417E0,-5.926816229E1
3.299758875E0,-6.508389182E1
3.403116708E0,-6.771339509E1
3.509857042E0,-6.041672775E1
3.616634750E0,-4.899375232E1
3.719548083E0,-3.873743120E1
3.826337083E0,-4.671021074E1
3.933044208E0,-5.886051246E1
4.039735208E0,-4.099850213E1
4.142804000E0,-4.143319923E1
4.249549958E0,-4.536043141E1
4.353926250E0,-4.769387487E1
4.460687542E0,-4.263567799E1
4.567373333E0,-4.703380650E1
4.670491292E0,-4.885106243E1
4.777389292E0,-6.347866748E1
4.882175333E0,-4.781658674E1
4.986352708E0,-4.611592781E1
5.088482000E0,-6.240961428E1
5.195222417E0,-5.665591012E1
5.302042417E0,-4.924467364E1
5.405631875E0,-4.532082687E1
5.509163708E0,-6.102643817E1
5.615004208E0,-6.246576071E1
5.720575083E0,-6.418614388E1
5.825739458E0,-6.499752446E1
5.932394167E0,-5.897507436E1
6.037389000E0,-6.565912580E1
6.143442125E0,-6.694703861E1
6.250232250E0,-6.337172953E1
6.356544417E0,-6.294861468E1
6.459102125E0,-5.048723009E1
6.565853417E0,-3.833638326E1
6.671558500E0,-4.754128950E1
6.775766875E0,-4.563579639E1
6.882188708E0,-4.093008838E1
6.988397000E0,-4.577803493E1
7.092419875E0,-3.948168886E1
7.199236750E0,-3.996604738E1
7.305368833E0,-4.492412457E1
7.409128667E0,-4.213519840E1
7.515762792E0,-4.152491970E1
7.622350667E0,-4.681519459E1
7.725645292E0,NaN
7.831607667E0,-6.395310045E1
7.937173250E0,-5.168201372E1
8.042345917E0,-5.350884090E1
8.149085375E0,-4.271182709E1
8.253861917E0,-4.417643193E1
8.359125125E0,-4.754027258E1
8.463206208E0,-4.173567872E1
8.569966167E0,-3.884734249E1
8.675347125E0,-4.390591737E1
8.782131583E0,-5.825906152E1
8.887145708E0,-4.825633119E1
8.992327542E0,-5.042091265E1
9.097148292E0,-5.028550519E1
9.198952292E0,-4.826831918E1
9.303839417E0,-5.257730290E1
9.409089416E0,-4.820546777E1
9.515919000E0,-4.454188563E1
9.620535667E0,-5.028198821E1
9.725761625E0,-4.469553273E1
9.832569042E0,-5.687809754E1
9.937159083E0,-6.178328034E1
1.004239829E1,-6.666498361E1
1.014911171E1,-6.701267984E1
1.025378512E1,-6.588133013E1
1.036020350E1,-6.896838429E1
1.046691892E1,-5.006152271E1
1.057048321E1,-4.745585274E1
1.067512825E1,-5.297490620E1
1.077707671E1,-5.069809398E1
1.088211492E1,-4.716247316E1
1.098715321E1,-4.876959308E1
1.109214450E1,-4.747943617E1
1.119421558E1,-5.682305529E1
1.130093267E1,-4.676408318E1
1.140382962E1,-4.521588491E1
1.150896096E1,-5.897371203E1
1.161566112E1,-6.703893144E1
1.172044621E1,-4.637053393E1
1.182600896E1,-4.530308333E1
1.192938100E1,NaN
1.203514604E1,-4.316793821E1
1.213962912E1,-5.489769301E1
1.224493142E1,-4.860088564E1
1.235161479E1,-5.009881814E1
1.245382904E1,-5.329367784E1
1.255974296E1,-6.044622530E1
1.266196104E1,-6.250561514E1
1.276862600E1,-6.466285730E1
1.287525904E1,-6.279618787E1
1.298200471E1,-6.497111695E1
1.308872562E1,-6.560840766E1
1.319358962E1,-6.261065881E1
1.329579142E1,-4.852755291E1
1.340152817E1,-4.367277451E1
1.350823688E1,-5.093218238E1
1.361274300E1,-4.948241729E1
1.371945521E1,-4.954341506E1
1.382632167E1,-4.449171629E1
1.393294892E1,-4.421247205E1
1.403964537E1,-4.569616521E1
1.414446862E1,-4.985168647E1
1.424635267E1,-4.916207185E1
1.435302025E1,-4.473479021E1
1.445968704E1,-5.105989773E1
1.456337150E1,-4.464768952E1
1.467014600E1,-4.284141442E1
1.477536233E1,-4.948181699E1
1.488209617E1,-6.278854951E1
1.498719517E1,-4.772940731E1
1.509394379E1,-5.241614223E1
1.519725021E1,-4.614453370E1
1.530392850E1,-5.548918326E1
1.541061004E1,-4.644302154E1
1.551407967E1,-4.460169993E1
1.562063471E1,-4.788065796E1
1.572722667E1,-5.512341726E1
1.583094983E1,-6.636510671E1
1.593648400E1,-5.038194948E1
1.603968129E1,-4.976153506E1
1.614584842E1,-5.354592566E1
1.624794204E1,-5.460707827E1
1.635464221E1,-4.576096382E1
1.646128637E1,-4.403252565E1
1.656473629E1,-4.709282034E1
1.667135554E1,-6.418880528E1
1.677798846E1,-5.362503817E1
1.688132808E1,-4.874049331E1
1.698800750E1,-5.194011572E1
1.709068008E1,-5.949155943E1
1.719654317E1,-5.916147203E1
1.729859483E1,-4.696107510E1
1.740527958E1,-4.490139282E1
1.751199700E1,-5.447088192E1
1.761553154E1,-6.150112311E1
1.772218675E1,-6.538505106E1
1.782887233E1,-6.516481047E1
1.793240208E1,-6.803795962E1
1.803909483E1,-6.732571782E1
1.814571812E1,-5.052788672E1
1.825239804E1,-5.983150137E1
1.835907283E1,-6.159464868E1
1.846413346E1,-4.693215773E1
1.856614754E1,-5.701152775E1
1.867272942E1,-5.604055824E1
1.877940462E1,-4.879412802E1
1.888309438E1,-5.001703595E1
1.898878750E1,-5.760797151E1
1.909548908E1,-6.441591620E1
