"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,7.724663518E-4
2.083767452E-2,7.709276405E-4
4.167534903E-2,7.674639088E-4
6.251302355E-2,7.620895540E-4
8.335069806E-2,7.548324909E-4
1.041883726E-1,7.457225969E-4
1.250260471E-1,7.347902815E-4
1.458637216E-1,7.220673010E-4
1.667013961E-1,7.075810724E-4
1.875390706E-1,6.913685453E-4
2.083767452E-1,6.734691846E-4
2.292144197E-1,6.539335534E-4
2.500520942E-1,6.328170760E-4
2.708897687E-1,6.101752435E-4
2.917274432E-1,5.860703231E-4
3.125651177E-1,5.605664965E-4
3.334027922E-1,5.337348359E-4
3.542404668E-1,5.056486375E-4
3.750781413E-1,4.763833357E-4
3.959158158E-1,4.460117370E-4
4.167534903E-1,4.146014915E-4
4.375911648E-1,3.822292021E-4
4.584288393E-1,3.489783812E-4
4.792665139E-1,3.149419226E-4
5.001041884E-1,2.802103776E-4
5.209418629E-1,2.448843267E-4
5.417795374E-1,2.090605483E-4
5.626172119E-1,1.728231555E-4
5.834548864E-1,1.362527079E-4
6.042925610E-1,9.943541410E-5
6.251302355E-1,6.245535796E-5
6.459679100E-1,2.540124752E-5
6.668055845E-1,-1.165220235E-5
6.876432590E-1,-4.861729940E-5
7.084809335E-1,-8.540252631E-5
7.293186080E-1,-1.219226946E-4
7.501562826E-1,-1.580863565E-4
7.709939571E-1,-1.937977650E-4
7.918316316E-1,-2.289693881E-4
8.126693061E-1,-2.635195282E-4
8.335069806E-1,-2.973787845E-4
8.543446551E-1,-3.304774169E-4
8.751823297E-1,-3.627357222E-4
8.960200042E-1,-3.940815512E-4
9.168576787E-1,-4.244376535E-4
9.376953532E-1,-4.537390083E-4
9.585330277E-1,-4.819159842E-4
9.793707022E-1,-5.089077785E-4
1.000208377E0,-5.346530914E-4
1.021046051E0,-5.590970030E-4
1.041883726E0,-5.821877045E-4
1.062721400E0,-6.038825694E-4
1.083559075E0,-6.241329905E-4
1.104396749E0,-6.428942769E-4
1.125234424E0,-6.601243473E-4
1.146072098E0,-6.757763802E-4
1.166909773E0,-6.898121045E-4
1.187747447E0,-7.021914871E-4
1.208585122E0,-7.128803873E-4
1.229422796E0,-7.218587652E-4
1.250260471E0,-7.291032186E-4
1.271098145E0,-7.346144998E-4
1.291935820E0,-7.383789240E-4
1.312773494E0,-7.404039449E-4
1.333611169E0,-7.406785823E-4
1.354448844E0,-7.391988466E-4
1.375286518E0,-7.359705437E-4
1.396124193E0,-7.309994170E-4
1.416961867E0,-7.242926175E-4
1.437799542E0,-7.158705228E-4
1.458637216E0,-7.057508007E-4
1.479474891E0,-6.939503576E-4
1.500312565E0,-6.804881811E-4
1.521150240E0,-6.654026227E-4
1.541987914E0,-6.487331238E-4
1.562825589E0,-6.305154612E-4
1.583663263E0,-6.107939064E-4
1.604500938E0,-5.896056750E-4
1.625338612E0,-5.669979580E-4
1.646176287E0,-5.430257444E-4
1.667013961E0,-5.177483584E-4
1.687851636E0,-4.912393290E-4
1.708689310E0,-4.635580488E-4
1.729526985E0,-4.347671151E-4
1.750364659E0,-4.049350225E-4
1.771202334E0,-3.741358643E-4
1.792040008E0,-3.424394920E-4
1.812877683E0,-3.099247897E-4
1.833715357E0,-2.766639108E-4
1.854553032E0,-2.427306542E-4
1.875390706E0,-2.082004443E-4
1.896228381E0,-1.731571558E-4
1.917066055E0,-1.376895744E-4
1.937903730E0,-1.018953347E-4
1.958741404E0,-6.585875847E-5
