relative_time,PitchSensor,DecibelSource
0,0.0,20.086001717619176
38,0.0,20.89905111439398
105,0.0,18.19543935541869
171,0.0,17.075701760979364
238,0.0,19.777236052888476
305,0.0,23.61727836017593
372,0.0,21.46128035678238
438,0.0,20.21189299069938
505,0.0,19.590413923210935
572,,40.63896038125995
638,,45.798635908642325
705,232.94038318452377,41.29722108695877
771,187.09635416666669,47.39809599021359
838,213.2964409722222,38.82581453554452
905,213.2964409722222,49.943303529092056
971,177.9506496108058,37.745899502647944
1038,141.95052083333331,40.79434510633743
1105,,28.25426117767823
1171,176.1328125,40.4688519083771
1238,176.1328125,28.750612633917
1305,,23.26335860928751
1372,223.90625,45.54113456986374
1438,235.17578125,42.408985401234915
1505,259.453125,41.57698479275516
1572,259.453125,40.61716293159897
1638,306.23697916666663,43.978183891895824
1705,229.140625,46.396159614414636
1772,192.1875,43.951865574465046
1838,192.1875,43.21681263668324
1905,196.80989583333331,39.601376748637946
1971,193.73046875,37.724684030532806
2038,201.328125,43.525876705860476
2105,197.73567708333331,47.23250380383099
2171,197.73567708333331,40.442652999153196
2238,203.63932291666666,32.043913319192995
2305,200.51953125,39.32524497050542
2371,,34.40594261839831
2438,,37.52586178740409
2505,183.90625,32.49442961442582
2571,0.0,36.51181062444688
2638,,44.662743217892924
2705,175.70529513888889,42.960286361067226
2771,175.70529513888889,30.043213737826427
2838,121.90987723214286,31.32579847659737
2905,181.40625,38.63976783904387
2972,,40.08983203815472
3038,188.125,39.10784434792837
3105,188.125,40.53577787125283
3171,160.81380208333334,40.11189687609991
3238,159.73893229166666,39.14237347767741
3305,127.3046875,23.344537511509312
3371,127.3046875,39.05741927391601
3438,176.5625,40.634834780275284
3505,180.33203125,41.40256569677416
3571,176.71875,39.41859126525374
3638,,38.07805532270625
3705,,39.90027898770295
3771,103.13020833333334,39.215304135012424
3838,153.92057291666669,24.62397997898956
3905,0.0,24.533183400470374
3971,0.0,38.32445041174111
4038,,32.17483944213906
4105,186.5625,38.92484179364688
4171,164.71614583333334,39.19078092376074
4238,93.04575892857143,35.88943642740015
4305,93.04575892857143,41.03530063428374
4372,135.0234375,39.46009884765765
4438,158.61953125,37.90636961931703
4505,152.34375,36.90373306916059
4571,152.34375,33.63611979892144
4638,139.59743923611111,31.1092624226642
4705,138.00998263888889,29.84077033902831
4771,0.0,33.55259905527379
4838,,27.520484478194387
4905,,20.253058652647702
4978,0.0,24.1161970596323
5038,0.0,24.216039268698314
5105,0.0,24.04833716619938
5171,0.0,23.30413773349191
5238,0.0,37.558748556724915
5305,,46.3887844998139
5371,246.71875,49.50934127461131
5438,229.21875,48.12278154254406
5505,229.21875,48.51068685776419
5571,233.3203125,27.442929831226763
5638,231.25,36.973165417323834
5705,235.234375,30.519239160461066
5771,,29.921114877869496
5838,,44.763533225950134
5905,179.140625,36.813317059691656
5971,163.671875,40.55187138555753
6038,191.484375,40.72948031792886
6105,191.484375,36.24488362513449
6171,195.0,42.35856568752973
6238,183.30078125,42.444997788338426
6305,179.6701388888889,42.826674203197506
6371,180.15625,35.66790912381592
6438,180.15625,33.63047594521093
6505,178.125,36.04118006192035
6571,210.72265625,42.58469661550693
6638,,39.98956440470486
6705,,36.67452952889954
6771,169.3359375,43.88740444524611
6838,167.244921875,42.57150382057
6905,165.03385416666666,37.12397131406715
6971,180.625,38.95201474778893
7038,180.625,39.84347257585864
7105,184.65087890625,31.05510184769974
7171,0.0,38.58958054718006
7238,,43.32579835105698
7305,181.541015625,43.0588853028431
7371,181.541015625,28.048206787211623
7438,172.95833333333331,27.17670503002262
7505,175.15625,35.336449787987625
7571,144.70684523809524,38.392265740134356
7638,144.70684523809524,30.515383905153275
7705,143.85216703869045,37.70483809431108
7771,,34.0226138245468
7838,163.61458333333334,39.01403826825252
7905,167.93619791666669,28.37588438235511
7971,167.93619791666669,38.80413399877917
8038,153.45758928571428,37.1758729685546
8105,151.923828125,35.15343893088381
8171,152.95572916666666,38.129801660394804
8238,152.95572916666666,34.7187819930729
8305,159.0625,36.16055194976586
8371,163.984375,37.75901578891674
8438,231.1323784722222,39.266510770888885
8505,152.69252232142856,37.190825739014855
8571,152.69252232142856,37.85685668280901
8638,153.49353608630955,36.748611407378114
8705,168.03645833333334,29.47433721887051
8771,0.0,23.010299956639813
8838,0.0,34.66274321789292
8905,0.0,42.18876715052757
8971,,39.68529644374839
9038,271.02864583333337,38.57091154673513
9105,,25.99883072073688
9171,,41.247323977200296
9238,183.077876984127,43.67001630838441
9305,,33.25720858019412
9371,164.30555555555554,37.74297938499277
9438,0.0,26.344772701607315
9505,0.0,36.62190990859007
9571,,37.96921075330169
9638,154.16840277777777,24.199557484897582
9705,0.0,35.870371177434556
9771,0.0,23.69215857410143
9838,0.0,21.00370545117563
9905,,36.484575942825224
9978,153.30403645833331,34.282968139828796
10038,151.35416666666669,34.59392487759231
10105,151.35416666666669,38.08953299155911
10171,,41.272344191632335
10238,193.75,40.32135046879902
10305,191.015625,38.06586934327803
10371,191.015625,37.56103371585106
10438,118.14583333333334,37.25666660314178
10505,160.3125,37.600453279658105
10571,,33.44588742578714
10638,155.44270833333331,37.07570176097936
10705,155.44270833333331,36.646419755561254
10771,150.419921875,28.169038393756605
10838,0.0,36.75136504467994
10905,,36.19406410886778
10971,,36.136304349252406
11038,82.32586805555556,27.82472624166286
11105,0.0,24.871383754771866
11171,0.0,21.5836249209525
11238,0.0,22.90034611362518
11305,0.0,22.278867046136735
11371,0.0,22.405492482826
11438,0.0,19.86771734266245
11505,0.0,23.61727836017593
11571,,41.66873950858819
11638,,43.24014798036288
11705,263.59226190476187,47.67934670280465
11771,281.640625,47.61597107724984
11838,,48.429647662534016
11905,,49.018885882886394
11971,1675.15625,34.63892988985907
12038,,37.432745235119334
12105,578.515625,35.50839605065785
12171,,39.265482246356186
12238,,41.353553094087744
12305,154.2551339285714,44.59452802248863
12371,200.234375,35.056925074122
12438,,27.82472624166286
12505,,45.963551427066854
12571,236.38671875,47.01136066092526
12638,242.03125,33.51796306897023
12705,235.46875,42.93141483450931
12771,172.02690972222226,43.93540107347963
12838,172.02690972222226,45.36873948928961
12905,158.95285087719304,36.898414091375045
12971,82.94791666666667,34.26836453803508
13038,0.0,26.232492903979004
13105,0.0,41.468099627758704
13171,,47.38550670279109
13238,199.6875,43.939610713375345
13305,203.59375,31.550322287909704
13371,199.53125,33.428173146357324
13438,199.53125,43.083082429982255
13505,160.5582264957265,41.476454125017426
13571,160.34505208333334,39.17452991929664
13638,180.390625,33.23458366849468
13705,219.0625,31.280760126687156
13771,219.0625,39.280884596649706
13838,171.875,40.80048967578851
13905,149.3115699404762,35.80810972660946
13971,157.265625,32.198463860243606
14038,157.265625,36.64359874551141
14105,172.890625,30.182843084265308
14171,0.0,36.091673743020195
14238,,33.6660971039243
14305,175.166015625,44.92536900288133
14371,175.166015625,43.49394100943868
14438,186.3671875,37.815399686059415
14505,170.9375,38.18159886397185
14571,122.765625,40.749991860641984
14638,122.765625,38.00235789327354
14705,147.513671875,33.82197210377454
14771,144.42491319444443,33.88633969351789
14838,151.36783854166666,37.17087724927019
14905,156.484375,39.52453396423033
14977,156.484375,35.09336958017644
15038,166.01953125,34.60296326757475
15105,159.16015625,39.31813703959139
15171,144.390625,36.378898165807904
15238,144.390625,26.60865478003869
15305,145.63058035714286,28.488047010518038
15371,0.0,36.35483746814912
15438,,45.828698102466554
15505,156.86160714285714,33.76394442037266
15571,156.86160714285714,37.623033632877686
15638,156.34700520833334,42.44202876082984
15705,192.53038194444446,42.86658524615686
15771,191.09375,42.89120518067948
15838,196.09375,29.334872878487054
15905,196.09375,31.939589780191866
15971,173.509765625,37.772092581456846
16038,161.5380859375,40.561040974224525
16105,,27.831886910752573
16171,,40.88702960351475
16238,148.60416666666666,39.5433900860246
16305,143.13313802083334,35.996647787884164
16371,151.015625,36.01299310194337
16438,148.88916015625,34.459154139511234
16505,148.88916015625,38.00166990201364
16571,75.91657366071428,33.502480183341625
16638,,32.07634367388962
16705,0.0,22.380461031287954
16771,0.0,36.614340503939204
16838,,36.62663409574038
16905,155.86349826388889,38.37525309449602
16971,158.41796875,33.69215857410143
17038,0.0,22.71841606536499
17105,0.0,24.29752280002408
