"Time (s)","Sound pressure level (dB)"
0.000000000E0,-5.815944770E1
1.418386668E-1,NaN
2.468350832E-1,-7.022832313E1
3.519587917E-1,-6.097375146E1
4.557798333E-1,-6.545266953E1
5.616189584E-1,-6.279936610E1
6.664368333E-1,-6.039561185E1
7.686624583E-1,-6.190203581E1
8.741740834E-1,-6.265777287E1
9.801934999E-1,-6.273705123E1
1.085186250E0,-6.378375399E1
1.187080292E0,-5.640392626E1
1.290993792E0,-5.342204483E1
1.396814917E0,-5.973857844E1
1.501941417E0,-4.897477408E1
1.604796292E0,-4.199150461E1
1.711503292E0,-4.172844542E1
1.813247792E0,-4.000682717E1
1.918596625E0,-4.221066858E1
2.025399333E0,-4.144660351E1
2.130147417E0,-4.509318297E1
2.235234250E0,-4.901751877E1
2.341994333E0,-5.536753215E1
2.446565167E0,-4.067193823E1
2.551908375E0,-4.129304348E1
2.658535125E0,-4.743202816E1
2.763193125E0,-5.479160873E1
2.868568125E0,-4.586100696E1
2.975322292E0,-4.556449812E1
3.079829292E0,-5.165392729E1
3.185274875E0,-5.620345459E1
3.290067875E0,-5.833576314E1
3.396584708E0,-6.456837577E1
3.501975125E0,-6.601793745E1
3.609063167E0,-6.082734124E1
3.713410125E0,-4.169046513E1
3.818604042E0,-3.996741531E1
3.920806750E0,-3.854664604E1
4.027455792E0,-4.444246335E1
4.129972083E0,-4.763803841E1
4.235288917E0,-5.285475458E1
4.342021208E0,-4.115572083E1
4.446835583E0,-4.225302705E1
4.551936625E0,-4.602348390E1
4.658673458E0,-5.501278303E1
4.763521792E0,-4.564290836E1
4.868665250E0,-4.495589782E1
4.975447792E0,-4.477557373E1
5.080280667E0,-4.306698777E1
5.187094000E0,-5.454482524E1
5.293889792E0,-4.795974729E1
5.396782750E0,-4.879283060E1
5.501977083E0,-4.840082237E1
5.608753375E0,-5.828043668E1
5.713384500E0,-4.744316706E1
5.818593208E0,-5.610845700E1
5.925316750E0,-5.942348548E1
6.029836042E0,-4.399277786E1
6.135277208E0,-4.565067232E1
6.241905500E0,-4.871993340E1
6.346268000E0,-6.038926070E1
6.451835167E0,-6.585333459E1
6.558185375E0,-4.795002412E1
6.662743958E0,-4.864307168E1
6.768558125E0,-4.775362314E1
6.874021333E0,-5.360671017E1
6.979472875E0,-4.499742159E1
7.085255292E0,-4.332862684E1
7.187070125E0,-4.653427944E1
7.293707958E0,-4.408842396E1
7.396052625E0,-4.425631411E1
7.501937625E0,-4.532088178E1
7.604282458E0,-4.698015390E1
7.710849375E0,-5.120042136E1
7.812784500E0,-4.257598676E1
7.918584208E0,-4.622660521E1
8.025907333E0,-5.979370269E1
8.129460500E0,-4.754042764E1
8.235272042E0,-4.526174323E1
8.341900208E0,-5.532742988E1
8.446027500E0,-5.223573996E1
8.551912458E0,-4.321261788E1
8.658567542E0,-5.041689234E1
8.763272000E0,-5.468393399E1
8.868565000E0,-4.247249595E1
8.975253833E0,-4.236025782E1
9.080207375E0,-5.479167289E1
9.185354250E0,-4.455908368E1
9.287031917E0,-5.799119858E1
9.391425167E0,-6.303140333E1
9.497213750E0,-4.836777140E1
9.601951000E0,-4.811688479E1
9.708676083E0,-4.649761130E1
9.814223875E0,-6.147561484E1
9.918582250E0,-5.790057247E1
1.002538133E1,-4.342245706E1
1.013051242E1,-5.001968281E1
1.023528121E1,-4.291148626E1
1.034187283E1,-4.761418484E1
1.044721087E1,-4.805810368E1
1.055190037E1,-5.911808514E1
1.065851087E1,-6.378104002E1
1.076419433E1,-5.930708888E1
1.086855083E1,-4.513863367E1
1.097525600E1,-5.316863417E1
1.108117925E1,-4.816093121E1
1.118703892E1,-5.334963095E1
1.129371133E1,-6.225242513E1
1.139776854E1,-6.601496870E1
1.150194946E1,-6.330713717E1
1.160858013E1,-6.563528194E1
1.171439967E1,-6.465722345E1
1.181858438E1,-6.443431974E1
1.192534892E1,-4.649297300E1
1.203102587E1,-5.939869156E1
1.213521996E1,-4.432992536E1
1.224081100E1,-4.777380506E1
1.234742854E1,-4.652536245E1
1.245189708E1,-5.058517496E1
1.255858933E1,-5.801635744E1
1.266403800E1,-5.839187176E1
1.276857037E1,-5.610653830E1
1.287514250E1,-6.652460820E1
1.298065275E1,-6.605088849E1
1.308654388E1,-6.597018064E1
1.318949588E1,-6.567047893E1
1.329131138E1,-6.767182869E1
1.339742062E1,-6.771758728E1
1.350190871E1,-6.536951463E1
1.360854742E1,-4.314007868E1
1.371415367E1,-4.272994713E1
1.381861475E1,-4.655277373E1
1.392536679E1,-4.108924270E1
1.403056142E1,-4.128697727E1
1.413526533E1,-4.390290554E1
1.424188071E1,-4.603077959E1
1.434715475E1,-4.020406565E1
1.445191492E1,-4.307602673E1
1.455854658E1,-5.378551964E1
1.466370962E1,-5.955418698E1
1.476856396E1,-4.272610145E1
1.487519575E1,-5.372110647E1
1.498070096E1,-5.011970281E1
1.508653696E1,-5.337441107E1
1.519329838E1,-4.482450626E1
1.529729075E1,-4.428640326E1
1.540194829E1,-5.510114848E1
1.550869400E1,-4.983813260E1
1.561388308E1,-6.125631036E1
1.571858929E1,-5.749464197E1
1.582520958E1,-4.813884420E1
1.593054088E1,-6.176523655E1
1.603524271E1,-6.444886071E1
1.614187908E1,-5.552332654E1
1.624723237E1,-4.212710135E1
1.635193833E1,-4.901358465E1
1.645859354E1,-5.798595470E1
1.656394729E1,-4.392031562E1
1.666854583E1,-4.404905878E1
1.677519858E1,-5.248162938E1
1.688056921E1,-5.702068758E1
1.698653108E1,-6.483459500E1
1.709272850E1,-6.633519723E1
1.719727850E1,-6.762866639E1
1.730192021E1,-6.824951191E1
1.740860358E1,-4.267358764E1
1.751376362E1,-4.073206447E1
1.761866025E1,-5.648986536E1
1.772446850E1,-4.305603388E1
1.783051754E1,-4.585786817E1
1.793524650E1,-4.703713820E1
1.804186954E1,-4.821839323E1
1.814726883E1,-4.781640585E1
1.825190292E1,-4.510068670E1
1.835771471E1,-4.328868872E1
1.846402033E1,-4.550552198E1
1.857071979E1,-5.951499945E1
1.867731096E1,-6.351011472E1
1.878052850E1,-6.487704301E1
1.888707971E1,-6.572843495E1
1.899374900E1,-5.299014410E1
1.909715108E1,-4.600138609E1
1.920404933E1,-5.149509202E1
1.931090192E1,-4.807924957E1
1.941392629E1,-4.838320172E1
1.952067446E1,-4.264696128E1
1.962420967E1,-4.120681412E1
1.973033762E1,-4.640998017E1
1.983704333E1,-5.809797541E1
1.994310246E1,-6.042552489E1
2.004698117E1,-4.565426415E1
2.015365158E1,-4.458374344E1
2.026032225E1,-5.365727443E1
2.036356921E1,-4.520313599E1
2.047032837E1,-5.547165799E1
2.057714063E1,-4.563996698E1
2.068004550E1,-4.657544673E1
2.078348213E1,-5.799444489E1
2.088705908E1,-5.053178219E1
2.099385200E1,-4.371053844E1
2.109651479E1,-4.778975690E1
2.120327967E1,-5.498316894E1
2.130990408E1,-4.785305388E1
2.141298413E1,-5.300145273E1
2.151546683E1,-5.990678934E1
2.161788488E1,-6.596917872E1
2.171854496E1,NaN
2.182393500E1,-4.667285458E1
2.192917600E1,-5.888464490E1
2.203009796E1,-6.208215473E1
2.213260871E1,-5.300170185E1
2.223493067E1,-4.214667171E1
2.234055821E1,-5.548359138E1
2.244566925E1,-4.583126447E1
2.255127787E1,-4.450754894E1
2.265709904E1,-4.905126755E1
2.276286037E1,-4.426517857E1
2.286953313E1,-4.621684317E1
2.297210650E1,-4.609308481E1
2.307880717E1,-4.654248293E1
2.318550267E1,-4.814330902E1
2.329156071E1,-4.417661708E1
2.339580379E1,-4.314239780E1
2.350250467E1,-4.993804759E1
2.360931342E1,-5.568544487E1
2.371236092E1,-4.466728703E1
2.381897179E1,-4.607245736E1
2.392569333E1,-5.160066795E1
2.402863950E1,-6.467126093E1
2.413530475E1,-6.582547021E1
2.424193788E1,-6.706241200E1
2.434524096E1,-4.734535010E1
2.445206058E1,-4.237508786E1
2.455876083E1,-4.647016280E1
2.466188921E1,-4.704990904E1
2.476856642E1,-4.540699496E1
2.487517808E1,-4.867495891E1
2.497819496E1,-5.195131270E1
2.508493383E1,-6.169405332E1
2.518717083E1,-6.589929188E1
2.529376783E1,-5.548034351E1
2.540048200E1,-4.693745078E1
2.550721075E1,-5.500809098E1
2.561127008E1,-4.757628532E1
2.571791533E1,-5.297619396E1
2.582462979E1,-4.620158981E1
2.592799571E1,-4.564128500E1
2.603468471E1,-5.621002818E1
2.614132417E1,-6.241978078E1
2.624470850E1,-6.328796173E1
2.635140525E1,-6.479214759E1
2.645764575E1,-6.725225822E1
2.656125517E1,-4.671098454E1
2.666796637E1,-4.187878693E1
2.677473879E1,-4.890480138E1
2.687772971E1,-5.149695087E1
2.698450100E1,-4.249228337E1
2.708688992E1,-4.496935759E1
2.719259229E1,-4.800360336E1
2.729418929E1,-4.997636154E1
2.739718637E1,-6.092756393E1
2.749998117E1,-5.928673991E1
2.760660450E1,-4.495653962E1
2.771086633E1,-4.513153199E1
2.781442683E1,-4.814578060E1
2.791738187E1,-5.923544096E1
2.802033450E1,-4.548752365E1
2.812601762E1,-5.361252748E1
2.822809683E1,NaN
2.833396133E1,-4.758647124E1
2.844038858E1,-4.770766104E1
2.854355821E1,-4.572247280E1
2.865018963E1,-4.908546235E1
2.875681842E1,-4.758956933E1
2.886004471E1,-5.023370503E1
2.896249792E1,-6.099612531E1
2.906913992E1,-4.729043444E1
2.917542867E1,-4.786285538E1
