"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,1.382783191E-7
2.083767452E-2,1.378867082E-7
4.167534903E-2,1.372786669E-7
6.251302355E-2,1.366220009E-7
8.335069806E-2,1.356874803E-7
1.041883726E-1,1.347938469E-7
1.250260471E-1,1.339735056E-7
1.458637216E-1,1.331727945E-7
1.667013961E-1,1.323493751E-7
1.875390706E-1,1.315354154E-7
2.083767452E-1,1.308371889E-7
2.292144197E-1,1.301623505E-7
2.500520942E-1,1.294859879E-7
2.708897687E-1,1.288385885E-7
2.917274432E-1,1.281936754E-7
3.125651177E-1,1.274829971E-7
3.334027922E-1,1.267241487E-7
3.542404668E-1,1.259633808E-7
3.750781413E-1,1.251728262E-7
3.959158158E-1,1.243766550E-7
4.167534903E-1,1.235691248E-7
4.375911648E-1,1.227500664E-7
4.584288393E-1,1.219421263E-7
4.792665139E-1,1.211216274E-7
5.001041884E-1,1.202989205E-7
5.209418629E-1,1.194920191E-7
5.417795374E-1,1.186782162E-7
5.626172119E-1,1.178460169E-7
5.834548864E-1,1.170181995E-7
6.042925610E-1,1.161897687E-7
6.251302355E-1,1.153505400E-7
6.459679100E-1,1.144959858E-7
6.668055845E-1,1.136164100E-7
6.876432590E-1,1.127257101E-7
7.084809335E-1,1.117987939E-7
7.293186080E-1,1.108365575E-7
7.501562826E-1,1.098777031E-7
7.709939571E-1,1.088945285E-7
7.918316316E-1,1.078945920E-7
8.126693061E-1,1.069130546E-7
8.335069806E-1,1.059324612E-7
8.543446551E-1,1.049648434E-7
8.751823297E-1,1.040196132E-7
8.960200042E-1,1.030849993E-7
9.168576787E-1,1.021827023E-7
9.376953532E-1,1.013003033E-7
9.585330277E-1,1.004243062E-7
9.793707022E-1,9.956070685E-8
1.000208377E0,9.866865331E-8
1.021046051E0,9.775002631E-8
1.041883726E0,9.681965826E-8
1.062721400E0,9.584063841E-8
1.083559075E0,9.482629539E-8
1.104396749E0,9.379904218E-8
1.125234424E0,9.273028789E-8
