"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,1.855732694E-7
2.083767452E-2,1.851085094E-7
4.167534903E-2,1.843746415E-7
6.251302355E-2,1.837107531E-7
8.335069806E-2,1.829046807E-7
1.041883726E-1,1.822271186E-7
1.250260471E-1,1.816102027E-7
1.458637216E-1,1.808248918E-7
1.667013961E-1,1.797734748E-7
1.875390706E-1,1.786129089E-7
2.083767452E-1,1.775110450E-7
2.292144197E-1,1.763664877E-7
2.500520942E-1,1.751457235E-7
2.708897687E-1,1.738370982E-7
2.917274432E-1,1.724257630E-7
3.125651177E-1,1.709124948E-7
3.334027922E-1,1.693575928E-7
3.542404668E-1,1.678313639E-7
3.750781413E-1,1.663087186E-7
3.959158158E-1,1.647610128E-7
4.167534903E-1,1.631709198E-7
4.375911648E-1,1.615654120E-7
4.584288393E-1,1.599320236E-7
4.792665139E-1,1.582638443E-7
5.001041884E-1,1.566362571E-7
5.209418629E-1,1.550689802E-7
5.417795374E-1,1.535368075E-7
5.626172119E-1,1.520344743E-7
5.834548864E-1,1.505447505E-7
6.042925610E-1,1.490394445E-7
6.251302355E-1,1.475474958E-7
6.459679100E-1,1.461086177E-7
6.668055845E-1,1.447463387E-7
6.876432590E-1,1.434697304E-7
7.084809335E-1,1.422413522E-7
7.293186080E-1,1.410392446E-7
7.501562826E-1,1.398594862E-7
7.709939571E-1,1.387218125E-7
7.918316316E-1,1.376370051E-7
8.126693061E-1,1.365852783E-7
8.335069806E-1,1.355851911E-7
8.543446551E-1,1.346346919E-7
8.751823297E-1,1.337040856E-7
8.960200042E-1,1.328205016E-7
9.168576787E-1,1.320060964E-7
9.376953532E-1,1.312238131E-7
9.585330277E-1,1.304700960E-7
9.793707022E-1,1.297551617E-7
1.000208377E0,1.290596015E-7
1.021046051E0,1.283912584E-7
1.041883726E0,1.277502150E-7
1.062721400E0,1.271436832E-7
1.083559075E0,1.266027087E-7
1.104396749E0,1.261165429E-7
1.125234424E0,1.256647180E-7
1.146072098E0,1.252478020E-7
1.166909773E0,1.248332009E-7
1.187747447E0,1.243960301E-7
1.208585122E0,1.239747295E-7
1.229422796E0,1.235889416E-7
1.250260471E0,1.232315230E-7
1.271098145E0,1.228960064E-7
1.291935820E0,1.225644058E-7
1.312773494E0,1.222275541E-7
1.333611169E0,1.218876261E-7
1.354448844E0,1.215635227E-7
1.375286518E0,1.212671995E-7
1.396124193E0,1.209899925E-7
1.416961867E0,1.207116373E-7
1.437799542E0,1.204127293E-7
1.458637216E0,1.200935332E-7
1.479474891E0,1.197563965E-7
1.500312565E0,1.194041383E-7
1.521150240E0,1.190353256E-7
1.541987914E0,1.186496708E-7
1.562825589E0,1.182467072E-7
1.583663263E0,1.178178866E-7
1.604500938E0,1.173720698E-7
1.625338612E0,1.169132413E-7
1.646176287E0,1.164264209E-7
1.667013961E0,1.159123533E-7
1.687851636E0,1.153709417E-7
1.708689310E0,1.147730344E-7
1.729526985E0,1.141219883E-7
1.750364659E0,1.134473934E-7
1.771202334E0,1.127365176E-7
1.792040008E0,1.119744970E-7
1.812877683E0,1.111732469E-7
1.833715357E0,1.103280033E-7
1.854553032E0,1.094103361E-7
1.875390706E0,1.084549466E-7
1.896228381E0,1.074980623E-7
1.917066055E0,1.065017263E-7
1.937903730E0,1.054595108E-7
1.958741404E0,1.043514920E-7
1.979579079E0,1.031569444E-7
2.000416753E0,1.018943686E-7
2.021254428E0,1.005718064E-7
2.042092103E0,9.922659072E-8
2.062929777E0,9.785417643E-8
2.083767452E0,9.643108031E-8
2.104605126E0,9.496037407E-8
2.125442801E0,9.342471627E-8
2.146280475E0,9.184108846E-8
2.167118150E0,9.022734094E-8
2.187955824E0,8.858967622E-8
2.208793499E0,8.695582955E-8
2.229631173E0,8.532469627E-8
2.250468848E0,8.366651629E-8
2.271306522E0,8.198884603E-8
2.292144197E0,8.030375333E-8
2.312981871E0,7.857193328E-8
2.333819546E0,7.681729947E-8
2.354657220E0,7.510039502E-8
2.375494895E0,7.340625065E-8
2.396332569E0,7.173532501E-8
2.417170244E0,7.010229221E-8
2.438007918E0,6.848261069E-8
2.458845593E0,6.688218500E-8
2.479683267E0,6.532686654E-8
2.500520942E0,6.382613498E-8
2.521358616E0,6.240009906E-8
2.542196291E0,6.104396564E-8
2.563033965E0,5.973884877E-8
2.583871640E0,5.847866964E-8
2.604709314E0,5.725664000E-8
2.625546989E0,5.609263975E-8
2.646384663E0,5.497830586E-8
2.667222338E0,5.390982470E-8
2.688060013E0,5.292614214E-8
2.708897687E0,5.200625127E-8
2.729735362E0,5.114812816E-8
2.750573036E0,5.038571102E-8
2.771410711E0,4.969942261E-8
2.792248385E0,4.907728538E-8
2.813086060E0,4.851700662E-8
2.833923734E0,4.801387106E-8
2.854761409E0,4.757478707E-8
2.875599083E0,4.719034701E-8
2.896436758E0,4.685962298E-8
2.917274432E0,4.658929021E-8
2.938112107E0,4.636122774E-8
2.958949781E0,4.617115751E-8
2.979787456E0,4.603168870E-8
3.000625130E0,4.593585040E-8
3.021462805E0,4.587717926E-8
3.042300479E0,4.584391662E-8
3.063138154E0,4.583550785E-8
3.083975828E0,4.586834772E-8
3.104813503E0,4.592374789E-8
3.125651177E0,4.601276664E-8
3.146488852E0,4.615507898E-8
3.167326526E0,4.629817354E-8
3.188164201E0,4.642778567E-8
3.209001875E0,4.657108716E-8
3.229839550E0,4.671107259E-8
3.250677224E0,4.684205095E-8
3.271514899E0,4.698506758E-8
3.292352573E0,4.712106722E-8
3.313190248E0,4.721852442E-8
3.334027922E0,4.728850388E-8
3.354865597E0,4.733821775E-8
3.375703272E0,4.736788833E-8
3.396540946E0,4.739397051E-8
3.417378621E0,4.742077155E-8
3.438216295E0,4.743158417E-8
3.459053970E0,4.740148419E-8
3.479891644E0,4.733994754E-8
3.500729319E0,4.725840556E-8
3.521566993E0,4.713768373E-8
3.542404668E0,4.699639326E-8
3.563242342E0,4.684584336E-8
3.584080017E0,4.664292389E-8
3.604917691E0,4.638441217E-8
3.625755366E0,4.609319523E-8
3.646593040E0,4.575281693E-8
3.667430715E0,4.537043437E-8
3.688268389E0,4.498984228E-8
3.709106064E0,4.462195747E-8
3.729943738E0,4.423675536E-8
3.750781413E0,4.381797952E-8
3.771619087E0,4.336111409E-8
3.792456762E0,4.283726416E-8
3.813294436E0,4.226001726E-8
3.834132111E0,4.167204843E-8
3.854969785E0,4.108650730E-8
3.875807460E0,4.050643884E-8
3.896645134E0,3.989953539E-8
3.917482809E0,3.924772158E-8
3.938320483E0,3.857000831E-8
3.959158158E0,3.788020970E-8
3.979995832E0,3.720856867E-8
4.000833507E0,3.657308699E-8
4.021671181E0,3.594621309E-8
4.042508856E0,3.527779216E-8
4.063346531E0,3.456451367E-8
4.084184205E0,3.384171446E-8
4.105021880E0,3.312686476E-8
4.125859554E0,3.245969750E-8
4.146697229E0,3.184918729E-8
4.167534903E0,3.125194672E-8
4.188372578E0,3.065922109E-8
4.209210252E0,3.007165666E-8
4.230047927E0,2.949641240E-8
4.250885601E0,2.896467355E-8
4.271723276E0,2.848730597E-8
4.292560950E0,2.805379356E-8
4.313398625E0,2.765451781E-8
4.334236299E0,2.728883339E-8
4.355073974E0,2.695906902E-8
4.375911648E0,2.668537508E-8
4.396749323E0,2.649642853E-8
4.417586997E0,2.637164006E-8
4.438424672E0,2.628929305E-8
4.459262346E0,2.626107888E-8
4.480100021E0,2.627216703E-8
4.500937695E0,2.632076416E-8
4.521775370E0,2.643065943E-8
4.542613044E0,2.661065087E-8
4.563450719E0,2.686847988E-8
4.584288393E0,2.719519197E-8
4.605126068E0,2.758227356E-8
4.625963742E0,2.803247567E-8
4.646801417E0,2.853027485E-8
4.667639091E0,2.906232522E-8
4.688476766E0,2.964526442E-8
4.709314441E0,3.030885226E-8
4.730152115E0,3.103685736E-8
4.750989790E0,3.179620199E-8
4.771827464E0,3.259617932E-8
4.792665139E0,3.343417427E-8
4.813502813E0,3.429032384E-8
4.834340488E0,3.518630077E-8
4.855178162E0,3.614899543E-8
4.876015837E0,3.713955842E-8
4.896853511E0,3.811422090E-8
4.917691186E0,3.909038345E-8
4.938528860E0,4.008133523E-8
4.959366535E0,4.108118862E-8
4.980204209E0,4.209508372E-8
5.001041884E0,4.311903931E-8
5.021879558E0,4.412048760E-8
5.042717233E0,4.506405703E-8
5.063554907E0,4.596530678E-8
5.084392582E0,4.685890952E-8
5.105230256E0,4.774873320E-8
5.126067931E0,4.862831858E-8
5.146905605E0,4.949740521E-8
5.167743280E0,5.033361160E-8
5.188580954E0,5.109127314E-8
5.209418629E0,5.177871951E-8
5.230256303E0,5.242416238E-8
5.251093978E0,5.300147676E-8
5.271931652E0,5.350304866E-8
5.292769327E0,5.395747572E-8
5.313607001E0,5.436344711E-8
5.334444676E0,5.469897903E-8
5.355282350E0,5.498120190E-8
5.376120025E0,5.524059376E-8
5.396957700E0,5.545012790E-8
5.417795374E0,5.557170545E-8
5.438633049E0,5.561314006E-8
5.459470723E0,5.557679872E-8
5.480308398E0,5.544425029E-8
5.501146072E0,5.525407020E-8
5.521983747E0,5.506127146E-8
5.542821421E0,5.483709574E-8
5.563659096E0,5.455308524E-8
5.584496770E0,5.421886366E-8
5.605334445E0,5.380838083E-8
5.626172119E0,5.331849213E-8
5.647009794E0,5.280227410E-8
5.667847468E0,5.228795278E-8
5.688685143E0,5.175887059E-8
5.709522817E0,5.120242305E-8
5.730360492E0,5.061375047E-8
5.751198166E0,4.997988946E-8
5.772035841E0,4.930551194E-8
5.792873515E0,4.861178434E-8
5.813711190E0,4.792959432E-8
5.834548864E0,4.725593826E-8
5.855386539E0,4.655407027E-8
5.876224213E0,4.583391581E-8
5.897061888E0,4.511280885E-8
5.917899562E0,4.440240987E-8
5.938737237E0,4.373188632E-8
5.959574911E0,4.313096000E-8
5.980412586E0,4.259310375E-8
6.001250260E0,4.206544956E-8
6.022087935E0,4.155239021E-8
6.042925610E0,4.106566325E-8
6.063763284E0,4.060314633E-8
6.084600959E0,4.019632415E-8
6.105438633E0,3.985973939E-8
6.126276308E0,3.960228688E-8
6.147113982E0,3.937433545E-8
6.167951657E0,3.916426879E-8
6.188789331E0,3.901715438E-8
6.209627006E0,3.890678679E-8
6.230464680E0,3.885877510E-8
6.251302355E0,3.890813919E-8
6.272140029E0,3.901699856E-8
6.292977704E0,3.915546266E-8
6.313815378E0,3.933120216E-8
6.334653053E0,3.956102035E-8
6.355490727E0,3.984284250E-8
6.376328402E0,4.020054130E-8
6.397166076E0,4.063454408E-8
6.418003751E0,4.111493696E-8
6.438841425E0,4.162094110E-8
6.459679100E0,4.213772519E-8
6.480516774E0,4.267897663E-8
6.501354449E0,4.324984980E-8
6.522192123E0,4.387366406E-8
6.543029798E0,4.455237596E-8
6.563867472E0,4.525865299E-8
6.584705147E0,4.598791743E-8
6.605542821E0,4.669697767E-8
6.626380496E0,4.740185621E-8
6.647218170E0,4.814504188E-8
6.668055845E0,4.889654550E-8
6.688893519E0,4.966267245E-8
6.709731194E0,5.043241009E-8
6.730568869E0,5.116752222E-8
6.751406543E0,5.188508264E-8
6.772244218E0,5.259912591E-8
6.793081892E0,5.332186868E-8
6.813919567E0,5.405286674E-8
6.834757241E0,5.474756431E-8
6.855594916E0,5.539246475E-8
6.876432590E0,5.598590232E-8
6.897270265E0,5.653781940E-8
6.918107939E0,5.708681684E-8
6.938945614E0,5.762583909E-8
6.959783288E0,5.814391670E-8
6.980620963E0,5.861969493E-8
7.001458637E0,5.902856002E-8
7.022296312E0,5.937532424E-8
7.043133986E0,5.966958398E-8
7.063971661E0,5.994165545E-8
7.084809335E0,6.015230367E-8
7.105647010E0,6.028483507E-8
7.126484684E0,6.038198648E-8
7.147322359E0,6.040899715E-8
7.168160033E0,6.037061311E-8
7.188997708E0,6.030671618E-8
7.209835382E0,6.020577693E-8
7.230673057E0,6.003603353E-8
7.251510731E0,5.978933711E-8
7.272348406E0,5.948911015E-8
7.293186080E0,5.911431168E-8
7.314023755E0,5.864425611E-8
7.334861429E0,5.809545558E-8
7.355699104E0,5.747209412E-8
7.376536778E0,5.676500050E-8
7.397374453E0,5.597877938E-8
7.418212128E0,5.514654623E-8
7.439049802E0,5.426968859E-8
7.459887477E0,5.333036905E-8
7.480725151E0,5.233104467E-8
7.501562826E0,5.127012444E-8
7.522400500E0,5.016379928E-8
7.543238175E0,4.901884655E-8
7.564075849E0,4.782395796E-8
7.584913524E0,4.659556572E-8
7.605751198E0,4.534371137E-8
7.626588873E0,4.405593601E-8
7.647426547E0,4.273866835E-8
7.668264222E0,4.141360453E-8
7.689101896E0,4.006808171E-8
7.709939571E0,3.868813803E-8
7.730777245E0,3.730436802E-8
7.751614920E0,3.593150306E-8
7.772452594E0,3.456896452E-8
7.793290269E0,3.322758643E-8
7.814127943E0,3.190362618E-8
7.834965618E0,3.058223919E-8
7.855803292E0,2.925689952E-8
7.876640967E0,2.794933531E-8
7.897478641E0,2.667659017E-8
7.918316316E0,2.543643007E-8
7.939153990E0,2.423056965E-8
7.959991665E0,2.304923383E-8
7.980829339E0,2.188568117E-8
8.001667014E0,2.075217975E-8
8.022504688E0,1.966720014E-8
8.043342363E0,1.863346153E-8
8.064180038E0,1.764685399E-8
8.085017712E0,1.670413888E-8
8.105855387E0,1.579578194E-8
8.126693061E0,1.494611513E-8
8.147530736E0,1.418144299E-8
8.168368410E0,1.349954692E-8
8.189206085E0,1.289202407E-8
8.210043759E0,1.233337087E-8
8.230881434E0,1.180130412E-8
8.251719108E0,1.129843574E-8
8.272556783E0,1.085065425E-8
8.293394457E0,1.046623814E-8
8.314232132E0,1.013237888E-8
8.335069806E0,9.852707713E-9
8.355907481E0,9.621526710E-9
8.376745155E0,9.431011186E-9
8.397582830E0,9.295295111E-9
8.418420504E0,9.225476783E-9
8.439258179E0,9.201347793E-9
8.460095853E0,9.203670995E-9
8.480933528E0,9.224387077E-9
8.501771202E0,9.252687062E-9
8.522608877E0,9.303615146E-9
8.543446551E0,9.369917600E-9
8.564284226E0,9.455747098E-9
8.585121900E0,9.575553822E-9
8.605959575E0,9.675613045E-9
8.626797249E0,9.763566185E-9
8.647634924E0,9.871389500E-9
8.668472598E0,9.962038111E-9
8.689310273E0,1.004198052E-8
8.710147947E0,1.012535726E-8
8.730985622E0,1.019805956E-8
8.751823297E0,1.025430620E-8
8.772660971E0,1.027060617E-8
8.793498646E0,1.024665852E-8
8.814336320E0,1.019479483E-8
8.835173995E0,1.009283944E-8
8.856011669E0,9.964308042E-9
8.876849344E0,9.842428305E-9
