"Time (s)","Sound pressure level (dB)"
0.000000000E0,-6.689336743E1
1.613792500E-1,NaN
2.636808751E-1,-7.185749186E1
3.695538749E-1,-6.470440021E1
4.722815000E-1,-6.310344802E1
5.789202501E-1,-6.549836669E1
6.848046249E-1,-5.891655282E1
7.872574583E-1,-5.671803072E1
8.910504167E-1,-5.889528341E1
9.977020000E-1,-6.310402792E1
1.102919750E0,-6.435601612E1
1.205533500E0,-6.282272729E1
1.312178833E0,-6.284727971E1
1.415632667E0,-6.285070252E1
1.519576667E0,-6.264561108E1
1.624843917E0,-6.531106176E1
1.728303833E0,-6.325470704E1
1.832674583E0,-6.325194357E1
1.935516792E0,-5.755992115E1
2.042163708E0,-4.484976821E1
2.148731000E0,-4.415896760E1
2.254124875E0,-3.754076049E1
2.356909500E0,-4.292455536E1
2.459524625E0,-4.620056301E1
2.566104125E0,-4.161554239E1
2.669552708E0,-4.480671705E1
2.775439042E0,-4.165982812E1
2.882124375E0,-4.380030101E1
2.985396458E0,-4.646695433E1
3.087719792E0,-4.014257279E1
3.194350333E0,-4.150774995E1
3.300790583E0,-4.385767836E1
3.402885250E0,-5.150525456E1
3.504911625E0,-4.799978624E1
3.607443542E0,-5.658739851E1
3.710490083E0,-6.001601814E1
3.817176417E0,-6.500342043E1
3.921074333E0,-6.242686532E1
4.027932000E0,-6.150521659E1
4.134607375E0,-6.302350394E1
4.241392833E0,-6.110332664E1
4.348101708E0,-3.883498221E1
4.452347542E0,-4.244374380E1
4.559139125E0,-3.862028001E1
4.665901917E0,-4.157223059E1
4.769395333E0,-4.384178615E1
4.876203542E0,-4.715683319E1
4.983040750E0,-4.456557692E1
5.086381500E0,-5.190261205E1
5.193073667E0,-4.676714164E1
5.299829417E0,-4.319153336E1
5.403496458E0,-4.735868819E1
5.509202417E0,-4.076141627E1
5.613790375E0,-4.249063933E1
5.720456667E0,-4.876504056E1
5.826014792E0,-4.392220231E1
5.932816125E0,-5.068825250E1
6.037296375E0,-4.874473317E1
6.142609000E0,-4.423408657E1
6.249235875E0,-4.465161095E1
6.354303042E0,-4.357230160E1
6.459194833E0,-4.431925305E1
6.565881375E0,-5.113966220E1
6.671104792E0,-5.289648572E1
6.775853833E0,-4.517443052E1
6.882461250E0,-5.469345240E1
6.988255208E0,-4.466209096E1
7.092445333E0,-4.992177844E1
7.199046333E0,-5.064405720E1
7.305025917E0,-4.622678244E1
7.409155958E0,-5.000616108E1
7.515796125E0,-4.744665385E1
7.622287250E0,-5.511965448E1
7.725884792E0,-4.326862451E1
7.831503375E0,-5.573176386E1
7.935252958E0,-5.914108361E1
8.039283125E0,-5.517922852E1
8.142476583E0,-6.348833373E1
8.249066833E0,-6.688429398E1
8.352912000E0,-6.315259148E1
8.459082542E0,-6.217570494E1
8.565761833E0,-5.879005555E1
8.669649500E0,-4.567348182E1
8.775749583E0,-4.047656633E1
8.882382917E0,-4.124856588E1
8.985497875E0,-5.221295772E1
9.090809250E0,-4.375953088E1
9.192567792E0,-4.938166527E1
9.299200167E0,-4.810312422E1
9.402910583E0,-5.601262692E1
9.509107458E0,-5.684006663E1
9.615715667E0,-5.643011654E1
9.719590292E0,-6.573843705E1
9.825343667E0,-6.555273202E1
9.932162500E0,-6.708838947E1
1.003626175E1,-6.449519987E1
1.014236500E1,-6.283376515E1
1.024844125E1,-6.356832896E1
1.035289721E1,-6.453404866E1
1.045530471E1,-4.688695055E1
1.055983675E1,-3.542547781E1
1.066650062E1,-5.067230400E1
1.076962079E1,-4.237784904E1
1.087635692E1,-4.277450932E1
1.098302512E1,-4.901632742E1
1.108550946E1,-4.265468700E1
1.119237975E1,-4.907964924E1
1.129908937E1,-5.342925996E1
1.140295400E1,-3.964857923E1
1.150966354E1,-4.102797804E1
1.161642729E1,-4.621041765E1
1.171956883E1,-4.783946503E1
1.182613904E1,-5.168875013E1
1.192802600E1,-4.348049893E1
1.203464000E1,-4.442779599E1
1.214123917E1,-4.777104688E1
1.224488104E1,NaN
1.235066771E1,-5.357269866E1
1.245293404E1,-4.806187449E1
1.255956113E1,-5.139421315E1
1.266204533E1,-5.606196099E1
1.276877229E1,-4.751333344E1
1.287543204E1,-4.720856807E1
1.297903267E1,-4.654960824E1
1.308549817E1,-4.633457623E1
1.319218283E1,-5.335393494E1
1.329610308E1,-5.005826455E1
1.340278125E1,-4.327164045E1
1.350943071E1,-4.263061090E1
1.361313292E1,-4.669532925E1
1.371957442E1,-5.236836637E1
1.382301546E1,-5.288967241E1
1.392967354E1,-4.834712696E1
1.403629683E1,-4.892319721E1
