"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
1.539711666E-1,NaN
2.592573334E-1,-6.671250516E1
3.631834167E-1,-4.881827390E1
4.683089168E-1,-6.375247250E1
5.705685418E-1,-6.780222425E1
6.768342084E-1,-7.043222719E1
7.815855832E-1,-6.558529262E1
8.848532084E-1,-6.319016248E1
9.892213333E-1,-6.308545276E1
1.092938375E0,-6.445462550E1
1.198234125E0,-6.423721097E1
1.301512583E0,-6.182892521E1
1.403316750E0,-6.451716341E1
1.509836750E0,-6.664158658E1
1.612989667E0,-6.751622628E1
1.718131500E0,-4.706815739E1
1.824773583E0,-4.150981390E1
1.929894375E0,-4.217196276E1
2.034806417E0,-4.435370753E1
2.141532125E0,-4.112623675E1
2.246733250E0,-4.522162229E1
2.351489000E0,-4.269253994E1
2.457375625E0,-4.566152679E1
2.563558042E0,-5.966745513E1
2.668175125E0,-6.518476392E1
2.774819042E0,-6.845993602E1
2.880376750E0,-6.853913401E1
2.984980625E0,-6.876456755E1
3.089398750E0,-6.939902845E1
3.192700417E0,-6.823140444E1
3.297676958E0,-4.592746022E1
3.401534792E0,-3.745919838E1
3.508195708E0,-4.397075288E1
3.614565417E0,-3.903840138E1
3.718153542E0,-4.234131237E1
3.824753667E0,-4.678017095E1
3.926901875E0,NaN
4.031802792E0,-4.962398145E1
4.133811833E0,-3.798535042E1
4.240549583E0,-4.825004852E1
4.343562250E0,-4.391279618E1
4.448848292E0,-4.956642601E1
4.550744167E0,-4.408577760E1
4.657628958E0,-4.530077652E1
4.760294250E0,-4.473348025E1
4.865592542E0,-5.077046122E1
4.967629500E0,-5.244104148E1
5.070876542E0,-5.041948774E1
5.176302875E0,-4.575240512E1
5.282567292E0,-5.282111038E1
5.388735083E0,-4.815457138E1
5.492993083E0,-4.653288660E1
5.599299000E0,-4.985599964E1
5.705794750E0,-5.231848066E1
5.809650750E0,-4.809632449E1
5.911938875E0,-4.544437294E1
6.018592625E0,-5.439673311E1
6.122416667E0,-4.465279497E1
6.226285750E0,-4.584670463E1
6.331767542E0,-4.592600705E1
6.435600500E0,-4.728661982E1
6.539043875E0,-5.001100077E1
6.642942375E0,-5.097157259E1
6.744889125E0,-5.229347105E1
6.850849167E0,-5.150948315E1
6.955713042E0,-5.872286911E1
7.059588500E0,-4.779459267E1
7.166206375E0,-4.681936729E1
7.272401417E0,-5.628035135E1
7.376387500E0,-5.257837648E1
7.482991792E0,-4.867980319E1
7.589068875E0,-5.309617247E1
7.692943667E0,-4.159264943E1
7.794943500E0,-4.669587774E1
7.901543875E0,-5.989638395E1
8.004578083E0,-6.166916243E1
8.109590792E0,-5.943230523E1
8.216193375E0,-4.532281647E1
8.322483083E0,NaN
8.426344667E0,-4.455252835E1
8.531775542E0,-4.687738566E1
8.636732458E0,-4.950560191E1
8.738891792E0,-4.418098378E1
8.842949500E0,-4.772447175E1
