"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
1.401467083E-1,NaN
2.457580001E-1,-6.914605751E1
3.501982500E-1,-6.235500144E1
4.542799583E-1,-6.418285713E1
5.606384166E-1,-6.539117953E1
6.669629584E-1,-6.520823197E1
7.711797084E-1,-6.553416825E1
8.742352917E-1,-6.183059465E1
9.810064584E-1,-6.352729074E1
1.083685792E0,-6.547140282E1
1.190362458E0,-6.547115908E1
1.293631667E0,-6.465976236E1
1.400368708E0,-6.250244353E1
1.503193000E0,-5.851601394E1
1.609231917E0,-5.818322334E1
1.714888292E0,-5.995103621E1
1.819238000E0,-5.762376101E1
1.923088625E0,NaN
2.029035042E0,-5.669549921E1
2.135143958E0,-5.491584299E1
2.241991958E0,-6.093469846E1
2.348848875E0,-5.798194374E1
2.451793083E0,-5.989230054E1
2.558529458E0,-6.543628997E1
2.665171292E0,-6.683688116E1
2.768478417E0,-6.695371959E1
2.874254208E0,-6.764364114E1
2.980940250E0,-6.687499452E1
3.085199125E0,-3.972196542E1
3.191864583E0,-3.599038794E1
3.298524958E0,-3.809933276E1
3.401911458E0,-3.911262152E1
3.504589833E0,-3.977736351E1
3.611470042E0,-4.786644726E1
3.717139000E0,-5.953085928E1
3.819571750E0,NaN
3.925381708E0,-6.097012170E1
4.032076958E0,-6.334868507E1
4.137192792E0,-6.119675215E1
4.243902042E0,-6.152620744E1
4.350403625E0,-5.384453797E1
4.453853125E0,-6.029819635E1
4.560625167E0,-5.767551503E1
4.667044750E0,-4.200522298E1
4.770465583E0,-3.879450852E1
4.874323542E0,-3.322861535E1
4.980972667E0,-4.088537117E1
5.087182083E0,-3.731433397E1
5.193852417E0,-4.650424033E1
5.300640458E0,-3.990147093E1
5.403946792E0,-3.860552746E1
5.506786833E0,-4.135740349E1
5.613828875E0,-4.443075688E1
5.720643958E0,-4.323623457E1
5.823377542E0,-3.670919961E1
5.930008875E0,-5.410564668E1
6.035899167E0,-4.802428634E1
6.140034042E0,-4.686528696E1
6.246688958E0,-4.760845225E1
6.352842750E0,-4.964978352E1
6.456784167E0,-5.823073376E1
6.563407750E0,-4.379945366E1
6.669996000E0,-4.177973355E1
6.773451750E0,-3.764078983E1
6.880055375E0,-3.962690169E1
6.986795250E0,-5.022069688E1
7.090055708E0,-3.887342895E1
7.192557708E0,-4.149793409E1
7.299267417E0,-3.912124802E1
7.404643500E0,-3.931592805E1
7.511957500E0,-4.303433741E1
7.616717208E0,-3.981928230E1
7.721636042E0,-4.135560900E1
7.826506917E0,-4.290482370E1
7.933231417E0,-5.562514484E1
8.038504000E0,-6.312554780E1
8.145233167E0,-6.626005743E1
8.251874042E0,-6.589684017E1
8.356733125E0,-6.291859651E1
8.463521667E0,-3.630672570E1
8.570278458E0,-3.754256751E1
8.674289917E0,-3.949970893E1
8.781005333E0,-4.080241679E1
8.887209958E0,-4.525424040E1
8.990256167E0,-4.094000541E1
9.095309625E0,-4.406892837E1
9.201194417E0,-4.000147821E1
9.307091417E0,-4.328473032E1
9.413103667E0,-4.446418890E1
9.516675000E0,NaN
9.620476542E0,-4.834789449E1
9.724392208E0,-4.461050638E1
9.831073000E0,-5.030274843E1
9.936237208E0,-5.147171378E1
1.004113908E1,-5.669932467E1
1.014797508E1,-5.344009790E1
1.025387925E1,-5.431758655E1
1.035786092E1,-6.024294131E1
1.046454533E1,-6.721336638E1
1.057056400E1,-6.677508637E1
1.067508196E1,-6.618358581E1
1.078172696E1,-6.348930805E1
1.088717250E1,-6.281217782E1
1.099197092E1,-6.576936889E1
1.109861062E1,-6.507204346E1
1.120324796E1,-6.277047779E1
1.130918742E1,-4.173486536E1
1.141608433E1,-4.479719387E1
1.152057983E1,-4.671477280E1
1.162637758E1,-5.079045575E1
1.173313708E1,-6.080615942E1
1.183715546E1,-4.772261573E1
1.194366546E1,-4.814981402E1
1.204704671E1,-4.923750797E1
1.215032846E1,-4.549538239E1
1.225385496E1,-5.457704709E1
1.236048888E1,-4.700414913E1
1.246715054E1,-3.998718989E1
1.257049188E1,-4.133006653E1
1.267430963E1,-5.123334313E1
1.277824738E1,-5.463421007E1
1.288488621E1,-5.012010165E1
1.298725346E1,-5.436011964E1
1.309386646E1,-5.554801803E1
1.320067771E1,-5.520139795E1
1.330389146E1,-5.633999539E1
1.341060000E1,-6.083486050E1
1.351680550E1,-6.278488548E1
1.362050767E1,-6.875910655E1
1.372333121E1,-6.358801089E1
1.382987183E1,-6.415733879E1
1.393378062E1,-6.632106356E1
1.403715237E1,-6.587045783E1
1.414369725E1,-6.565133280E1
1.424730429E1,-4.200105462E1
1.435385533E1,-4.234666236E1
1.446048846E1,-4.433843730E1
1.456439596E1,-4.989907868E1
1.467050533E1,-4.525590489E1
1.477434079E1,-3.970050603E1
1.488097125E1,-4.146389783E1
1.498720308E1,-4.019273984E1
1.509386567E1,-4.305979436E1
1.519874112E1,-4.959844764E1
1.530537971E1,-4.329548302E1
1.541203879E1,-4.728326684E1
1.551576283E1,-5.227167846E1
1.562237267E1,-5.169965268E1
1.572904137E1,-5.330386019E1
1.583278225E1,-5.123793798E1
1.593949446E1,-4.921506572E1
1.604584096E1,-5.202760910E1
1.614990533E1,-5.272673276E1
1.625424650E1,-4.915157413E1
1.635882504E1,-5.170691502E1
1.646545100E1,-5.338014740E1
1.657222338E1,-5.477816316E1
1.667432175E1,-5.859998661E1
1.678094433E1,-5.913242731E1
1.688405933E1,-6.345430887E1
1.699077483E1,-5.994888462E1
1.709739575E1,-5.394905271E1
1.720106487E1,-5.715110768E1
1.730452108E1,-6.301011231E1
1.741127125E1,-4.928932167E1
1.751645108E1,-4.508511132E1
1.761849642E1,-4.362559304E1
1.772519587E1,-4.380660446E1
1.783186642E1,-4.089680886E1
1.793574346E1,-4.697269037E1
1.804249458E1,-5.095004661E1
1.814917858E1,-5.364745698E1
1.825283012E1,-5.002316251E1
1.835958625E1,-4.554061321E1
1.846625321E1,-4.920208297E1
1.856990808E1,-5.819411417E1
1.867431012E1,-6.499438381E1
1.878103683E1,-5.037717419E1
1.888735579E1,-5.116770403E1
1.898982954E1,-4.291242072E1
1.909650425E1,-4.572469438E1
1.920320079E1,-4.944318249E1
1.930695421E1,-4.570300308E1
1.941360054E1,-4.881868814E1
1.951678300E1,-5.393365594E1
1.962171621E1,-5.475588809E1
1.972362521E1,-4.500135998E1
1.982583692E1,-5.150156958E1
1.993244254E1,-5.458063317E1
2.003524146E1,-5.428608525E1
2.013943000E1,-5.331080029E1
2.024638867E1,-5.430036549E1
2.035302121E1,-5.914634766E1
2.045643496E1,-5.040528301E1
2.056306012E1,-4.891790447E1
2.066971388E1,-5.074996831E1
2.077358588E1,-5.199588012E1
2.088028012E1,-5.860454082E1
2.098701054E1,-6.107627902E1
2.109082213E1,-6.231039087E1
2.119755562E1,-6.440354325E1
2.130429142E1,-5.764124893E1
2.140752575E1,-5.928270507E1
2.151423758E1,-6.403551475E1
2.161667100E1,-3.921345832E1
2.171866429E1,NaN
2.182438125E1,-4.798696410E1
2.193102117E1,-4.837788607E1
2.203771867E1,-5.963891988E1
2.214125421E1,-5.975953764E1
2.224795913E1,-6.015930084E1
2.235468242E1,-6.148735486E1
2.245829579E1,-6.161107899E1
2.256503571E1,-6.497615990E1
2.267172129E1,-4.256955623E1
2.277536058E1,-3.417545928E1
2.288205563E1,-4.334564175E1
2.298877258E1,-5.568870090E1
2.309238829E1,-6.189668386E1
2.319914633E1,-6.265684092E1
2.330582183E1,-6.386458853E1
2.340963154E1,-6.033256298E1
2.351634437E1,-5.504991623E1
2.362263471E1,-5.592501810E1
2.372621975E1,-3.896423074E1
2.383294042E1,-4.105060909E1
2.393928729E1,-3.316864899E1
2.404304554E1,-3.464311690E1
2.414973504E1,-3.586680038E1
2.425584521E1,-3.487272408E1
2.436014867E1,-4.823786233E1
2.446366083E1,-4.549928464E1
2.457033229E1,-4.083562354E1
2.467428500E1,-4.391752552E1
2.477745338E1,-4.329596212E1
2.488159067E1,-4.544090308E1
2.498832933E1,-4.216756264E1
2.509448888E1,-3.563226130E1
2.520119525E1,-3.807208137E1
2.530632762E1,-4.152330987E1
2.541148429E1,-4.709670817E1
2.551668925E1,NaN
2.562258446E1,-4.636384720E1
2.572831283E1,-5.751998384E1
2.583269746E1,-5.688222558E1
2.593940863E1,-6.008361022E1
2.604561429E1,-6.003098950E1
2.615221742E1,-5.931848043E1
2.625633862E1,-6.274057347E1
2.636281342E1,-6.345660791E1
2.646948575E1,-6.323687158E1
2.657432883E1,-4.675693553E1
2.667993487E1,-4.098824982E1
2.678659325E1,-3.908436865E1
2.688967975E1,-3.759966015E1
2.699642483E1,-3.785941680E1
2.710311925E1,-4.048577527E1
2.720633625E1,-4.249732838E1
2.730979938E1,-4.205018695E1
2.741424542E1,-5.482355859E1
2.751671492E1,-4.476705054E1
2.762302779E1,-4.201733416E1
2.772498283E1,-3.904342006E1
2.783163083E1,-4.135410252E1
2.793842662E1,-3.593279256E1
2.804508025E1,-4.145767884E1
2.814813437E1,-4.259433183E1
2.825480129E1,-3.989171733E1
2.836145896E1,-5.426991762E1
2.846495621E1,-6.432414892E1
2.856746113E1,-6.360473706E1
2.867217621E1,-6.511526631E1
2.877315550E1,-6.494544600E1
2.887403625E1,-6.652462029E1
2.897646321E1,-6.746352726E1
2.908252750E1,-6.833732071E1
2.918924867E1,-6.471014067E1
2.929584804E1,-6.659532069E1
2.939991183E1,-6.165129819E1
2.950633488E1,-6.398718517E1
2.960943904E1,-6.747003291E1
2.971612762E1,-6.615115793E1
2.982290029E1,-6.732960587E1
2.992953317E1,-3.468338058E1
3.003423838E1,-3.319079637E1
3.013962208E1,-4.462507002E1
3.024620725E1,-5.634639179E1
3.035124375E1,-4.366426155E1
3.045792692E1,-3.943029651E1
3.056477442E1,-3.713246561E1
3.066794454E1,-4.344795978E1
3.077436750E1,-4.210013617E1
3.087614821E1,-4.158185449E1
3.098283042E1,-4.776637505E1
3.108524608E1,-4.191557747E1
3.119211946E1,-3.848950291E1
3.129895225E1,-3.857462823E1
3.140254375E1,-4.813707875E1
3.150928496E1,-5.332513837E1
3.161162929E1,-6.138718925E1
3.171675758E1,-6.469784532E1
3.181993842E1,-6.320514171E1
3.192660829E1,-6.203129526E1
3.203327700E1,-6.628415532E1
3.213678679E1,-6.376057246E1
3.224350308E1,-4.607229995E1
3.235022817E1,-4.145353989E1
3.245402483E1,-3.996915816E1
3.256074208E1,-3.985190735E1
3.266734596E1,-3.894186490E1
3.277116121E1,-4.176682503E1
3.287430083E1,-4.883345742E1
3.298102625E1,-4.667642074E1
3.308528246E1,-4.401443374E1
3.318860883E1,-4.350273903E1
3.329529912E1,-4.784412696E1
3.340197521E1,-4.650595256E1
3.350582942E1,-4.235404732E1
3.361249433E1,-4.732624708E1
3.371666275E1,-4.618261865E1
3.382291558E1,-5.170763272E1
3.392964113E1,-4.725673210E1
3.403625408E1,-4.922431069E1
3.414014963E1,-4.814537863E1
3.424321875E1,-5.291345661E1
3.434973992E1,-4.580922983E1
3.445640571E1,-5.216554168E1
3.456313746E1,-4.527072605E1
3.466982692E1,-4.793838642E1
3.477430787E1,-5.337795829E1
3.488033517E1,-4.580650259E1
3.498695575E1,-5.057912828E1
3.509145483E1,-5.370235290E1
3.519817354E1,-6.220813647E1
3.530491217E1,-6.412372251E1
3.540858196E1,-6.588476562E1
3.551525746E1,-6.168116223E1
3.562196896E1,-5.886714306E1
3.572559312E1,-5.773979555E1
3.583230000E1,-6.013437428E1
3.593901754E1,-6.269597831E1
3.604266321E1,-6.387171076E1
3.614935088E1,-6.407185378E1
3.625601300E1,-5.578231281E1
3.635976754E1,-4.940655169E1
3.646177146E1,-5.021545783E1
3.656844050E1,-5.029796488E1
3.667435254E1,-6.016396470E1
3.677697912E1,-4.863320752E1
3.688363563E1,-4.625160747E1
3.699030567E1,-4.687131518E1
3.709413367E1,-4.363312667E1
3.720077408E1,-4.258033486E1
3.730259642E1,-3.971177478E1
3.740905612E1,-5.029928870E1
3.751160746E1,-3.874476390E1
3.761671554E1,-4.176970129E1
3.772329092E1,-3.380028806E1
3.782869500E1,-4.169040135E1
3.793373858E1,-4.261112029E1
3.804041129E1,-3.989274147E1
3.814566233E1,-4.522886831E1
3.825223250E1,-4.172223871E1
3.835904029E1,-4.491104593E1
3.846279475E1,-4.816164350E1
3.856945325E1,-4.163469538E1
3.867432158E1,-3.969738814E1
3.877997775E1,-4.875567723E1
3.888667721E1,-3.920607187E1
3.899338433E1,-4.420673900E1
3.909717913E1,-4.978225614E1
3.920387296E1,-6.146892735E1
3.931060921E1,-6.033922658E1
3.941678887E1,-6.204376977E1
3.952343062E1,-6.367121392E1
3.963004087E1,-6.430880065E1
3.973679525E1,-4.206648404E1
3.984347142E1,-3.684703084E1
3.994841350E1,-3.466497678E1
4.005508100E1,-3.369456538E1
4.016178296E1,-4.002686723E1
4.026561292E1,-4.214886734E1
4.037230629E1,-4.311741933E1
4.047429792E1,-3.689439944E1
4.058093900E1,-3.981406891E1
4.068290137E1,-4.389436035E1
4.078561312E1,-3.961506892E1
4.089230167E1,-4.406176553E1
4.099898075E1,-4.974956812E1
4.110592296E1,-3.852291231E1
4.121257667E1,-3.786285689E1
4.131718517E1,-4.135078427E1
4.142269296E1,-4.594912000E1
4.152937654E1,-5.365664410E1
4.163430900E1,-4.099851960E1
4.173980750E1,-4.205726351E1
4.184642221E1,-4.251992862E1
4.195120108E1,-4.753492729E1
4.205780667E1,-5.717286343E1
4.216308396E1,-6.413294092E1
4.226845046E1,-6.538460476E1
4.237429012E1,-6.411250776E1
4.247782875E1,-6.674723631E1
4.258445529E1,-6.536069681E1
4.269110758E1,-6.616460326E1
4.279774350E1,-4.130847931E1
4.290239017E1,-3.765776970E1
4.300904004E1,-3.703483592E1
4.311577092E1,-4.511040090E1
4.321950458E1,-4.442358552E1
4.332611592E1,-4.341207863E1
4.343279142E1,-4.444104362E1
4.353645617E1,-5.498739468E1
4.364307525E1,-4.377520068E1
4.374969200E1,-3.928615528E1
4.385375992E1,-3.434172077E1
4.396049750E1,-3.622261748E1
4.406712171E1,-3.600838863E1
4.417095312E1,-4.339068646E1
4.427429192E1,-4.588421444E1
4.438102187E1,-4.676344699E1
4.448774392E1,-4.460943276E1
4.459437987E1,-4.416941768E1
4.470100746E1,-4.439682774E1
4.480528779E1,-4.367969472E1
4.490799571E1,-4.530667108E1
4.501469287E1,-4.676978664E1
4.511674096E1,-4.909944003E1
4.522267317E1,-6.081655298E1
4.532939446E1,-4.622988800E1
4.543602550E1,-4.970832040E1
4.553959750E1,-4.703907822E1
4.564620537E1,-4.325073179E1
4.575055488E1,-4.576728281E1
4.585659217E1,-4.695078649E1
4.596332004E1,-4.971680889E1
4.606707125E1,-4.604118225E1
4.617369642E1,-3.758565432E1
4.628039133E1,-3.984209164E1
4.638700133E1,-4.232069732E1
4.649081979E1,-4.815499220E1
4.659753929E1,-5.559425000E1
4.670184800E1,-4.736286992E1
4.680793750E1,-4.817101988E1
4.691479971E1,-4.667796570E1
4.702139958E1,-4.665785823E1
