"Time (ms)","Recording (a.u.)"
1.481558658E1,-1.128150616E-4
1.483642426E1,-2.325263777E-4
1.485726193E1,-3.601502394E-4
1.487809960E1,-4.535159678E-4
1.489893728E1,-5.045064609E-4
1.491977495E1,-5.694453139E-4
1.494061263E1,-6.108945236E-4
1.496145030E1,-5.852586473E-4
1.498228798E1,-5.212581600E-4
1.500312565E1,-4.371167452E-4
1.502396333E1,-3.347677994E-4
1.504480100E1,-2.217781730E-4
1.506563867E1,-1.158895757E-4
1.508647635E1,-2.275785300E-5
1.510731402E1,4.248123150E-5
1.512815170E1,7.818174345E-5
1.514898937E1,1.110775338E-4
1.516982705E1,1.080341535E-4
1.519066472E1,7.308744534E-5
1.521150240E1,7.078869385E-5
1.523234007E1,7.578915393E-5
1.525317775E1,1.118544169E-4
1.527401542E1,2.087667817E-4
1.529485309E1,2.943256404E-4
1.531569077E1,3.492411051E-4
1.533652844E1,3.571116831E-4
1.535736612E1,3.128427779E-4
1.537820379E1,2.433806949E-4
1.539904147E1,1.350943785E-4
1.541987914E1,4.508734128E-5
1.544071682E1,-1.614243229E-5
1.546155449E1,-1.234478259E-4
1.548239217E1,-2.502911957E-4
1.550322984E1,-3.441618464E-4
1.552406751E1,-3.718351072E-4
1.554490519E1,-3.920475137E-4
1.556574286E1,-4.134848132E-4
1.558658054E1,-3.704657429E-4
1.560741821E1,-3.407691547E-4
1.562825589E1,-2.846885473E-4
1.564909356E1,-1.951430895E-4
1.566993124E1,-1.234020892E-4
1.569076891E1,-3.315669164E-5
1.571160658E1,2.836497333E-5
1.573244426E1,9.772204794E-5
1.575328193E1,1.544277184E-4
1.577411961E1,1.817600278E-4
1.579495728E1,2.195094858E-4
1.581579496E1,1.921163057E-4
1.583663263E1,1.487698464E-4
1.585747031E1,8.612318197E-5
1.587830798E1,-2.874471102E-5
1.589914566E1,-1.092806197E-4
1.591998333E1,-1.909696148E-4
1.594082100E1,-2.484640572E-4
1.596165868E1,-2.281510679E-4
1.598249635E1,-2.125246101E-4
1.600333403E1,-1.428046526E-4
1.602417170E1,-3.332954293E-5
1.604500938E1,6.793375360E-5
1.606584705E1,2.235919383E-4
1.608668473E1,3.049712977E-4
1.610752240E1,3.453579848E-4
1.612836008E1,4.096311750E-4
1.614919775E1,3.655119508E-4
1.617003542E1,2.633294207E-4
1.619087310E1,2.086747845E-4
1.621171077E1,1.360089082E-4
1.623254845E1,1.767713366E-5
1.625338612E1,-3.051314707E-6
1.627422380E1,8.597338820E-6
1.629506147E1,-1.697152402E-5
1.631589915E1,2.917612437E-5
1.633673682E1,7.872262358E-5
1.635757449E1,1.177800150E-4
1.637841217E1,1.926847763E-4
1.639924984E1,2.220570750E-4
1.642008752E1,2.172341337E-4
1.644092519E1,2.132318332E-4
1.646176287E1,1.617593516E-4
1.648260054E1,1.140033055E-4
