"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,8.632512375E-7
2.083767452E-2,8.551648791E-7
4.167534903E-2,8.536303178E-7
6.251302355E-2,8.489314932E-7
8.335069806E-2,8.429653843E-7
1.041883726E-1,8.333895872E-7
1.250260471E-1,8.228372877E-7
1.458637216E-1,8.117374916E-7
1.667013961E-1,7.991682511E-7
1.875390706E-1,7.839347025E-7
2.083767452E-1,7.670691591E-7
2.292144197E-1,7.505180331E-7
2.500520942E-1,7.307380998E-7
2.708897687E-1,7.106572956E-7
2.917274432E-1,6.881997073E-7
3.125651177E-1,6.653748009E-7
3.334027922E-1,6.412459618E-7
3.542404668E-1,6.158785755E-7
3.750781413E-1,5.892779022E-7
3.959158158E-1,5.620378822E-7
4.167534903E-1,5.339266475E-7
4.375911648E-1,5.047680659E-7
4.584288393E-1,4.748842656E-7
4.792665139E-1,4.443636927E-7
5.001041884E-1,4.129947617E-7
5.209418629E-1,3.816949994E-7
5.417795374E-1,3.491837342E-7
5.626172119E-1,3.168184569E-7
5.834548864E-1,2.838632955E-7
6.042925610E-1,2.510526306E-7
6.251302355E-1,2.175510961E-7
6.459679100E-1,1.844118294E-7
6.668055845E-1,1.510027827E-7
6.876432590E-1,1.178004859E-7
7.084809335E-1,8.475523953E-8
7.293186080E-1,5.183841130E-8
7.501562826E-1,1.923364879E-8
7.709939571E-1,-1.304809715E-8
7.918316316E-1,-4.492487316E-8
8.126693061E-1,-7.618848540E-8
8.335069806E-1,-1.070682476E-7
8.543446551E-1,-1.370605848E-7
8.751823297E-1,-1.665041518E-7
8.960200042E-1,-1.951897059E-7
9.168576787E-1,-2.230546939E-7
9.376953532E-1,-2.499601239E-7
9.585330277E-1,-2.759923711E-7
9.793707022E-1,-3.010825000E-7
1.000208377E0,-3.251711201E-7
1.021046051E0,-3.481742878E-7
1.041883726E0,-3.697962353E-7
1.062721400E0,-3.908397455E-7
1.083559075E0,-4.100192749E-7
1.104396749E0,-4.284087767E-7
1.125234424E0,-4.453154409E-7
1.146072098E0,-4.609346044E-7
1.166909773E0,-4.755373507E-7
1.187747447E0,-4.881243637E-7
1.208585122E0,-5.001616627E-7
1.229422796E0,-5.100679499E-7
1.250260471E0,-5.188661348E-7
1.271098145E0,-5.261443900E-7
1.291935820E0,-5.321517829E-7
