"Time (s)","Sound pressure level (dB)"
0.000000000E0,-5.895085043E1
1.429676665E-1,NaN
2.471576666E-1,-6.713146163E1
3.520632500E-1,-6.442993970E1
4.542258750E-1,-6.288921038E1
5.598954165E-1,-6.354982660E1
6.665651666E-1,-6.228145614E1
7.709983750E-1,-5.863987088E1
8.765876666E-1,-5.633596128E1
9.817609999E-1,-6.110829508E1
1.087627042E0,-6.566442848E1
1.193596333E0,-5.142687370E1
1.298703083E0,-5.599261091E1
1.400882750E0,-5.932606321E1
1.507628292E0,-6.137661592E1
1.610275417E0,-6.440318147E1
1.715898417E0,-6.023153111E1
1.818041958E0,-6.269823036E1
1.924695750E0,-6.444204681E1
2.026863458E0,NaN
2.132714042E0,-6.070515512E1
2.235077333E0,-5.530362105E1
2.341738417E0,-3.657360435E1
2.443577125E0,-3.679991428E1
2.550108042E0,-3.785815213E1
2.652326208E0,-4.087677571E1
2.759070750E0,-4.115410593E1
2.860943916E0,-4.730287104E1
2.967377833E0,-3.887089163E1
3.069562000E0,-4.215486349E1
3.176283583E0,-4.532726059E1
3.282870792E0,-4.999451320E1
3.386723000E0,-4.542289366E1
3.493517000E0,-4.634850504E1
3.600156042E0,-5.975916521E1
3.703913125E0,-5.672175596E1
3.810710375E0,-4.416503496E1
3.917380042E0,-5.438022812E1
4.020878500E0,-5.262052532E1
4.126842458E0,-4.697411493E1
4.228512958E0,NaN
4.334371916E0,-5.846520428E1
4.438213208E0,-6.267881277E1
4.544868083E0,-5.916246862E1
4.650611208E0,-5.645803821E1
4.753224042E0,-5.787875002E1
4.859928750E0,-3.577357820E1
4.961897417E0,-4.102968180E1
5.068484083E0,-4.385835332E1
5.172544375E0,-3.937392167E1
5.278546167E0,-4.222567274E1
5.384481958E0,-4.551342970E1
5.489645875E0,-5.501413227E1
5.595185000E0,-4.503656498E1
5.701102542E0,-4.503936174E1
5.804798417E0,-4.794494399E1
5.906939792E0,-4.302990617E1
6.011634750E0,-4.736953475E1
6.117711292E0,-4.466967274E1
6.224099167E0,-5.557095133E1
6.327924542E0,-4.839417282E1
6.434393333E0,-4.960482695E1
6.539247792E0,-5.441381639E1
6.645167333E0,-5.176824781E1
6.751028250E0,-4.760634833E1
6.856181208E0,-4.929502768E1
6.961882500E0,-4.594387079E1
7.067751458E0,-5.000545272E1
7.173139958E0,-5.924613147E1
7.278516292E0,-5.109287591E1
7.384392333E0,-5.915332987E1
7.490285417E0,-4.595896838E1
7.595198208E0,-5.125104585E1
7.700574750E0,-4.615343992E1
7.807207500E0,-4.733623826E1
7.911892000E0,-5.356126131E1
8.017746000E0,-5.113954423E1
8.124491958E0,-5.031647197E1
8.228538458E0,-4.896656085E1
8.334380000E0,-4.781289729E1
8.440889125E0,-4.326429639E1
8.545138583E0,-4.744231388E1
8.651001417E0,-5.107105398E1
8.757633458E0,-5.366722979E1
8.861634000E0,-5.247726068E1
8.967684583E0,-5.532543715E1
9.071014750E0,-5.593239012E1
9.177474417E0,-4.939806742E1
9.282621458E0,-4.790428423E1
9.384482208E0,-5.041903779E1
9.491268917E0,-4.787883256E1
9.594493292E0,-5.803573969E1
9.701121500E0,-6.436417234E1
9.808016125E0,-6.451619334E1
9.911426792E0,-6.562758792E1
1.001776971E1,-4.391553948E1
1.012434133E1,-4.849233336E1
1.022833521E1,-5.050536700E1
1.033497113E1,-5.226646976E1
1.044152054E1,-4.576220105E1
