"Time (ms)","Recording (a.u.)"
4.709314441E0,3.825791355E-4
4.730152115E0,3.561489284E-4
4.750989790E0,3.647975100E-4
4.771827464E0,3.633662709E-4
4.792665139E0,3.487126960E-4
4.813502813E0,3.357015376E-4
4.834340488E0,2.963843872E-4
4.855178162E0,3.001457662E-4
4.876015837E0,3.048625949E-4
4.896853511E0,2.760689240E-4
4.917691186E0,2.565045725E-4
4.938528860E0,2.391308954E-4
4.959366535E0,2.057048841E-4
4.980204209E0,1.982193207E-4
5.001041884E0,2.377374476E-4
5.021879558E0,2.465772559E-4
5.042717233E0,2.293550351E-4
5.063554907E0,2.267199889E-4
5.084392582E0,2.420934907E-4
5.105230256E0,2.363657113E-4
5.126067931E0,1.932191371E-4
5.146905605E0,2.131656365E-4
5.167743280E0,2.358048368E-4
5.188580954E0,2.009064192E-4
5.209418629E0,2.082834835E-4
5.230256303E0,2.137040283E-4
5.251093978E0,2.045146393E-4
5.271931652E0,2.001312969E-4
5.292769327E0,1.550753077E-4
5.313607001E0,1.838134485E-4
5.334444676E0,2.309223928E-4
5.355282350E0,2.013876947E-4
5.376120025E0,2.333678422E-4
5.396957700E0,2.573121455E-4
5.417795374E0,2.191172243E-4
5.438633049E0,2.264445357E-4
5.459470723E0,2.560514258E-4
5.480308398E0,2.776905312E-4
5.501146072E0,2.885726863E-4
5.521983747E0,2.815749613E-4
5.542821421E0,2.704995568E-4
5.563659096E0,2.424115664E-4
5.584496770E0,2.125471947E-4
5.605334445E0,2.200494928E-4
5.626172119E0,2.463705896E-4
5.647009794E0,2.822785755E-4
5.667847468E0,3.031914530E-4
5.688685143E0,2.354364551E-4
5.709522817E0,1.803397754E-4
5.730360492E0,1.882941579E-4
5.751198166E0,1.506792614E-4
5.772035841E0,1.353706321E-4
5.792873515E0,1.586476865E-4
5.813711190E0,1.564419217E-4
5.834548864E0,1.620076800E-4
5.855386539E0,1.668149198E-4
5.876224213E0,1.511800656E-4
5.897061888E0,1.432139834E-4
5.917899562E0,1.708592463E-4
5.938737237E0,1.799702586E-4
5.959574911E0,1.708502241E-4
5.980412586E0,1.745428162E-4
6.001250260E0,1.443800720E-4
6.022087935E0,1.268647611E-4
6.042925610E0,1.114863262E-4
6.063763284E0,1.090504666E-4
6.084600959E0,1.586765575E-4
6.105438633E0,1.683830924E-4
6.126276308E0,1.991532772E-4
6.147113982E0,2.468433231E-4
6.167951657E0,2.498556860E-4
6.188789331E0,2.794197062E-4
6.209627006E0,2.899554092E-4
6.230464680E0,2.899623360E-4
6.251302355E0,3.211305302E-4
6.272140029E0,3.544333740E-4
6.292977704E0,4.064717796E-4
6.313815378E0,4.649204202E-4
6.334653053E0,5.017513176E-4
6.355490727E0,5.300731864E-4
6.376328402E0,5.753966980E-4
6.397166076E0,5.856359494E-4
6.418003751E0,5.769812269E-4
6.438841425E0,6.287762662E-4
6.459679100E0,6.794566289E-4
6.480516774E0,7.095651235E-4
6.501354449E0,7.434268482E-4
6.522192123E0,7.684360025E-4
6.543029798E0,7.714460371E-4
6.563867472E0,7.732940139E-4
6.584705147E0,8.265639772E-4
6.605542821E0,8.203403559E-4
6.626380496E0,8.013264742E-4
6.647218170E0,8.448391454E-4
6.668055845E0,8.183409227E-4
6.688893519E0,8.123114239E-4
6.709731194E0,8.412725874E-4
6.730568869E0,8.398891659E-4
6.751406543E0,8.327110554E-4
6.772244218E0,8.268981474E-4
6.793081892E0,8.286859374E-4
6.813919567E0,8.137375116E-4
6.834757241E0,8.079661638E-4
6.855594916E0,7.879083860E-4
6.876432590E0,7.685032906E-4
6.897270265E0,7.512319135E-4
6.918107939E0,7.348824292E-4
6.938945614E0,7.399772876E-4
6.959783288E0,7.486078539E-4
6.980620963E0,7.769897347E-4
7.001458637E0,7.298322744E-4
7.022296312E0,6.816496607E-4
7.043133986E0,7.055110182E-4
7.063971661E0,7.063079393E-4
7.084809335E0,6.764400750E-4
7.105647010E0,6.515929126E-4
7.126484684E0,6.763284327E-4
7.147322359E0,6.625585956E-4
7.168160033E0,6.184708909E-4
7.188997708E0,6.249769358E-4
7.209835382E0,6.127508823E-4
7.230673057E0,5.708014360E-4
7.251510731E0,5.320538185E-4
7.272348406E0,5.462536355E-4
7.293186080E0,5.852169124E-4
7.314023755E0,5.755388411E-4
7.334861429E0,5.815086188E-4
7.355699104E0,6.190129207E-4
7.376536778E0,6.229940918E-4
7.397374453E0,5.793044111E-4
7.418212128E0,5.828072317E-4
7.439049802E0,6.350922631E-4
7.459887477E0,5.897636293E-4
7.480725151E0,5.456046201E-4
7.501562826E0,5.629217485E-4
7.522400500E0,5.532279611E-4
7.543238175E0,5.753387231E-4
7.564075849E0,6.212085718E-4
7.584913524E0,6.410218775E-4
7.605751198E0,6.346966256E-4
7.626588873E0,6.008560304E-4
7.647426547E0,5.453223712E-4
7.668264222E0,5.004260456E-4
7.689101896E0,4.838065652E-4
7.709939571E0,4.549805890E-4
7.730777245E0,4.247125471E-4
7.751614920E0,4.300905857E-4
7.772452594E0,4.457773175E-4
7.793290269E0,4.358011065E-4
7.814127943E0,4.617327068E-4
7.834965618E0,4.680594720E-4
7.855803292E0,4.142043181E-4
7.876640967E0,4.475514870E-4
7.897478641E0,4.554150510E-4
7.918316316E0,4.160215613E-4
7.939153990E0,4.669887712E-4
7.959991665E0,4.695107345E-4
7.980829339E0,4.153485061E-4
8.001667014E0,4.124135594E-4
8.022504688E0,4.181812983E-4
8.043342363E0,4.061762011E-4
8.064180038E0,4.202781129E-4
8.085017712E0,4.468053812E-4
8.105855387E0,4.450538545E-4
8.126693061E0,4.395836731E-4
8.147530736E0,4.321782908E-4
8.168368410E0,4.392134724E-4
8.189206085E0,4.712531518E-4
8.210043759E0,4.852824495E-4
8.230881434E0,4.533849715E-4
8.251719108E0,4.115720221E-4
8.272556783E0,3.696726635E-4
8.293394457E0,2.907758462E-4
8.314232132E0,2.635916171E-4
8.335069806E0,2.938196994E-4
8.355907481E0,2.892353514E-4
8.376745155E0,2.733871515E-4
8.397582830E0,2.755046880E-4
8.418420504E0,2.897839295E-4
8.439258179E0,2.428592998E-4
8.460095853E0,1.964755502E-4
8.480933528E0,2.231832768E-4
8.501771202E0,2.120864374E-4
8.522608877E0,2.074634976E-4
8.543446551E0,1.854177972E-4
8.564284226E0,1.461027423E-4
8.585121900E0,1.790057868E-4
8.605959575E0,1.676983957E-4
8.626797249E0,1.619446557E-4
8.647634924E0,1.763693581E-4
8.668472598E0,1.417751482E-4
8.689310273E0,9.245503315E-5
8.710147947E0,8.085033187E-6
8.730985622E0,-1.175878606E-5
8.751823297E0,-2.350962313E-5
8.772660971E0,-6.232524174E-5
8.793498646E0,-3.006183397E-5
8.814336320E0,-2.800263792E-5
8.835173995E0,-5.210823292E-5
8.856011669E0,-9.042094462E-5
8.876849344E0,-1.345590863E-4
8.897687018E0,-1.387191587E-4
8.918524693E0,-1.740260632E-4
8.939362367E0,-2.086521272E-4
8.960200042E0,-1.835710427E-4
8.981037716E0,-1.545215491E-4
9.001875391E0,-1.714602404E-4
9.022713065E0,-1.675248495E-4
9.043550740E0,-1.417762542E-4
9.064388414E0,-1.664694864E-4
9.085226089E0,-1.998547377E-4
9.106063763E0,-1.994823833E-4
9.126901438E0,-1.979682420E-4
9.147739112E0,-2.678129531E-4
9.168576787E0,-3.058350994E-4
9.189414461E0,-2.766553662E-4
9.210252136E0,-3.189092386E-4
9.231089810E0,-3.629029379E-4
9.251927485E0,-3.764908761E-4
9.272765159E0,-3.603487276E-4
9.293602834E0,-3.397715336E-4
9.314440508E0,-3.522894694E-4
9.335278183E0,-3.141159541E-4
9.356115857E0,-3.151595592E-4
9.376953532E0,-3.740859102E-4
9.397791207E0,-3.789506736E-4
9.418628881E0,-3.363485157E-4
9.439466556E0,-3.194200981E-4
9.460304230E0,-3.518044250E-4
9.481141905E0,-3.557315213E-4
9.501979579E0,-3.363802971E-4
9.522817254E0,-3.287560539E-4
9.543654928E0,-3.230652073E-4
9.564492603E0,-2.998318232E-4
9.585330277E0,-2.735310118E-4
9.606167952E0,-3.139966284E-4
9.627005626E0,-3.396063694E-4
9.647843301E0,-3.138478787E-4
9.668680975E0,-3.298043739E-4
9.689518650E0,-3.480555024E-4
9.710356324E0,-3.630335559E-4
9.731193999E0,-4.089273862E-4
9.752031673E0,-4.342025204E-4
9.772869348E0,-4.536355846E-4
9.793707022E0,-4.391058173E-4
9.814544697E0,-4.153063928E-4
9.835382371E0,-4.303261230E-4
9.856220046E0,-4.032074066E-4
9.877057720E0,-4.089602735E-4
9.897895395E0,-4.584706039E-4
9.918733069E0,-4.778200819E-4
9.939570744E0,-4.688621266E-4
9.960408418E0,-4.363178159E-4
9.981246093E0,-4.320843727E-4
1.000208377E1,-3.894737456E-4
1.002292144E1,-3.666837001E-4
1.004375912E1,-4.001420457E-4
1.006459679E1,-4.167869338E-4
1.008543447E1,-4.828537640E-4
1.010627214E1,-5.015006172E-4
1.012710981E1,-4.796597932E-4
1.014794749E1,-4.771824460E-4
1.016878516E1,-4.352157703E-4
1.018962284E1,-4.176927323E-4
1.021046051E1,-4.259514390E-4
1.023129819E1,-4.000990884E-4
1.025213586E1,-3.724325798E-4
1.027297354E1,-3.964932694E-4
1.029381121E1,-4.252937215E-4
1.031464889E1,-4.575405037E-4
1.033548656E1,-4.696671967E-4
1.035632423E1,-4.772972607E-4
1.037716191E1,-5.335519672E-4
1.039799958E1,-4.863229988E-4
1.041883726E1,-4.447152605E-4
1.043967493E1,-4.952825839E-4
1.046051261E1,-4.905761452E-4
1.048135028E1,-4.847231321E-4
1.050218796E1,-5.184878828E-4
1.052302563E1,-5.504996516E-4
1.054386330E1,-5.375642795E-4
1.056470098E1,-5.713447463E-4
1.058553865E1,-6.492636749E-4
1.060637633E1,-6.527034566E-4
1.062721400E1,-6.740130484E-4
1.064805168E1,-7.359734736E-4
1.066888935E1,-7.584601990E-4
1.068972703E1,-7.509733550E-4
1.071056470E1,-8.117015241E-4
1.073140238E1,-8.865215932E-4
1.075224005E1,-9.171497659E-4
1.077307772E1,-9.622008074E-4
1.079391540E1,-9.550082032E-4
1.081475307E1,-9.668687126E-4
1.083559075E1,-1.002931269E-3
1.085642842E1,-9.846911998E-4
1.087726610E1,-9.846917819E-4
1.089810377E1,-9.883544408E-4
1.091894145E1,-9.937167633E-4
1.093977912E1,-1.017500414E-3
1.096061680E1,-1.048560953E-3
1.098145447E1,-1.091663027E-3
1.100229214E1,-1.130863791E-3
1.102312982E1,-1.119466033E-3
1.104396749E1,-1.100537600E-3
1.106480517E1,-1.104387688E-3
1.108564284E1,-1.089189900E-3
1.110648052E1,-1.096571330E-3
1.112731819E1,-1.077675493E-3
1.114815587E1,-1.051688450E-3
1.116899354E1,-1.054682070E-3
1.118983121E1,-1.031235093E-3
1.121066889E1,-1.038020710E-3
1.123150656E1,-1.019224990E-3
1.125234424E1,-9.730388992E-4
1.127318191E1,-9.727443685E-4
1.129401959E1,-9.611931164E-4
1.131485726E1,-9.556727018E-4
1.133569494E1,-9.508724906E-4
1.135653261E1,-9.333600756E-4
1.137737029E1,-9.268491995E-4
1.139820796E1,-8.949431940E-4
1.141904563E1,-8.742602076E-4
1.143988331E1,-8.831872256E-4
1.146072098E1,-9.145092918E-4
1.148155866E1,-9.680578951E-4
1.150239633E1,-9.612094727E-4
1.152323401E1,-9.335002396E-4
1.154407168E1,-9.249070426E-4
1.156490936E1,-8.859406225E-4
1.158574703E1,-8.370541036E-4
1.160658471E1,-8.079679683E-4
1.162742238E1,-8.187753847E-4
1.164826005E1,-8.017326472E-4
1.166909773E1,-7.530960720E-4
1.168993540E1,-7.916806499E-4
1.171077308E1,-8.374976460E-4
1.173161075E1,-8.313109283E-4
1.175244843E1,-8.566706092E-4
1.177328610E1,-8.779513882E-4
1.179412378E1,-8.550187340E-4
1.181496145E1,-8.007960860E-4
1.183579912E1,-7.733292878E-4
1.185663680E1,-7.942972006E-4
1.187747447E1,-8.139966521E-4
1.189831215E1,-8.329103584E-4
1.191914982E1,-8.467555162E-4
1.193998750E1,-8.571554208E-4
1.196082517E1,-7.955789333E-4
1.198166285E1,-7.195159560E-4
1.200250052E1,-7.142980467E-4
1.202333820E1,-6.997513119E-4
1.204417587E1,-7.219092804E-4
1.206501354E1,-7.450502599E-4
1.208585122E1,-7.763135945E-4
1.210668889E1,-8.169092471E-4
1.212752657E1,-7.674689405E-4
1.214836424E1,-7.383594057E-4
1.216920192E1,-7.483550580E-4
1.219003959E1,-7.407672238E-4
1.221087727E1,-7.250340423E-4
1.223171494E1,-7.323798491E-4
1.225255262E1,-7.460545748E-4
1.227339029E1,-7.188631571E-4
1.229422796E1,-7.187324809E-4
1.231506564E1,-7.738991990E-4
1.233590331E1,-7.933866000E-4
1.235674099E1,-7.792637916E-4
1.237757866E1,-8.374070167E-4
1.239841634E1,-8.684847853E-4
1.241925401E1,-8.671013638E-4
1.244009169E1,-9.145648219E-4
1.246092936E1,-9.342867415E-4
1.248176703E1,-9.606794920E-4
1.250260471E1,-9.521801258E-4
1.252344238E1,-9.532789118E-4
1.254428006E1,-9.855765384E-4
1.256511773E1,-9.542431217E-4
1.258595541E1,-9.907118510E-4
1.260679308E1,-1.076145330E-3
1.262763076E1,-1.131907571E-3
1.264846843E1,-1.179096289E-3
1.266930611E1,-1.186263515E-3
1.269014378E1,-1.204341534E-3
1.271098145E1,-1.233684830E-3
1.273181913E1,-1.222241670E-3
1.275265680E1,-1.219244092E-3
1.277349448E1,-1.229706220E-3
1.279433215E1,-1.201355364E-3
1.281516983E1,-1.166403294E-3
1.283600750E1,-1.172424760E-3
1.285684518E1,-1.207964960E-3
1.287768285E1,-1.238398952E-3
1.289852053E1,-1.226963243E-3
1.291935820E1,-1.224648906E-3
1.294019587E1,-1.241658465E-3
1.296103355E1,-1.223551575E-3
1.298187122E1,-1.221812563E-3
1.300270890E1,-1.239846810E-3
1.302354657E1,-1.240379293E-3
1.304438425E1,-1.217409037E-3
1.306522192E1,-1.196298283E-3
1.308605960E1,-1.208235510E-3
1.310689727E1,-1.185087021E-3
1.312773494E1,-1.142544439E-3
1.314857262E1,-1.133404789E-3
1.316941029E1,-1.112303697E-3
1.319024797E1,-1.081470866E-3
1.321108564E1,-1.058160793E-3
1.323192332E1,-1.024191966E-3
1.325276099E1,-1.001783181E-3
1.327359867E1,-9.959309828E-4
1.329443634E1,-9.621403879E-4
1.331527402E1,-9.657929768E-4
1.333611169E1,-1.007049810E-3
1.335694936E1,-9.662773227E-4
1.337778704E1,-9.279338410E-4
1.339862471E1,-9.174965089E-4
1.341946239E1,-8.831985178E-4
1.344030006E1,-8.452644106E-4
1.346113774E1,-8.178567514E-4
1.348197541E1,-8.541701827E-4
1.350281309E1,-8.579496644E-4
1.352365076E1,-8.529387414E-4
1.354448844E1,-8.627687930E-4
1.356532611E1,-8.258557646E-4
1.358616378E1,-8.399089566E-4
1.360700146E1,-8.151743677E-4
1.362783913E1,-8.011234459E-4
1.364867681E1,-8.475927170E-4
1.366951448E1,-8.333561709E-4
1.369035216E1,-7.960784715E-4
1.371118983E1,-7.552860188E-4
1.373202751E1,-7.801458705E-4
1.375286518E1,-7.447157986E-4
1.377370285E1,-6.661434891E-4
1.379454053E1,-7.360516465E-4
1.381537820E1,-7.576473290E-4
1.383621588E1,-7.245144807E-4
1.385705355E1,-7.405886427E-4
1.387789123E1,-7.544208202E-4
1.389872890E1,-7.406575605E-4
1.391956658E1,-6.949030212E-4
1.394040425E1,-6.901221932E-4
1.396124193E1,-6.940203020E-4
1.398207960E1,-6.617231411E-4
1.400291727E1,-6.335529615E-4
1.402375495E1,-6.315156352E-4
1.404459262E1,-6.163536455E-4
1.406543030E1,-5.772103323E-4
1.408626797E1,-5.946789752E-4
1.410710565E1,-6.135439035E-4
1.412794332E1,-6.205839454E-4
1.414878100E1,-6.315568462E-4
1.416961867E1,-5.885713617E-4
1.419045635E1,-5.603786558E-4
1.421129402E1,-5.354756140E-4
1.423213169E1,-5.590273649E-4
1.425296937E1,-6.106441142E-4
1.427380704E1,-5.958431866E-4
1.429464472E1,-6.132168928E-4
1.431548239E1,-6.292356411E-4
1.433632007E1,-6.176343886E-4
1.435715774E1,-5.740858614E-4
1.437799542E1,-5.614834954E-4
1.439883309E1,-6.104397471E-4
1.441967076E1,-5.858954391E-4
1.444050844E1,-5.995422252E-4
1.446134611E1,-6.338714156E-4
1.448218379E1,-6.113529671E-4
1.450302146E1,-5.965740420E-4
1.452385914E1,-5.830457667E-4
1.454469681E1,-6.257443456E-4
1.456553449E1,-6.032287492E-4
1.458637216E1,-5.462928675E-4
1.460720984E1,-5.962776486E-4
1.462804751E1,-5.836166674E-4
1.464888518E1,-5.338707706E-4
1.466972286E1,-5.512639182E-4
1.469056053E1,-5.636303686E-4
1.471139821E1,-5.403750110E-4
1.473223588E1,-5.334048765E-4
1.475307356E1,-5.391128943E-4
1.477391123E1,-5.056496593E-4
1.479474891E1,-4.802131443E-4
1.481558658E1,-4.576183856E-4
1.483642426E1,-4.645726876E-4
1.485726193E1,-5.081803538E-4
1.487809960E1,-4.909742856E-4
1.489893728E1,-5.017645890E-4
1.491977495E1,-5.598386051E-4
1.494061263E1,-5.245914799E-4
1.496145030E1,-4.930103896E-4
1.498228798E1,-5.234152777E-4
1.500312565E1,-5.050707841E-4
1.502396333E1,-4.756571725E-4
1.504480100E1,-4.820199101E-4
1.506563867E1,-4.997362848E-4
1.508647635E1,-4.627698509E-4
1.510731402E1,-4.152765614E-4
1.512815170E1,-4.158564552E-4
1.514898937E1,-3.947610967E-4
1.516982705E1,-3.818162368E-4
1.519066472E1,-3.673863539E-4
1.521150240E1,-3.410725622E-4
1.523234007E1,-3.070222447E-4
1.525317775E1,-2.321724751E-4
1.527401542E1,-1.592551416E-4
1.529485309E1,-1.866148086E-4
1.531569077E1,-2.787820413E-4
1.533652844E1,-3.163771471E-4
1.535736612E1,-3.357166424E-4
1.537820379E1,-2.940842824E-4
1.539904147E1,-2.451656619E-4
1.541987914E1,-1.974976331E-4
1.544071682E1,-6.121990737E-5
1.546155449E1,-6.430245412E-5
1.548239217E1,-1.204204746E-4
1.550322984E1,-6.080099047E-5
1.552406751E1,-4.999319208E-5
1.554490519E1,-4.971014641E-5
1.556574286E1,-2.631839834E-6
1.558658054E1,1.203800639E-5
1.560741821E1,-4.572045873E-5
1.562825589E1,-1.172814882E-4
1.564909356E1,-1.432385761E-4
1.566993124E1,-1.827265514E-4
1.569076891E1,-2.309415286E-4
1.571160658E1,-2.587704803E-4
1.573244426E1,-2.668458037E-4
1.575328193E1,-2.766264370E-4
1.577411961E1,-2.977792756E-4
1.579495728E1,-2.709804685E-4
1.581579496E1,-2.409399458E-4
1.583663263E1,-2.513347426E-4
1.585747031E1,-2.703633509E-4
1.587830798E1,-2.904828289E-4
1.589914566E1,-3.310567699E-4
1.591998333E1,-3.999744949E-4
1.594082100E1,-4.483271623E-4
1.596165868E1,-4.422581987E-4
1.598249635E1,-4.229820915E-4
1.600333403E1,-4.300116852E-4
1.602417170E1,-4.260017013E-4
1.604500938E1,-4.269700148E-4
1.606584705E1,-4.292204976E-4
1.608668473E1,-4.354026169E-4
1.610752240E1,-5.008307635E-4
1.612836008E1,-5.245837965E-4
1.614919775E1,-5.117935943E-4
1.617003542E1,-5.568038905E-4
1.619087310E1,-5.992607912E-4
1.621171077E1,-6.178021431E-4
1.623254845E1,-6.204498932E-4
1.625338612E1,-5.950016202E-4
1.627422380E1,-5.608781939E-4
1.629506147E1,-5.318266340E-4
1.631589915E1,-5.028931191E-4
1.633673682E1,-4.881741479E-4
1.635757449E1,-4.838767345E-4
1.637841217E1,-4.770294472E-4
1.639924984E1,-4.904984962E-4
1.642008752E1,-4.574595660E-4
1.644092519E1,-4.341631429E-4
1.646176287E1,-4.736419069E-4
1.648260054E1,-4.531802551E-4
1.650343822E1,-4.333681718E-4
1.652427589E1,-4.578371882E-4
1.654511357E1,-4.660178965E-4
1.656595124E1,-4.341219901E-4
