"Time (s)","Sound pressure level (dB)"
0.000000000E0,-6.743684882E1
1.467797917E-1,NaN
2.506619582E-1,-7.579758689E1
3.563220417E-1,-6.632478441E1
4.615018333E-1,-6.406717630E1
5.674009167E-1,-6.701428581E1
6.740547083E-1,-6.815839997E1
7.801729583E-1,-6.664614416E1
8.834310833E-1,-6.681615349E1
9.857686250E-1,-6.749154822E1
1.092442667E0,-6.680718725E1
1.198978375E0,-6.563207442E1
1.302901292E0,-6.441074251E1
1.409171000E0,-6.248862279E1
1.515618542E0,-6.152736988E1
1.617397292E0,-6.081593271E1
1.722160542E0,-6.594738823E1
1.828796042E0,-6.771439100E1
1.934039458E0,-6.767629375E1
2.040682458E0,-4.345219521E1
2.146747250E0,-3.995932332E1
2.250539042E0,-4.130431006E1
2.357206833E0,-4.051900819E1
2.463246167E0,-4.288604091E1
2.566758417E0,-4.208042776E1
2.673428833E0,-4.487944061E1
2.779986208E0,-4.593582430E1
2.883749708E0,-4.244324189E1
2.990481208E0,-5.351786356E1
3.096749542E0,-4.498699476E1
3.202854833E0,-4.725966537E1
3.306390208E0,-4.805922614E1
3.413046042E0,-5.988124011E1
3.515412792E0,-6.383447912E1
3.619872708E0,-5.180150925E1
3.726489000E0,-4.788674977E1
3.831986500E0,-4.148746587E1
3.938613417E0,-4.797852025E1
4.045301042E0,-6.169897686E1
4.152296958E0,-4.062580812E1
4.259018292E0,-4.362853268E1
4.365266042E0,-5.047598643E1
4.472018708E0,-5.502336672E1
4.576714458E0,-4.252397840E1
4.681927792E0,-4.319817083E1
4.788715542E0,-5.096865531E1
4.892140333E0,-4.122567787E1
4.998549750E0,-5.114774576E1
5.104609083E0,-6.244697535E1
5.211375708E0,-6.524867757E1
5.315210208E0,-6.694285909E1
5.418065708E0,-6.805251482E1
5.521794125E0,-6.769620030E1
5.627726750E0,-6.928254410E1
5.731409667E0,-6.669289707E1
5.836253333E0,-6.972333089E1
5.942894375E0,-6.954083099E1
6.048322125E0,-6.976226298E1
6.153143375E0,-6.938590452E1
6.258975583E0,-6.743809348E1
6.364893542E0,-7.019421947E1
6.469851167E0,-6.844141620E1
6.572007333E0,-6.475539237E1
6.678642792E0,-6.637976533E1
6.781630500E0,-7.002681629E1
6.886266875E0,-6.578553208E1
6.992911375E0,-6.784524330E1
7.098464333E0,-6.698553061E1
7.202588250E0,-6.930740671E1
7.309274667E0,-6.822871991E1
7.414162583E0,-5.496619610E1
7.519619500E0,-4.609756928E1
7.626285167E0,-5.122433366E1
7.731661333E0,-5.056837343E1
7.836074583E0,-4.224538093E1
7.941605583E0,-5.788638752E1
8.046306750E0,-6.072325927E1
8.148368458E0,-4.274144012E1
8.253263125E0,-4.431337634E1
8.359945917E0,-5.528258115E1
8.465068042E0,-5.916510653E1
8.569052250E0,-6.297974226E1
8.672044042E0,-6.444462983E1
8.778776917E0,-5.293386593E1
8.881931417E0,-3.952446792E1
8.986019083E0,-5.210089311E1
9.092740500E0,-3.959639899E1
9.196934833E0,-4.284762878E1
9.302921750E0,-4.229470941E1
9.409629500E0,-4.258863291E1
9.515635583E0,-5.478403765E1
9.619889542E0,-5.946655554E1
9.723134833E0,-6.626901088E1
9.829839250E0,-4.590630613E1
9.936539250E0,-4.377485096E1
1.004319546E1,-4.400469400E1
1.014902929E1,-4.609475023E1
1.025164817E1,-4.934395295E1
1.035834329E1,-5.011943361E1
1.046399829E1,-4.403388299E1
1.056930163E1,-4.323566026E1
1.067585558E1,-4.893068980E1
1.078050954E1,-4.861984515E1
1.088289329E1,-4.354022815E1
1.098481983E1,-4.646453100E1
1.109150237E1,-5.298239767E1
1.119757275E1,-6.038336246E1
1.130290937E1,-6.407784005E1
1.140648433E1,-6.592756264E1
1.151312442E1,-5.190351347E1
1.161633979E1,-4.400710830E1
1.171993287E1,-4.644213100E1
1.182657779E1,-4.882520370E1
1.193273379E1,-5.661104419E1
1.203866271E1,-4.659375964E1
1.214532908E1,-5.936922902E1
1.224969758E1,-4.649663326E1
1.235642904E1,-4.795156321E1
1.246225317E1,-5.588792437E1
1.256432333E1,-5.012782992E1
1.267096329E1,-6.241404479E1
1.277573975E1,-6.304120015E1
1.288104987E1,-6.493697619E1
1.298691804E1,-6.620920018E1
1.309366821E1,-4.677254298E1
1.320014908E1,-4.993794840E1
1.330231979E1,-4.551820015E1
1.340905942E1,-4.409795929E1
