"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,7.323843117E-8
2.083767452E-2,6.716176759E-8
4.167534903E-2,6.755699045E-8
6.251302355E-2,6.694164945E-8
8.335069806E-2,6.699696916E-8
1.041883726E-1,6.467923600E-8
1.250260471E-1,6.355120675E-8
1.458637216E-1,6.297707011E-8
1.667013961E-1,6.270568463E-8
1.875390706E-1,6.170425136E-8
2.083767452E-1,6.011696941E-8
2.292144197E-1,6.007973792E-8
2.500520942E-1,5.905495438E-8
2.708897687E-1,5.829258306E-8
2.917274432E-1,5.694280577E-8
3.125651177E-1,5.608663944E-8
3.334027922E-1,5.543101922E-8
3.542404668E-1,5.445189769E-8
3.750781413E-1,5.325443485E-8
3.959158158E-1,5.257813639E-8
4.167534903E-1,5.192961154E-8
4.375911648E-1,5.095322515E-8
4.584288393E-1,4.999221850E-8
4.792665139E-1,4.910391938E-8
5.001041884E-1,4.846523898E-8
5.209418629E-1,4.776134229E-8
5.417795374E-1,4.665391574E-8
5.626172119E-1,4.606290625E-8
5.834548864E-1,4.537992198E-8
6.042925610E-1,4.444483709E-8
6.251302355E-1,4.379949542E-8
6.459679100E-1,4.295918221E-8
6.668055845E-1,4.241189876E-8
6.876432590E-1,4.157367707E-8
7.084809335E-1,4.108117419E-8
7.293186080E-1,4.025287574E-8
7.501562826E-1,3.996867402E-8
7.709939571E-1,3.911769899E-8
7.918316316E-1,3.870875457E-8
8.126693061E-1,3.830824541E-8
8.335069806E-1,3.773734725E-8
8.543446551E-1,3.736445034E-8
8.751823297E-1,3.671442707E-8
8.960200042E-1,3.635153466E-8
9.168576787E-1,3.568555524E-8
9.376953532E-1,3.529213110E-8
9.585330277E-1,3.457393029E-8
9.793707022E-1,3.379350891E-8
1.000208377E0,3.329537000E-8
1.021046051E0,3.249670858E-8
1.041883726E0,3.185025171E-8
1.062721400E0,3.088661014E-8
1.083559075E0,3.063733507E-8
1.104396749E0,2.960201054E-8
1.125234424E0,2.902170688E-8
1.146072098E0,2.816244881E-8
1.166909773E0,2.760436970E-8
1.187747447E0,2.674013062E-8
1.208585122E0,2.605405344E-8
1.229422796E0,2.523096452E-8
1.250260471E0,2.434819088E-8
1.271098145E0,2.373506730E-8
1.291935820E0,2.305033200E-8
1.312773494E0,2.203324009E-8
1.333611169E0,2.134864288E-8
1.354448844E0,2.069168635E-8
1.375286518E0,2.007124089E-8
1.396124193E0,1.920712610E-8
1.416961867E0,1.838397698E-8
1.437799542E0,1.771678300E-8
1.458637216E0,1.716409784E-8
1.479474891E0,1.607294578E-8
1.500312565E0,1.524764944E-8
1.521150240E0,1.470768568E-8
1.541987914E0,1.394894988E-8
1.562825589E0,1.312504527E-8
1.583663263E0,1.253657970E-8
1.604500938E0,1.181555127E-8
1.625338612E0,1.144134319E-8
1.646176287E0,1.066789470E-8
1.667013961E0,1.019344397E-8
1.687851636E0,9.552815830E-9
1.708689310E0,9.126487477E-9
1.729526985E0,8.325830326E-9
1.750364659E0,8.186199043E-9
1.771202334E0,7.347275887E-9
1.792040008E0,7.193548211E-9
1.812877683E0,6.655804574E-9
1.833715357E0,6.248676400E-9
1.854553032E0,6.003877434E-9
1.875390706E0,5.488080267E-9
1.896228381E0,5.274462039E-9
1.917066055E0,4.823966080E-9
