"Time (s)","Sound pressure level (dB)"
0.000000000E0,-6.655848234E1
2.373005000E-1,NaN
3.440448332E-1,-7.210119922E1
4.489952500E-1,-6.680687641E1
5.532105833E-1,-6.508399250E1
6.574992500E-1,-6.266913557E1
7.640960834E-1,-6.219159941E1
8.662770416E-1,-6.865398089E1
9.712515832E-1,-6.142935994E1
1.075170042E0,-6.365194739E1
1.181273792E0,-6.834043190E1
1.283607083E0,-6.488319753E1
1.388744333E0,-6.738680903E1
1.493483375E0,-3.757297609E1
1.598753250E0,-4.079768394E1
1.700835167E0,-4.051509590E1
1.806902042E0,-4.196150104E1
1.911976583E0,-5.167159851E1
2.017552750E0,-3.938482143E1
2.122332625E0,NaN
2.224322875E0,-4.172020453E1
2.330948583E0,-4.435179576E1
2.433711417E0,-4.988571640E1
2.540280500E0,-6.367930156E1
2.646299708E0,-5.692674803E1
2.751723458E0,-5.831954817E1
2.858353042E0,-4.322468543E1
2.960703667E0,-4.713743318E1
3.066864042E0,-3.535339259E1
3.169047000E0,-3.695191870E1
3.275135333E0,-3.231921397E1
3.381812292E0,-4.427965960E1
3.486101958E0,-3.372651122E1
3.588638542E0,-4.292148668E1
3.695424750E0,-3.498064275E1
3.801345167E0,-4.361996239E1
3.903620708E0,-5.043711531E1
4.010361708E0,-6.108859463E1
4.116487042E0,-6.079123708E1
4.220680667E0,-6.570454726E1
4.327473125E0,-3.797974819E1
4.429961208E0,-3.698204825E1
4.535761000E0,-3.812010319E1
4.637955708E0,-4.821144250E1
4.743399417E0,-5.984109811E1
4.846395958E0,-5.926627699E1
4.953060458E0,-6.480292502E1
5.056834917E0,-6.804848481E1
5.163510083E0,-4.760196101E1
5.270302458E0,-3.854882837E1
5.372457333E0,-3.984038030E1
5.479237708E0,-3.592402424E1
5.584615833E0,-3.689379126E1
5.688729250E0,-3.599868514E1
5.795451375E0,-3.799996106E1
5.898249167E0,-4.758320435E1
6.004714833E0,-4.486383189E1
6.106929083E0,-4.842425465E1
6.211627208E0,-5.077710054E1
6.317671375E0,-4.208103190E1
6.424083458E0,-4.972284660E1
6.530745083E0,-4.015095898E1
6.634558125E0,-3.784870608E1
6.739201083E0,-3.653213896E1
6.841451542E0,-4.407171973E1
6.946348583E0,-5.050483009E1
7.050440792E0,-6.115666513E1
7.156567625E0,-4.337100115E1
7.258795083E0,-4.255889372E1
7.364202750E0,-3.503648040E1
7.467053708E0,-3.862395671E1
7.573779500E0,-3.539614844E1
7.679869417E0,-3.735619183E1
7.784159500E0,-4.301989738E1
7.888793000E0,-4.516357093E1
7.992181833E0,-3.860389771E1
8.098238667E0,-4.170648472E1
8.201228667E0,-4.446917985E1
8.306301083E0,-4.282007881E1
8.409026167E0,-5.036962170E1
8.510837792E0,-5.042079813E1
8.617471875E0,-4.539922906E1
8.724036958E0,-4.748559471E1
8.826050000E0,-5.780234386E1
8.928210708E0,-6.443832913E1
9.032592958E0,-6.056096218E1
9.139211000E0,-6.705048432E1
9.245275208E0,-6.775105976E1
9.350779333E0,-6.121560125E1
9.457541750E0,-5.603588717E1
9.560151875E0,-5.986072591E1
9.662293750E0,-6.363280731E1
9.767768375E0,-6.496589637E1
9.873622667E0,-4.318747316E1
9.979219875E0,-4.685617549E1
1.008459962E1,-5.066023062E1
1.018874671E1,-5.916290583E1
1.029396942E1,-6.253293919E1
1.039975046E1,-6.354238074E1
1.050639021E1,-4.861684473E1
1.061322862E1,-4.856984452E1
1.071526429E1,NaN
1.082113079E1,-4.464302196E1
1.092787821E1,-3.879375898E1
1.103238358E1,-4.888522672E1
1.113598404E1,-4.245501462E1
1.124266521E1,-4.895360365E1
1.134630392E1,-4.087971038E1
1.145273783E1,-4.699837531E1
1.155839538E1,-3.775428060E1
1.166185658E1,-4.142466114E1
1.176398488E1,-4.272148598E1
1.186994358E1,-4.211216399E1
1.197557321E1,-4.309370064E1
1.207876046E1,-4.567469511E1
1.218254975E1,-4.527038056E1
1.228785146E1,-5.667482746E1
1.238856592E1,-6.337080707E1
1.249029762E1,-6.479699200E1
1.259604371E1,-6.757851146E1
1.269804554E1,-4.753685628E1
1.280398079E1,-4.190085316E1
1.290951129E1,-4.206441817E1
1.301284904E1,-6.101478982E1
1.312008904E1,-5.413596281E1
1.322292825E1,-6.460815014E1
1.332955150E1,-6.352426592E1
1.343184496E1,-6.387625119E1
1.353574983E1,-4.739351608E1
1.364246317E1,-4.041789656E1
1.374874579E1,-3.964948470E1
1.385544454E1,-4.165766466E1
1.396216721E1,-4.318535291E1
1.406568879E1,-4.636665802E1
1.417244796E1,-5.337853526E1
1.427809608E1,-4.905580081E1
1.438259342E1,-4.467604725E1
1.448873317E1,-4.493108253E1
1.459216662E1,-4.922666034E1
1.469734704E1,-5.738273697E1
1.479950954E1,-6.569201009E1
1.490567450E1,-6.447728321E1
1.500777250E1,-5.718900683E1
1.511440375E1,-5.424189222E1
1.522098617E1,-4.001083338E1
1.532763613E1,-4.020201246E1
1.543124592E1,-5.746060641E1
1.553338925E1,-4.394668666E1
1.564012458E1,-5.231510567E1
1.574626467E1,-6.181663225E1
1.584835121E1,-4.128174271E1
1.595497729E1,-4.014898985E1
1.606165712E1,-5.036128213E1
1.616523417E1,-3.615401470E1
1.626723012E1,-4.658474111E1
1.637306287E1,-5.206184893E1
1.647983342E1,-4.306200534E1
1.658406492E1,-4.475966680E1
1.668873975E1,-5.394248118E1
1.679540862E1,-6.385804378E1
1.690090737E1,-6.203950583E1
1.700751167E1,-4.785838218E1
1.711418946E1,-5.969710276E1
1.721613712E1,-5.850754663E1
1.731780000E1,-4.330033066E1
1.742447892E1,-4.897233590E1
1.753110650E1,-4.309183257E1
1.763470908E1,-5.085365901E1
1.774135996E1,-5.507840445E1
1.784632804E1,-5.041175675E1
1.795161121E1,-5.281235360E1
1.805739742E1,-4.654382374E1
1.816426213E1,-4.403956322E1
1.826846375E1,-4.759332733E1
1.837520329E1,-5.764784062E1
1.847932062E1,-6.210332213E1
1.858533121E1,-6.009386949E1
1.868877408E1,-5.474863131E1
1.879543550E1,-6.101046320E1
1.890027650E1,-6.535431032E1
1.900225354E1,-6.637982701E1
1.910895592E1,-4.671702396E1
1.921567871E1,-4.496605146E1
1.931903696E1,-4.401174663E1
1.942369492E1,-5.866319232E1
1.953040000E1,-6.199229593E1
1.963385954E1,-5.299815071E1
1.973593387E1,-5.291692623E1
1.984041300E1,-6.224754748E1
1.994629467E1,-5.852379414E1
2.005281146E1,-4.450342363E1
2.015947062E1,-3.300160547E1
2.026617000E1,-3.666829025E1
2.036965229E1,-4.463421180E1
2.047640667E1,-5.529681208E1
2.058314688E1,-5.775851549E1
2.068877450E1,-6.068583348E1
2.079548875E1,-4.585460392E1
2.090143992E1,-3.616667050E1
2.100341117E1,-3.830668764E1
2.110900825E1,NaN
2.121482792E1,-4.464825307E1
2.132052796E1,-6.053870452E1
2.142730850E1,-3.634800526E1
2.153402617E1,-3.358183594E1
2.164080104E1,-3.780845016E1
2.174628883E1,-4.072618380E1
2.185190838E1,-4.473735180E1
2.195405704E1,-4.614970358E1
2.206078946E1,-4.172802388E1
2.216745979E1,-3.485105530E1
2.226932250E1,-4.031288772E1
2.237119279E1,-4.748058165E1
2.247429821E1,-4.157915528E1
2.258096758E1,-3.909336011E1
2.268590858E1,-4.331872392E1
2.278819658E1,-4.646808144E1
2.289495454E1,-4.635791886E1
2.299744875E1,-4.646711994E1
2.310290642E1,-4.096387683E1
2.320960450E1,-4.265346223E1
2.331157812E1,-6.308788856E1
2.341691158E1,-6.418683418E1
2.351996929E1,-5.365597440E1
2.362209562E1,-3.961943061E1
2.372873796E1,-3.903798674E1
2.383546988E1,-3.873033648E1
2.393900704E1,-3.665604761E1
2.404576417E1,-3.800296683E1
2.415242350E1,-4.306856396E1
2.425581483E1,-4.873341411E1
2.436260437E1,-3.737451249E1
2.446928679E1,-3.842938706E1
2.457560567E1,-3.553239703E1
2.468232854E1,-4.262952351E1
2.478872700E1,-3.578836223E1
2.489541587E1,-4.150242829E1
2.499741029E1,-3.908081609E1
2.510417567E1,-4.022043786E1
2.520649146E1,-5.978564661E1
2.531204362E1,-6.514185743E1
2.541684400E1,NaN
2.552134250E1,-6.686794371E1
2.562345275E1,-6.953936134E1
2.573010171E1,-6.907860884E1
2.583679192E1,-6.854248054E1
2.594034687E1,-5.970272144E1
2.604633779E1,-6.585059942E1
2.615299717E1,-6.569209579E1
2.625515787E1,-6.328767629E1
2.636110529E1,-4.876661236E1
2.646782300E1,-4.085104822E1
2.657401346E1,-3.695135911E1
2.668088750E1,-3.828200921E1
2.678363308E1,-3.796455031E1
2.688889850E1,-3.813517818E1
2.699587021E1,-4.110738582E1
2.710106767E1,-4.266602975E1
2.720578038E1,-3.950801070E1
2.730785725E1,-4.783299261E1
2.741456096E1,-6.163062553E1
2.752120967E1,-6.352124556E1
2.762463167E1,-6.537190923E1
2.772778500E1,-6.741767007E1
2.783445983E1,-5.508468144E1
2.793963758E1,-4.484932793E1
2.804635150E1,-3.380769141E1
2.814922392E1,-3.464533195E1
2.825239404E1,-3.975042140E1
2.835842096E1,-3.773569627E1
2.846199254E1,-3.680029693E1
2.856867308E1,-4.141911132E1
2.867337296E1,-4.512445395E1
2.877543796E1,-4.323385198E1
2.888223029E1,-3.869008174E1
2.898874554E1,-4.250695289E1
2.909279787E1,-3.895430770E1
2.919946929E1,-4.144277623E1
2.930620483E1,-4.146671618E1
2.940915617E1,-4.342134931E1
2.951578888E1,-4.870463352E1
2.962246267E1,-4.465126951E1
2.972603133E1,-4.930421300E1
2.983161071E1,-4.397900729E1
2.993821721E1,-4.895310355E1
3.004286004E1,-4.538354308E1
3.014628875E1,-4.671260426E1
3.025298700E1,-4.181854696E1
3.035773904E1,-5.209124003E1
3.045980212E1,-4.429824257E1
3.056654300E1,-4.980935212E1
3.067320842E1,-6.182937131E1
3.077893029E1,-6.786316500E1
3.088566454E1,-6.904301593E1
3.099152067E1,-6.840726115E1
3.109365275E1,-7.102649146E1
3.120041687E1,-6.885372746E1
3.130708696E1,-3.722929551E1
3.141036275E1,NaN
3.151625800E1,-3.816532134E1
3.162295042E1,-4.580131366E1
3.172719729E1,-4.656839772E1
3.183315942E1,-4.391204932E1
3.193975238E1,-4.958353168E1
3.204630312E1,-3.809180401E1
3.215291658E1,-4.062724923E1
3.225875083E1,-4.235587540E1
3.236088917E1,-5.658904439E1
3.246753050E1,-6.328080181E1
3.257424113E1,-6.711706176E1
3.268098321E1,-6.868092492E1
3.278770812E1,-4.664615715E1
3.289250337E1,-3.956774352E1
3.299466875E1,-3.612470449E1
3.310143171E1,-3.746558848E1
3.320811900E1,-3.304435492E1
3.331481263E1,-4.657450663E1
3.342142812E1,-3.830740554E1
3.352630092E1,-3.912767471E1
3.362834808E1,-4.595221566E1
3.373145771E1,-6.131810802E1
3.383808550E1,-6.472510336E1
3.394303333E1,-6.637990428E1
3.404626708E1,-6.664815816E1
3.415301083E1,-3.807390615E1
3.425968212E1,-3.930324434E1
3.436204992E1,-3.412866714E1
3.446874379E1,-3.898689329E1
3.457542779E1,-3.467780581E1
3.468217017E1,-4.337440258E1
3.478873729E1,-4.297255743E1
3.489340413E1,-4.170934507E1
3.499561079E1,-3.478859678E1
3.510262825E1,-4.100860846E1
3.520925437E1,-4.034019911E1
3.531236092E1,-4.112504422E1
3.541898829E1,-4.591861243E1
3.552574329E1,-5.319588787E1
3.563237829E1,-3.662033742E1
3.573904146E1,-4.165955145E1
3.584377496E1,-4.783914017E1
3.594603054E1,-4.866883424E1
3.605273229E1,-4.696457196E1
3.615948133E1,-5.131346860E1
3.626277821E1,-4.041422976E1
3.636946625E1,-4.827110069E1
3.647613208E1,-4.829729186E1
3.657956304E1,-5.556970331E1
3.668628921E1,-6.301467366E1
3.678856108E1,-6.776928316E1
3.689435846E1,-6.762235913E1
3.700018208E1,-6.810212784E1
3.710665892E1,-6.863716126E1
3.721325854E1,-6.517194600E1
3.731996137E1,-3.698908773E1
3.742667362E1,-3.882649619E1
3.753002079E1,-3.551747555E1
3.763379875E1,-3.992762942E1
3.774051204E1,-5.286180154E1
3.784628629E1,-3.603151703E1
3.795295642E1,-3.834816088E1
3.805736075E1,-5.355857275E1
3.816378812E1,-5.977265175E1
3.827050667E1,-6.160287588E1
