"Time (ms)","Recording (a.u.)"
2.396332569E0,1.879518095E-5
2.417170244E0,2.340325591E-5
2.438007918E0,-7.133941835E-5
2.458845593E0,1.590921966E-5
2.479683267E0,-1.938038040E-4
2.500520942E0,-4.262380025E-5
2.521358616E0,-1.883983205E-4
2.542196291E0,-1.310421649E-4
2.563033965E0,-1.788712252E-4
2.583871640E0,-2.154310059E-4
2.604709314E0,-9.218792547E-5
2.625546989E0,-2.646453213E-4
2.646384663E0,-9.721392416E-5
2.667222338E0,-2.579027205E-4
2.688060013E0,-1.787414076E-4
2.708897687E0,-2.458953240E-4
2.729735362E0,-2.579287393E-4
2.750573036E0,-1.911714935E-4
2.771410711E0,-3.057523863E-4
2.792248385E0,-1.243645238E-4
2.813086060E0,-2.887450391E-4
2.833923734E0,-1.607792947E-4
2.854761409E0,-2.716246236E-4
2.875599083E0,-2.600703156E-4
2.896436758E0,-2.201595198E-4
2.917274432E0,-3.118101158E-4
2.938112107E0,-1.712647208E-4
2.958949781E0,-3.218001220E-4
2.979787456E0,-1.408994722E-4
3.000625130E0,-2.623485343E-4
3.021462805E0,-2.022877306E-4
3.042300479E0,-2.051316551E-4
3.063138154E0,-2.686705557E-4
3.083975828E0,-1.478118065E-4
3.104813503E0,-3.217028861E-4
3.125651177E0,-1.703082526E-4
3.146488852E0,-3.028710489E-4
3.167326526E0,-2.155484690E-4
3.188164201E0,-2.699894831E-4
3.209001875E0,-2.684741048E-4
3.229839550E0,-1.624547003E-4
3.250677224E0,-3.131271224E-4
3.271514899E0,-1.542659302E-4
3.292352573E0,-3.115404106E-4
3.313190248E0,-1.932764717E-4
3.334027922E0,-2.594225807E-4
3.354865597E0,-2.406769781E-4
3.375703272E0,-2.052237978E-4
3.396540946E0,-2.939320402E-4
3.417378621E0,-1.010890410E-4
3.438216295E0,-2.371190931E-4
3.459053970E0,-6.265705451E-5
3.479891644E0,-1.715788094E-4
3.500729319E0,-1.370883692E-4
3.521566993E0,-1.378359011E-4
3.542404668E0,-2.595292754E-4
3.563242342E0,-1.606100268E-4
3.584080017E0,-2.985947067E-4
3.604917691E0,-1.537549542E-4
3.625755366E0,-3.121736227E-4
3.646593040E0,-2.083848813E-4
3.667430715E0,-2.608764044E-4
3.688268389E0,-3.149192198E-4
3.709106064E0,-2.110319328E-4
3.729943738E0,-3.704522387E-4
3.750781413E0,-2.069425391E-4
3.771619087E0,-3.668523568E-4
3.792456762E0,-2.299051557E-4
3.813294436E0,-3.209716815E-4
3.834132111E0,-3.327782906E-4
3.854969785E0,-2.328944101E-4
3.875807460E0,-3.808837209E-4
3.896645134E0,-2.160716831E-4
3.917482809E0,-3.571389243E-4
3.938320483E0,-2.163664903E-4
3.959158158E0,-3.592009307E-4
3.979995832E0,-3.254576586E-4
4.000833507E0,-2.532005019E-4
4.021671181E0,-3.825695603E-4
4.042508856E0,-2.471177140E-4
4.063346531E0,-3.908223007E-4
4.084184205E0,-2.245911455E-4
4.105021880E0,-3.464631736E-4
4.125859554E0,-2.602714812E-4
4.146697229E0,-2.273071150E-4
4.167534903E0,-2.825399861E-4
4.188372578E0,-1.845853985E-4
4.209210252E0,-3.549131798E-4
4.230047927E0,-1.810211106E-4
4.250885601E0,-3.104884236E-4
4.271723276E0,-2.227328077E-4
4.292560950E0,-2.817764471E-4
4.313398625E0,-2.736285096E-4
4.334236299E0,-2.022719709E-4
4.355073974E0,-3.823027364E-4
4.375911648E0,-2.036855731E-4
4.396749323E0,-3.815241507E-4
4.417586997E0,-2.894567442E-4
4.438424672E0,-3.839622077E-4
4.459262346E0,-3.466386697E-4
4.480100021E0,-2.472287160E-4
4.500937695E0,-3.468125360E-4
4.521775370E0,-1.785038330E-4
4.542613044E0,-3.137077147E-4
4.563450719E0,-1.651454659E-4
4.584288393E0,-2.865885617E-4
4.605126068E0,-2.502661664E-4
4.625963742E0,-2.530635684E-4
4.646801417E0,-3.422886948E-4
4.667639091E0,-2.234791173E-4
4.688476766E0,-3.524539061E-4
4.709314441E0,-1.761350431E-4
4.730152115E0,-3.035153204E-4
4.750989790E0,-1.746508351E-4
4.771827464E0,-2.293611760E-4
4.792665139E0,-2.686542575E-4
4.813502813E0,-1.246339816E-4
4.834340488E0,-3.010208602E-4
4.855178162E0,-1.560054661E-4
4.876015837E0,-2.894418431E-4
4.896853511E0,-1.438504114E-4
4.917691186E0,-2.199208975E-4
4.938528860E0,-2.173876856E-4
4.959366535E0,-1.227382163E-4
4.980204209E0,-2.713002905E-4
5.001041884E0,-8.590061043E-5
5.021879558E0,-2.283079084E-4
5.042717233E0,-1.055497924E-4
5.063554907E0,-1.977356151E-4
5.084392582E0,-1.761734602E-4
5.105230256E0,-1.428343530E-4
5.126067931E0,-2.624187618E-4
5.146905605E0,-1.646541641E-4
5.167743280E0,-3.171786666E-4
5.188580954E0,-1.709726639E-4
5.209418629E0,-3.234346223E-4
5.230256303E0,-2.397208591E-4
5.251093978E0,-2.653759439E-4
5.271931652E0,-3.683388059E-4
5.292769327E0,-2.519356494E-4
5.313607001E0,-4.299422144E-4
5.334444676E0,-2.780383802E-4
5.355282350E0,-3.904637415E-4
5.376120025E0,-2.887948649E-4
5.396957700E0,-3.246933338E-4
5.417795374E0,-3.300954122E-4
5.438633049E0,-2.316545870E-4
5.459470723E0,-3.429912031E-4
5.480308398E0,-1.819460012E-4
5.501146072E0,-3.082811891E-4
5.521983747E0,-1.364752825E-4
5.542821421E0,-1.789338130E-4
5.563659096E0,-1.456049795E-4
5.584496770E0,-8.653951954E-5
5.605334445E0,-1.378553570E-4
5.626172119E0,-3.843202649E-5
5.647009794E0,-2.407886641E-4
5.667847468E0,-3.815793389E-5
5.688685143E0,-1.622457057E-4
5.709522817E0,-1.149778327E-4
5.730360492E0,-7.592786278E-5
5.751198166E0,-1.344577759E-4
5.772035841E0,-4.458929834E-5
5.792873515E0,-2.229748789E-4
5.813711190E0,-3.906676284E-5
5.834548864E0,-1.634991204E-4
5.855386539E0,-3.623705925E-5
5.876224213E0,-3.253234172E-5
5.897061888E0,-2.517899702E-5
5.917899562E0,9.953329572E-5
5.938737237E0,-4.368073132E-5
5.959574911E0,1.201574341E-4
5.980412586E0,-5.304365186E-5
6.001250260E0,6.044180191E-5
6.022087935E0,-1.337352296E-5
6.042925610E0,-2.225038770E-5
6.063763284E0,2.937730460E-5
6.084600959E0,-1.038555783E-4
6.105438633E0,3.497354555E-5
6.126276308E0,-1.274181413E-4
6.147113982E0,3.214957542E-5
6.167951657E0,-6.364964793E-5
6.188789331E0,-1.577199146E-5
6.209627006E0,-1.346634599E-5
6.230464680E0,-1.005707963E-4
6.251302355E0,4.908216215E-5
6.272140029E0,-1.278393029E-4
6.292977704E0,4.126602289E-5
6.313815378E0,-7.717374683E-5
6.334653053E0,1.955969856E-5
6.355490727E0,2.480352123E-5
6.376328402E0,-1.155554492E-5
6.397166076E0,9.863281593E-5
6.418003751E0,-6.245136319E-5
6.438841425E0,1.119691588E-4
6.459679100E0,-2.529717676E-5
6.480516774E0,1.111431775E-4
6.501354449E0,4.640623956E-5
6.522192123E0,4.415036528E-5
6.543029798E0,1.384071657E-4
6.563867472E0,-1.944926771E-5
6.584705147E0,1.532789611E-4
6.605542821E0,-1.805078682E-5
6.626380496E0,1.097258428E-4
6.647218170E0,6.460744771E-6
6.668055845E0,2.262808994E-5
6.688893519E0,7.566693239E-5
6.709731194E0,-4.268762132E-5
6.730568869E0,1.025898382E-4
6.751406543E0,-7.976975030E-5
6.772244218E0,8.299922774E-5
6.793081892E0,-3.010406363E-5
6.813919567E0,2.305153248E-5
6.834757241E0,5.729159602E-5
6.855594916E0,3.385219316E-6
6.876432590E0,1.485643588E-4
6.897270265E0,-7.505786925E-7
6.918107939E0,1.423600916E-4
6.938945614E0,-2.957147626E-5
6.959783288E0,2.937976387E-5
6.980620963E0,-3.752801058E-5
7.001458637E0,-8.437654469E-5
7.022296312E0,1.536324635E-5
7.043133986E0,-1.056248293E-4
7.063971661E0,8.531533240E-5
7.084809335E0,-7.208501484E-5
7.105647010E0,4.822372284E-5
7.126484684E0,-3.234857650E-5
7.147322359E0,-3.856475087E-5
7.168160033E0,2.153930836E-6
7.188997708E0,-1.401305053E-4
7.209835382E0,1.005107879E-5
7.230673057E0,-1.848952816E-4
7.251510731E0,-5.026936560E-5
7.272348406E0,-1.395023719E-4
7.293186080E0,-1.117621869E-4
7.314023755E0,-1.145542410E-4
7.334861429E0,-1.937925117E-4
7.355699104E0,-4.716112016E-5
7.376536778E0,-2.350817958E-4
7.397374453E0,-7.559169899E-5
7.418212128E0,-2.005381393E-4
7.439049802E0,-1.145044516E-4
7.459887477E0,-1.214367876E-4
7.480725151E0,-1.939872163E-4
7.501562826E0,-8.103006985E-5
7.522400500E0,-2.365548280E-4
7.543238175E0,-1.066206241E-4
7.564075849E0,-2.635882702E-4
7.584913524E0,-1.524370164E-4
7.605751198E0,-2.310294512E-4
7.626588873E0,-2.595544211E-4
7.647426547E0,-1.690886420E-4
7.668264222E0,-2.975498210E-4
7.689101896E0,-1.313857501E-4
7.709939571E0,-2.567549236E-4
7.730777245E0,-1.037733527E-4
7.751614920E0,-1.992121252E-4
7.772452594E0,-1.888263505E-4
7.793290269E0,-1.616129739E-4
7.814127943E0,-2.701071207E-4
7.834965618E0,-1.396948646E-4
7.855803292E0,-2.806320554E-4
7.876640967E0,-9.637388575E-5
7.897478641E0,-2.388836583E-4
7.918316316E0,-1.776763238E-4
7.939153990E0,-1.614595094E-4
7.959991665E0,-2.509519400E-4
7.980829339E0,-1.461934298E-4
8.001667014E0,-2.956254175E-4
8.022504688E0,-1.166088332E-4
8.043342363E0,-2.831120510E-4
8.064180038E0,-2.125429019E-4
8.085017712E0,-2.356369514E-4
8.105855387E0,-2.966886677E-4
8.126693061E0,-2.322458604E-4
8.147530736E0,-3.520369064E-4
8.168368410E0,-2.068376343E-4
8.189206085E0,-3.805673623E-4
8.210043759E0,-2.423539700E-4
8.230881434E0,-3.076514695E-4
8.251719108E0,-2.991906076E-4
8.272556783E0,-2.467897721E-4
8.293394457E0,-3.586317180E-4
8.314232132E0,-2.292636491E-4
8.335069806E0,-3.988646786E-4
8.355907481E0,-2.397149947E-4
8.376745155E0,-3.495722194E-4
8.397582830E0,-2.709192340E-4
8.418420504E0,-2.567764896E-4
8.439258179E0,-3.604248923E-4
8.460095853E0,-2.102201688E-4
8.480933528E0,-3.575221926E-4
8.501771202E0,-1.786675421E-4
8.522608877E0,-3.195783356E-4
8.543446551E0,-2.394508920E-4
8.564284226E0,-2.411038149E-4
8.585121900E0,-3.011378576E-4
8.605959575E0,-1.958057546E-4
8.626797249E0,-3.206845140E-4
8.647634924E0,-1.571671746E-4
8.668472598E0,-3.162860521E-4
8.689310273E0,-1.951959275E-4
8.710147947E0,-2.516927780E-4
8.730985622E0,-2.832628379E-4
8.751823297E0,-2.116841206E-4
8.772660971E0,-2.841168316E-4
8.793498646E0,-1.449873089E-4
8.814336320E0,-3.511746181E-4
8.835173995E0,-1.812856644E-4
8.856011669E0,-3.105147043E-4
8.876849344E0,-3.236498742E-4
8.897687018E0,-2.767351398E-4
8.918524693E0,-3.765055735E-4
8.939362367E0,-2.653021365E-4
8.960200042E0,-4.727519117E-4
8.981037716E0,-2.801883093E-4
9.001875391E0,-3.746521543E-4
9.022713065E0,-3.325901926E-4
9.043550740E0,-3.349136095E-4
9.064388414E0,-3.899489529E-4
9.085226089E0,-2.534883970E-4
9.106063763E0,-4.178136587E-4
9.126901438E0,-2.606204944E-4
9.147739112E0,-3.741661203E-4
9.168576787E0,-2.893612254E-4
9.189414461E0,-3.543421626E-4
9.210252136E0,-3.623095690E-4
9.231089810E0,-2.701442863E-4
9.251927485E0,-4.358032602E-4
9.272765159E0,-3.037464921E-4
9.293602834E0,-4.336139536E-4
9.314440508E0,-2.732842113E-4
9.335278183E0,-3.598152543E-4
9.356115857E0,-3.143149661E-4
9.376953532E0,-2.022099507E-4
9.397791207E0,-3.225567925E-4
9.418628881E0,-2.257176820E-4
9.439466556E0,-3.635858302E-4
9.460304230E0,-2.025087451E-4
9.481141905E0,-3.489980299E-4
9.501979579E0,-2.801612427E-4
9.522817254E0,-2.713151625E-4
9.543654928E0,-3.404925519E-4
9.564492603E0,-1.872454595E-4
9.585330277E0,-3.598862968E-4
9.606167952E0,-2.001613175E-4
9.627005626E0,-3.185294045E-4
9.647843301E0,-2.158615098E-4
9.668680975E0,-2.555455139E-4
9.689518650E0,-2.769214043E-4
9.710356324E0,-1.541953825E-4
9.731193999E0,-2.862889669E-4
9.752031673E0,-7.611031469E-5
9.772869348E0,-2.462747507E-4
9.793707022E0,-1.286165061E-4
9.814544697E0,-1.760133600E-4
9.835382371E0,-2.216930152E-4
9.856220046E0,-1.391281548E-4
9.877057720E0,-2.215030836E-4
9.897895395E0,-7.424281648E-5
9.918733069E0,-2.357083722E-4
9.939570744E0,-1.064104654E-4
9.960408418E0,-2.446098952E-4
9.981246093E0,-2.331800642E-4
1.000208377E1,-2.302435169E-4
1.002292144E1,-3.243194951E-4
1.004375912E1,-1.791128598E-4
1.006459679E1,-3.496011777E-4
1.008543447E1,-1.752404351E-4
1.010627214E1,-2.968919580E-4
1.012710981E1,-2.499344700E-4
1.014794749E1,-2.965746680E-4
1.016878516E1,-3.445282928E-4
1.018962284E1,-2.412253234E-4
1.021046051E1,-4.199690884E-4
1.023129819E1,-2.229996026E-4
1.025213586E1,-3.899909207E-4
1.027297354E1,-2.644554479E-4
1.029381121E1,-2.838364453E-4
1.031464889E1,-3.056471469E-4
1.033548656E1,-1.732040400E-4
1.035632423E1,-3.012033703E-4
1.037716191E1,-1.165913272E-4
1.039799958E1,-2.622838365E-4
1.041883726E1,-1.483932720E-4
1.043967493E1,-2.173329849E-4
1.046051261E1,-1.833206916E-4
1.048135028E1,-1.119256922E-4
1.050218796E1,-1.924546377E-4
1.052302563E1,-1.228811379E-5
1.054386330E1,-1.495702163E-4
1.056470098E1,1.555583549E-5
1.058553865E1,-1.205123554E-4
1.060637633E1,-6.796952948E-5
1.062721400E1,-4.280603025E-5
1.064805168E1,-1.609173487E-4
1.066888935E1,-3.539262616E-5
1.068972703E1,-1.623622666E-4
1.071056470E1,8.270413673E-6
1.073140238E1,-1.191617703E-4
1.075224005E1,-2.031667464E-5
1.077307772E1,-4.987121065E-5
1.079391540E1,-1.016073802E-4
1.081475307E1,2.987594416E-5
1.083559075E1,-8.238940791E-5
1.085642842E1,9.351722838E-5
1.087726610E1,-4.256674583E-5
1.089810377E1,5.313670044E-5
1.091894145E1,-1.894626985E-5
1.093977912E1,-4.585125134E-5
1.096061680E1,1.222136780E-5
1.098145447E1,-9.499735461E-5
1.100229214E1,4.339816314E-6
1.102312982E1,-1.501434017E-4
1.104396749E1,-2.483263233E-5
1.106480517E1,-1.614781650E-4
1.108564284E1,-9.590008267E-5
1.110648052E1,-6.375195517E-5
1.112731819E1,-1.258997072E-4
1.114815587E1,7.754482795E-6
1.116899354E1,-1.662974973E-4
1.118983121E1,7.537129932E-6
1.121066889E1,-1.396803709E-4
1.123150656E1,-8.981105930E-5
1.125234424E1,-1.314124966E-4
1.127318191E1,-1.957323693E-4
1.129401959E1,-1.094098625E-4
1.131485726E1,-2.884058049E-4
1.133569494E1,-5.099699410E-5
1.135653261E1,-1.532062452E-4
1.137737029E1,-7.551706221E-5
1.139820796E1,-1.612033229E-4
1.141904563E1,-2.617110731E-4
1.143988331E1,-2.020687680E-4
1.146072098E1,-2.751233696E-4
1.148155866E1,-7.607898442E-5
1.150239633E1,-1.705857721E-4
1.152323401E1,1.086437260E-5
1.154407168E1,-8.420465747E-5
1.156490936E1,-1.004423029E-4
1.158574703E1,-6.973695417E-5
1.160658471E1,-1.612857886E-4
1.162742238E1,-6.570586265E-5
1.164826005E1,-2.587224008E-4
1.166909773E1,-8.354791498E-5
1.168993540E1,-2.110131900E-4
1.171077308E1,-1.670826750E-4
1.173161075E1,-1.536615309E-4
1.175244843E1,-2.362571540E-4
1.177328610E1,-1.492292504E-4
1.179412378E1,-3.067312064E-4
1.181496145E1,-1.337469294E-4
1.183579912E1,-2.520483104E-4
1.185663680E1,-1.414134167E-4
1.187747447E1,-1.868802501E-4
1.189831215E1,-1.688915945E-4
1.191914982E1,-6.010672951E-5
1.193998750E1,-2.072631905E-4
1.196082517E1,3.332290362E-5
1.198166285E1,-8.107825124E-5
1.200250052E1,7.978177746E-5
1.202333820E1,6.222390948E-5
1.204417587E1,8.681466716E-5
1.206501354E1,6.867756019E-5
1.208585122E1,-1.522820530E-4
1.210668889E1,-1.282931953E-5
1.212752657E1,-2.269329852E-4
1.214836424E1,-8.300563786E-5
1.216920192E1,-1.214104268E-4
1.219003959E1,-4.965791595E-5
1.221087727E1,-5.629030056E-6
1.223171494E1,-9.892519302E-5
1.225255262E1,5.252684787E-5
1.227339029E1,-9.908605716E-5
1.229422796E1,5.244787098E-5
1.231506564E1,-7.682238356E-5
1.233590331E1,-2.049966861E-5
1.235674099E1,-5.477387458E-5
1.237757866E1,-1.140684471E-4
1.239841634E1,-2.395788397E-5
1.241925401E1,-2.028569288E-4
1.244009169E1,-3.969066165E-5
1.246092936E1,-2.013515186E-4
1.248176703E1,-7.790495147E-5
1.250260471E1,-7.500894571E-5
1.252344238E1,-8.539456030E-5
1.254428006E1,-2.618342296E-5
1.256511773E1,-1.986534480E-4
1.258595541E1,-8.693749260E-5
1.260679308E1,-3.031241358E-4
1.262763076E1,-2.180146548E-4
1.264846843E1,-2.813175088E-4
1.266930611E1,-2.565843752E-4
1.269014378E1,-2.230083483E-4
1.271098145E1,-3.099997703E-4
1.273181913E1,-1.838363823E-4
1.275265680E1,-3.459712607E-4
1.277349448E1,-1.995765779E-4
1.279433215E1,-3.259694786E-4
1.281516983E1,-2.536005049E-4
1.283600750E1,-2.584399190E-4
1.285684518E1,-3.002945450E-4
1.287768285E1,-1.735396363E-4
1.289852053E1,-3.287438303E-4
1.291935820E1,-1.243358711E-4
1.294019587E1,-2.990170324E-4
1.296103355E1,-2.580828732E-4
1.298187122E1,-3.280775272E-4
1.300270890E1,-3.970192047E-4
1.302354657E1,-3.431638470E-4
1.304438425E1,-5.168122007E-4
1.306522192E1,-3.061401076E-4
1.308605960E1,-4.308094503E-4
1.310689727E1,-3.392012441E-4
1.312773494E1,-3.767161106E-4
1.314857262E1,-3.196213220E-4
1.316941029E1,-2.868578886E-4
1.319024797E1,-4.215270746E-4
1.321108564E1,-2.848195145E-4
1.323192332E1,-4.710195353E-4
1.325276099E1,-3.363456635E-4
1.327359867E1,-4.883217043E-4
1.329443634E1,-4.383872147E-4
1.331527402E1,-3.902830067E-4
1.333611169E1,-5.164953182E-4
1.335694936E1,-4.117246426E-4
1.337778704E1,-5.524895969E-4
1.339862471E1,-3.878395655E-4
1.341946239E1,-5.372689920E-4
1.344030006E1,-4.328053910E-4
1.346113774E1,-4.557731736E-4
1.348197541E1,-5.294158473E-4
1.350281309E1,-4.020058841E-4
1.352365076E1,-5.267061060E-4
1.354448844E1,-3.497165162E-4
1.356532611E1,-5.071429769E-4
1.358616378E1,-3.752188059E-4
1.360700146E1,-4.399513709E-4
1.362783913E1,-4.563557450E-4
1.364867681E1,-3.216951154E-4
1.366951448E1,-4.642273416E-4
1.369035216E1,-3.315193171E-4
1.371118983E1,-4.850738333E-4
1.373202751E1,-3.602173238E-4
1.375286518E1,-4.591747129E-4
1.377370285E1,-4.274625389E-4
1.379454053E1,-3.506712092E-4
1.381537820E1,-4.411370610E-4
1.383621588E1,-3.051584354E-4
1.385705355E1,-4.733990063E-4
1.387789123E1,-3.420757712E-4
1.389872890E1,-4.577627988E-4
1.391956658E1,-3.819560225E-4
1.394040425E1,-3.908516665E-4
1.396124193E1,-4.603238776E-4
1.398207960E1,-3.166646347E-4
1.400291727E1,-4.649089824E-4
1.402375495E1,-3.159447224E-4
1.404459262E1,-4.448015825E-4
1.406543030E1,-3.245882690E-4
1.408626797E1,-3.558408353E-4
1.410710565E1,-3.942679032E-4
1.412794332E1,-2.959193080E-4
1.414878100E1,-4.377919249E-4
1.416961867E1,-3.029724758E-4
1.419045635E1,-4.414449213E-4
1.421129402E1,-3.308427695E-4
1.423213169E1,-4.379818565E-4
1.425296937E1,-4.295325780E-4
1.427380704E1,-4.030619748E-4
1.429464472E1,-5.060245749E-4
1.431548239E1,-3.368665639E-4
1.433632007E1,-4.952466115E-4
1.435715774E1,-3.254923504E-4
1.437799542E1,-4.323712783E-4
1.439883309E1,-3.909018706E-4
1.441967076E1,-3.784374567E-4
1.444050844E1,-4.450056294E-4
1.446134611E1,-3.180658096E-4
1.448218379E1,-4.774377740E-4
1.450302146E1,-2.677874290E-4
1.452385914E1,-3.951766994E-4
1.454469681E1,-3.346974263E-4
1.456553449E1,-3.742901608E-4
1.458637216E1,-4.305019393E-4
1.460720984E1,-3.112226259E-4
1.462804751E1,-4.286529438E-4
1.464888518E1,-2.544209419E-4
1.466972286E1,-3.975344007E-4
1.469056053E1,-2.437332587E-4
1.471139821E1,-3.098552988E-4
1.473223588E1,-3.327986051E-4
1.475307356E1,-2.505274606E-4
1.477391123E1,-3.914492554E-4
1.479474891E1,-2.299318439E-4
1.481558658E1,-4.071701842E-4
1.483642426E1,-3.178178449E-4
1.485726193E1,-4.195816291E-4
1.487809960E1,-3.918367438E-4
1.489893728E1,-3.714057093E-4
1.491977495E1,-4.398003512E-4
1.494061263E1,-2.690225665E-4
1.496145030E1,-4.454400041E-4
1.498228798E1,-3.103235795E-4
1.500312565E1,-4.462221405E-4
1.502396333E1,-3.983343777E-4
1.504480100E1,-4.143128172E-4
1.506563867E1,-4.732360248E-4
1.508647635E1,-3.693154722E-4
1.510731402E1,-5.151445512E-4
1.512815170E1,-3.286647261E-4
1.514898937E1,-4.687786859E-4
1.516982705E1,-3.715094645E-4
1.519066472E1,-4.533576721E-4
1.521150240E1,-4.857531458E-4
1.523234007E1,-3.872514353E-4
1.525317775E1,-5.467468873E-4
1.527401542E1,-3.867572814E-4
1.529485309E1,-5.238670274E-4
1.531569077E1,-4.098284408E-4
1.533652844E1,-5.275408039E-4
1.535736612E1,-4.917031620E-4
1.537820379E1,-4.323389148E-4
1.539904147E1,-5.620621378E-4
1.541987914E1,-3.834723029E-4
1.544071682E1,-5.249966052E-4
1.546155449E1,-3.706096322E-4
1.548239217E1,-4.620782565E-4
1.550322984E1,-3.754856880E-4
1.552406751E1,-3.694874467E-4
1.554490519E1,-4.460830241E-4
1.556574286E1,-3.084246709E-4
1.558658054E1,-4.851481644E-4
1.560741821E1,-2.771336003E-4
1.562825589E1,-4.188330786E-4
1.564909356E1,-3.485336201E-4
1.566993124E1,-3.366078017E-4
1.569076891E1,-4.141284735E-4
1.571160658E1,-3.287233994E-4
1.573244426E1,-4.684762389E-4
1.575328193E1,-3.013510432E-4
1.577411961E1,-4.233407089E-4
1.579495728E1,-3.027757339E-4
1.581579496E1,-3.533678828E-4
1.583663263E1,-3.406495089E-4
1.585747031E1,-2.843272523E-4
1.587830798E1,-4.312274978E-4
1.589914566E1,-2.837411594E-4
1.591998333E1,-4.363549524E-4
1.594082100E1,-3.166397219E-4
1.596165868E1,-4.293794045E-4
1.598249635E1,-3.797870886E-4
1.600333403E1,-3.588227264E-4
1.602417170E1,-4.589337623E-4
1.604500938E1,-3.116246080E-4
1.606584705E1,-4.833783605E-4
1.608668473E1,-3.074734705E-4
1.610752240E1,-4.018976761E-4
1.612836008E1,-3.437458072E-4
1.614919775E1,-3.438705753E-4
1.617003542E1,-3.913705295E-4
1.619087310E1,-2.933248761E-4
1.621171077E1,-4.351136740E-4
1.623254845E1,-2.698123863E-4
1.625338612E1,-4.042345099E-4
