"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,2.757851811E-7
2.083767452E-2,2.679940384E-7
4.167534903E-2,2.663827137E-7
6.251302355E-2,2.640603339E-7
8.335069806E-2,2.620201107E-7
1.041883726E-1,2.575226369E-7
1.250260471E-1,2.529535444E-7
1.458637216E-1,2.496675101E-7
1.667013961E-1,2.462823466E-7
1.875390706E-1,2.409269879E-7
2.083767452E-1,2.352573320E-7
2.292144197E-1,2.306951554E-7
2.500520942E-1,2.253853149E-7
2.708897687E-1,2.196043845E-7
2.917274432E-1,2.127124415E-7
3.125651177E-1,2.062154492E-7
3.334027922E-1,1.998716750E-7
3.542404668E-1,1.933317014E-7
3.750781413E-1,1.864789411E-7
3.959158158E-1,1.799203790E-7
4.167534903E-1,1.732577574E-7
4.375911648E-1,1.663078253E-7
4.584288393E-1,1.591661077E-7
4.792665139E-1,1.519330833E-7
5.001041884E-1,1.443532441E-7
5.209418629E-1,1.373516483E-7
5.417795374E-1,1.295714725E-7
5.626172119E-1,1.221667704E-7
5.834548864E-1,1.143973261E-7
6.042925610E-1,1.067319876E-7
6.251302355E-1,9.879438632E-8
6.459679100E-1,9.141568681E-8
6.668055845E-1,8.368054436E-8
6.876432590E-1,7.620570899E-8
7.084809335E-1,6.854072982E-8
7.293186080E-1,6.095442729E-8
7.501562826E-1,5.343258006E-8
7.709939571E-1,4.566335394E-8
7.918316316E-1,3.861879061E-8
8.126693061E-1,3.155151089E-8
8.335069806E-1,2.448576182E-8
8.543446551E-1,1.733935156E-8
8.751823297E-1,1.068476364E-8
8.960200042E-1,4.256831352E-9
9.168576787E-1,-2.451477568E-9
9.376953532E-1,-8.379161107E-9
9.585330277E-1,-1.471995097E-8
9.793707022E-1,-2.028237556E-8
1.000208377E0,-2.634102441E-8
1.021046051E0,-3.176670536E-8
1.041883726E0,-3.704624741E-8
1.062721400E0,-4.229702763E-8
1.083559075E0,-4.682838195E-8
1.104396749E0,-5.130004118E-8
1.125234424E0,-5.562915720E-8
1.146072098E0,-5.997246322E-8
1.166909773E0,-6.381071268E-8
1.187747447E0,-6.750331268E-8
1.208585122E0,-7.093861661E-8
1.229422796E0,-7.424807654E-8
1.250260471E0,-7.718679680E-8
1.271098145E0,-7.965195768E-8
1.291935820E0,-8.211815915E-8
1.312773494E0,-8.420398624E-8
1.333611169E0,-8.590152877E-8
1.354448844E0,-8.720050958E-8
1.375286518E0,-8.857853468E-8
1.396124193E0,-8.909882198E-8
1.416961867E0,-8.975532747E-8
1.437799542E0,-8.991741304E-8
1.458637216E0,-8.981749730E-8
1.479474891E0,-8.906429402E-8
1.500312565E0,-8.827275494E-8
1.521150240E0,-8.710220484E-8
1.541987914E0,-8.549091930E-8
1.562825589E0,-8.371200353E-8
1.583663263E0,-8.196663821E-8
1.604500938E0,-7.946865301E-8
1.625338612E0,-7.693253044E-8
1.646176287E0,-7.426395012E-8
1.667013961E0,-7.135114806E-8
1.687851636E0,-6.805739872E-8
1.708689310E0,-6.474231596E-8
1.729526985E0,-6.097270374E-8
1.750364659E0,-5.741773507E-8
1.771202334E0,-5.348695171E-8
1.792040008E0,-4.939348498E-8
1.812877683E0,-4.531290408E-8
1.833715357E0,-4.113789376E-8
1.854553032E0,-3.679682971E-8
1.875390706E0,-3.221169937E-8
1.896228381E0,-2.783604313E-8
1.917066055E0,-2.313509723E-8
1.937903730E0,-1.888920832E-8
1.958741404E0,-1.422869326E-8
1.979579079E0,-9.782153096E-9
2.000416753E0,-5.082281142E-9
2.021254428E0,-4.358581728E-10
2.042092103E0,4.154902945E-9
2.062929777E0,8.390421970E-9
2.083767452E0,1.330007898E-8
2.104605126E0,1.760415700E-8
2.125442801E0,2.192989112E-8
2.146280475E0,2.583552668E-8
2.167118150E0,3.006212489E-8
2.187955824E0,3.399476171E-8
2.208793499E0,3.769396180E-8
2.229631173E0,4.096807237E-8
2.250468848E0,4.456473796E-8
2.271306522E0,4.788459243E-8
2.292144197E0,5.104362583E-8
2.312981871E0,5.372950684E-8
2.333819546E0,5.659393795E-8
2.354657220E0,5.914047376E-8
2.375494895E0,6.146589870E-8
2.396332569E0,6.313929722E-8
2.417170244E0,6.487206528E-8
2.438007918E0,6.668571921E-8
2.458845593E0,6.808938728E-8
2.479683267E0,6.892204864E-8
2.500520942E0,6.966412258E-8
2.521358616E0,7.038143429E-8
2.542196291E0,7.078569190E-8
2.563033965E0,7.083567418E-8
2.583871640E0,7.089922146E-8
2.604709314E0,7.073429817E-8
2.625546989E0,7.037861631E-8
2.646384663E0,6.961541578E-8
2.667222338E0,6.876637113E-8
2.688060013E0,6.766474220E-8
2.708897687E0,6.687813448E-8
2.729735362E0,6.508347047E-8
2.750573036E0,6.359249302E-8
2.771410711E0,6.142678029E-8
2.792248385E0,5.963478402E-8
2.813086060E0,5.720416833E-8
2.833923734E0,5.487414911E-8
2.854761409E0,5.215366473E-8
2.875599083E0,4.929217503E-8
2.896436758E0,4.614772292E-8
2.917274432E0,4.276089658E-8
2.938112107E0,3.929785468E-8
2.958949781E0,3.564118309E-8
2.979787456E0,3.195894310E-8
3.000625130E0,2.798608335E-8
3.021462805E0,2.388067135E-8
3.042300479E0,1.966043167E-8
3.063138154E0,1.508790608E-8
3.083975828E0,1.062872889E-8
3.104813503E0,5.750531434E-9
3.125651177E0,7.406518024E-10
3.146488852E0,-4.240933298E-9
3.167326526E0,-9.039319128E-9
3.188164201E0,-1.428569065E-8
3.209001875E0,-1.898567019E-8
3.229839550E0,-2.407864843E-8
3.250677224E0,-2.859545347E-8
3.271514899E0,-3.366260732E-8
3.292352573E0,-3.830821465E-8
3.313190248E0,-4.299736323E-8
3.334027922E0,-4.755224679E-8
3.354865597E0,-5.207657107E-8
3.375703272E0,-5.659200299E-8
3.396540946E0,-6.094729981E-8
3.417378621E0,-6.525063722E-8
3.438216295E0,-6.929743219E-8
3.459053970E0,-7.333914055E-8
3.479891644E0,-7.728127991E-8
3.500729319E0,-8.094122083E-8
3.521566993E0,-8.447121896E-8
3.542404668E0,-8.777383369E-8
3.563242342E0,-9.113783087E-8
3.584080017E0,-9.412898190E-8
3.604917691E0,-9.703970616E-8
3.625755366E0,-9.986391179E-8
3.646593040E0,-1.026877278E-7
3.667430715E0,-1.049905074E-7
3.688268389E0,-1.070646256E-7
3.709106064E0,-1.092688013E-7
3.729943738E0,-1.113040317E-7
3.750781413E0,-1.128591613E-7
3.771619087E0,-1.142107145E-7
3.792456762E0,-1.155211070E-7
3.813294436E0,-1.166918744E-7
3.834132111E0,-1.175163243E-7
3.854969785E0,-1.183816939E-7
3.875807460E0,-1.186919554E-7
3.896645134E0,-1.191319653E-7
3.917482809E0,-1.188760974E-7
3.938320483E0,-1.185360954E-7
3.959158158E0,-1.180349342E-7
3.979995832E0,-1.173009775E-7
4.000833507E0,-1.161966389E-7
4.021671181E0,-1.148704625E-7
4.042508856E0,-1.133415125E-7
4.063346531E0,-1.116612285E-7
4.084184205E0,-1.097967416E-7
4.105021880E0,-1.075255717E-7
4.125859554E0,-1.054705614E-7
4.146697229E0,-1.032353160E-7
4.167534903E0,-1.006281894E-7
4.188372578E0,-9.753735856E-8
4.209210252E0,-9.489889415E-8
4.230047927E0,-9.179230369E-8
4.250885601E0,-8.862478589E-8
4.271723276E0,-8.530691834E-8
4.292560950E0,-8.225925899E-8
4.313398625E0,-7.873437139E-8
4.334236299E0,-7.514892964E-8
4.355073974E0,-7.147631973E-8
4.375911648E0,-6.803463584E-8
4.396749323E0,-6.426206944E-8
4.417586997E0,-6.044969619E-8
4.438424672E0,-5.637009061E-8
4.459262346E0,-5.258256192E-8
4.480100021E0,-4.833086821E-8
4.500937695E0,-4.435119009E-8
4.521775370E0,-4.011047620E-8
4.542613044E0,-3.638072813E-8
4.563450719E0,-3.240396722E-8
4.584288393E0,-2.839659467E-8
4.605126068E0,-2.435859041E-8
4.625963742E0,-2.072833547E-8
4.646801417E0,-1.703890971E-8
4.667639091E0,-1.301470382E-8
4.688476766E0,-9.601681285E-9
4.709314441E0,-6.002490052E-9
4.730152115E0,-2.520049320E-9
4.750989790E0,1.123412948E-9
4.771827464E0,4.257678373E-9
4.792665139E0,7.497452411E-9
4.813502813E0,1.018319396E-8
4.834340488E0,1.307521439E-8
4.855178162E0,1.582391895E-8
4.876015837E0,1.828194781E-8
4.896853511E0,2.061191289E-8
4.917691186E0,2.303390905E-8
4.938528860E0,2.510529710E-8
4.959366535E0,2.673724629E-8
4.980204209E0,2.837460754E-8
5.001041884E0,3.011051663E-8
5.021879558E0,3.134363163E-8
5.042717233E0,3.229061688E-8
5.063554907E0,3.283540519E-8
5.084392582E0,3.360222479E-8
5.105230256E0,3.408149915E-8
5.126067931E0,3.432068887E-8
5.146905605E0,3.441863863E-8
5.167743280E0,3.501871087E-8
5.188580954E0,3.467380863E-8
5.209418629E0,3.453180358E-8
5.230256303E0,3.371473707E-8
5.251093978E0,3.291062172E-8
5.271931652E0,3.219729817E-8
5.292769327E0,3.061400299E-8
5.313607001E0,2.925008601E-8
5.334444676E0,2.772467781E-8
5.355282350E0,2.596325616E-8
5.376120025E0,2.432921315E-8
5.396957700E0,2.202872196E-8
5.417795374E0,2.014651763E-8
5.438633049E0,1.779074388E-8
5.459470723E0,1.541258822E-8
5.480308398E0,1.284309636E-8
5.501146072E0,1.001233363E-8
5.521983747E0,7.185251211E-9
5.542821421E0,4.246411907E-9
5.563659096E0,1.115820186E-9
5.584496770E0,-2.269739152E-9
5.605334445E0,-5.139026045E-9
5.626172119E0,-8.390949130E-9
5.647009794E0,-1.160647135E-8
5.667847468E0,-1.524793899E-8
5.688685143E0,-1.847462555E-8
5.709522817E0,-2.188999017E-8
5.730360492E0,-2.519222419E-8
5.751198166E0,-2.929219477E-8
5.772035841E0,-3.288023745E-8
5.792873515E0,-3.623899298E-8
5.813711190E0,-3.989031128E-8
5.834548864E0,-4.366934464E-8
5.855386539E0,-4.782863860E-8
5.876224213E0,-5.131632736E-8
5.897061888E0,-5.538575557E-8
5.917899562E0,-5.937408263E-8
5.938737237E0,-6.346813798E-8
5.959574911E0,-6.705584433E-8
5.980412586E0,-7.087895149E-8
6.001250260E0,-7.448826111E-8
6.022087935E0,-7.803764709E-8
6.042925610E0,-8.142485124E-8
6.063763284E0,-8.430379864E-8
6.084600959E0,-8.747552645E-8
6.105438633E0,-9.033188392E-8
6.126276308E0,-9.274017603E-8
6.147113982E0,-9.537446049E-8
6.167951657E0,-9.771277648E-8
6.188789331E0,-9.972514436E-8
6.209627006E0,-1.015594649E-7
6.230464680E0,-1.032110672E-7
6.251302355E0,-1.045966314E-7
6.272140029E0,-1.057199132E-7
6.292977704E0,-1.066248398E-7
6.313815378E0,-1.072321540E-7
6.334653053E0,-1.079882611E-7
6.355490727E0,-1.081973066E-7
6.376328402E0,-1.082818957E-7
6.397166076E0,-1.081076260E-7
6.418003751E0,-1.077686593E-7
6.438841425E0,-1.072246549E-7
6.459679100E0,-1.065812607E-7
6.480516774E0,-1.055917311E-7
6.501354449E0,-1.044291090E-7
