"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,4.025531234E-7
2.083767452E-2,2.836543856E-7
4.167534903E-2,3.745584124E-7
6.251302355E-2,3.181935313E-7
8.335069806E-2,3.255129690E-7
1.041883726E-1,3.592420964E-7
1.250260471E-1,2.816017184E-7
1.458637216E-1,3.790809318E-7
1.667013961E-1,2.710718136E-7
1.875390706E-1,3.643877815E-7
2.083767452E-1,2.903342714E-7
2.292144197E-1,3.224182746E-7
2.500520942E-1,3.260654088E-7
2.708897687E-1,2.748170077E-7
2.917274432E-1,3.513997219E-7
3.125651177E-1,2.461153714E-7
3.334027922E-1,3.474023984E-7
3.542404668E-1,2.524456640E-7
3.750781413E-1,3.091416418E-7
3.959158158E-1,2.863660106E-7
4.167534903E-1,2.573620310E-7
4.375911648E-1,3.192996282E-7
4.584288393E-1,2.206503556E-7
4.792665139E-1,3.229607164E-7
5.001041884E-1,2.181277980E-7
5.209418629E-1,2.908905607E-7
5.417795374E-1,2.449475912E-7
5.626172119E-1,2.393530236E-7
5.834548864E-1,2.777171911E-7
6.042925610E-1,1.962697420E-7
6.251302355E-1,2.906118877E-7
6.459679100E-1,1.817457745E-7
6.668055845E-1,2.694315427E-7
6.876432590E-1,1.997484716E-7
7.084809335E-1,2.209118251E-7
7.293186080E-1,2.329483050E-7
7.501562826E-1,1.693599545E-7
7.709939571E-1,2.530197930E-7
7.918316316E-1,1.430004547E-7
8.126693061E-1,2.400854137E-7
8.335069806E-1,1.521479777E-7
8.543446551E-1,1.953010249E-7
8.751823297E-1,1.834717216E-7
8.960200042E-1,1.419212654E-7
9.168576787E-1,2.082001380E-7
9.376953532E-1,1.063777994E-7
9.585330277E-1,2.043165790E-7
9.793707022E-1,1.043055811E-7
1.000208377E0,1.670969478E-7
1.021046051E0,1.294403120E-7
1.041883726E0,1.133054887E-7
1.062721400E0,1.589272851E-7
1.083559075E0,6.934175175E-8
1.104396749E0,1.657430466E-7
1.125234424E0,5.730616578E-8
1.146072098E0,1.374186577E-7
1.166909773E0,7.669865444E-8
1.187747447E0,8.457893439E-8
1.208585122E0,1.079794090E-7
1.229422796E0,3.480231258E-8
1.250260471E0,1.225005521E-7
1.271098145E0,1.260655845E-8
1.291935820E0,1.042037526E-7
1.312773494E0,2.450536381E-8
1.333611169E0,5.714596104E-8
1.354448844E0,5.523460782E-8
1.375286518E0,4.452209799E-9
1.396124193E0,7.782299083E-8
1.416961867E0,-2.718902967E-8
1.437799542E0,7.058228235E-8
1.458637216E0,-2.424057423E-8
1.479474891E0,3.112535581E-8
1.500312565E0,4.826803800E-9
1.521150240E0,-2.170373672E-8
1.541987914E0,3.461126542E-8
1.562825589E0,-5.994524275E-8
1.583663263E0,3.905285538E-8
1.604500938E0,-6.444819261E-8
1.625338612E0,9.517359347E-9
1.646176287E0,-3.899540930E-8
1.667013961E0,-3.983692850E-8
1.687851636E0,-5.294467198E-9
1.708689310E0,-8.299134296E-8
1.729526985E0,9.791819327E-9
1.750364659E0,-9.692093931E-8
1.771202334E0,-8.384668498E-9
1.792040008E0,-7.758031634E-8
1.812877683E0,-5.295931338E-8
1.833715357E0,-4.140432475E-8
1.854553032E0,-9.930970764E-8
1.875390706E0,-1.655954812E-8
1.896228381E0,-1.218391040E-7
1.917066055E0,-2.376573792E-8
1.937903730E0,-1.093929082E-7
1.958741404E0,-6.207939803E-8
1.979579079E0,-7.466534816E-8
2.000416753E0,-1.099827813E-7
2.021254428E0,-4.326184455E-8
2.042092103E0,-1.401010614E-7
2.062929777E0,-3.952762024E-8
2.083767452E0,-1.363214502E-7
2.104605126E0,-6.855953232E-8
2.125442801E0,-1.044934810E-7
2.146280475E0,-1.147801042E-7
2.167118150E0,-6.824496220E-8
2.187955824E0,-1.513963532E-7
2.208793499E0,-5.380719151E-8
2.229631173E0,-1.573685105E-7
2.250468848E0,-7.337360990E-8
2.271306522E0,-1.311993480E-7
2.292144197E0,-1.163247711E-7
2.312981871E0,-9.231911295E-8
2.333819546E0,-1.573261690E-7
2.354657220E0,-6.848390242E-8
2.375494895E0,-1.723328355E-7
2.396332569E0,-7.716936865E-8
2.417170244E0,-1.532019670E-7
2.438007918E0,-1.148171779E-7
2.458845593E0,-1.145512843E-7
2.479683267E0,-1.585860696E-7
2.500520942E0,-8.328411824E-8
2.521358616E0,-1.818354083E-7
2.542196291E0,-8.138162635E-8
2.563033965E0,-1.711393345E-7
2.583871640E0,-1.108968970E-7
2.604709314E0,-1.349581037E-7
2.625546989E0,-1.545575044E-7
