"Time (ms)","Recording (a.u.)"
6.292977704E0,1.456989412E-4
6.313815378E0,3.571729758E-4
6.334653053E0,2.341429645E-4
6.355490727E0,3.291740431E-4
6.376328402E0,2.559597488E-4
6.397166076E0,2.843756229E-4
6.418003751E0,3.860227007E-4
6.438841425E0,2.747011313E-4
6.459679100E0,4.949709401E-4
6.480516774E0,3.375978558E-4
6.501354449E0,4.694632953E-4
6.522192123E0,3.648392740E-4
6.543029798E0,4.241928691E-4
6.563867472E0,4.861643247E-4
6.584705147E0,3.792620264E-4
6.605542821E0,5.194845726E-4
6.626380496E0,3.792788775E-4
6.647218170E0,5.272400449E-4
6.668055845E0,3.426586045E-4
6.688893519E0,4.953076132E-4
6.709731194E0,5.069259787E-4
6.730568869E0,3.896729904E-4
6.751406543E0,4.867313546E-4
6.772244218E0,3.257803619E-4
6.793081892E0,5.082036369E-4
6.813919567E0,2.860571840E-4
6.834757241E0,4.610118922E-4
6.855594916E0,4.567179712E-4
6.876432590E0,4.135339987E-4
6.897270265E0,5.308203399E-4
6.918107939E0,3.684441326E-4
6.938945614E0,5.491395714E-4
6.959783288E0,3.125053190E-4
6.980620963E0,4.558618530E-4
7.001458637E0,4.298109852E-4
7.022296312E0,4.292750673E-4
7.043133986E0,4.872403806E-4
7.063971661E0,3.482143511E-4
7.084809335E0,5.013449700E-4
7.105647010E0,3.076516441E-4
7.126484684E0,4.701258149E-4
7.147322359E0,3.937480797E-4
7.168160033E0,4.832238774E-4
7.188997708E0,5.124117015E-4
7.209835382E0,4.529320286E-4
7.230673057E0,6.105902139E-4
7.251510731E0,4.437553871E-4
7.272348406E0,6.452332018E-4
7.293186080E0,4.768293584E-4
7.314023755E0,6.014920655E-4
7.334861429E0,5.868680310E-4
7.355699104E0,5.568533670E-4
7.376536778E0,7.579738740E-4
7.397374453E0,5.809286959E-4
7.418212128E0,7.877975004E-4
7.439049802E0,6.528926315E-4
7.459887477E0,7.198712556E-4
7.480725151E0,6.713607581E-4
7.501562826E0,6.694946787E-4
7.522400500E0,6.935672718E-4
7.543238175E0,5.806618137E-4
7.564075849E0,7.424173527E-4
7.584913524E0,5.275126314E-4
7.605751198E0,6.955559365E-4
7.626588873E0,5.839705700E-4
7.647426547E0,6.200850476E-4
7.668264222E0,6.073248223E-4
7.689101896E0,5.030862521E-4
7.709939571E0,6.714026676E-4
7.730777245E0,4.615619255E-4
7.751614920E0,6.913864054E-4
7.772452594E0,5.423004040E-4
7.793290269E0,6.026773481E-4
7.814127943E0,6.064519985E-4
7.834965618E0,5.052027991E-4
7.855803292E0,6.269189762E-4
7.876640967E0,4.460268246E-4
7.897478641E0,6.313704653E-4
7.918316316E0,4.329658695E-4
7.939153990E0,5.145788891E-4
7.959991665E0,4.749509681E-4
7.980829339E0,4.184690770E-4
8.001667014E0,5.029026652E-4
8.022504688E0,3.466063063E-4
8.043342363E0,4.847082892E-4
8.064180038E0,3.228192218E-4
8.085017712E0,4.966163542E-4
8.105855387E0,3.702683898E-4
8.126693061E0,3.879449214E-4
8.147530736E0,4.623598070E-4
8.168368410E0,3.080831957E-4
8.189206085E0,4.567132855E-4
8.210043759E0,2.908740425E-4
8.230881434E0,4.409286194E-4
8.251719108E0,3.104885109E-4
8.272556783E0,4.091235460E-4
8.293394457E0,4.184850841E-4
8.314232132E0,3.525945358E-4
8.335069806E0,5.311982241E-4
8.355907481E0,3.741039254E-4
8.376745155E0,5.706508528E-4
8.397582830E0,4.175011709E-4
8.418420504E0,5.468132440E-4
8.439258179E0,4.489535931E-4
8.460095853E0,3.645345569E-4
8.480933528E0,5.183082540E-4
8.501771202E0,3.311585169E-4
8.522608877E0,5.569981295E-4
8.543446551E0,3.634596942E-4
8.564284226E0,4.364189226E-4
8.585121900E0,3.608307452E-4
8.605959575E0,2.897838131E-4
8.626797249E0,3.836603137E-4
8.647634924E0,2.975010721E-4
8.668472598E0,4.750808585E-4
8.689310273E0,3.176331811E-4
8.710147947E0,4.640978004E-4
8.730985622E0,3.473307006E-4
8.751823297E0,3.919079318E-4
8.772660971E0,4.095691838E-4
8.793498646E0,3.209666465E-4
8.814336320E0,4.918350605E-4
8.835173995E0,3.203935630E-4
8.856011669E0,5.195118138E-4
8.876849344E0,3.628443519E-4
8.897687018E0,4.272399819E-4
8.918524693E0,4.042180371E-4
8.939362367E0,3.229711438E-4
8.960200042E0,4.787525104E-4
8.981037716E0,3.051894892E-4
9.001875391E0,4.655477242E-4
9.022713065E0,3.308543819E-4
9.043550740E0,4.011248238E-4
9.064388414E0,2.841535024E-4
9.085226089E0,3.026501508E-4
9.106063763E0,3.502939362E-4
9.126901438E0,1.873832371E-4
9.147739112E0,4.275253159E-4
9.168576787E0,1.947871206E-4
9.189414461E0,3.365573357E-4
9.210252136E0,2.219560993E-4
9.231089810E0,1.837799355E-4
9.251927485E0,2.506391029E-4
9.272765159E0,1.113945036E-4
9.293602834E0,2.682567283E-4
9.314440508E0,1.008833424E-4
9.335278183E0,2.703615464E-4
9.356115857E0,1.296971022E-4
9.376953532E0,1.967465068E-4
9.397791207E0,2.094403608E-4
9.418628881E0,1.092793464E-4
9.439466556E0,2.446050639E-4
9.460304230E0,3.896818816E-5
9.481141905E0,2.345593530E-4
9.501979579E0,9.889170178E-5
9.522817254E0,2.232466213E-4
9.543654928E0,2.622934699E-4
9.564492603E0,2.052718191E-4
9.585330277E0,2.741607022E-4
9.606167952E0,1.043447774E-4
9.627005626E0,2.770318533E-4
9.647843301E0,1.420432382E-4
9.668680975E0,2.685031795E-4
9.689518650E0,1.898319460E-4
9.710356324E0,2.382255479E-4
9.731193999E0,2.395694173E-4
9.752031673E0,8.798834460E-5
9.772869348E0,3.021167940E-4
9.793707022E0,8.801832155E-5
9.814544697E0,2.516017412E-4
9.835382371E0,1.225568121E-4
9.856220046E0,1.643469586E-4
9.877057720E0,1.561393583E-4
9.897895395E0,4.069683200E-6
9.918733069E0,1.840538462E-4
9.939570744E0,4.750359949E-6
9.960408418E0,1.997340878E-4
9.981246093E0,4.074467870E-5
1.000208377E1,1.248240587E-4
1.002292144E1,1.332954125E-4
1.004375912E1,1.768990478E-5
1.006459679E1,1.341484021E-4
1.008543447E1,-2.616155507E-5
1.010627214E1,1.324391051E-4
1.012710981E1,-4.595473365E-5
1.014794749E1,5.774147576E-5
1.016878516E1,-9.419927665E-6
1.018962284E1,-3.947201913E-5
1.021046051E1,9.783085261E-6
1.023129819E1,-1.450884738E-4
1.025213586E1,1.963393697E-5
1.027297354E1,-2.048806346E-4
1.029381121E1,-4.256306420E-5
1.031464889E1,-1.312383538E-4
1.033548656E1,-1.394995197E-4
1.035632423E1,-9.542152111E-5
1.037716191E1,-1.847375679E-4
1.039799958E1,-4.908528354E-5
1.041883726E1,-2.483439748E-4
1.043967493E1,-2.489968756E-5
1.046051261E1,-1.519019279E-4
1.048135028E1,-7.723250019E-5
1.050218796E1,2.468317689E-6
1.052302563E1,-4.012350473E-5
1.054386330E1,8.857106150E-5
1.056470098E1,-6.231653970E-5
1.058553865E1,1.084413962E-4
1.060637633E1,-7.578991062E-5
1.062721400E1,3.571884736E-5
1.064805168E1,-4.692520451E-5
1.066888935E1,-7.515648758E-5
1.068972703E1,6.128217501E-5
1.071056470E1,-1.189183604E-4
1.073140238E1,8.083018474E-5
1.075224005E1,-8.103388245E-5
1.077307772E1,2.806152770E-5
1.079391540E1,-6.262525130E-5
1.081475307E1,-2.063468492E-5
1.083559075E1,3.114563879E-5
1.085642842E1,-1.048696140E-4
1.087726610E1,7.384125638E-5
1.089810377E1,-2.142606245E-4
1.091894145E1,-6.397305697E-5
