"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,3.634076954E-6
2.083767452E-2,-2.836183088E-6
4.167534903E-2,2.526892827E-6
6.251302355E-2,-8.327211996E-7
8.335069806E-2,-5.175578590E-8
1.041883726E-1,1.862636992E-6
1.250260471E-1,-2.436831743E-6
1.458637216E-1,3.499938216E-6
1.667013961E-1,-3.082820569E-6
1.875390706E-1,3.017490196E-6
2.083767452E-1,-1.586654023E-6
2.292144197E-1,7.252620584E-7
2.500520942E-1,1.079569561E-6
2.708897687E-1,-1.898462839E-6
2.917274432E-1,3.180364236E-6
3.125651177E-1,-3.160076370E-6
3.334027922E-1,3.349369456E-6
3.542404668E-1,-2.245372969E-6
3.750781413E-1,1.465999889E-6
3.959158158E-1,2.468768425E-7
4.167534903E-1,-1.253595256E-6
4.375911648E-1,2.691091365E-6
4.584288393E-1,-3.051448593E-6
4.792665139E-1,3.492313630E-6
5.001041884E-1,-2.768510793E-6
5.209418629E-1,2.125175914E-6
5.417795374E-1,-5.984520068E-7
5.626172119E-1,-5.305387437E-7
5.834548864E-1,2.042983705E-6
6.042925610E-1,-2.760831887E-6
6.251302355E-1,3.435339318E-6
6.459679100E-1,-3.128638266E-6
6.668055845E-1,2.668959545E-6
6.876432590E-1,-1.403151261E-6
7.084809335E-1,2.306944249E-7
7.293186080E-1,1.290619788E-6
7.501562826E-1,-2.305578569E-6
7.709939571E-1,3.196036867E-6
7.918316316E-1,-3.301192948E-6
8.126693061E-1,3.068658784E-6
8.335069806E-1,-2.116453443E-6
8.543446551E-1,9.839762535E-7
8.751823297E-1,4.705400631E-7
8.960200042E-1,-1.711683379E-6
9.168576787E-1,2.774664908E-6
9.376953532E-1,-3.277500416E-6
9.585330277E-1,3.294075213E-6
9.793707022E-1,-2.705944710E-6
1.000208377E0,1.685778330E-6
1.021046051E0,-3.745277175E-7
1.041883726E0,-1.015678244E-6
1.062721400E0,2.198495680E-6
1.083559075E0,-3.063117594E-6
1.104396749E0,3.335983140E-6
1.125234424E0,-3.134328644E-6
1.146072098E0,2.294264781E-6
1.166909773E0,-1.189056674E-6
1.187747447E0,-2.558880935E-7
1.208585122E0,1.503761115E-6
1.229422796E0,-2.664308213E-6
1.250260471E0,3.193207635E-6
1.271098145E0,-3.374053358E-6
1.291935820E0,2.779398364E-6
1.312773494E0,-1.929085391E-6
1.333611169E0,5.276270787E-7
1.354448844E0,7.300070215E-7
1.375286518E0,-2.105752015E-6
1.396124193E0,2.876635835E-6
1.416961867E0,-3.415450378E-6
1.437799542E0,3.115065739E-6
1.458637216E0,-2.552286168E-6
1.479474891E0,1.287814698E-6
1.500312565E0,-7.757357623E-8
1.521150240E0,-1.420043700E-6
1.541987914E0,2.401900232E-6
1.562825589E0,-3.251211629E-6
1.583663263E0,3.276515837E-6
1.604500938E0,-3.017956029E-6
1.625338612E0,1.981889940E-6
1.646176287E0,-8.717773088E-7
1.667013961E0,-6.414419119E-7
1.687851636E0,1.797597626E-6
1.708689310E0,-2.889677009E-6
1.729526985E0,3.262139850E-6
1.750364659E0,-3.303403937E-6
1.771202334E0,2.573876348E-6
1.792040008E0,-1.607668232E-6
1.812877683E0,1.813059583E-7
1.833715357E0,1.099966277E-6
1.854553032E0,-2.358606743E-6
1.875390706E0,3.066738462E-6
1.896228381E0,-3.392041761E-6
1.917066055E0,3.019525624E-6
1.937903730E0,-2.245496882E-6
1.958741404E0,9.964185791E-7
1.979579079E0,3.413644626E-7
2.000416753E0,-1.685951835E-6
2.021254428E0,2.694992472E-6
2.042092103E0,-3.282223190E-6
2.062929777E0,3.295478888E-6
2.083767452E0,-2.753996746E-6
2.104605126E0,1.757806450E-6
2.125442801E0,-4.367018733E-7
2.146280475E0,-9.168298708E-7
2.167118150E0,2.171506104E-6
2.187955824E0,-2.988740500E-6
2.208793499E0,3.382724499E-6
2.229631173E0,-3.107492617E-6
2.250468848E0,2.413785255E-6
2.271306522E0,-1.192086145E-6
2.292144197E0,-1.014748425E-7
2.312981871E0,1.517185847E-6
2.333819546E0,-2.527292603E-6
2.354657220E0,3.265935060E-6
2.375494895E0,-3.286965893E-6
2.396332569E0,2.923417785E-6
2.417170244E0,-1.886751969E-6
2.438007918E0,7.147814250E-7
2.458845593E0,7.674304887E-7
2.479683267E0,-1.926270935E-6
2.500520942E0,2.956115561E-6
2.521358616E0,-3.285495854E-6
2.542196291E0,3.260593581E-6
2.563033965E0,-2.479692254E-6
2.583871640E0,1.483273806E-6
2.604709314E0,-3.136335847E-8
2.625546989E0,-1.222550571E-6
2.646384663E0,2.470845825E-6
2.667222338E0,-3.101237593E-6
2.688060013E0,3.402216870E-6
2.708897687E0,-2.935355852E-6
2.729735362E0,2.158218889E-6
2.750573036E0,-8.348911847E-7
2.771410711E0,-4.556779563E-7
2.792248385E0,1.835354963E-6
2.813086060E0,-2.746727809E-6
2.833923734E0,3.340908272E-6
2.854761409E0,-3.231273305E-6
2.875599083E0,2.701708257E-6
2.896436758E0,-1.598488219E-6
2.917274432E0,3.289873012E-7
2.938112107E0,1.089067310E-6
2.958949781E0,-2.241585469E-6
2.979787456E0,3.083213677E-6
3.000625130E0,-3.346874094E-6
3.021462805E0,3.086539059E-6
3.042300479E0,-2.273810458E-6
3.063138154E0,1.091361742E-6
3.083975828E0,2.767289296E-7
3.104813503E0,-1.612404721E-6
3.125651177E0,2.645835561E-6
3.146488852E0,-3.276699118E-6
3.167326526E0,3.290068512E-6
3.188164201E0,-2.826155370E-6
3.209001875E0,1.786409801E-6
3.229839550E0,-5.590471773E-7
3.250677224E0,-8.966380283E-7
3.271514899E0,2.047745661E-6
3.292352573E0,-3.023204490E-6
3.313190248E0,3.296313609E-6
