"Time (s)","Sound pressure level (dB)"
0.000000000E0,-6.231837231E1
1.404226667E-1,NaN
2.456038333E-1,-6.933644866E1
3.516392501E-1,-6.288206680E1
4.558360835E-1,-6.343243648E1
5.586776251E-1,-6.249501455E1
6.642353334E-1,-6.577199176E1
7.686002085E-1,-5.965888182E1
8.744290834E-1,-6.184140999E1
9.802900834E-1,-6.266410497E1
1.085516917E0,-5.886553598E1
1.192475833E0,-6.305757970E1
1.298451792E0,-5.894560819E1
1.400469333E0,-5.896531109E1
1.507168792E0,-6.353467594E1
1.613847583E0,-6.481851528E1
1.717505208E0,-3.639825400E1
1.824213583E0,-4.005057657E1
1.930832708E0,-4.052340225E1
2.034364875E0,-3.746587033E1
2.141143834E0,-4.061615036E1
2.247773042E0,-4.693759680E1
2.353701625E0,-3.947182712E1
2.460396000E0,-4.147252497E1
2.566163625E0,-4.074432460E1
2.672907250E0,-4.250969739E1
2.779608625E0,-4.228944855E1
2.885004584E0,-4.038603196E1
2.991798417E0,-3.962005656E1
3.098627792E0,-4.265310836E1
3.202538083E0,-4.660569702E1
3.305700167E0,-5.952555853E1
3.409781542E0,-6.065069860E1
3.516517708E0,-6.542055609E1
3.619114375E0,-4.429876012E1
3.725894750E0,-4.150351769E1
3.831716292E0,-3.917646833E1
3.936085750E0,-4.159268182E1
4.041205458E0,-3.720937816E1
4.147953583E0,-4.162072959E1
4.253360542E0,-4.201047585E1
4.355850833E0,-4.170558378E1
4.462544042E0,-4.268078431E1
4.568583500E0,-4.170855552E1
4.672868375E0,-4.044069921E1
4.777672917E0,-4.085571354E1
4.884392958E0,-4.741596388E1
4.987998250E0,-5.124390282E1
5.094919750E0,-3.951012210E1
5.198732375E0,-4.263731092E1
5.305128083E0,-4.210037274E1
5.407850625E0,-5.416887159E1
5.514498833E0,-4.256972713E1
5.620092625E0,-4.392511713E1
5.724404250E0,-4.597606479E1
5.831238167E0,-4.473840316E1
5.936882750E0,-4.492707957E1
6.040305417E0,-4.710300707E1
6.147001209E0,-4.884369951E1
6.253750917E0,-5.093297215E1
6.357731125E0,-5.026203846E1
6.462819417E0,-4.727507520E1
6.569301958E0,-5.377440385E1
6.674415167E0,-6.466310789E1
6.779515333E0,-6.355137206E1
6.886285083E0,-6.476894453E1
6.991058958E0,-6.606258672E1
7.097788625E0,-6.749774886E1
7.204352375E0,-7.022378894E1
7.307759333E0,-6.667126031E1
7.414445125E0,-4.107233147E1
7.521079417E0,-3.532111280E1
7.623617542E0,-4.097406454E1
7.730364292E0,-4.451633577E1
7.837013333E0,-4.406715906E1
7.940356625E0,-4.244916693E1
8.046964750E0,-4.867340994E1
8.153607500E0,-4.318585362E1
8.257269625E0,-4.239338634E1
8.359783667E0,-4.857969942E1
8.466445375E0,-4.358840394E1
8.572025083E0,-4.883935932E1
8.674404833E0,-4.976959396E1
8.781184083E0,-4.925784437E1
8.887987875E0,-5.028459632E1
8.991078375E0,-4.450039865E1
9.097887625E0,-4.454813093E1
9.204549042E0,-5.077675726E1
9.307747292E0,-4.478252245E1
9.414460750E0,-5.764586125E1
