"Time (ms)","Recording (a.u.)"
5.021879558E0,8.116432000E-4
5.042717233E0,8.413206087E-4
5.063554907E0,9.052996757E-4
5.084392582E0,8.810043801E-4
5.105230256E0,8.894968778E-4
5.126067931E0,8.777272888E-4
5.146905605E0,8.363474626E-4
5.167743280E0,8.226620848E-4
5.188580954E0,7.985231932E-4
5.209418629E0,7.920404896E-4
5.230256303E0,8.004802512E-4
5.251093978E0,7.922832156E-4
5.271931652E0,7.788423682E-4
5.292769327E0,7.850110997E-4
5.313607001E0,7.612246554E-4
5.334444676E0,6.898676511E-4
5.355282350E0,6.431413931E-4
5.376120025E0,6.391878123E-4
5.396957700E0,6.484270561E-4
5.417795374E0,6.484444020E-4
5.438633049E0,6.721981335E-4
5.459470723E0,6.778298994E-4
5.480308398E0,6.476738490E-4
5.501146072E0,6.861976581E-4
5.521983747E0,6.838343688E-4
5.542821421E0,5.928516621E-4
5.563659096E0,5.738821928E-4
5.584496770E0,5.355036119E-4
5.605334445E0,4.603345296E-4
5.626172119E0,4.965842236E-4
5.647009794E0,5.092251231E-4
5.667847468E0,4.784871708E-4
5.688685143E0,5.096181412E-4
5.709522817E0,5.087372847E-4
5.730360492E0,4.836196313E-4
5.751198166E0,5.012721522E-4
5.772035841E0,4.959967919E-4
5.792873515E0,4.917652695E-4
5.813711190E0,5.503821303E-4
5.834548864E0,5.545376334E-4
5.855386539E0,5.446061841E-4
5.876224213E0,5.614675465E-4
5.897061888E0,5.009220913E-4
5.917899562E0,4.788645310E-4
5.938737237E0,4.836698645E-4
5.959574911E0,4.817479639E-4
5.980412586E0,5.012732581E-4
6.001250260E0,4.824843490E-4
6.022087935E0,5.011785543E-4
6.042925610E0,5.212259130E-4
6.063763284E0,5.488157040E-4
6.084600959E0,5.972895888E-4
6.105438633E0,6.099563325E-4
6.126276308E0,6.230691797E-4
6.147113982E0,6.028414937E-4
6.167951657E0,6.034573307E-4
6.188789331E0,6.021137815E-4
6.209627006E0,5.684070056E-4
6.230464680E0,5.919768009E-4
6.251302355E0,5.940828123E-4
6.272140029E0,5.709375837E-4
6.292977704E0,5.868129665E-4
6.313815378E0,6.060766173E-4
6.334653053E0,5.605636397E-4
6.355490727E0,5.030311877E-4
6.376328402E0,5.216368008E-4
6.397166076E0,4.984807456E-4
6.418003751E0,4.807678051E-4
6.438841425E0,5.272490671E-4
6.459679100E0,5.195779959E-4
6.480516774E0,4.936695332E-4
6.501354449E0,4.573112237E-4
6.522192123E0,4.385902430E-4
6.543029798E0,4.126217682E-4
6.563867472E0,3.639633942E-4
6.584705147E0,4.096810299E-4
6.605542821E0,4.365498608E-4
6.626380496E0,4.472588189E-4
6.647218170E0,4.652973148E-4
6.668055845E0,4.035645397E-4
6.688893519E0,3.916073474E-4
6.709731194E0,4.163538979E-4
6.730568869E0,4.112447496E-4
6.751406543E0,4.655904486E-4
6.772244218E0,5.364723038E-4
6.793081892E0,5.853519542E-4
6.813919567E0,6.854380481E-4
6.834757241E0,6.815555389E-4
6.855594916E0,5.849732552E-4
6.876432590E0,5.925041623E-4
6.897270265E0,5.553285591E-4
6.918107939E0,5.330125568E-4
6.938945614E0,6.286295829E-4
6.959783288E0,6.831514766E-4
6.980620963E0,7.127532153E-4
7.001458637E0,7.260174607E-4
7.022296312E0,7.221748820E-4
7.043133986E0,7.247450994E-4
7.063971661E0,6.965312641E-4
7.084809335E0,6.991450209E-4
7.105647010E0,7.140174275E-4
7.126484684E0,6.688582944E-4
7.147322359E0,6.347119343E-4
7.168160033E0,5.943793803E-4
7.188997708E0,5.491251359E-4
7.209835382E0,5.509165348E-4
7.230673057E0,5.543949082E-4
7.251510731E0,5.828423309E-4
7.272348406E0,6.009557401E-4
7.293186080E0,5.980903516E-4
7.314023755E0,5.824896507E-4
7.334861429E0,5.269438843E-4
7.355699104E0,4.950527800E-4
7.376536778E0,4.587468284E-4
7.397374453E0,4.631932534E-4
7.418212128E0,4.785340861E-4
7.439049802E0,4.520873772E-4
7.459887477E0,4.819388851E-4
7.480725151E0,4.467816907E-4
7.501562826E0,3.983458155E-4
7.522400500E0,4.149783636E-4
7.543238175E0,3.987085656E-4
7.564075849E0,4.189104075E-4
7.584913524E0,4.151681205E-4
7.605751198E0,3.874240210E-4
7.626588873E0,4.317503772E-4
7.647426547E0,4.537383793E-4
7.668264222E0,4.349509836E-4
7.689101896E0,4.693949886E-4
7.709939571E0,4.814286076E-4
7.730777245E0,4.306671617E-4
7.751614920E0,4.234902735E-4
7.772452594E0,4.061380168E-4
7.793290269E0,3.637225018E-4
7.814127943E0,3.534999269E-4
7.834965618E0,3.646248952E-4
7.855803292E0,3.582771460E-4
7.876640967E0,3.545016807E-4
7.897478641E0,3.660516813E-4
7.918316316E0,3.374195658E-4
7.939153990E0,3.454813850E-4
7.959991665E0,3.346669255E-4
7.980829339E0,3.133019200E-4
8.001667014E0,3.391929786E-4
8.022504688E0,3.361767158E-4
8.043342363E0,3.718309454E-4
8.064180038E0,3.846233594E-4
8.085017712E0,3.790790797E-4
8.105855387E0,3.908241342E-4
8.126693061E0,3.544489737E-4
8.147530736E0,3.390947822E-4
8.168368410E0,3.523254709E-4
8.189206085E0,3.558925528E-4
8.210043759E0,3.632832377E-4
8.230881434E0,3.785322770E-4
8.251719108E0,3.506217035E-4
8.272556783E0,3.356572124E-4
8.293394457E0,3.667721176E-4
8.314232132E0,3.485801863E-4
8.335069806E0,3.392939689E-4
8.355907481E0,3.919997253E-4
8.376745155E0,3.998949833E-4
8.397582830E0,3.750298347E-4
8.418420504E0,4.061847576E-4
8.439258179E0,4.105025146E-4
8.460095853E0,3.944728523E-4
8.480933528E0,3.790224146E-4
8.501771202E0,3.782509593E-4
8.522608877E0,4.070910509E-4
8.543446551E0,3.747848095E-4
8.564284226E0,3.874973627E-4
8.585121900E0,3.894942929E-4
8.605959575E0,3.372978535E-4
8.626797249E0,3.341617412E-4
8.647634924E0,3.168887924E-4
8.668472598E0,3.167434479E-4
8.689310273E0,3.053286637E-4
8.710147947E0,2.929008042E-4
8.730985622E0,2.972109069E-4
8.751823297E0,2.666761866E-4
8.772660971E0,2.499256225E-4
8.793498646E0,2.394795738E-4
8.814336320E0,2.115542011E-4
8.835173995E0,1.657361427E-4
8.856011669E0,1.494419703E-4
8.876849344E0,1.434475416E-4
8.897687018E0,1.415361476E-4
8.918524693E0,1.514457108E-4
8.939362367E0,1.159422391E-4
8.960200042E0,1.184579305E-4
8.981037716E0,1.279911958E-4
9.001875391E0,1.100035443E-4
9.022713065E0,1.235981035E-4
9.043550740E0,1.225495362E-4
9.064388414E0,1.135021521E-4
9.085226089E0,1.183671120E-4
9.106063763E0,1.277985866E-4
9.126901438E0,1.211677445E-4
9.147739112E0,1.425190712E-4
9.168576787E0,1.500391518E-4
9.189414461E0,1.263207523E-4
9.210252136E0,1.689029741E-4
9.231089810E0,1.698083070E-4
9.251927485E0,1.669237827E-4
9.272765159E0,2.145801409E-4
9.293602834E0,2.020551910E-4
9.314440508E0,2.123736776E-4
9.335278183E0,2.253090643E-4
9.356115857E0,2.093588409E-4
9.376953532E0,2.257818123E-4
9.397791207E0,2.243439376E-4
9.418628881E0,2.311872959E-4
9.439466556E0,2.573228849E-4
9.460304230E0,2.644442720E-4
9.481141905E0,2.711690904E-4
9.501979579E0,2.817310160E-4
9.522817254E0,2.715815499E-4
9.543654928E0,2.425911371E-4
9.564492603E0,2.094243100E-4
9.585330277E0,1.833069546E-4
9.606167952E0,1.862633508E-4
9.627005626E0,1.706242620E-4
9.647843301E0,1.528459543E-4
9.668680975E0,1.438600302E-4
9.689518650E0,9.923067410E-5
9.710356324E0,8.236858412E-5
9.731193999E0,7.642053242E-5
9.752031673E0,7.900725905E-5
9.772869348E0,1.035378955E-4
9.793707022E0,1.015858943E-4
9.814544697E0,8.587508637E-5
9.835382371E0,6.749843305E-5
9.856220046E0,6.220485375E-5
9.877057720E0,2.125122046E-5
9.897895395E0,-2.980737372E-5
9.918733069E0,-3.888186984E-5
9.939570744E0,-4.342292959E-5
9.960408418E0,-1.676519969E-5
9.981246093E0,4.929624993E-6
1.000208377E1,3.848262713E-5
1.002292144E1,7.889777771E-5
1.004375912E1,7.661178824E-5
1.006459679E1,1.207454843E-4
1.008543447E1,1.707868360E-4
1.010627214E1,1.650719496E-4
1.012710981E1,1.499093923E-4
1.014794749E1,1.599415409E-4
1.016878516E1,1.543126127E-4
1.018962284E1,1.181176049E-4
1.021046051E1,1.454177254E-4
1.023129819E1,1.651158091E-4
1.025213586E1,1.378486049E-4
1.027297354E1,1.074170577E-4
1.029381121E1,5.372648593E-5
1.031464889E1,5.336014146E-5
1.033548656E1,7.009058754E-5
1.035632423E1,3.427020056E-5
1.037716191E1,3.476148777E-5
1.039799958E1,5.402146780E-5
1.041883726E1,2.081473212E-5
1.043967493E1,-1.421157867E-5
1.046051261E1,-4.894792437E-5
1.048135028E1,-8.161306323E-5
1.050218796E1,-7.655941590E-5
1.052302563E1,-1.050246719E-4
1.054386330E1,-1.271217770E-4
1.056470098E1,-1.208966278E-4
1.058553865E1,-1.467505936E-4
1.060637633E1,-1.623747667E-4
1.062721400E1,-1.878753537E-4
1.064805168E1,-2.238097077E-4
1.066888935E1,-2.335124009E-4
1.068972703E1,-2.413535258E-4
1.071056470E1,-2.399907244E-4
1.073140238E1,-2.289004187E-4
1.075224005E1,-2.151282970E-4
1.077307772E1,-2.220749448E-4
1.079391540E1,-2.294734586E-4
1.081475307E1,-1.982847607E-4
1.083559075E1,-1.946712437E-4
1.085642842E1,-1.967283315E-4
1.087726610E1,-1.756928832E-4
1.089810377E1,-1.713491947E-4
1.091894145E1,-1.753987017E-4
1.093977912E1,-1.899489725E-4
1.096061680E1,-1.786348148E-4
1.098145447E1,-1.484297682E-4
1.100229214E1,-1.440637279E-4
1.102312982E1,-1.421577472E-4
1.104396749E1,-1.249233756E-4
1.106480517E1,-1.317554998E-4
1.108564284E1,-1.488779089E-4
1.110648052E1,-1.469033014E-4
1.112731819E1,-1.546010026E-4
1.114815587E1,-1.331398671E-4
1.116899354E1,-1.188947208E-4
1.118983121E1,-1.602966513E-4
1.121066889E1,-1.786258508E-4
1.123150656E1,-1.844819053E-4
1.125234424E1,-2.310995478E-4
1.127318191E1,-2.810290316E-4
1.129401959E1,-3.059363517E-4
1.131485726E1,-3.325266007E-4
1.133569494E1,-3.379132249E-4
1.135653261E1,-3.118864552E-4
1.137737029E1,-3.124582872E-4
1.139820796E1,-3.400076821E-4
1.141904563E1,-3.883761819E-4
1.143988331E1,-4.096205812E-4
1.146072098E1,-4.219054827E-4
1.148155866E1,-4.732598318E-4
1.150239633E1,-4.659923725E-4
1.152323401E1,-4.794129636E-4
1.154407168E1,-5.280805053E-4
1.156490936E1,-5.220926832E-4
1.158574703E1,-5.362282391E-4
1.160658471E1,-5.441086832E-4
1.162742238E1,-5.650755484E-4
1.164826005E1,-5.859303055E-4
1.166909773E1,-5.753041478E-4
1.168993540E1,-5.582433660E-4
1.171077308E1,-5.030517350E-4
1.173161075E1,-5.192938261E-4
1.175244843E1,-5.458023516E-4
1.177328610E1,-5.155862309E-4
1.179412378E1,-5.469510797E-4
1.181496145E1,-5.692606792E-4
1.183579912E1,-5.319195334E-4
1.185663680E1,-4.739048018E-4
1.187747447E1,-4.425071529E-4
1.189831215E1,-4.215263762E-4
1.191914982E1,-3.675574844E-4
1.193998750E1,-3.692150931E-4
1.196082517E1,-4.060177016E-4
1.198166285E1,-3.909515508E-4
1.200250052E1,-3.694756888E-4
1.202333820E1,-3.796116798E-4
1.204417587E1,-3.921226598E-4
1.206501354E1,-3.787557653E-4
1.208585122E1,-3.965138458E-4
1.210668889E1,-4.513197346E-4
1.212752657E1,-4.233478685E-4
1.214836424E1,-3.807331377E-4
1.216920192E1,-3.917014692E-4
1.219003959E1,-3.399333218E-4
1.221087727E1,-3.032835957E-4
1.223171494E1,-3.244726395E-4
1.225255262E1,-3.243949031E-4
1.227339029E1,-3.359265975E-4
1.229422796E1,-3.301546094E-4
1.231506564E1,-3.260041121E-4
1.233590331E1,-3.512715630E-4
1.235674099E1,-3.601618810E-4
1.237757866E1,-3.999914625E-4
1.239841634E1,-4.484000383E-4
1.241925401E1,-4.500178620E-4
1.244009169E1,-4.491224536E-4
1.246092936E1,-4.674730590E-4
1.248176703E1,-5.057294620E-4
1.250260471E1,-5.295027513E-4
1.252344238E1,-5.366997211E-4
1.254428006E1,-5.468337331E-4
1.256511773E1,-5.422139657E-4
1.258595541E1,-5.295700394E-4
1.260679308E1,-5.311785499E-4
1.262763076E1,-5.449703895E-4
1.264846843E1,-5.204756162E-4
1.266930611E1,-5.102546420E-4
1.269014378E1,-5.163652822E-4
1.271098145E1,-4.986791173E-4
1.273181913E1,-5.089224433E-4
1.275265680E1,-5.062677083E-4
1.277349448E1,-5.010115565E-4
1.279433215E1,-4.828008241E-4
1.281516983E1,-4.634257057E-4
1.283600750E1,-4.754403490E-4
1.285684518E1,-4.719863064E-4
1.287768285E1,-5.024275742E-4
1.289852053E1,-5.205778871E-4
1.291935820E1,-5.145365139E-4
1.294019587E1,-5.242532352E-4
1.296103355E1,-5.119263078E-4
1.298187122E1,-5.276178708E-4
1.300270890E1,-5.364920362E-4
1.302354657E1,-5.285817897E-4
1.304438425E1,-5.360089708E-4
1.306522192E1,-5.235869321E-4
1.308605960E1,-5.165308830E-4
1.310689727E1,-5.226681242E-4
1.312773494E1,-5.232574185E-4
1.314857262E1,-5.090788472E-4
1.316941029E1,-5.031932378E-4
1.319024797E1,-4.921288928E-4
1.321108564E1,-4.581753747E-4
1.323192332E1,-4.551881575E-4
1.325276099E1,-4.665047163E-4
1.327359867E1,-4.636602825E-4
1.329443634E1,-4.717488191E-4
1.331527402E1,-4.810843966E-4
1.333611169E1,-4.697475815E-4
1.335694936E1,-4.735557595E-4
1.337778704E1,-4.777611466E-4
1.339862471E1,-4.562241957E-4
1.341946239E1,-4.556417116E-4
1.344030006E1,-4.639533290E-4
1.346113774E1,-4.687514447E-4
1.348197541E1,-4.798051668E-4
1.350281309E1,-5.050797481E-4
1.352365076E1,-5.163577152E-4
1.354448844E1,-5.291694542E-4
1.356532611E1,-5.917941453E-4
1.358616378E1,-6.093076663E-4
1.360700146E1,-6.424876628E-4
1.362783913E1,-6.982218474E-4
1.364867681E1,-6.936711725E-4
1.366951448E1,-7.220023545E-4
1.369035216E1,-7.482521469E-4
1.371118983E1,-7.626211736E-4
1.373202751E1,-7.548272260E-4
1.375286518E1,-7.386447978E-4
1.377370285E1,-7.442822680E-4
1.379454053E1,-7.236149395E-4
1.381537820E1,-7.383840857E-4
1.383621588E1,-7.281844737E-4
1.385705355E1,-7.234188961E-4
1.387789123E1,-7.517285412E-4
1.389872890E1,-7.189443568E-4
1.391956658E1,-6.778412499E-4
1.394040425E1,-6.088935770E-4
1.396124193E1,-5.592219532E-4
1.398207960E1,-5.532655050E-4
1.400291727E1,-5.265166401E-4
1.402375495E1,-5.283011124E-4
1.404459262E1,-5.304280203E-4
1.406543030E1,-4.941198276E-4
1.408626797E1,-4.867977987E-4
1.410710565E1,-4.945600522E-4
1.412794332E1,-4.797508009E-4
1.414878100E1,-4.886591341E-4
1.416961867E1,-5.049375468E-4
1.419045635E1,-4.989127046E-4
1.421129402E1,-4.823956115E-4
1.423213169E1,-4.799779563E-4
1.425296937E1,-4.791461688E-4
1.427380704E1,-4.578902153E-4
1.429464472E1,-4.770318046E-4
1.431548239E1,-4.926529364E-4
1.433632007E1,-4.927383270E-4
1.435715774E1,-5.034130299E-4
1.437799542E1,-4.981342936E-4
1.439883309E1,-4.860659828E-4
1.441967076E1,-4.380270839E-4
1.444050844E1,-4.402225895E-4
1.446134611E1,-4.530828155E-4
1.448218379E1,-4.223494616E-4
1.450302146E1,-4.658048856E-4
1.452385914E1,-4.867024836E-4
1.454469681E1,-4.578805529E-4
1.456553449E1,-4.390944086E-4
1.458637216E1,-4.210675834E-4
1.460720984E1,-4.063487286E-4
1.462804751E1,-3.783424036E-4
1.464888518E1,-3.856680123E-4
1.466972286E1,-3.812413779E-4
1.469056053E1,-3.589029075E-4
1.471139821E1,-3.592870489E-4
1.473223588E1,-3.309676249E-4
1.475307356E1,-3.196987091E-4
1.477391123E1,-3.148122632E-4
1.479474891E1,-2.824112016E-4
1.481558658E1,-2.818947542E-4
1.483642426E1,-2.815968473E-4
1.485726193E1,-2.601000597E-4
1.487809960E1,-2.397721983E-4
1.489893728E1,-2.030991891E-4
1.491977495E1,-1.896191970E-4
1.494061263E1,-1.969067380E-4
1.496145030E1,-2.030817850E-4
1.498228798E1,-2.545957686E-4
1.500312565E1,-2.811562154E-4
1.502396333E1,-2.579751308E-4
1.504480100E1,-2.678729361E-4
1.506563867E1,-2.833674662E-4
1.508647635E1,-2.539761481E-4
1.510731402E1,-2.308681578E-4
1.512815170E1,-3.003795282E-4
1.514898937E1,-3.269616282E-4
1.516982705E1,-2.931074705E-4
1.519066472E1,-3.484223853E-4
1.521150240E1,-3.460009175E-4
1.523234007E1,-3.085526696E-4
1.525317775E1,-3.226480621E-4
1.527401542E1,-3.186698013E-4
1.529485309E1,-3.288931330E-4
1.531569077E1,-3.159079934E-4
1.533652844E1,-3.047102364E-4
1.535736612E1,-3.050484229E-4
1.537820379E1,-2.856779611E-4
1.539904147E1,-2.875684877E-4
1.541987914E1,-2.957228862E-4
1.544071682E1,-2.781354706E-4
1.546155449E1,-2.385064290E-4
1.548239217E1,-2.296193270E-4
1.550322984E1,-2.209174418E-4
1.552406751E1,-2.147907508E-4
1.554490519E1,-2.108820045E-4
1.556574286E1,-1.912762964E-4
1.558658054E1,-1.715196995E-4
1.560741821E1,-8.401389641E-5
1.562825589E1,-4.687592082E-5
1.564909356E1,-5.429632438E-5
1.566993124E1,-3.714397280E-6
1.569076891E1,1.481788786E-5
1.571160658E1,1.706281182E-5
1.573244426E1,3.029075742E-5
1.575328193E1,6.915992708E-5
1.577411961E1,9.996382869E-5
1.579495728E1,1.256771211E-4
1.581579496E1,1.628598839E-4
1.583663263E1,1.429545664E-4
1.585747031E1,1.305622136E-4
1.587830798E1,1.469281124E-4
1.589914566E1,1.667884790E-4
1.591998333E1,1.958121720E-4
1.594082100E1,1.930524013E-4
1.596165868E1,1.759073493E-4
1.598249635E1,1.768250513E-4
1.600333403E1,1.640187838E-4
1.602417170E1,1.604573335E-4
1.604500938E1,2.033268393E-4
1.606584705E1,1.987104188E-4
1.608668473E1,1.722588495E-4
1.610752240E1,2.038336534E-4
1.612836008E1,2.150084911E-4
1.614919775E1,1.967675344E-4
1.617003542E1,2.060653060E-4
1.619087310E1,2.456562652E-4
1.621171077E1,2.254718856E-4
1.623254845E1,1.937113266E-4
1.625338612E1,2.294497681E-4
1.627422380E1,2.204632037E-4
1.629506147E1,2.061040141E-4
1.631589915E1,2.271990961E-4
1.633673682E1,2.402756654E-4
1.635757449E1,2.384746622E-4
1.637841217E1,2.288805845E-4
1.639924984E1,2.510123013E-4
1.642008752E1,2.683076018E-4
1.644092519E1,2.967999899E-4
1.646176287E1,3.324285499E-4
1.648260054E1,3.399861162E-4
1.650343822E1,3.547872184E-4
1.652427589E1,3.592929570E-4
1.654511357E1,3.690970188E-4
1.656595124E1,3.886130871E-4
1.658678891E1,3.883255995E-4
1.660762659E1,3.768591559E-4
1.662846426E1,3.994905564E-4
1.664930194E1,4.096223274E-4
1.667013961E1,3.743882990E-4
1.669097729E1,3.880912263E-4
1.671181496E1,3.927162616E-4
