relative_time,DecibelSource,PitchSensor
0,46.74640723976913,0.0
67,33.8147609027503,
134,25.211380837040362,0.0
200,23.117538610557542,0.0
267,24.24881636631067,0.0
334,23.979400086720375,0.0
400,22.30448921378274,0.0
467,24.62397997898956,0.0
534,25.263392773898442,0.0
600,23.783979009481374,0.0
667,21.55336037465062,0.0
734,39.92597696102038,
800,26.972293427597176,
867,25.50228353055094,0.0
934,27.737864449811937,0.0
1000,24.377505628203878,0.0
1067,28.26722520168992,0.0
1134,29.206450014067876,0.0
1200,25.158738437116792,0.0
1267,27.151673578484576,0.0
1334,28.524799936368566,0.0
1400,39.85291718592888,0.0
1467,50.72003445562608,
1534,46.617842993493426,183.1640625
1600,42.193749246262556,181.875
1667,52.379280995804805,181.875
1734,47.935948383347466,195.82682291666669
1800,40.068937079479,
1867,46.600207222679224,328.59375
1934,51.494839207394456,
2000,48.57127364488181,
2067,47.11933704161797,157.421875
2134,44.34425179874951,
2200,44.91011315048101,92.45377604166666
2267,41.66282067316571,92.45377604166666
2334,42.40174695019277,106.38780381944443
2400,44.48134096264779,109.755859375
2467,46.63531319592994,115.9375
2534,41.87436109773708,107.0017361111111
2600,37.29245807225307,107.0017361111111
2667,33.01029995663981,101.0546875
2734,29.116901587538614,
2800,27.109631189952758,0.0
2867,48.324578162320435,
2934,45.42924967294684,
3000,43.07496037913212,160.546875
3067,43.77215156263061,143.4375
3134,48.61624008455594,125.89192708333333
3200,45.548887451017194,125.89192708333333
3268,41.246998089321174,116.00389001086543
3334,36.98013503939181,72.46651785714286
3400,33.48888723071438,
3467,46.11723308007342,251.31975446428572
3534,52.976576684918484,251.31975446428572
3600,46.339126227235916,
3667,38.03183888535342,127.76909722222223
3734,32.44771761495295,
3800,47.45387121320009,
3867,42.88763276172814,132.02473958333331
3934,38.88291845356515,
4000,44.62233234259016,126.15234375
4067,46.31149404322859,114.79654947916667
4134,36.47089428716555,114.79654947916667
4200,36.08739919068788,
4267,44.619335037651126,121.97265625
4334,44.98062314581983,107.61818910256412
4400,43.86730765209832,107.50723379629629
4467,46.52294700725204,107.50723379629629
4534,43.0713219065578,107.71770833333335
4600,36.2242127397567,102.47506009615384
4667,31.14944415712585,
4734,31.03119253545714,
4800,30.187004986662433,0.0
4867,24.969296480732147,0.0
4934,25.70542939881897,0.0
5000,30.692980121155294,0.0
5067,52.145842530437406,0.0
5134,39.04282657645628,
5200,39.52647169758943,179.21875
5267,49.526568561565945,
5334,49.566437803446355,
5400,43.20561680195237,179.51890235260768
5467,43.59759616415701,159.43359375
5534,50.32683215359877,166.20659722222223
5600,50.59570990537634,
5667,45.791545571624525,
5734,34.24718337331567,133.75426136363637
5800,48.690673609923174,
5867,48.53022522729151,139.57486979166669
5934,41.32419798097615,139.57486979166669
6000,44.94432898726399,128.927734375
6067,49.620282071538675,122.92100694444444
6134,43.850697763319346,125.61755952380952
6200,47.56346989433602,70.71428571428572
6267,34.33929765608464,70.71428571428572
6334,52.434919593411415,
6400,43.813858660133775,130.6796875
6467,34.75380593143361,117.25207270408161
6534,35.395778833453086,117.25207270408161
6600,41.37069130839408,113.4375
6667,37.5792718311333,107.01244212962963
6734,33.21805483857539,106.484375
6800,36.590600722409384,67.98549107142857
6867,45.335941365507644,67.98549107142857
6934,48.53119984217567,
7000,42.88025535388363,70.81274801587303
7067,30.72249897613515,105.62198660714284
7134,30.257153839013405,0.0
7200,27.958800173440753,0.0
7267,28.42609239610562,0.0
7334,25.352941200427708,0.0
7400,24.18301291319746,0.0
7467,22.600713879850748,0.0
7534,25.06505032404872,0.0
7600,27.259116322950483,0.0
7667,25.74031267727719,0.0
7734,22.671717284030137,0.0
7800,27.860412102425542,0.0
7867,26.794278966121187,0.0
7934,55.31636001045756,
8000,46.09839764305466,225.87348090277774
8067,44.190134804358074,225.87348090277774
8134,48.89195217257183,234.84375
8200,51.86905504788173,175.14322916666669
8267,45.69455844240683,107.90625
8334,42.330215069876935,
8400,37.39334960196079,
8467,31.942367487238293,132.00520833333331
8534,42.515165522916796,136.328125
8600,54.23989273903355,
8667,52.29420726493306,393.4375
8734,45.147601995188225,393.4375
8800,38.47510965203248,
8867,50.33805605862375,182.890625
8934,53.1488850803193,
9000,46.96784355456685,
9067,45.281322062638374,159.28385416666669
9134,48.019933463020415,140.546875
9200,42.037126406077064,
9267,44.0246773080283,179.453125
9334,36.0788374435699,179.453125
9400,50.22943609686901,170.78125
9467,43.956059293132306,159.43359375
9534,39.793662423961614,132.91015625
9601,47.02128838286881,132.91015625
9667,43.81836799998344,129.74609375
9734,45.53069479363698,
