relative_time,DecibelSource,PitchSensor
0,24.533183400470374,0.0
39,26.875289612146346,0.0
106,29.907826918031375,0.0
173,27.98650645445269,0.0
239,24.14973347970818,0.0
306,27.916906490201182,0.0
373,24.727564493172125,0.0
439,21.172712956557646,0.0
506,23.483048630481605,0.0
573,24.517864355242903,0.0
639,24.62397997898956,0.0
706,24.424797690644485,0.0
773,24.871383754771866,0.0
839,22.355284469075485,0.0
906,22.25309281725863,0.0
973,25.728716022004804,0.0
1039,23.909351071033793,0.0
1106,24.16640507338281,0.0
1173,27.134905430939426,0.0
1239,26.75778341674085,0.0
1306,43.69679599559816,
1373,44.38716348143792,190.97005208333331
1439,43.39491191842545,190.97005208333331
1506,42.48610744968303,179.90234375
1573,37.178368674869255,
1639,37.58987546867619,71.54296875
1706,39.12275210498812,38.682861328125
1773,29.057958803678687,38.682861328125
1839,47.005998893208236,
1906,45.88450991423812,161.13525390625
1973,49.88884332879004,158.21614583333331
2039,34.85295438726089,
2106,51.87774455163985,
2173,47.783683433558735,155.341796875
2239,36.90550461510359,
2306,39.5288926491093,221.875
2373,42.8927671903936,221.875
2439,43.43290402353433,218.9453125
2506,45.029730590656314,126.70193452380951
2573,45.76341350205793,125.48502604166667
2639,44.69925056681387,112.87899305555554
2706,42.8141974015399,112.87899305555554
2773,40.017337128090006,111.1029295682616
2839,32.387985627139166,114.64192708333334
2906,28.88179493918325,0.0
2973,31.622656142980215,0.0
3039,30.00434077479319,0.0
3106,25.490032620257878,0.0
3173,26.042260530844704,0.0
3239,27.16003343634799,0.0
3306,28.014037100173553,0.0
3373,25.774917998372256,0.0
3439,31.319392952104245,0.0
3506,45.01059262217751,
3573,44.828164358381734,
3639,49.04250173672247,146.0986328125
3706,49.87165554770618,
3773,47.44379050977511,398.92578125
3839,42.20265033587232,
3906,35.23095838252568,
3973,48.82143010912746,224.84375
4039,50.810266902408955,136.31510416666666
4106,38.26074802700826,149.51171875
4173,46.15950051656401,128.037109375
4239,49.19914480659432,128.037109375
4306,45.6451219971685,147.08901703042326
4373,38.857568810692676,146.58984375
4439,46.438768933849,139.96744791666669
4506,43.414345245781405,139.96744791666669
4573,45.44427739353636,139.33506944444446
4639,50.45561579568086,149.453125
4706,51.42670977910689,133.37723214285717
4773,47.28881109248463,131.5590277777778
4839,50.1679106904454,131.5590277777778
4906,47.27817686121977,134.494140625
4973,45.36760393043387,118.93717447916667
5039,40.882069881345345,107.76822916666667
5106,39.32778070060551,107.76822916666667
5173,41.6577833129364,
5239,39.37868796563859,58.51041666666667
5306,39.97342690601622,
5373,38.56245400790054,107.705078125
5439,35.6643749219507,107.705078125
5506,30.685568950723628,
5573,32.63636068588108,0.0
5639,27.737864449811937,0.0
5706,31.10252917353403,0.0
5773,32.474822606770545,0.0
5839,44.94571984230198,
5907,49.942775495434574,219.06994047619048
5973,44.04594275714938,217.34375
6039,50.85408324944689,217.34375
6106,44.730926414846415,187.64973958333334
6173,36.91258358133111,181.43391927083334
6239,33.400473176613936,177.421875
6306,32.25050696138049,
6373,31.869563354654122,
6439,33.10268366632448,479.453125
6506,44.76077695190149,451.015625
6573,52.539168402912956,
6639,50.00264838866316,
6706,50.38349885507603,178.671875
6773,41.12739022360173,148.0859375
6839,51.110002443160134,163.28125
6906,48.82137313939908,152.5390625
6973,44.34983840181938,152.5390625
7040,31.202447955463654,124.14713541666666
7106,30.0987563371216,
7173,27.3559889969818,0.0
7240,26.839471307515122,0.0
7306,28.048206787211623,0.0
7373,23.76576957056512,0.0
7439,26.58964842664435,0.0
7506,27.810369386211317,0.0
7573,27.839035792727348,0.0
7640,23.76576957056512,0.0
7706,27.450747915820575,0.0
7774,25.563025007672874,0.0
7839,46.77232714343464,0.0
7906,42.46744709723841,
7973,43.65169635214382,129.0625
8039,49.90973402352118,
8106,52.12871811669609,307.1875
8173,49.60047217179546,307.1875
8239,45.232520780246944,182.57161458333331
8306,49.47433721887051,
8373,47.675565683851595,163.75
8439,31.792644643390254,105.57421875
8506,51.658494823980625,105.57421875
8573,46.78764136557888,142.96595982142858
8639,48.066547239918606,140.1909722222222
8706,35.96157080916172,144.21875
8773,51.774066250194515,144.21875
8839,51.17204986092783,
8906,52.55359355314955,173.59542410714286
8973,51.62621153813725,167.25260416666666
9039,40.7459704459004,159.01529947916669
9106,47.227819522399216,159.01529947916669
9173,51.634863776424815,159.21875
9239,53.6523706991893,110.21651785714286
9306,41.76612099991867,145.732421875
9373,48.19813640774793,145.732421875
9439,43.299670727346594,131.875
9506,36.188844849954506,110.4287109375
9573,33.16180098893453,102.34375
9639,42.065020575886855,127.66927083333333
9706,40.84576277934331,127.66927083333333
9773,30.788191830988488,116.41927083333334
9839,27.92391689498254,109.453125
9906,25.76341350205793,0.0
9973,23.74748346010104,0.0
10039,26.22214022966295,0.0
10106,27.291647896927703,0.0
10173,24.377505628203878,0.0
10239,22.25309281725863,0.0
10306,23.22219294733919,0.0
10373,23.783979009481374,0.0
10439,21.73186268412274,0.0
10506,49.45306063593549,
10573,51.42345658990582,220.078125
10639,41.80326625415149,220.078125
10706,52.739175347763194,249.1015625
10773,48.98220404865221,249.609375
10840,47.28775695013702,151.240234375
10906,48.08217727062711,151.240234375
10973,51.5459132836714,179.921875
11039,48.35316346446344,
11106,41.46407135287053,219.31640625
11173,46.99343337080375,187.5
11239,51.27561539613572,187.5
11306,40.22799404511688,
11373,49.33876864522912,166.015625
11439,46.5856465026156,158.828125
11506,32.55272505103306,158.828125
11573,57.141536587161646,
11639,50.224159979470656,195.994140625
11706,49.071909326444256,175.94866071428572
11773,40.314084642516235,
11839,33.63611979892144,
11906,29.132839017604187,107.607421875
11973,28.976270912904415,0.0
12039,30.228406108765277,0.0
12106,31.2057393120585,0.0
12173,30.043213737826427,0.0
12239,27.101173651118163,0.0
