relative_time,DecibelSource,PitchSensor
0,24.082399653118497,0.0
54,21.303337684950062,0.0
121,23.384564936046047,0.0
187,22.25309281725863,0.0
254,23.05351369446624,0.0
321,24.69822015978163,0.0
387,23.242824552976927,0.0
454,20.3342375548695,0.0
521,21.00370545117563,0.0
588,30.417873189717515,0.0
654,20.5307844348342,0.0
721,22.988530764097067,0.0
788,22.50420002308894,0.0
854,20.827853703164504,0.0
921,25.490032620257878,0.0
988,25.327543789924974,0.0
1054,26.720978579357176,0.0
1121,22.92256071356476,0.0
1188,21.398790864012366,0.0
1254,22.78753600952829,0.0
1321,21.398790864012366,0.0
1388,23.521825181113627,0.0
1454,21.271047983648078,0.0
1521,22.04119982655925,0.0
1588,41.10791660771106,0.0
1654,34.22917980767662,
1721,25.622928644564745,163.671875
1788,41.95512210674072,191.44345238095238
1854,52.60092863554843,191.44345238095238
1921,55.204887730649155,261.85546875
1988,49.576647422867666,244.7109375
2054,46.481550146494534,232.431640625
2121,44.027942486409025,177.890625
2188,35.10813010512496,177.890625
2254,32.38046103128796,138.515625
2321,31.370374547895125,
2388,23.201462861110542,0.0
2454,24.857214264815802,0.0
2521,43.67598163679833,0.0
2588,44.444819946856114,
2654,46.13154437759265,161.45052083333331
2721,48.46225740291292,185.5815972222222
2788,47.897639796030674,185.5815972222222
2854,36.80154141734373,161.171875
2921,35.549734583332395,187.5
2988,27.831886910752573,185.546875
3054,23.324384599156055,0.0
3121,26.19093330626743,0.0
3188,26.830470382388498,0.0
3254,28.020892578817328,0.0
3321,26.580113966571126,0.0
3388,27.275412570285567,0.0
3454,27.723217067229196,0.0
3521,29.62842681201242,0.0
3588,49.39064752834707,
3654,45.815286925457094,141.62679036458334
3721,44.90070903572991,141.62679036458334
3788,49.11897676382816,136.81640625
3854,53.51653321655008,
3921,40.594119374386565,148.13151041666669
3988,43.28216457500717,148.13151041666669
4054,48.82467614895371,137.099609375
4121,44.71995401974822,
4188,30.44147620878723,479.6875
4254,35.499836111596885,
4321,48.557795331457,
4388,39.89894563718773,166.82291666666669
4454,35.98899887063883,148.59375
4521,29.380190974762105,129.6875
4588,39.280884596649706,129.6875
4654,50.07034745260037,140.9765625
4721,51.56500691782311,
4788,52.372319797685236,190.84895833333331
4854,48.93001219831011,
4921,42.38748439281245,
4988,31.981069988734014,246.73697916666669
5054,28.356905714924252,0.0
5121,26.646419755561258,0.0
5188,26.702458530741243,0.0
5254,24.199557484897582,0.0
5321,22.380461031287954,0.0
5388,18.808135922807914,0.0
5454,24.50249108319361,0.0
