relative_time,DecibelSource,PitchSensor
0,28.85926339801431,241.171875
38,31.112625136590655,0.0
105,31.906117978136052,0.0
171,27.9309160017658,0.0
238,24.471580313422194,0.0
305,23.443922736851107,0.0
371,30.102999566398122,0.0
438,25.34026106056135,0.0
505,20.791812460476248,0.0
571,22.833012287035498,0.0
638,25.2244423350632,0.0
705,24.014005407815443,0.0
771,25.276299008713387,0.0
838,28.506462351830667,0.0
905,26.294095991027188,0.0
971,28.64511081058392,0.0
1038,28.388490907372553,0.0
1105,23.283796034387375,0.0
1171,21.818435879447726,0.0
1238,24.16640507338281,0.0
1305,31.261314072619847,0.0
1371,28.90979596989689,0.0
1438,22.944662261615928,0.0
1505,23.05351369446624,0.0
1571,24.578818967339924,0.0
1638,24.814426285023053,0.0
1705,21.67317334748176,0.0
1771,22.944662261615928,0.0
1838,50.343717339773434,
1905,44.47111497297647,
1971,48.624057094948725,190.24305555555554
2038,49.27046831775903,216.48697916666666
2105,52.908956647252204,247.08333333333331
2171,46.81819910988055,146.36495535714286
2238,39.84572315621632,146.36495535714286
2305,38.49603658082447,88.93880208333334
2371,50.523899448181744,93.89880952380952
2438,47.30443102956465,
2505,50.28290578501958,157.34375
2571,45.93252828925981,157.34375
2638,47.54447722722881,136.53645833333331
2705,41.15677065115837,124.86328125
2771,41.45258576965609,111.7265625
2838,29.523080096621253,111.7265625
2905,21.818435879447726,
2971,30.986437258170568,0.0
3038,31.332194567324944,0.0
3105,29.111576087399765,0.0
3171,46.214151819181936,0.0
3238,42.05068964264459,
3305,40.89233731365398,120.29296875
3371,49.38999785448552,136.95963541666669
3438,54.83474608248148,136.95963541666669
3505,44.1237653650371,
3571,56.916436765515066,341.171875
3638,52.23428442253277,
3705,45.86519792510274,301.171875
3771,55.494299858729974,301.171875
3838,53.41448374295222,161.79036458333331
3905,38.889653443003375,136.51041666666669
3972,56.01222080918265,
4038,47.890939732865135,
4105,45.33759352099315,128.5546875
4172,39.15821787620399,
4238,32.80350693046006,108.984375
4305,26.19093330626743,0.0
4372,28.337843746564786,0.0
4438,31.14944415712585,0.0
4505,28.870543780509568,0.0
4572,27.193312869837264,0.0
4638,34.312028845565166,0.0
4705,51.39287035473484,0.0
4772,48.960464650403246,
4838,51.251460627282356,155.15904017857144
4905,48.02958346690387,136.5625
4971,39.39668983522326,136.5625
5038,33.0941722577814,116.69140625
5105,28.680563618230416,
5171,33.27358934386331,0.0
5238,25.899496013257078,0.0
5305,25.68201724066995,0.0
5372,24.756711883244297,0.0
5438,25.575072019056577,0.0
5505,42.18535505216528,0.0
5572,51.13080588385861,0.0
5638,38.10232517995084,
5705,48.043984318614164,445.234375
5771,53.9294655688829,
