relative_time,DecibelSource,PitchSensor
35792,30.580462303952814,0.0
35859,26.25312450961674,0.0
35925,24.24881636631067,0.0
35992,40.91455913055092,0.0
36059,49.166276316083895,
36125,49.48295573027,182.5390625
36192,44.40861873577546,182.5390625
36259,52.09855346585468,161.875
36325,45.598946608360016,187.1484375
36392,43.67505009418112,187.19618055555554
36459,39.99391561719091,161.953125
36525,51.289095233749215,161.953125
36592,47.59108566613264,
36659,39.92553517832136,480.625
36725,32.67406418752904,
36792,28.639173769578605,
36859,28.808135922807914,0.0
36925,28.488047010518038,0.0
36992,28.041394323353504,0.0
37059,26.570558528571038,0.0
37125,35.483894181329184,0.0
37192,34.14806279501013,
37259,49.9290240374182,160.6640625
37325,38.71397781487484,172.92643229166669
37392,51.37816015753495,172.92643229166669
37459,45.38623996463229,168.37239583333331
37525,47.62671062894408,161.171875
37592,45.25161467496205,142.421875
37659,37.26808682524964,116.533203125
37725,46.90904554054967,116.533203125
37792,46.66012257296242,146.16861979166666
37859,46.975954608488806,138.08035714285714
37925,41.98767021009409,126.11653645833334
37992,30.35829825252828,126.11653645833334
38059,43.7845241147875,103.14583333333334
38125,49.228810912082935,
38192,48.28260213301511,169.10807291666669
38259,36.73941998634088,135.625
38325,39.91004440330755,135.625
38393,41.56003669390398,127.05859375
38459,45.16416372803973,119.6533203125
38525,38.88067113407437,
38592,32.31979026831504,246.796875
38659,49.78230747884165,246.796875
38726,38.56003453997221,136.5029296875
38792,33.965480379871316,
38859,52.00207331882452,110.64634486607143
38925,45.76145470330555,110.64634486607143
38993,42.263420871636306,134.41145833333334
39059,36.59631011607,
39125,34.089180208467795,219.6875
39192,53.329613184003755,139.11783854166669
39259,44.81929682430212,139.11783854166669
39325,39.224659452984135,
39392,47.30305743422815,134.013671875
39459,43.2368514710199,123.0390625
39526,40.68593980976651,123.0390625
39593,43.215155814605325,127.87127976190476
39659,42.67922291531118,72.98921130952381
39726,42.95171106790104,100.38736979166666
39792,46.22296935238771,113.29557291666667
39859,43.60952968049115,113.29557291666667
39926,40.27064062151045,107.63020833333333
39992,33.63235804483694,101.162109375
40059,36.55042341331202,101.6640625
40126,32.63872676865223,
40192,25.19827993775719,
40259,29.12753303671323,0.0
40326,28.976270912904415,0.0
40393,26.522463410033232,0.0
40459,23.404441148401183,0.0
40526,26.646419755561258,0.0
40594,24.74216264076255,0.0
40659,34.02605241919915,0.0
40726,47.79495480795245,
40793,33.57934847000454,
40859,32.027606873932,131.09375
40926,47.777384745262445,155.08463541666666
40992,47.05761110917477,153.11197916666666
41061,38.96526217489556,153.11197916666666
41126,33.21598430465344,129.92252604166666
41193,46.07433576044023,100.94270833333334
41259,46.75521720607797,144.38802083333331
41326,39.33841462898721,
41392,43.142465352884216,
41459,31.925674533365456,115.86653645833333
41526,48.682799247360684,125.81705729166666
41593,41.591459278540476,114.70448063221501
41659,32.05745540942662,114.70448063221501
41726,48.80842163346352,93.740234375
41792,43.2508443875409,
41859,35.62649672211917,105.42122395833333
41926,35.31095546870028,103.90494791666666
41993,46.63286216447077,103.90494791666666
42059,38.40231594958109,
42126,40.27960859785448,195.703125
42195,43.503837141583894,
42259,39.93171605030765,391.71875
42326,34.96652939250918,391.71875
42394,29.618954736678504,
42460,26.263403673750425,0.0
42526,27.05007959333336,0.0
42593,27.31588765186739,0.0
42661,22.405492482826,0.0
42726,25.82063362911709,0.0
42794,25.05149978319906,0.0
42859,23.443922736851107,0.0
42926,23.838153659804313,0.0
42992,25.774917998372256,0.0
43059,25.403294747908735,0.0
43125,25.13217600067939,0.0
43192,35.37189226243645,0.0
43259,44.330173650934356,
43325,51.1264521212503,219.53125
43392,50.22947729131266,
43459,45.40216818960606,153.0625
43526,50.83799930927587,153.0625
43592,49.73525005201057,161.81966145833334
43659,46.95954239899968,167.421875
43726,55.27049594892765,164.73958333333334
43792,42.96621319916334,164.73958333333334
43859,39.00530982452756,155.375
43925,51.11994684037608,
43992,44.539448623406685,464.765625
44059,50.17734325894223,
44126,42.98263432540114,
44192,44.520319036568125,117.044921875
44259,51.2672867912626,
44326,46.82226329694177,132.59928385416666
44392,35.178554189300286,132.59928385416666
44459,45.93064431658718,126.38020833333334
44526,39.39619078956698,120.7125
44592,36.23042434246382,
44659,44.1161970596323,133.7109375
44726,37.8632543439007,133.7109375
44792,47.4245803268758,131.11979166666669
44859,42.049606141156026,
44926,30.625819842281633,678.671875
44992,43.08350948586725,
45059,41.54454406139564,
45126,40.35189508908448,103.34781746031746
45192,35.092025223311026,103.828125
45259,31.319392952104245,
45326,44.382891343007486,
45392,33.93224116361297,106.57769097222223
45459,39.12965620704104,106.484375
45526,41.54819436194173,110.73381696428572
45592,42.69326110710237,106.826171875
45659,44.37258929583457,106.826171875
45726,41.4569352390422,102.42578125
45792,36.32558514532672,
45859,35.30583859645118,109.53776041666666
45926,28.325089127062363,0.0
45992,43.60669133987706,0.0
46059,44.317496322269335,
46126,32.67406418752904,399.140625
46192,30.453229787866576,0.0
46259,27.024305364455255,0.0
46326,46.3466868029747,
46392,33.41236623238692,129.63216145833331
46459,42.830749747354716,141.77083333333331
46526,50.29688083068607,141.77083333333331
46592,42.828938866553315,146.46484375
46659,42.46818521210052,131.875
46726,39.45665499432134,120.84635416666666
46792,36.10766594773271,120.45572916666666
46859,36.08953699275863,120.45572916666666
46926,41.11732856611098,
46992,28.273692730538254,124.51171875
47059,52.303671641336976,144.4140625
47126,35.5339751012388,
47192,33.05566313515304,
47259,42.281179241368456,64.51450892857143
47326,42.782046716841684,
47392,43.959201926706314,118.2595486111111
47459,36.57438322702963,118.2595486111111
47526,24.36162647040756,103.48177083333334
47592,27.686381012476144,
47659,27.573960287930245,0.0
47726,28.344207036815323,0.0
47792,22.988530764097067,0.0
47859,23.404441148401183,0.0
47926,22.810333672477277,0.0
47992,34.72902651803664,0.0
48059,40.120353591495295,0.0
48126,27.226339225338123,
48192,41.04964845527823,164.0625
48259,41.92539577314719,
48326,29.890046156985367,85.89192708333334
48392,24.03120521175818,85.89192708333334
48459,36.19823500457278,0.0
48526,48.25198848942443,
48592,42.177996799471174,180.8984375
48659,35.14946005308004,178.359375
48726,39.443345919707824,178.359375
48792,45.707530315486096,129.51822916666669
48859,44.96112849425273,
48926,48.375000553656314,446.71875
48992,44.49432113117168,446.71875
49059,36.54946226584344,
49126,27.774268223893117,103.21614583333334
