relative_time,PitchSensor,DecibelSource
0,0.0,25.877109650189112
44,0.0,23.54108439147401
111,0.0,23.979400086720375
178,0.0,24.216039268698314
244,0.0,20.89905111439398
311,0.0,23.483048630481605
378,0.0,22.988530764097067
444,0.0,22.69512944217916
511,0.0,18.808135922807914
578,0.0,20.374264979406238
644,0.0,23.891660843645326
711,0.0,20.492180226701816
778,0.0,23.46352974450639
844,0.0,18.06179973983887
911,0.0,17.708520116421443
978,0.0,22.380461031287954
1045,0.0,23.424226808222063
1111,0.0,28.413594704548547
1178,0.0,24.313637641589875
1244,0.0,20.569048513364727
1311,0.0,22.944662261615928
1378,0.0,20.644579892269185
1444,0.0,43.304746514861364
1511,,44.02742709510491
1578,159.95876736111111,32.730012720637376
1644,,41.26521025543412
1711,139.91473454301075,39.25105726809664
1778,139.91473454301075,34.33769833924866
1844,143.05338541666669,27.745169657285498
1911,0.0,24.857214264815802
1978,0.0,21.335389083702175
2044,0.0,27.134905430939426
2111,0.0,22.624510897304294
2178,0.0,21.2057393120585
2244,0.0,19.19078092376074
2311,0.0,23.838153659804313
2378,0.0,19.49390006644913
2444,0.0,22.09515014542631
2511,0.0,29.995654882259824
2578,,41.432022250495976
2644,,30.788191830988488
2711,683.203125,43.91799304818467
2778,,41.180993120779945
2844,115.2734375,36.96006715218545
2911,114.27083333333334,28.943160626844385
2978,114.27083333333334,23.99673721481038
3045,0.0,23.76576957056512
3111,0.0,22.92256071356476
3178,0.0,18.512583487190753
3245,0.0,22.90034611362518
3311,0.0,20.827853703164504
3378,0.0,18.920946026904804
3444,0.0,29.532763366673045
3511,0.0,22.4551266781415
3579,0.0,22.4551266781415
3644,0.0,18.633228601204557
3711,0.0,19.395192526186186
3778,0.0,24.913616938342727
3844,0.0,21.398790864012366
3911,0.0,41.70437745046183
3978,,48.89043851185861
4044,376.5625,47.90137323895
4111,336.71875,44.47452631226993
4178,336.71875,43.53396843397541
4244,,40.04536317851323
4311,160.47526041666669,37.67007363949804
4378,,48.35772984523039
4444,302.34375,41.47026715222231
4511,302.34375,37.6737852411418
4578,,39.148718175400504
4644,146.70200892857144,45.17354274350649
4711,148.466796875,36.94341910364181
4778,148.466796875,45.07586039763011
4844,151.15234375,43.379382185842
4911,143.525390625,42.81328859801704
4978,96.7734375,40.627323632053944
5044,117.8515625,38.96195410454211
5111,117.8515625,32.33250009541101
5178,,44.520165659625484
5244,125.32552083333333,35.48880562637515
5311,124.21875,41.06462883796121
5378,124.21875,41.29818743848935
5444,126.61458333333333,38.1544491624435
5511,120.20833333333334,29.116901587538614
5578,0.0,34.260230156898764
5644,,46.155397493089474
5711,,44.04833716619939
5778,53.71651785714286,37.985815947285474
5844,,34.65382851448418
5911,71.05245535714286,30.064660422492317
5978,0.0,30.182843084265308
6044,0.0,29.670797341444974
6111,0.0,30.81707270097349
6178,,37.234556720351854
6244,111.56145833333332,35.83878598498626
6311,111.56145833333332,37.20076572768141
6378,116.72395833333333,39.32828766900847
6444,137.19401041666669,45.550823510705
6511,133.828125,45.51657336286272
6578,,40.63633545230785
6644,,36.49821463224565
6711,361.953125,31.69674434058807
6778,0.0,29.934362304976116
6844,,40.92580300691311
6911,,40.490240979150485
6978,159.90234375,33.48888723071438
7044,163.125,44.14388326931075
7111,,33.60025089189398
7178,3576.09375,31.5259407792747
7244,3576.09375,41.91590726379211
7311,,36.640775901850745
7378,250.44921875,34.03463701345317
7444,,42.233920924487705
7511,127.6953125,42.445245115700835
7578,127.6953125,33.97070549959408
7644,,36.75686708699401
7711,110.8203125,33.188977146274866
7778,,43.26602091963649
7844,,44.433725254048795
7911,395.46875,41.5478902873875
7978,339.84375,33.13445370426414
8044,,29.694159123539812
8111,0.0,31.13943352306837
8178,0.0,28.162412999917834
8244,0.0,25.45307116465824
8311,0.0,23.384564936046047
8378,0.0,21.367205671564065
8444,0.0,19.912260756924947
8511,0.0,20.492180226701816
8578,0.0,22.576785748691847
8644,0.0,41.74786417367337
8711,,34.596939764779705
8778,,35.84783378996508
8844,609.1484375,37.27378569451489
8911,,35.4257647626053
8978,0.0,27.839035792727348
9044,0.0,43.33386811659531
9111,,45.30532657749055
9178,133.046875,32.0112389720738
9244,,35.178554189300286
9311,0.0,25.390760987927766
9378,0.0,36.52149605401653
9444,,35.203525040833185
9511,345.46875,27.803173121401514
9578,,40.34949146676372
9644,375.0,33.33245698961963
9711,375.0,33.6285930295868
9778,245.1171875,44.09662661244457
9844,296.40625,39.05903766216617
9911,391.25,37.745899502647944
9978,391.25,39.28805370893284
10044,,37.623033632877686
10111,431.953125,35.60026248912892
10178,344.6875,32.397998184470985
10244,,34.84442207642407
10311,,37.21645766289746
10378,106.875,34.451369687133045
10444,,35.384480517102176
10511,0.0,31.051694279993317
10578,0.0,23.61727836017593
10644,0.0,24.24881636631067
10711,0.0,19.294189257142925
10778,0.0,20.293837776852097
10844,0.0,25.809249756756195
10911,0.0,19.822712330395685
10978,0.0,23.944516808262165
11044,0.0,21.73186268412274
11111,0.0,28.162412999917834
11178,0.0,24.727564493172125
11244,0.0,24.533183400470374
11311,0.0,22.013971243204512
11378,0.0,43.62633245272357
11444,,44.61888526343973
11511,,46.23642045852269
11578,206.64713541666669,44.16124372065471
11644,,45.366846726209296
11711,125.78776041666667,40.33544376090948
11778,,36.020599913279625
11844,,47.8265175161032
11911,142.4484375,42.16640858325449
11978,,30.884904701823963
12044,549.296875,43.92098727163994
12111,549.296875,42.29502662085074
12178,,31.4674801363064
12244,360.9375,33.50441856535061
12311,0.0,30.89198366805149
12378,,42.37065952555404
12444,,32.750808984568586
12511,141.40625,29.670797341444974
12578,0.0,37.39888655084543
12644,,39.28242183157309
12711,,34.76976465759527
12778,255.625,26.803355134145633
12844,0.0,36.015167836500105
12911,,44.58909670053135
12978,142.95572916666669,34.459154139511234
13044,142.95572916666669,39.14396052129786
13111,,40.26819159241227
13178,386.71875,30.930713063760635
13244,,33.63611979892144
13311,,40.98332167847684
13378,509.5625,29.552065375419417
13444,,26.493348587121417
13511,168.26171875,44.26494995349033
13578,,42.431124927881655
13644,,39.188163903603794
13711,124.54427083333334,38.567288903828825
13778,111.56119791666666,36.614340503939204
13844,111.328125,34.01745082237063
13911,110.234375,35.83765368285
13978,110.234375,35.74956775764507
14044,109.4921875,35.958267770732235
14111,,33.312247810207325
14178,0.0,32.412973871099936
14244,0.0,31.72310968521954
14311,,37.00790221374347
14378,342.03125,29.703468762300936
14444,,41.22838194089266
14511,601.328125,41.044871113123946
14578,601.328125,33.471347829100196
14644,,25.76341350205793
14711,0.0,24.578818967339924
14778,0.0,20.681858617461618
14844,0.0,22.648178230095365
14911,0.0,25.276299008713387
14978,0.0,23.54108439147401
15044,0.0,23.010299956639813
15111,,42.71307118784964
15178,,43.80012144444124
15244,328.80208333333337,32.13517756996305
15311,178.75,42.33630580164463
15378,114.921875,38.62727528317975
15444,114.921875,40.44814047528639
15511,162.35026041666669,38.922059459757726
15578,123.88020833333334,36.77515704798758
15644,,32.29425847920695
15711,128.80859375,44.490616468581415
15778,128.80859375,41.26488570700375
15844,,38.392265740134356
