"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,2.537497009E-6
2.083767452E-2,2.528488004E-6
4.167534903E-2,2.518641945E-6
6.251302355E-2,2.502593642E-6
8.335069806E-2,2.479325169E-6
1.041883726E-1,2.448554651E-6
1.250260471E-1,2.411269522E-6
1.458637216E-1,2.369925655E-6
1.667013961E-1,2.322135841E-6
1.875390706E-1,2.267124317E-6
2.083767452E-1,2.206935856E-6
2.292144197E-1,2.141871759E-6
2.500520942E-1,2.071161038E-6
2.708897687E-1,1.995410075E-6
2.917274432E-1,1.914149467E-6
3.125651177E-1,1.828976816E-6
3.334027922E-1,1.739504993E-6
3.542404668E-1,1.645801788E-6
3.750781413E-1,1.548280544E-6
3.959158158E-1,1.447351836E-6
4.167534903E-1,1.343579721E-6
4.375911648E-1,1.236515365E-6
4.584288393E-1,1.126912010E-6
4.792665139E-1,1.015105734E-6
5.001041884E-1,9.012495915E-7
5.209418629E-1,7.859845670E-7
5.417795374E-1,6.691860929E-7
5.626172119E-1,5.518104791E-7
5.834548864E-1,4.335013839E-7
6.042925610E-1,3.149320675E-7
6.251302355E-1,1.963807867E-7
6.459679100E-1,7.815552029E-8
6.668055845E-1,-3.934017501E-8
6.876432590E-1,-1.559960428E-7
7.084809335E-1,-2.713959181E-7
7.293186080E-1,-3.852970421E-7
7.501562826E-1,-4.976460793E-7
7.709939571E-1,-6.077199495E-7
7.918316316E-1,-7.155311053E-7
8.126693061E-1,-8.205329419E-7
8.335069806E-1,-9.231376970E-7
8.543446551E-1,-1.022309405E-6
8.751823297E-1,-1.117971911E-6
8.960200042E-1,-1.210114584E-6
9.168576787E-1,-1.298824107E-6
9.376953532E-1,-1.383122139E-6
9.585330277E-1,-1.462899716E-6
9.793707022E-1,-1.538513346E-6
1.000208377E0,-1.609638594E-6
1.021046051E0,-1.675675526E-6
1.041883726E0,-1.736475449E-6
1.062721400E0,-1.792550427E-6
1.083559075E0,-1.843150143E-6
1.104396749E0,-1.888463797E-6
1.125234424E0,-1.927974504E-6
1.146072098E0,-1.962281355E-6
1.166909773E0,-1.990543184E-6
1.187747447E0,-2.013293595E-6
1.208585122E0,-2.029933819E-6
1.229422796E0,-2.040862495E-6
1.250260471E0,-2.045723912E-6
1.271098145E0,-2.044628410E-6
1.291935820E0,-2.037590694E-6
1.312773494E0,-2.024681908E-6
1.333611169E0,-2.005689886E-6
1.354448844E0,-1.981088532E-6
1.375286518E0,-1.950440696E-6
1.396124193E0,-1.914418656E-6
1.416961867E0,-1.872779679E-6
1.437799542E0,-1.825487918E-6
1.458637216E0,-1.773100157E-6
1.479474891E0,-1.715402637E-6
1.500312565E0,-1.653031385E-6
1.521150240E0,-1.585400250E-6
1.541987914E0,-1.513284296E-6
1.562825589E0,-1.437000378E-6
1.583663263E0,-1.356401737E-6
1.604500938E0,-1.271899530E-6
1.625338612E0,-1.183683577E-6
1.646176287E0,-1.092354186E-6
1.667013961E0,-9.979403546E-7
1.687851636E0,-9.004653848E-7
1.708689310E0,-8.006448707E-7
1.729526985E0,-6.989114901E-7
1.750364659E0,-5.951115705E-7
1.771202334E0,-4.900218415E-7
1.792040008E0,-3.834846155E-7
1.812877683E0,-2.765858104E-7
1.833715357E0,-1.691154905E-7
1.854553032E0,-6.117628869E-8
1.875390706E0,4.631243725E-8
1.896228381E0,1.532699059E-7
1.917066055E0,2.592896604E-7
1.937903730E0,3.642642592E-7
1.958741404E0,4.678566042E-7
1.979579079E0,5.692291082E-7
2.000416753E0,6.688788825E-7
2.021254428E0,7.658196420E-7
2.042092103E0,8.604557007E-7
2.062929777E0,9.517453039E-7
2.083767452E0,1.040082821E-6
2.104605126E0,1.124654954E-6
2.125442801E0,1.205819694E-6
2.146280475E0,1.282908644E-6
2.167118150E0,1.355726827E-6
2.187955824E0,1.424089217E-6
2.208793499E0,1.488150699E-6
2.229631173E0,1.547468563E-6
2.250468848E0,1.601828778E-6
2.271306522E0,1.651079473E-6
2.292144197E0,1.695469967E-6
2.312981871E0,1.734594353E-6
2.333819546E0,1.768453830E-6
2.354657220E0,1.796566352E-6
2.375494895E0,1.819435041E-6
2.396332569E0,1.836679439E-6
2.417170244E0,1.848802562E-6
2.438007918E0,1.854738553E-6
2.458845593E0,1.855301585E-6
2.479683267E0,1.850478467E-6
2.500520942E0,1.839966649E-6
2.521358616E0,1.823929877E-6
2.542196291E0,1.802399051E-6
2.563033965E0,1.775688056E-6
2.583871640E0,1.743744375E-6
2.604709314E0,1.706363842E-6
2.625546989E0,1.664159068E-6
2.646384663E0,1.616998008E-6
2.667222338E0,1.565007451E-6
2.688060013E0,1.508309110E-6
2.708897687E0,1.447148645E-6
2.729735362E0,1.381634892E-6
2.750573036E0,1.311822712E-6
2.771410711E0,1.238391820E-6
2.792248385E0,1.160885805E-6
2.813086060E0,1.080088828E-6
2.833923734E0,9.961661086E-7
2.854761409E0,9.090405372E-7
2.875599083E0,8.194124408E-7
2.896436758E0,7.268112505E-7
2.917274432E0,6.322171379E-7
2.938112107E0,5.355524589E-7
2.958949781E0,4.369224481E-7
2.979787456E0,3.368861930E-7
3.000625130E0,2.357836323E-7
3.021462805E0,1.337093118E-7
3.042300479E0,3.114687683E-8
3.063138154E0,-7.183093064E-8
3.083975828E0,-1.748107688E-7
3.104813503E0,-2.771536686E-7
3.125651177E0,-3.792565837E-7
3.146488852E0,-4.806297585E-7
3.167326526E0,-5.803397967E-7
3.188164201E0,-6.787499767E-7
3.209001875E0,-7.753978069E-7
3.229839550E0,-8.701444057E-7
3.250677224E0,-9.621627080E-7
3.271514899E0,-1.051764668E-6
3.292352573E0,-1.138448153E-6
3.313190248E0,-1.222105523E-6
3.334027922E0,-1.302021475E-6
3.354865597E0,-1.378388930E-6
3.375703272E0,-1.451006997E-6
3.396540946E0,-1.519263282E-6
3.417378621E0,-1.583360272E-6
3.438216295E0,-1.642707546E-6
3.459053970E0,-1.697681674E-6
3.479891644E0,-1.747692444E-6
3.500729319E0,-1.792401873E-6
3.521566993E0,-1.832412460E-6
3.542404668E0,-1.867028601E-6
3.563242342E0,-1.896300117E-6
3.584080017E0,-1.919881643E-6
3.604917691E0,-1.938314354E-6
3.625755366E0,-1.951008455E-6
3.646593040E0,-1.958180320E-6
3.667430715E0,-1.959656172E-6
3.688268389E0,-1.955856578E-6
3.709106064E0,-1.946411792E-6
3.729943738E0,-1.931091211E-6
3.750781413E0,-1.910761870E-6
3.771619087E0,-1.885018465E-6
3.792456762E0,-1.853697757E-6
3.813294436E0,-1.817253814E-6
3.834132111E0,-1.775954069E-6
3.854969785E0,-1.729732402E-6
3.875807460E0,-1.678583594E-6
3.896645134E0,-1.623147867E-6
3.917482809E0,-1.562887509E-6
3.938320483E0,-1.498666473E-6
3.959158158E0,-1.430338342E-6
3.979995832E0,-1.358185962E-6
4.000833507E0,-1.282536080E-6
4.021671181E0,-1.203222473E-6
4.042508856E0,-1.121192881E-6
4.063346531E0,-1.036049748E-6
4.084184205E0,-9.479965662E-7
4.105021880E0,-8.580030264E-7
4.125859554E0,-7.655922856E-7
4.146697229E0,-6.715839753E-7
4.167534903E0,-5.757462476E-7
4.188372578E0,-4.788061187E-7
4.209210252E0,-3.807458552E-7
4.230047927E0,-2.822440222E-7
4.250885601E0,-1.830869542E-7
4.271723276E0,-8.374748506E-8
4.292560950E0,1.543088385E-8
4.313398625E0,1.141264542E-7
4.334236299E0,2.121421807E-7
4.355073974E0,3.093800444E-7
4.375911648E0,4.049812592E-7
4.396749323E0,4.992650050E-7
4.417586997E0,5.917140115E-7
4.438424672E0,6.819831369E-7
4.459262346E0,7.702082370E-7
4.480100021E0,8.555307919E-7
4.500937695E0,9.382652350E-7
4.521775370E0,1.017835797E-6
4.542613044E0,1.094206055E-6
4.563450719E0,1.167313128E-6
4.584288393E0,1.236547281E-6
4.605126068E0,1.301653163E-6
4.625963742E0,1.363191174E-6
4.646801417E0,1.420140159E-6
4.667639091E0,1.472694322E-6
4.688476766E0,1.520476217E-6
4.709314441E0,1.563793020E-6
4.730152115E0,1.602325928E-6
4.750989790E0,1.635548902E-6
4.771827464E0,1.663951930E-6
4.792665139E0,1.687051716E-6
4.813502813E0,1.705021708E-6
4.834340488E0,1.717682181E-6
4.855178162E0,1.724786773E-6
4.876015837E0,1.726810344E-6
4.896853511E0,1.723399673E-6
