"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
2.285747917E-1,NaN
3.322385000E-1,-6.513083890E1
4.363063334E-1,-4.581847083E1
5.428203752E-1,-6.132629576E1
6.477003335E-1,-6.586618102E1
7.540051667E-1,-6.490795489E1
8.591118334E-1,-6.706000043E1
9.648437917E-1,-6.813084058E1
1.068647167E0,-6.743254841E1
1.174547292E0,-6.733097208E1
1.281271917E0,-6.475389033E1
1.385284250E0,-6.587851310E1
1.492185208E0,-6.247127280E1
1.598927250E0,-6.642518969E1
1.701095042E0,-6.897373652E1
1.807825417E0,-6.544835046E1
1.913126125E0,-6.517784063E1
2.018149167E0,-6.737295891E1
2.124784834E0,-3.983617036E1
2.231297792E0,-4.154186662E1
2.335401667E0,-3.772733335E1
2.442135042E0,-4.085298098E1
2.545715834E0,-4.183183440E1
2.650399958E0,-4.765302261E1
2.753981917E0,-5.737830544E1
2.859674875E0,-3.984944824E1
2.962469875E0,-4.605513051E1
3.067856584E0,-4.051046356E1
3.169797917E0,-5.459475062E1
3.276357292E0,-4.407621856E1
3.379041292E0,-4.313726258E1
3.484364458E0,-4.488720648E1
3.586392250E0,-4.140733909E1
3.692896208E0,-5.204767477E1
3.795746083E0,-4.675093391E1
3.901588958E0,-4.024582143E1
4.003699167E0,-4.122137382E1
4.110464708E0,-5.854497847E1
4.213058667E0,-6.308091863E1
4.318831667E0,-4.388788682E1
4.422071917E0,-3.955018531E1
4.528288584E0,-3.860344361E1
4.635039958E0,-3.900117345E1
4.737863083E0,-3.936906419E1
4.844830625E0,-4.039005445E1
4.951536875E0,-4.606987245E1
5.058555959E0,-5.111334756E1
5.163113250E0,-4.617291115E1
5.266774917E0,-4.104761332E1
5.372012375E0,-4.305478587E1
5.475785583E0,-4.182483592E1
5.579816584E0,-4.797130091E1
5.683415167E0,-4.235139292E1
5.789436958E0,-4.253387993E1
5.896112208E0,-4.693998964E1
6.000013833E0,-4.371533889E1
6.104395750E0,-5.337186694E1
6.206647333E0,-4.559979448E1
6.313066792E0,-4.234859115E1
6.416740542E0,-4.688964976E1
6.521573042E0,-5.146088638E1
6.623757459E0,-4.933619548E1
6.729777292E0,-4.724215590E1
6.833381917E0,-4.546378340E1
6.938765792E0,-5.433730693E1
7.041004042E0,-4.903502478E1
7.146382375E0,-4.501986831E1
7.250054042E0,-4.747629805E1
7.355967958E0,-4.707325732E1
7.458174417E0,-5.140606123E1
7.563071875E0,-5.072817360E1
7.666741417E0,-4.626909306E1
7.773084667E0,-4.596986772E1
7.879848667E0,-4.987289277E1
7.983426792E0,-6.000658037E1
