"Delay (ms)","Autocorrelation (a.u.)"
3.688268389E0,-4.775884815E-6
3.709106064E0,-5.457758233E-6
3.729943738E0,-5.779591194E-6
3.750781413E0,-3.753937942E-6
3.771619087E0,-6.385273388E-6
3.792456762E0,-2.840664536E-6
3.813294436E0,-5.951272080E-6
3.834132111E0,-3.062231802E-6
3.854969785E0,-4.510433572E-6
3.875807460E0,-4.028859272E-6
3.896645134E0,-2.753493248E-6
3.917482809E0,-4.872834392E-6
3.938320483E0,-1.583775339E-6
3.959158158E0,-4.814335482E-6
3.979995832E0,-1.533033541E-6
4.000833507E0,-3.666760676E-6
4.021671181E0,-2.413487581E-6
4.042508856E0,-1.961039197E-6
4.063346531E0,-3.444296829E-6
4.084184205E0,-6.008756102E-7
4.105021880E0,-3.759303704E-6
4.125859554E0,-2.720696396E-7
4.146697229E0,-2.963008742E-6
4.167534903E0,-1.001904881E-6
4.188372578E0,-1.392406834E-6
4.209210252E0,-2.142555182E-6
4.230047927E0,1.065492183E-7
4.250885601E0,-2.785995757E-6
4.271723276E0,7.250225648E-7
4.292560950E0,-2.353035950E-6
4.313398625E0,2.204274060E-7
4.334236299E0,-9.695045692E-7
4.355073974E0,-9.291400219E-7
4.375911648E0,6.175898259E-7
4.396749323E0,-1.823717124E-6
4.417586997E0,1.528326937E-6
4.438424672E0,-1.737412820E-6
4.459262346E0,1.319050683E-6
4.480100021E0,-5.786200516E-7
4.500937695E0,2.729354173E-7
4.521775370E0,1.047328423E-6
4.542613044E0,-7.820148175E-7
4.563450719E0,2.235740576E-6
4.584288393E0,-1.012946085E-6
4.605126068E0,2.367796019E-6
4.625963742E0,-1.144001009E-7
4.646801417E0,1.515199971E-6
4.667639091E0,1.488207885E-6
4.688476766E0,3.901105679E-7
4.709314441E0,2.917562211E-6
4.730152115E0,-1.143146019E-7
4.750989790E0,3.408600698E-6
4.771827464E0,4.945589778E-7
4.792665139E0,2.814044960E-6
4.813502813E0,1.993522979E-6
4.834340488E0,1.690362910E-6
4.855178162E0,3.581206111E-6
4.876015837E0,9.405203539E-7
4.896853511E0,4.401156089E-6
4.917691186E0,1.221317937E-6
4.938528860E0,4.093331917E-6
4.959366535E0,2.521398677E-6
4.980204209E0,3.026072871E-6
5.001041884E0,4.165475420E-6
5.021879558E0,2.058176926E-6
5.042717233E0,5.250439716E-6
5.063554907E0,1.978501310E-6
5.084392582E0,5.230230105E-6
5.105230256E0,2.991330619E-6
5.126067931E0,4.267879362E-6
5.146905605E0,4.585950793E-6
5.167743280E0,3.129172242E-6
5.188580954E0,5.864986212E-6
5.209418629E0,2.685144216E-6
5.230256303E0,6.126226588E-6
5.251093978E0,3.346496138E-6
5.271931652E0,5.319156818E-6
5.292769327E0,4.797151007E-6
5.313607001E0,4.074529912E-6
5.334444676E0,6.198994143E-6
5.355282350E0,3.297316518E-6
5.376120025E0,6.733960478E-6
5.396957700E0,3.578502704E-6
5.417795374E0,6.138452325E-6
5.438633049E0,4.815106371E-6
5.459470723E0,4.872930293E-6
5.480308398E0,6.272885123E-6
5.501146072E0,3.823506641E-6
5.521983747E0,7.068478351E-6
5.542821421E0,3.729079882E-6
5.563659096E0,6.739428801E-6
5.584496770E0,4.700013080E-6
5.605334445E0,5.545766946E-6
5.626172119E0,6.148973213E-6
5.647009794E0,4.301182218E-6
5.667847468E0,7.171122120E-6
5.688685143E0,3.845511555E-6
5.709522817E0,7.134152743E-6
5.730360492E0,4.500629823E-6
5.751198166E0,6.087027798E-6
5.772035841E0,5.861841885E-6
5.792873515E0,4.724641230E-6
5.813711190E0,7.058564451E-6
5.834548864E0,3.940252942E-6
5.855386539E0,7.322284369E-6
5.876224213E0,4.248286467E-6
5.897061888E0,6.485134545E-6
5.917899562E0,5.449558772E-6
5.938737237E0,5.090012445E-6
5.959574911E0,6.761972157E-6
5.980412586E0,4.036278779E-6
6.001250260E0,7.327917446E-6
6.022087935E0,3.998643694E-6
6.042925610E0,6.768958821E-6
6.063763284E0,4.990779633E-6
6.084600959E0,5.437540487E-6
6.105438633E0,6.355393809E-6
6.126276308E0,4.183476203E-6
6.147113982E0,7.194324245E-6
6.167951657E0,3.805788288E-6
6.188789331E0,6.946610784E-6
6.209627006E0,4.530721520E-6
6.230464680E0,5.755221549E-6
6.251302355E0,5.867436942E-6
6.272140029E0,4.369822861E-6
6.292977704E0,6.926070614E-6
6.313815378E0,3.664814183E-6
6.334653053E0,6.989981305E-6
6.355490727E0,4.065959394E-6
6.376328402E0,5.986203921E-6
6.397166076E0,5.278234728E-6
6.418003751E0,4.527945435E-6
6.438841425E0,6.473345126E-6
6.459679100E0,3.517844521E-6
6.480516774E0,6.827195298E-6
6.501354449E0,3.557484979E-6
6.522192123E0,6.055953373E-6
6.543029798E0,4.561915263E-6
6.563867472E0,4.598154887E-6
6.584705147E0,5.813257770E-6
6.605542821E0,3.331639380E-6
6.626380496E0,6.431228091E-6
6.647218170E0,3.002055864E-6
6.668055845E0,5.936810547E-6
6.688893519E0,3.743162169E-6
6.709731194E0,4.567910533E-6
6.730568869E0,4.987644066E-6
6.751406543E0,3.122089354E-6
6.772244218E0,5.837247691E-6
6.793081892E0,2.446139975E-6
6.813919567E0,5.646744939E-6
6.834757241E0,2.881914397E-6
6.855594916E0,4.441282595E-6
6.876432590E0,4.046413447E-6
6.897270265E0,2.901807334E-6
6.918107939E0,5.076928464E-6
6.938945614E0,1.918225321E-6
6.959783288E0,5.197176811E-6
6.980620963E0,2.019507195E-6
7.001458637E0,4.218491529E-6
7.022296312E0,3.023859370E-6
7.043133986E0,2.659745398E-6
7.063971661E0,4.163339051E-6
7.084809335E0,1.411566369E-6
7.105647010E0,4.576565917E-6
7.126484684E0,1.158746408E-6
7.147322359E0,3.868345165E-6
7.168160033E0,1.936696580E-6
7.188997708E0,2.366010263E-6
7.209835382E0,3.105292300E-6
7.230673057E0,9.097034677E-7
7.251510731E0,3.769911779E-6
7.272348406E0,3.040095503E-7
7.293186080E0,3.358540910E-6
7.314023755E0,7.982956315E-7
7.334861429E0,1.992525076E-6
7.355699104E0,1.924800617E-6
7.376536778E0,4.100592768E-7
7.397374453E0,2.802756727E-6
7.418212128E0,-5.137578951E-7
7.439049802E0,2.710861176E-6
7.459887477E0,-3.329144840E-7
7.480725151E0,1.554169764E-6
7.501562826E0,6.818535595E-7
7.522400500E0,-6.832223529E-8
7.543238175E0,1.719707490E-6
7.564075849E0,-1.257678407E-6
7.584913524E0,1.951616897E-6
7.605751198E0,-1.399098080E-6
7.626588873E0,1.071869107E-6
7.647426547E0,-5.564916044E-7
7.668264222E0,-5.028286650E-7
7.689101896E0,5.692127555E-7
7.709939571E0,-1.904986479E-6
7.730777245E0,1.094945795E-6
7.751614920E0,-2.378483859E-6
7.772452594E0,5.263689193E-7
7.793290269E0,-1.768338533E-6
7.814127943E0,-9.194837283E-7
7.834965618E0,-6.252130120E-7
7.855803292E0,-2.458569681E-6
7.876640967E0,1.579731170E-7
7.897478641E0,-3.241632219E-6
7.918316316E0,-7.368700065E-8
7.939153990E0,-2.907507516E-6
7.959991665E0,-1.316400428E-6
7.980829339E0,-1.818952057E-6
8.001667014E0,-2.906934874E-6
8.022504688E0,-8.251283862E-7
8.043342363E0,-3.956113978E-6
8.064180038E0,-7.089004579E-7
8.085017712E0,-3.918477884E-6
8.105855387E0,-1.680483014E-6
8.126693061E0,-2.954863519E-6
8.147530736E0,-3.241157815E-6
8.168368410E0,-1.817111969E-6
8.189206085E0,-4.506041238E-6
8.210043759E0,-1.370630139E-6
8.230881434E0,-4.776345437E-6
8.251719108E0,-2.026025436E-6
8.272556783E0,-3.998762396E-6
8.293394457E0,-3.475843100E-6
8.314232132E0,-2.794354558E-6
8.335069806E0,-4.893857986E-6
8.355907481E0,-2.058034889E-6
8.376745155E0,-5.471500009E-6
8.397582830E0,-2.374850961E-6
8.418420504E0,-4.941447586E-6
8.439258179E0,-3.644925531E-6
8.460095853E0,-3.751351010E-6
8.480933528E0,-5.147960898E-6
8.501771202E0,-2.778136088E-6
8.522608877E0,-6.011647769E-6
8.543446551E0,-2.751545662E-6
8.564284226E0,-5.772834914E-6
8.585121900E0,-3.785851310E-6
8.605959575E0,-4.681615074E-6
8.626797249E0,-5.302626922E-6
8.647634924E0,-3.535517766E-6
8.668472598E0,-6.405816602E-6
8.689310273E0,-3.166928311E-6
8.710147947E0,-6.465074262E-6
8.730985622E0,-3.897015680E-6
8.751823297E0,-5.523723095E-6
8.772660971E0,-5.330416142E-6
8.793498646E0,-4.266182156E-6
8.814336320E0,-6.606039115E-6
8.835173995E0,-3.573790974E-6
8.856011669E0,-6.959512404E-6
8.876849344E0,-3.956285977E-6
8.897687018E0,-6.219578522E-6
8.918524693E0,-5.219551570E-6
8.939362367E0,-4.916811105E-6
8.960200042E0,-6.591627754E-6
8.981037716E0,-3.941198540E-6
9.001875391E0,-7.223306759E-6
9.022713065E0,-3.963984414E-6
9.043550740E0,-6.739996404E-6
9.064388414E0,-5.000872582E-6
9.085226089E0,-5.483720153E-6
9.106063763E0,-6.403468136E-6
9.126901438E0,-4.291838673E-6
9.147739112E0,-7.281642398E-6
9.168576787E0,-3.954782279E-6
9.189414461E0,-7.080424421E-6
9.210252136E0,-4.701360807E-6
9.231089810E0,-5.937714514E-6
9.251927485E0,-6.048797302E-6
9.272765159E0,-4.593587676E-6
9.293602834E0,-7.119530287E-6
9.314440508E0,-3.910850919E-6
9.335278183E0,-7.204483743E-6
9.356115857E0,-4.314753274E-6
9.376953532E0,-6.226034000E-6
9.397791207E0,-5.515388224E-6
9.418628881E0,-4.788013107E-6
9.439466556E0,-6.698474523E-6
9.460304230E0,-3.781834179E-6
9.481141905E0,-7.049084541E-6
9.501979579E0,-3.807999204E-6
9.522817254E0,-6.279904475E-6
9.543654928E0,-4.785017418E-6
9.564492603E0,-4.823262975E-6
9.585330277E0,-6.004037284E-6
9.606167952E0,-3.544678970E-6
9.627005626E0,-6.591465793E-6
9.647843301E0,-3.185104523E-6
9.668680975E0,-6.072878506E-6
9.689518650E0,-3.878486954E-6
9.710356324E0,-4.682306116E-6
9.731193999E0,-5.067913552E-6
9.752031673E0,-3.209140234E-6
9.772869348E0,-5.865372378E-6
9.793707022E0,-2.489140898E-6
9.814544697E0,-5.630454443E-6
9.835382371E0,-2.863034288E-6
9.856220046E0,-4.385361891E-6
9.877057720E0,-3.954992637E-6
9.897895395E0,-2.801878044E-6
9.918733069E0,-4.913858642E-6
9.939570744E0,-1.762533466E-6
9.960408418E0,-4.973534274E-6
9.981246093E0,-1.793830520E-6
1.000208377E1,-3.943490123E-6
1.002292144E1,-2.721593027E-6
1.004375912E1,-2.337259686E-6
1.006459679E1,-3.784921263E-6
1.008543447E1,-1.037819613E-6
1.010627214E1,-4.137582593E-6
1.012710981E1,-7.287804236E-7
1.014794749E1,-3.387323636E-6
1.016878516E1,-1.448252608E-6
1.018962284E1,-1.860221032E-6
1.021046051E1,-2.566925758E-6
1.023129819E1,-3.840416379E-7
1.025213586E1,-3.197769779E-6
1.027297354E1,2.419040652E-7
1.029381121E1,-2.772572826E-6
1.031464889E1,-2.285937209E-7
1.033548656E1,-1.409366081E-6
1.035632423E1,-1.333480129E-6
1.037716191E1,1.622464807E-7
1.039799958E1,-2.199364490E-6
1.041883726E1,1.077447736E-6
1.043967493E1,-2.112593151E-6
1.046051261E1,8.978987552E-7
1.048135028E1,-9.754233102E-7
1.050218796E1,-1.094340879E-7
1.052302563E1,6.252119146E-7
1.054386330E1,-1.139118556E-6
1.056470098E1,1.802908605E-6
1.058553865E1,-1.372209640E-6
1.060637633E1,1.944633875E-6
1.062721400E1,-5.038689587E-7
1.064805168E1,1.111792435E-6
1.066888935E1,1.054592934E-6
1.068972703E1,-4.920563638E-10
1.071056470E1,2.444970995E-6
1.073140238E1,-5.170607303E-7
1.075224005E1,2.923222862E-6
1.077307772E1,5.370249940E-8
1.079391540E1,2.335353778E-6
1.081475307E1,1.498943778E-6
1.083559075E1,1.223614683E-6
1.085642842E1,3.042036668E-6
1.087726610E1,4.670260515E-7
1.089810377E1,3.841492877E-6
1.091894145E1,7.188311796E-7
1.093977912E1,3.541739799E-6
1.096061680E1,1.976381557E-6
1.098145447E1,2.494281938E-6
1.100229214E1,3.582846342E-6
1.102312982E1,1.540629739E-6
1.104396749E1,4.653133173E-6
1.106480517E1,1.454963655E-6
1.108564284E1,4.647540770E-6
1.110648052E1,2.444804043E-6
1.112731819E1,3.720489817E-6
1.114815587E1,4.013748305E-6
1.116899354E1,2.618149355E-6
1.118983121E1,5.285371617E-6
1.121066889E1,2.191940664E-6
1.123150656E1,5.569474016E-6
1.125234424E1,2.848512401E-6
1.127318191E1,4.807751723E-6
1.129401959E1,4.284108996E-6
1.131485726E1,3.611761267E-6
1.133569494E1,5.681270557E-6
1.135653261E1,2.866713757E-6
1.137737029E1,6.234698036E-6
1.139820796E1,3.151849609E-6
1.141904563E1,5.677449740E-6
1.143988331E1,4.368847562E-6
1.146072098E1,4.453736193E-6
1.148155866E1,5.802887284E-6
1.150239633E1,3.427138601E-6
1.152323401E1,6.589769250E-6
1.154407168E1,3.323591526E-6
1.156490936E1,6.273771264E-6
1.158574703E1,4.257388416E-6
1.160658471E1,5.102553301E-6
1.162742238E1,5.661518054E-6
1.164826005E1,3.866956957E-6
1.166909773E1,6.651275633E-6
1.168993540E1,3.392874490E-6
1.171077308E1,6.604954203E-6
1.173161075E1,4.002658252E-6
1.175244843E1,5.562156764E-6
1.177328610E1,5.307437142E-6
1.179412378E1,4.202299028E-6
1.181496145E1,6.457796233E-6
1.183579912E1,3.403303344E-6
1.185663680E1,6.699778317E-6
1.187747447E1,3.671397325E-6
1.189831215E1,5.862331399E-6
1.191914982E1,4.814836825E-6
1.193998750E1,4.470659019E-6
1.196082517E1,6.070853089E-6
1.198166285E1,3.401965300E-6
1.200250052E1,6.598939018E-6
1.202333820E1,3.322321157E-6
1.204417587E1,6.025712205E-6
1.206501354E1,4.250457384E-6
1.208585122E1,4.689438463E-6
1.210668889E1,5.549717890E-6
1.212752657E1,3.419487948E-6
1.214836424E1,6.333694484E-6
1.216920192E1,2.998023018E-6
1.219003959E1,6.051523520E-6
1.221087727E1,3.650049866E-6
1.223171494E1,4.838604313E-6
1.225255262E1,4.900390979E-6
1.227339029E1,3.427345367E-6
1.229422796E1,5.882268776E-6
1.231506564E1,2.671592955E-6
1.233590331E1,5.894512542E-6
1.235674099E1,2.994250337E-6
1.237757866E1,4.860358618E-6
1.239841634E1,4.114374058E-6
1.241925401E1,3.372754132E-6
1.244009169E1,5.226517586E-6
1.246092936E1,2.317741621E-6
1.248176703E1,5.523840901E-6
1.250260471E1,2.291989291E-6
1.252344238E1,4.723489996E-6
1.254428006E1,3.218968506E-6
1.256511773E1,3.249108861E-6
1.258595541E1,4.395892048E-6
1.260679308E1,1.957015100E-6
1.262763076E1,4.958719571E-6
1.264846843E1,1.581627613E-6
1.266930611E1,4.435881203E-6
1.269014378E1,2.254005517E-6
1.271098145E1,3.053592674E-6
1.273181913E1,3.423922184E-6
1.275265680E1,1.590446113E-6
1.277349448E1,4.213860297E-6
1.279433215E1,8.751891422E-7
1.281516983E1,3.985310888E-6
1.283600750E1,1.245532648E-6
1.285684518E1,2.758817254E-6
1.287768285E1,2.329377613E-6
1.289852053E1,1.196590019E-6
1.291935820E1,3.287004770E-6
1.294019587E1,1.749582722E-7
1.296103355E1,3.356313803E-6
1.298187122E1,2.121620606E-7
1.300270890E1,2.347954087E-6
1.302354657E1,1.136078137E-6
1.304438425E1,7.685180620E-7
1.306522192E1,2.197119174E-6
1.308605960E1,-5.117267074E-7
1.310689727E1,2.554975972E-6
1.312773494E1,-8.159256775E-7
1.314857262E1,1.823561770E-6
1.316941029E1,-9.900598023E-8
1.319024797E1,3.225297247E-7
1.321108564E1,1.018939775E-6
1.323192332E1,-1.127820010E-6
1.325276099E1,1.658986553E-6
1.327359867E1,-1.734859549E-6
1.329443634E1,1.258316375E-6
1.331527402E1,-1.250959376E-6
1.333611169E1,-6.409133605E-8
1.335694936E1,-1.291369777E-7
1.337778704E1,-1.584422721E-6
1.339862471E1,7.676226368E-7
1.341946239E1,-2.449353721E-6
1.344030006E1,7.333924319E-7
1.346113774E1,-2.221556333E-6
1.348197541E1,-3.324429149E-7
