relative_time,PitchSensor,DecibelSource
0,0.0,25.05149978319906
32,0.0,28.656960599160705
99,0.0,23.15970345456918
166,0.0,20.293837776852097
232,0.0,21.64352855784437
299,0.0,21.271047983648078
366,0.0,23.324384599156055
432,0.0,22.833012287035498
499,0.0,21.73186268412274
566,0.0,21.072099696478684
632,0.0,24.683473304121573
699,0.0,27.347998295888473
766,0.0,19.73127853599699
832,0.0,20.21189299069938
899,0.0,21.760912590556813
966,0.0,20.644579892269185
1032,0.0,22.013971243204512
1099,0.0,21.367205671564065
1166,0.0,17.481880270062003
1232,0.0,17.075701760979364
1299,0.0,18.692317197309762
1366,0.0,21.78976947293169
1432,0.0,22.25309281725863
1499,0.0,18.325089127062363
1566,0.0,22.04119982655925
1632,,50.77985291029502
1699,128.7109375,33.76576957056512
1766,128.7109375,41.236883416675866
1832,,44.72858796225402
1899,239.32291666666669,41.63191201870468
1966,270.0390625,30.187004986662433
2032,270.0390625,36.90196080028514
2099,,46.81114549675512
2166,145.79861111111111,44.054146669518644
2232,149.6484375,45.027411188062075
2299,151.85546875,45.88238082742136
2366,151.85546875,41.15610511674299
2432,151.78168402777777,41.457866701741544
2499,160.21484375,28.2020145948564
2566,0.0,25.74031267727719
2633,0.0,34.046627008737225
2699,0.0,41.73535895009906
2766,,45.2703669039316
2832,121.68805803571429,42.348461699213644
2899,120.93098958333333,38.00648355363988
2966,120.93098958333333,43.34674863340148
3033,123.15755208333333,34.13467412985825
3099,124.609375,33.54492600589437
3166,0.0,24.099331233312945
3233,0.0,21.271047983648078
3299,0.0,42.8438560999577
3366,,41.73390251465196
3433,119.60503472222223,38.1888541459401
3499,116.875,35.219222448835005
3566,116.875,32.07634367388962
3633,110.46875,43.76741155018397
3699,114.42469618055556,42.59402728142589
3766,107.33029513888889,39.4551782207784
3833,105.41015625,40.026843129897294
3899,105.41015625,38.29946695941636
3966,137.041015625,29.206450014067876
4033,0.0,29.052560487484513
4099,0.0,24.74216264076255
4166,0.0,23.283796034387375
4233,0.0,23.654879848908998
4299,0.0,20.293837776852097
4366,0.0,21.105897102992486
4433,0.0,17.634279935629372
4499,0.0,23.424226808222063
4566,0.0,19.54242509439325
4633,0.0,18.129133566428553
4699,0.0,26.009728956867484
4766,0.0,35.87823171318955
4833,,32.762319579218335
4899,1813.59375,50.94132085918747
4976,,48.93933670928024
5033,142.68489583333331,48.63435880962986
5099,142.68489583333331,46.2090606240313
