"Time (ms)","Recording (a.u.)"
4.980204209E0,-5.878660522E-5
5.001041884E0,-2.497779496E-4
5.021879558E0,-2.870090611E-5
5.042717233E0,-3.910750384E-4
5.063554907E0,-8.640805754E-5
5.084392582E0,-3.449206706E-4
5.105230256E0,-2.452231711E-4
5.126067931E0,-2.596783452E-4
5.146905605E0,-3.495575511E-4
5.167743280E0,-1.317890710E-4
5.188580954E0,-4.516938352E-4
5.209418629E0,-1.418361935E-4
5.230256303E0,-4.099369980E-4
5.251093978E0,-2.186421189E-4
5.271931652E0,-2.918344981E-4
5.292769327E0,-3.465463524E-4
5.313607001E0,-1.878119656E-4
5.334444676E0,-4.400723265E-4
5.355282350E0,-1.459014165E-4
5.376120025E0,-4.322049790E-4
5.396957700E0,-2.248599048E-4
5.417795374E0,-3.912621469E-4
5.438633049E0,-3.432528756E-4
5.459470723E0,-2.354125609E-4
5.480308398E0,-4.201287520E-4
5.501146072E0,-1.508018322E-4
5.521983747E0,-4.565202398E-4
5.542821421E0,-2.176445705E-4
5.563659096E0,-4.455615999E-4
5.584496770E0,-3.092938859E-4
5.605334445E0,-3.044877958E-4
5.626172119E0,-4.480321950E-4
5.647009794E0,-1.669662888E-4
5.667847468E0,-4.625704605E-4
5.688685143E0,-1.718981075E-4
5.709522817E0,-3.693756589E-4
5.730360492E0,-2.053842618E-4
5.751198166E0,-2.532624057E-4
5.772035841E0,-2.774865716E-4
5.792873515E0,-1.249938359E-4
5.813711190E0,-3.753344645E-4
5.834548864E0,-3.729607124E-5
5.855386539E0,-2.968748449E-4
5.876224213E0,-4.447682295E-5
5.897061888E0,-2.170570660E-4
5.917899562E0,-2.299158077E-4
5.938737237E0,-1.314101100E-4
5.959574911E0,-3.916216665E-4
5.980412586E0,-1.707901538E-5
6.001250260E0,-2.785047400E-4
6.022087935E0,-2.929681796E-5
6.042925610E0,-1.602515113E-4
6.063763284E0,-8.928717580E-5
6.084600959E0,-6.145831867E-5
6.105438633E0,-2.070890623E-4
6.126276308E0,5.160499495E-5
6.147113982E0,-2.605992486E-4
6.167951657E0,-9.873212548E-6
6.188789331E0,-2.664752246E-4
6.209627006E0,-1.529245637E-4
6.230464680E0,-2.219505841E-4
6.251302355E0,-3.305584542E-4
6.272140029E0,-1.413990540E-4
6.292977704E0,-3.773293283E-4
6.313815378E0,-4.170254397E-5
6.334653053E0,-3.562703496E-4
6.355490727E0,-1.175660582E-4
6.376328402E0,-2.426378778E-4
6.397166076E0,-3.783767170E-4
6.418003751E0,-2.310842392E-4
6.438841425E0,-4.893431906E-4
6.459679100E0,-2.206583449E-4
6.480516774E0,-5.263725761E-4
6.501354449E0,-2.918982063E-4
6.522192123E0,-4.112122406E-4
6.543029798E0,-3.954946296E-4
6.563867472E0,-3.617307812E-4
6.584705147E0,-5.532454234E-4
6.605542821E0,-3.271308087E-4
6.626380496E0,-6.691960734E-4
6.647218170E0,-3.991509438E-4
6.668055845E0,-5.978420377E-4
6.688893519E0,-5.162896705E-4
6.709731194E0,-5.403286777E-4
6.730568869E0,-6.386552704E-4
6.751406543E0,-4.401793412E-4
6.772244218E0,-7.158160442E-4
6.793081892E0,-3.528269008E-4
6.813919567E0,-5.765105598E-4
6.834757241E0,-3.502118634E-4
6.855594916E0,-4.497984773E-4
6.876432590E0,-5.784759414E-4
6.897270265E0,-4.299227148E-4
6.918107939E0,-7.310319925E-4
6.938945614E0,-4.633227363E-4
6.959783288E0,-7.191750337E-4
6.980620963E0,-4.279798013E-4
7.001458637E0,-5.539208651E-4
7.022296312E0,-5.275111180E-4
7.043133986E0,-3.871662193E-4
7.063971661E0,-6.214841269E-4
7.084809335E0,-3.999824985E-4
7.105647010E0,-7.488560514E-4
7.126484684E0,-4.649006878E-4
7.147322359E0,-6.782041164E-4
7.168160033E0,-6.237457856E-4
7.188997708E0,-5.573730450E-4
7.209835382E0,-7.048373809E-4
7.230673057E0,-4.528376448E-4
7.251510731E0,-7.647090242E-4
7.272348406E0,-4.839136091E-4
7.293186080E0,-7.248256588E-4
7.314023755E0,-6.352228229E-4
7.334861429E0,-7.115676999E-4
7.355699104E0,-8.085917798E-4
7.376536778E0,-6.450897781E-4
7.397374453E0,-9.142427007E-4
7.418212128E0,-6.069595693E-4
7.439049802E0,-9.266115958E-4
7.459887477E0,-7.337391144E-4
7.480725151E0,-8.160431171E-4
7.501562826E0,-8.006934659E-4
7.522400500E0,-6.533281412E-4
7.543238175E0,-8.955890662E-4
7.564075849E0,-5.857768701E-4
7.584913524E0,-8.999663405E-4
7.605751198E0,-6.748652086E-4
7.626588873E0,-8.195270784E-4
7.647426547E0,-7.804179331E-4
7.668264222E0,-7.269653142E-4
7.689101896E0,-8.828704595E-4
7.709939571E0,-6.621859502E-4
7.730777245E0,-9.882124141E-4
7.751614920E0,-6.754989736E-4
7.772452594E0,-9.261920932E-4
7.793290269E0,-7.936123293E-4
7.814127943E0,-7.686874596E-4
7.834965618E0,-9.222091176E-4
7.855803292E0,-6.632116856E-4
7.876640967E0,-9.097752627E-4
7.897478641E0,-6.444290048E-4
7.918316316E0,-8.858686779E-4
7.939153990E0,-7.052962319E-4
7.959991665E0,-8.244047640E-4
7.980829339E0,-8.675961290E-4
8.001667014E0,-6.884662434E-4
8.022504688E0,-9.070999222E-4
8.043342363E0,-5.696372828E-4
8.064180038E0,-8.280419279E-4
8.085017712E0,-5.756728351E-4
8.105855387E0,-7.275196258E-4
8.126693061E0,-7.089788560E-4
8.147530736E0,-6.057674182E-4
8.168368410E0,-8.059618413E-4
8.189206085E0,-5.423162365E-4
8.210043759E0,-8.150608046E-4
8.230881434E0,-4.856112064E-4
8.251719108E0,-6.807154277E-4
8.272556783E0,-5.815197364E-4
8.293394457E0,-5.295879673E-4
8.314232132E0,-6.588700344E-4
8.335069806E0,-4.497335758E-4
8.355907481E0,-7.505899412E-4
8.376745155E0,-4.250140046E-4
8.397582830E0,-7.130714366E-4
8.418420504E0,-5.488140741E-4
8.439258179E0,-5.671370891E-4
8.460095853E0,-6.803707802E-4
8.480933528E0,-4.995655618E-4
8.501771202E0,-7.678130642E-4
8.522608877E0,-3.920964082E-4
8.543446551E0,-5.767413531E-4
8.564284226E0,-3.570115368E-4
8.585121900E0,-4.394568969E-4
8.605959575E0,-4.714401148E-4
8.626797249E0,-4.145455314E-4
8.647634924E0,-6.097508594E-4
8.668472598E0,-3.062628966E-4
8.689310273E0,-5.343334633E-4
8.710147947E0,-2.052430355E-4
8.730985622E0,-4.641292908E-4
8.751823297E0,-4.226921883E-4
8.772660971E0,-4.305920447E-4
8.793498646E0,-7.356997812E-4
8.814336320E0,-5.244286731E-4
8.835173995E0,-8.373523015E-4
8.856011669E0,-5.123640876E-4
8.876849344E0,-7.676876849E-4
8.897687018E0,-6.173842703E-4
8.918524693E0,-5.900436663E-4
8.939362367E0,-7.784154732E-4
8.960200042E0,-5.129178171E-4
8.981037716E0,-7.129802834E-4
9.001875391E0,-4.031063290E-4
9.022713065E0,-6.113048876E-4
9.043550740E0,-3.937621368E-4
9.064388414E0,-5.099182599E-4
9.085226089E0,-5.684786011E-4
9.106063763E0,-4.162270925E-4
9.126901438E0,-7.248837501E-4
9.147739112E0,-4.897355684E-4
9.168576787E0,-7.783682086E-4
9.189414461E0,-5.462467670E-4
9.210252136E0,-6.763076526E-4
9.231089810E0,-6.098962040E-4
9.251927485E0,-5.545591703E-4
9.272765159E0,-7.858269382E-4
9.293602834E0,-5.175432889E-4
9.314440508E0,-7.946380647E-4
9.335278183E0,-5.211785319E-4
9.356115857E0,-7.693043444E-4
9.376953532E0,-6.552491104E-4
9.397791207E0,-6.571681006E-4
9.418628881E0,-8.041036781E-4
9.439466556E0,-4.778254661E-4
9.460304230E0,-7.137532812E-4
9.481141905E0,-4.029490228E-4
9.501979579E0,-6.510755047E-4
9.522817254E0,-5.128196208E-4
9.543654928E0,-6.071364041E-4
9.564492603E0,-7.543974789E-4
9.585330277E0,-5.844649859E-4
9.606167952E0,-8.032660699E-4
9.627005626E0,-5.416116910E-4
9.647843301E0,-8.238939336E-4
9.668680975E0,-5.605098559E-4
9.689518650E0,-7.026522071E-4
9.710356324E0,-6.921784952E-4
9.731193999E0,-5.365666584E-4
9.752031673E0,-7.313223323E-4
9.772869348E0,-4.528707941E-4
9.793707022E0,-7.904239465E-4
9.814544697E0,-5.572459195E-4
9.835382371E0,-7.973444881E-4
9.856220046E0,-7.531106239E-4
9.877057720E0,-6.945225759E-4
9.897895395E0,-8.794420864E-4
9.918733069E0,-6.046736380E-4
9.939570744E0,-8.620478329E-4
9.960408418E0,-5.735888844E-4
9.981246093E0,-7.647628663E-4
1.000208377E1,-5.939676194E-4
1.002292144E1,-6.450021174E-4
1.004375912E1,-7.293515373E-4
1.006459679E1,-5.286672385E-4
1.008543447E1,-8.208556101E-4
1.010627214E1,-4.945510300E-4
1.012710981E1,-7.631492917E-4
1.014794749E1,-5.494172801E-4
1.016878516E1,-6.824039738E-4
1.018962284E1,-7.505918620E-4
1.021046051E1,-5.836318596E-4
1.023129819E1,-8.385317633E-4
1.025213586E1,-5.610713270E-4
1.027297354E1,-8.537137765E-4
1.029381121E1,-5.831120652E-4
1.031464889E1,-7.655185764E-4
1.033548656E1,-7.280352293E-4
1.035632423E1,-6.057515275E-4
1.037716191E1,-8.042784175E-4
1.039799958E1,-4.911092110E-4
1.041883726E1,-7.633813657E-4
1.043967493E1,-5.034116912E-4
1.046051261E1,-7.056489121E-4
1.048135028E1,-5.736801540E-4
1.050218796E1,-5.388094578E-4
1.052302563E1,-6.815675297E-4
1.054386330E1,-4.678120022E-4
1.056470098E1,-7.446977543E-4
1.058553865E1,-4.629523610E-4
1.060637633E1,-7.438953035E-4
1.062721400E1,-5.888049491E-4
1.064805168E1,-6.655614707E-4
1.066888935E1,-7.023779326E-4
1.068972703E1,-5.526808673E-4
1.071056470E1,-8.378786733E-4
1.073140238E1,-4.749710206E-4
1.075224005E1,-7.761456654E-4
1.077307772E1,-5.415210035E-4
1.079391540E1,-6.090033567E-4
1.081475307E1,-6.080212770E-4
1.083559075E1,-4.856344895E-4
1.085642842E1,-7.079588249E-4
1.087726610E1,-4.101471277E-4
1.089810377E1,-6.494373083E-4
1.091894145E1,-3.673661849E-4
1.093977912E1,-5.350845167E-4
1.096061680E1,-4.321212764E-4
1.098145447E1,-3.593587608E-4
1.100229214E1,-4.754994297E-4
1.102312982E1,-1.850701956E-4
1.104396749E1,-4.220662231E-4
1.106480517E1,-1.136714272E-4
1.108564284E1,-3.364085278E-4
1.110648052E1,-1.767963695E-4
1.112731819E1,-2.295448066E-4
1.114815587E1,-2.914388897E-4
1.116899354E1,-8.407183486E-5
1.118983121E1,-3.422584268E-4
1.121066889E1,4.953104508E-5
1.123150656E1,-1.943494281E-4
1.125234424E1,5.204229092E-5
1.127318191E1,-1.658887049E-5
1.129401959E1,-6.030645454E-5
1.131485726E1,1.036178073E-4
1.133569494E1,-1.374246640E-4
1.135653261E1,1.525483676E-4
1.137737029E1,-1.592371555E-4
1.139820796E1,4.561996320E-6
1.141904563E1,-1.999642409E-4
1.143988331E1,-1.837641466E-4
1.146072098E1,-1.318348368E-4
1.148155866E1,-2.744228113E-4
1.150239633E1,1.559969678E-5
1.152323401E1,-3.015261609E-4
1.154407168E1,-1.160404645E-5
1.156490936E1,-1.868683903E-4
1.158574703E1,-8.761743084E-5
1.160658471E1,-8.139829879E-5
1.162742238E1,-1.635471126E-4
1.164826005E1,3.128521348E-5
1.166909773E1,-2.424056584E-4
1.168993540E1,3.693403778E-5
1.171077308E1,-2.749622508E-4
1.173161075E1,-7.170681783E-5
1.175244843E1,-1.573378831E-4
1.177328610E1,-2.207130165E-4
1.179412378E1,-2.170974767E-5
1.181496145E1,-2.747497638E-4
1.183579912E1,-9.218390460E-7
1.185663680E1,-2.770068240E-4
1.187747447E1,-1.208108006E-5
1.189831215E1,-1.354600390E-4
1.191914982E1,-9.213524754E-5
1.193998750E1,-1.574786438E-5
1.196082517E1,-2.274944709E-4
1.198166285E1,5.014850831E-5
1.200250052E1,-2.989814384E-4
1.202333820E1,8.246999641E-6
1.204417587E1,-1.539347140E-4
1.206501354E1,-7.339678996E-5
1.208585122E1,-3.073793050E-5
1.210668889E1,-1.389075624E-4
1.212752657E1,1.459878986E-4
1.214836424E1,-1.336326823E-4
1.216920192E1,1.853311842E-4
1.219003959E1,-2.194684203E-5
1.221087727E1,1.568908046E-4
1.223171494E1,1.070670260E-4
1.225255262E1,6.952195690E-5
1.227339029E1,3.091032268E-4
1.229422796E1,-3.057251888E-6
1.231506564E1,2.926797897E-4
1.233590331E1,5.100625276E-5
1.235674099E1,2.176179551E-4
1.237757866E1,4.270854697E-5
1.239841634E1,5.064145080E-5
1.241925401E1,1.730537770E-4
1.244009169E1,-6.982494233E-5
1.246092936E1,2.345825487E-4
1.248176703E1,-6.995620788E-5
1.250260471E1,2.049082104E-4
1.252344238E1,-8.557079127E-6
1.254428006E1,2.818998473E-5
1.256511773E1,1.260431163E-4
1.258595541E1,-4.574406194E-5
1.260679308E1,2.159623109E-4
1.262763076E1,-7.794372505E-5
1.264846843E1,2.136978437E-4
1.266930611E1,-5.547077308E-5
1.269014378E1,5.410888116E-5
1.271098145E1,5.511385098E-5
1.273181913E1,-9.175887681E-5
1.275265680E1,1.011293134E-4
1.277349448E1,-1.803125633E-4
1.279433215E1,1.397793239E-4
1.281516983E1,-9.979227616E-5
1.283600750E1,1.418273459E-4
1.285684518E1,7.335218834E-5
1.287768285E1,4.340214946E-5
1.289852053E1,2.722863283E-4
1.291935820E1,-3.862565427E-5
1.294019587E1,1.793120755E-4
1.296103355E1,4.265009920E-6
1.298187122E1,2.488366445E-4
1.300270890E1,4.053421435E-6
1.302354657E1,1.670547499E-4
1.304438425E1,2.558126580E-4
1.306522192E1,1.007036190E-6
1.308605960E1,3.592813155E-4
1.310689727E1,-8.531485946E-6
1.312773494E1,3.062597534E-4
1.314857262E1,1.642888528E-4
1.316941029E1,2.970742062E-4
1.319024797E1,3.847907938E-4
1.321108564E1,2.179567236E-4
1.323192332E1,4.538942594E-4
1.325276099E1,1.411114645E-4
1.327359867E1,4.703982268E-4
1.329443634E1,2.366598346E-4
1.331527402E1,3.982749186E-4
1.333611169E1,4.036964383E-4
1.335694936E1,3.126748197E-4
1.337778704E1,4.937028280E-4
1.339862471E1,2.231525723E-4
1.341946239E1,5.022998666E-4
1.344030006E1,1.805572829E-4
1.346113774E1,3.662043018E-4
1.348197541E1,2.747377730E-4
1.350281309E1,2.779092174E-4
1.352365076E1,3.754944773E-4
1.354448844E1,1.972810860E-4
1.356532611E1,5.617414718E-4
1.358616378E1,1.990262244E-4
1.360700146E1,4.886902170E-4
1.362783913E1,4.202921991E-4
1.364867681E1,4.066918918E-4
1.366951448E1,4.564726842E-4
1.369035216E1,3.636928159E-4
1.371118983E1,5.883092526E-4
1.373202751E1,2.650741953E-4
1.375286518E1,5.518941325E-4
1.377370285E1,3.452587989E-4
1.379454053E1,4.737989511E-4
1.381537820E1,3.849759232E-4
1.383621588E1,3.223767853E-4
1.385705355E1,6.154313451E-4
1.387789123E1,3.310698085E-4
1.389872890E1,6.617757026E-4
1.391956658E1,4.180509422E-4
1.394040425E1,6.105005741E-4
1.396124193E1,5.050865584E-4
1.398207960E1,4.393846903E-4
1.400291727E1,6.377283717E-4
1.402375495E1,3.758973326E-4
1.404459262E1,6.364483852E-4
1.406543030E1,4.085616674E-4
1.408626797E1,6.408728659E-4
1.410710565E1,4.607361043E-4
1.412794332E1,5.223107291E-4
1.414878100E1,5.983364535E-4
1.416961867E1,3.803585132E-4
1.419045635E1,6.576466258E-4
1.421129402E1,3.905113554E-4
1.423213169E1,6.436259719E-4
1.425296937E1,4.164846032E-4
1.427380704E1,5.780132487E-4
1.429464472E1,5.799983628E-4
1.431548239E1,4.170394968E-4
1.433632007E1,6.661367370E-4
1.435715774E1,3.794096701E-4
1.437799542E1,6.528255763E-4
1.439883309E1,3.779754625E-4
1.441967076E1,5.598273128E-4
1.444050844E1,4.469743581E-4
1.446134611E1,3.274311312E-4
1.448218379E1,5.231969990E-4
1.450302146E1,2.477324160E-4
1.452385914E1,5.863350816E-4
1.454469681E1,3.798929392E-4
1.456553449E1,6.132490817E-4
1.458637216E1,4.681743449E-4
1.460720984E1,4.332409007E-4
1.462804751E1,4.867166863E-4
1.464888518E1,2.399841615E-4
1.466972286E1,5.409420701E-4
1.469056053E1,2.998189302E-4
1.471139821E1,5.955449305E-4
1.473223588E1,3.905304766E-4
1.475307356E1,4.500900395E-4
1.477391123E1,4.567608703E-4
1.479474891E1,2.972603252E-4
1.481558658E1,5.210109521E-4
1.483642426E1,1.732255187E-4
1.485726193E1,5.037318333E-4
1.487809960E1,2.785075922E-4
1.489893728E1,4.364846682E-4
1.491977495E1,4.173212219E-4
1.494061263E1,3.173649311E-4
1.496145030E1,5.113707157E-4
1.498228798E1,1.914018358E-4
1.500312565E1,5.126860342E-4
1.502396333E1,2.290663688E-4
1.504480100E1,4.349172232E-4
1.506563867E1,3.560671466E-4
1.508647635E1,3.286275896E-4
1.510731402E1,5.211585085E-4
1.512815170E1,2.124874154E-4
1.514898937E1,4.567283613E-4
1.516982705E1,1.987413125E-4
1.519066472E1,3.961968469E-4
1.521150240E1,2.155423717E-4
1.523234007E1,2.898622479E-4
1.525317775E1,3.805786837E-4
1.527401542E1,1.699416171E-4
1.529485309E1,3.884549660E-4
1.531569077E1,8.988305490E-5
1.533652844E1,3.425376781E-4
1.535736612E1,5.680425966E-5
1.537820379E1,1.460500498E-4
1.539904147E1,1.488212583E-4
1.541987914E1,3.795291559E-5
1.544071682E1,2.618971630E-4
1.546155449E1,-4.274202729E-5
1.548239217E1,2.538214612E-4
1.550322984E1,-1.984215487E-5
1.552406751E1,1.869363186E-4
1.554490519E1,1.705553877E-4
1.556574286E1,1.442040812E-4
1.558658054E1,3.350536863E-4
1.560741821E1,6.837898400E-5
1.562825589E1,3.780011612E-4
1.564909356E1,5.866501306E-5
1.566993124E1,2.602323366E-4
1.569076891E1,1.692078367E-4
1.571160658E1,1.853886788E-4
1.573244426E1,3.038969880E-4
1.575328193E1,1.015778835E-4
1.577411961E1,3.352442291E-4
1.579495728E1,3.126541560E-5
1.581579496E1,3.204720560E-4
1.583663263E1,1.218407997E-4
1.585747031E1,2.301296045E-4
1.587830798E1,3.309141030E-4
1.589914566E1,1.959258079E-4
1.591998333E1,4.038359912E-4
1.594082100E1,1.550968591E-4
1.596165868E1,5.021338584E-4
1.598249635E1,2.176261623E-4
1.600333403E1,3.731535398E-4
1.602417170E1,3.443025926E-4
1.604500938E1,2.141305449E-4
1.606584705E1,3.909580118E-4
1.608668473E1,1.080094225E-4
1.610752240E1,4.285788746E-4
1.612836008E1,1.715056424E-4
1.614919775E1,3.475615522E-4
1.617003542E1,2.181588934E-4
1.619087310E1,2.037248632E-4
1.621171077E1,3.251643793E-4
1.623254845E1,1.084818941E-4
1.625338612E1,4.151449539E-4
1.627422380E1,1.089168654E-4
1.629506147E1,3.512177500E-4
1.631589915E1,1.310595544E-4
1.633673682E1,1.807237859E-4
