"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,1.413964097E-7
2.083767452E-2,1.222598860E-7
4.167534903E-2,1.368040031E-7
6.251302355E-2,1.265450434E-7
8.335069806E-2,1.278309608E-7
1.041883726E-1,1.326625954E-7
1.250260471E-1,1.199893889E-7
1.458637216E-1,1.365883427E-7
1.667013961E-1,1.171509888E-7
1.875390706E-1,1.340557287E-7
2.083767452E-1,1.202359050E-7
2.292144197E-1,1.261774948E-7
2.500520942E-1,1.264564827E-7
2.708897687E-1,1.172441499E-7
2.917274432E-1,1.311010781E-7
3.125651177E-1,1.121444022E-7
3.334027922E-1,1.300797237E-7
3.542404668E-1,1.132550186E-7
3.750781413E-1,1.231701512E-7
3.959158158E-1,1.188942422E-7
4.167534903E-1,1.138607672E-7
4.375911648E-1,1.243797683E-7
4.584288393E-1,1.071281130E-7
4.792665139E-1,1.250934600E-7
5.001041884E-1,1.062943195E-7
5.209418629E-1,1.195839452E-7
5.417795374E-1,1.109065524E-7
5.626172119E-1,1.103131869E-7
5.834548864E-1,1.168621376E-7
6.042925610E-1,1.022412939E-7
6.251302355E-1,1.191762726E-7
6.459679100E-1,9.949512514E-8
6.668055845E-1,1.153361990E-7
6.876432590E-1,1.027488219E-7
7.084809335E-1,1.066408488E-7
7.293186080E-1,1.087644246E-7
7.501562826E-1,9.758849160E-8
7.709939571E-1,1.124998677E-7
7.918316316E-1,9.301319531E-8
8.126693061E-1,1.105067380E-7
8.335069806E-1,9.479170783E-8
8.543446551E-1,1.029963533E-7
8.751823297E-1,1.006526451E-7
8.960200042E-1,9.362789145E-8
9.168576787E-1,1.056279429E-7
9.376953532E-1,8.737087775E-8
9.585330277E-1,1.054157760E-7
9.793707022E-1,8.732682348E-8
1.000208377E0,9.917126495E-8
1.021046051E0,9.237836590E-8
1.041883726E0,8.979588482E-8
1.062721400E0,9.811660944E-8
1.083559075E0,8.219372939E-8
1.104396749E0,9.973072670E-8
1.125234424E0,8.029471366E-8
1.146072098E0,9.514511500E-8
1.166909773E0,8.424646328E-8
1.187747447E0,8.621483803E-8
1.208585122E0,9.037513910E-8
1.229422796E0,7.766305030E-8
1.250260471E0,9.367644689E-8
1.271098145E0,7.403177354E-8
1.291935820E0,9.101390218E-8
1.312773494E0,7.665317675E-8
1.333611169E0,8.309650342E-8
1.354448844E0,8.285890838E-8
1.375286518E0,7.410090592E-8
1.396124193E0,8.768868292E-8
1.416961867E0,6.897968186E-8
1.437799542E0,8.713235096E-8
1.458637216E0,7.013315530E-8
1.479474891E0,8.063655599E-8
1.500312565E0,7.597799933E-8
1.521150240E0,7.162857672E-8
1.541987914E0,8.194046838E-8
1.562825589E0,6.518918665E-8
1.583663263E0,8.337698642E-8
1.604500938E0,6.463669707E-8
1.625338612E0,7.852331338E-8
1.646176287E0,6.961967396E-8
1.667013961E0,6.985648075E-8
1.687851636E0,7.624163307E-8
1.708689310E0,6.236002511E-8
1.729526985E0,7.950711073E-8
1.750364659E0,6.012981675E-8
1.771202334E0,7.660691292E-8
1.792040008E0,6.395465124E-8
1.812877683E0,6.876941547E-8
1.833715357E0,7.080767890E-8
1.854553032E0,6.053271106E-8
1.875390706E0,7.564622409E-8
1.896228381E0,5.671461708E-8
1.917066055E0,7.481555553E-8
1.937903730E0,5.918074140E-8
1.958741404E0,6.828196005E-8
1.979579079E0,6.584361357E-8
2.000416753E0,5.977650159E-8
2.021254428E0,7.191061467E-8
2.042092103E0,5.439627416E-8
2.062929777E0,7.297844348E-8
2.083767452E0,5.513718129E-8
2.104605126E0,6.786773914E-8
2.125442801E0,6.104619702E-8
2.146280475E0,5.945760005E-8
2.167118150E0,6.780544838E-8
2.187955824E0,5.268767587E-8
2.208793499E0,7.055569396E-8
2.229631173E0,5.139802568E-8
2.250468848E0,6.692486487E-8
2.271306522E0,5.591309459E-8
2.292144197E0,5.875002809E-8
2.312981871E0,6.272494597E-8
2.333819546E0,5.075238099E-8
2.354657220E0,6.686756821E-8
2.375494895E0,4.749277346E-8
2.396332569E0,6.490154427E-8
2.417170244E0,5.037817170E-8
2.438007918E0,5.748075212E-8
2.458845593E0,5.687195480E-8
2.479683267E0,4.875999854E-8
2.500520942E0,6.216550904E-8
2.521358616E0,4.374433662E-8
2.542196291E0,6.210249643E-8
2.563033965E0,4.495596103E-8
2.583871640E0,5.600779577E-8
2.604709314E0,5.088474171E-8
2.625546989E0,4.710027692E-8
2.646384663E0,5.701319842E-8
2.667222338E0,4.050785161E-8
2.688060013E0,5.861888829E-8
2.708897687E0,3.969399688E-8
2.729735362E0,5.387899485E-8
2.750573036E0,4.438567707E-8
2.771410711E0,4.502768315E-8
2.792248385E0,5.075406986E-8
2.813086060E0,3.703572013E-8
2.833923734E0,5.384981403E-8
2.854761409E0,3.427156044E-8
2.875599083E0,5.081750097E-8
2.896436758E0,3.759142040E-8
2.917274432E0,4.269017906E-8
2.938112107E0,4.391919809E-8
2.958949781E0,3.380785184E-8
2.979787456E0,4.832483988E-8
3.000625130E0,2.915609825E-8
3.021462805E0,4.707033803E-8
3.042300479E0,3.083441786E-8
3.063138154E0,4.009734814E-8
3.083975828E0,3.684794836E-8
3.104813503E0,3.106415876E-8
3.125651177E0,4.256067852E-8
3.146488852E0,2.501483571E-8
3.167326526E0,4.337458941E-8
3.188164201E0,2.510165137E-8
3.209001875E0,3.800578085E-8
3.229839550E0,3.046423813E-8
3.250677224E0,2.924168133E-8
3.271514899E0,3.698847504E-8
3.292352573E0,2.204948016E-8
3.313190248E0,3.969602686E-8
3.334027922E0,2.040637802E-8
3.354865597E0,3.618557004E-8
3.375703272E0,2.475145622E-8
3.396540946E0,2.822543263E-8
3.417378621E0,3.181292433E-8
3.438216295E0,2.041535300E-8
3.459053970E0,3.646603612E-8
3.479891644E0,1.731698144E-8
3.500729319E0,3.512856047E-8
3.521566993E0,2.048242864E-8
3.542404668E0,2.834415109E-8
3.563242342E0,2.751316431E-8
3.584080017E0,2.021098704E-8
3.604917691E0,3.359778042E-8
3.625755366E0,1.568523002E-8
3.646593040E0,3.444509883E-8
3.667430715E0,1.736949981E-8
3.688268389E0,2.919218144E-8
3.709106064E0,2.393081517E-8
3.729943738E0,2.105208424E-8
3.750781413E0,3.090269430E-8
3.771619087E0,1.509030330E-8
3.792456762E0,3.358249914E-8
3.813294436E0,1.497866879E-8
3.834132111E0,3.001343980E-8
3.854969785E0,2.061370620E-8
3.875807460E0,2.235542030E-8
3.896645134E0,2.815377169E-8
3.917482809E0,1.538867512E-8
3.938320483E0,3.254442835E-8
3.959158158E0,1.347361890E-8
3.979995832E0,3.080939834E-8
4.000833507E0,1.779400150E-8
4.021671181E0,2.408466020E-8
4.042508856E0,2.552340552E-8
4.063346531E0,1.662219515E-8
4.084184205E0,3.155100909E-8
4.105021880E0,1.317608721E-8
4.125859554E0,3.185902155E-8
4.146697229E0,1.595870572E-8
4.167534903E0,2.633114407E-8
4.188372578E0,2.318633326E-8
4.209210252E0,1.850040081E-8
4.230047927E0,3.016905774E-8
4.250885601E0,1.344325401E-8
4.271723276E0,3.236820955E-8
4.292560950E0,1.449365055E-8
4.313398625E0,2.839613824E-8
4.334236299E0,2.092813767E-8
4.355073974E0,2.077420967E-8
