"Time (s)","Sound pressure level (dB)"
0.000000000E0,-6.089827216E1
1.416519166E-1,NaN
2.468621666E-1,-6.902248081E1
3.489047084E-1,-6.749234717E1
4.541507084E-1,-7.027019661E1
5.602674582E-1,-6.561455900E1
6.662151250E-1,-6.633197101E1
7.683577500E-1,-6.600744946E1
8.749509167E-1,-6.292172232E1
9.812058334E-1,-6.803567105E1
1.084663292E0,-6.719608607E1
1.191426417E0,-6.240322964E1
1.298237583E0,-6.786299271E1
1.400645333E0,-6.988977251E1
1.503062000E0,-6.937126254E1
1.609101250E0,-6.551724139E1
1.715477750E0,-4.354349513E1
1.817581250E0,-4.561211476E1
1.922763875E0,NaN
2.026955042E0,-4.357990002E1
2.132571333E0,-5.605391813E1
2.234644667E0,-4.010588305E1
2.341315458E0,-4.609100876E1
2.443545542E0,-4.452791621E1
2.549606708E0,-4.718519700E1
2.651614625E0,-5.967131251E1
2.758254250E0,-5.732895530E1
2.860218542E0,-4.753983856E1
2.966466875E0,-4.685374034E1
3.071237833E0,-4.815621191E1
3.177883875E0,-4.915604912E1
3.283406708E0,-5.566324317E1
3.385563833E0,-6.498906456E1
3.491779458E0,-4.857455435E1
3.593615625E0,-4.834905169E1
3.698934708E0,-5.264724026E1
3.802854500E0,-4.503525715E1
3.906301958E0,-4.449271955E1
4.010307333E0,-4.927006887E1
4.116987542E0,-4.932009084E1
4.220164875E0,-5.848379437E1
4.326894958E0,-6.481230883E1
4.429238750E0,-6.741361136E1
4.535060250E0,-6.556326031E1
4.641660167E0,-6.560792945E1
4.748602083E0,-6.744650008E1
4.854444750E0,-5.597219160E1
4.961229625E0,-5.269320903E1
5.067946500E0,-4.032346569E1
5.171659000E0,-4.112953771E1
5.278339500E0,-4.167038366E1
5.384445208E0,-5.710942920E1
5.486651333E0,-6.570965455E1
5.588763292E0,-6.710047761E1
5.695433333E0,-4.806570821E1
5.800081833E0,-4.393836251E1
5.905674875E0,-4.184841703E1
6.007324250E0,-4.653361757E1
6.114002458E0,-5.500799368E1
6.217766875E0,-4.836816574E1
6.320715083E0,-4.851548684E1
6.425013500E0,NaN
6.529243125E0,-4.645866472E1
6.634379083E0,-4.976444238E1
6.739881708E0,-4.991677368E1
6.846605500E0,-5.468337417E1
6.951044250E0,-5.102946419E1
7.056888083E0,-6.029184622E1
7.163591000E0,-4.274348311E1
7.267769625E0,-5.417052101E1
7.373970958E0,-5.956198929E1
7.480739125E0,-6.629240233E1
7.584486417E0,-6.839156335E1
7.690996333E0,-6.825270466E1
7.797765125E0,-4.592995955E1
7.900100542E0,-4.706586808E1
8.005787375E0,-4.991989100E1
8.108001542E0,-5.680779871E1
8.214724375E0,-5.310365238E1
8.317845917E0,-4.977395780E1
8.423053292E0,-5.267888986E1
8.529062667E0,-4.781034787E1
8.634449917E0,-5.779299324E1
8.739578667E0,-5.898908064E1
8.841821417E0,-5.639135549E1
8.943849500E0,-5.729102532E1
9.050456292E0,-5.970770953E1
