"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
1.428797918E-1,NaN
2.495572085E-1,-7.133542691E1
3.552292918E-1,-6.470305312E1
4.619932501E-1,-6.655821263E1
5.655398334E-1,-5.575479690E1
6.723751251E-1,-6.406464439E1
7.765730834E-1,-6.748932979E1
8.825830417E-1,-6.677998431E1
9.878127500E-1,-5.794551381E1
1.094625958E0,-6.082589645E1
1.199761542E0,-5.977275001E1
1.306705000E0,-6.124016054E1
1.413440083E0,-5.934934080E1
1.516833125E0,-5.711911504E1
1.623137417E0,-4.494366943E1
1.729804875E0,-3.711502964E1
1.833828083E0,-3.628969321E1
1.939241500E0,-3.867640357E1
2.045948542E0,-4.040867734E1
2.150680208E0,-4.324893188E1
2.253579583E0,-3.877325792E1
2.360313667E0,-4.041401369E1
2.465676625E0,-4.961059256E1
2.570280167E0,-5.870296215E1
2.676973708E0,-5.518654981E1
2.782643542E0,-6.460162042E1
2.886996917E0,-6.563850868E1
2.993668750E0,-5.124424751E1
3.099460583E0,-4.714224428E1
3.203673375E0,-3.846948233E1
3.310406958E0,-4.089422941E1
3.416385833E0,-4.141741126E1
3.523209875E0,-4.307523342E1
3.629869292E0,-4.638859630E1
3.735534000E0,-4.509157565E1
3.842311417E0,-5.605772586E1
3.948145792E0,-3.629368296E1
4.052776292E0,-3.914036764E1
4.159625833E0,-4.380440956E1
4.266347625E0,-4.141431413E1
4.369800500E0,-4.478247227E1
4.471557083E0,-4.331738807E1
4.577412000E0,-4.346069913E1
4.680788083E0,-4.212954769E1
4.787053333E0,-4.745733544E1
4.894152292E0,-4.300255353E1
4.997504500E0,-4.828622480E1
5.102674208E0,-4.221798114E1
5.209726167E0,-4.746875746E1
5.316496167E0,-4.649101551E1
5.423155750E0,-4.784964966E1
5.525203542E0,-5.035769617E1
5.630026708E0,-5.911880993E1
5.736634750E0,-6.184345391E1
5.841774792E0,-6.329073987E1
5.948466750E0,-6.524763957E1
6.053266250E0,-6.737732700E1
6.158497125E0,-4.169934900E1
6.265247833E0,-3.980626364E1
6.370328542E0,-4.474816499E1
6.474750625E0,-5.478797940E1
6.580706667E0,-5.848599257E1
6.687247542E0,-6.233313339E1
6.791842750E0,-6.233913402E1
6.898484083E0,-5.485489875E1
7.004080667E0,-4.365410857E1
7.108453000E0,-4.810666348E1
7.215440959E0,-4.333697567E1
7.321233792E0,-4.643984052E1
7.425178792E0,-5.583903169E1
7.531882125E0,-6.276479336E1
7.638301709E0,-6.397422091E1
7.741727250E0,-6.475685608E1
7.848336125E0,-6.420613015E1
7.951844292E0,-4.822414201E1
8.058438458E0,-3.938990016E1
8.165227083E0,-3.801524429E1
8.270338417E0,-3.917895904E1
8.375093042E0,-4.079832295E1
8.480725833E0,-4.158968893E1
8.586996167E0,-4.513806454E1
8.691770708E0,-4.393173875E1
8.798562250E0,-3.915974696E1
8.903614583E0,-3.992776051E1
9.008429375E0,-3.842489131E1
9.115104875E0,-4.265329212E1
9.220231708E0,NaN
9.324706292E0,-4.195357376E1
9.431364792E0,-4.469410206E1
9.536980167E0,-4.582198895E1
9.641784667E0,-4.454108392E1
9.748017958E0,-4.399123208E1
9.853627292E0,-3.772800911E1
9.958370209E0,-3.646140922E1
1.006503067E1,-4.094656107E1
1.017028938E1,-4.374182840E1
1.027505900E1,-4.442358885E1
1.038061692E1,-4.874942175E1
1.048699413E1,-4.698745848E1
1.059201992E1,-5.364450109E1
1.069870937E1,-6.057605234E1
1.080364708E1,-6.415753989E1
1.090882113E1,-6.470106876E1
1.101246150E1,-6.584203113E1
1.111929946E1,-6.898651257E1
1.122555800E1,-5.413715056E1
1.132904979E1,-4.573338528E1
1.143574017E1,-3.852965141E1
1.154035329E1,-3.695152400E1
1.164576487E1,-4.268334694E1
1.175246038E1,-4.230893818E1
1.185699413E1,-4.482420354E1
1.196235204E1,-4.351728799E1
1.206898867E1,-3.919281281E1
1.217409946E1,-4.507023914E1
1.228070042E1,-4.622418047E1
1.238681729E1,-4.420808761E1
1.249271929E1,-3.890999029E1
1.259574646E1,-4.812629811E1
1.270240371E1,-4.757680407E1
1.280732413E1,-3.946484407E1
1.291211279E1,-4.403813145E1
1.301728429E1,-4.653983930E1
1.312407446E1,-5.034855569E1
1.322909896E1,-5.791880200E1
1.333578867E1,-6.379084125E1
1.344075233E1,-6.344520731E1
1.354571963E1,-6.421745513E1
1.365236854E1,-6.552830654E1
1.375785729E1,-6.402490849E1
1.386247783E1,-6.383272678E1
1.396912588E1,-4.239168083E1
1.407446504E1,-4.573029831E1
1.418071133E1,-4.832569687E1
1.428681413E1,-5.027552743E1
1.439142900E1,-4.986687502E1
1.449579596E1,-4.953136053E1
1.460243800E1,-4.538529769E1
1.470838454E1,-4.857292712E1
1.481240621E1,-5.264568233E1
1.491732829E1,-4.916302680E1
1.502309388E1,-4.636487926E1
1.512907292E1,-5.027271584E1
1.523314254E1,-4.423686212E1
1.533545971E1,-4.687511516E1
1.544196463E1,-4.589574895E1
1.554577954E1,-4.617871339E1
1.565129675E1,-4.378101531E1
1.575794500E1,-4.215068027E1
1.586067750E1,-4.179567883E1
1.596734829E1,-4.027086019E1
1.606930588E1,-4.248224563E1
1.617534737E1,-4.826842008E1
1.628072075E1,-3.674155806E1
1.638748529E1,-3.981830544E1
1.649208771E1,-3.845890991E1
1.659424296E1,-4.895903641E1
1.670094237E1,-4.325644577E1
1.680766663E1,-4.085209804E1
1.691155100E1,-4.510595827E1
1.701835617E1,-4.527618952E1
1.712316692E1,-4.538962510E1
1.722775129E1,-4.557084726E1
1.732969271E1,-4.856392995E1
1.743639946E1,-4.882109381E1
1.754242446E1,-4.845485844E1
1.764439871E1,-5.300944160E1
1.775108896E1,-4.560445592E1
1.785784075E1,-5.683484174E1
1.796151525E1,-5.037337672E1
1.806627492E1,-5.331829601E1
1.817286821E1,-4.992308977E1
1.827778596E1,-5.837099405E1
1.838044050E1,-5.981513731E1
1.848655325E1,-5.958055318E1
1.859235071E1,-6.085363759E1
1.869463913E1,-6.212288202E1
1.880129208E1,-6.685967081E1
1.890798283E1,-4.285617270E1
1.901126338E1,-5.331531422E1
1.911792183E1,-4.083750817E1
1.922318583E1,-3.949553059E1
1.932790142E1,-4.426492509E1
1.943462183E1,-4.630125636E1
1.954136263E1,-4.622848422E1
1.964802542E1,-4.232772324E1
1.975028067E1,-4.220656331E1
1.985695688E1,-4.663290796E1
1.996143050E1,-4.550664829E1
2.006812588E1,-4.632489764E1
2.017480121E1,-4.200416562E1
2.028073308E1,-4.763763166E1
2.038747813E1,-4.335883558E1
2.049283308E1,-4.536861229E1
2.059489271E1,-5.986764653E1
2.070077854E1,-6.326240446E1
2.080746138E1,-6.186281458E1
2.091172100E1,-6.426846689E1
2.101844917E1,-6.663922839E1
2.112317783E1,-5.909712781E1
2.122653900E1,-3.792393159E1
2.133319483E1,-3.700202904E1
2.143987142E1,-3.890552486E1
2.154330950E1,-4.423403529E1
2.164543929E1,-5.659230205E1
2.175213500E1,-5.077349767E1
2.185876792E1,-5.174171378E1
2.196204675E1,-4.644181975E1
2.206873992E1,-4.252596736E1
2.217064367E1,-4.121659706E1
2.227686271E1,-4.379212976E1
2.238070746E1,-4.537592827E1
2.248742058E1,-4.757421523E1
2.259367171E1,-4.597539845E1
2.270038104E1,-5.007392302E1
2.280710871E1,-5.653641166E1
2.291263567E1,-6.391992146E1
2.301937646E1,-6.463520505E1
