"Delay (ms)","Autocorrelation (a.u.)"
3.688268389E0,-7.367832697E-6
3.709106064E0,-7.160759742E-6
3.729943738E0,-6.950621204E-6
3.750781413E0,-6.740128630E-6
3.771619087E0,-6.528888813E-6
3.792456762E0,-6.316703429E-6
3.813294436E0,-6.105913584E-6
3.834132111E0,-5.897128691E-6
3.854969785E0,-5.690005173E-6
3.875807460E0,-5.483509642E-6
3.896645134E0,-5.280116277E-6
3.917482809E0,-5.081080705E-6
3.938320483E0,-4.883137548E-6
3.959158158E0,-4.686145294E-6
3.979995832E0,-4.492799516E-6
4.000833507E0,-4.301427503E-6
4.021671181E0,-4.110697334E-6
4.042508856E0,-3.919381684E-6
4.063346531E0,-3.728744787E-6
4.084184205E0,-3.537461712E-6
4.105021880E0,-3.345041387E-6
4.125859554E0,-3.151527595E-6
4.146697229E0,-2.957334780E-6
4.167534903E0,-2.760336248E-6
4.188372578E0,-2.562155075E-6
4.209210252E0,-2.362237528E-6
4.230047927E0,-2.159406013E-6
4.250885601E0,-1.954721462E-6
4.271723276E0,-1.749485707E-6
4.292560950E0,-1.543374229E-6
4.313398625E0,-1.335662161E-6
4.334236299E0,-1.128089617E-6
4.355073974E0,-9.215533234E-7
4.375911648E0,-7.152944917E-7
4.396749323E0,-5.109048122E-7
4.417586997E0,-3.087989996E-7
4.438424672E0,-1.121808192E-7
4.459262346E0,8.085569569E-8
4.480100021E0,2.687063673E-7
4.500937695E0,4.501747988E-7
4.521775370E0,6.243384953E-7
4.542613044E0,7.929339751E-7
4.563450719E0,9.551817944E-7
4.584288393E0,1.109962038E-6
4.605126068E0,1.258369341E-6
4.625963742E0,1.401201463E-6
4.646801417E0,1.537269285E-6
4.667639091E0,1.668200423E-6
4.688476766E0,1.794801709E-6
4.709314441E0,1.917637161E-6
4.730152115E0,2.036943809E-6
4.750989790E0,2.153398272E-6
4.771827464E0,2.270145128E-6
4.792665139E0,2.386823248E-6
4.813502813E0,2.502776645E-6
4.834340488E0,2.619903983E-6
4.855178162E0,2.740453484E-6
4.876015837E0,2.863740633E-6
4.896853511E0,2.989224347E-6
4.917691186E0,3.118896661E-6
4.938528860E0,3.253243032E-6
4.959366535E0,3.389929246E-6
4.980204209E0,3.529771569E-6
5.001041884E0,3.672010273E-6
5.021879558E0,3.816520689E-6
5.042717233E0,3.959440282E-6
5.063554907E0,4.101235813E-6
5.084392582E0,4.241675755E-6
5.105230256E0,4.377573295E-6
5.126067931E0,4.505101578E-6
5.146905605E0,4.625719883E-6
5.167743280E0,4.737171253E-6
5.188580954E0,4.835411050E-6
5.209418629E0,4.918390660E-6
5.230256303E0,4.986702747E-6
5.251093978E0,5.038109057E-6
5.271931652E0,5.068060618E-6
5.292769327E0,5.078132420E-6
5.313607001E0,5.066700329E-6
5.334444676E0,5.031664303E-6
5.355282350E0,4.973793298E-6
5.376120025E0,4.891388181E-6
5.396957700E0,4.785085551E-6
5.417795374E0,4.653864446E-6
