"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,2.241341087E-6
2.083767452E-2,2.218405133E-6
4.167534903E-2,2.216046933E-6
6.251302355E-2,2.198123965E-6
8.335069806E-2,2.177585587E-6
1.041883726E-1,2.157432149E-6
1.250260471E-1,2.119677358E-6
1.458637216E-1,2.092817258E-6
1.667013961E-1,2.047656693E-6
1.875390706E-1,2.006066299E-6
2.083767452E-1,1.952411424E-6
2.292144197E-1,1.899409541E-6
2.500520942E-1,1.842026897E-6
2.708897687E-1,1.776294212E-6
2.917274432E-1,1.713544414E-6
3.125651177E-1,1.636134264E-6
3.334027922E-1,1.566145253E-6
3.542404668E-1,1.481676191E-6
3.750781413E-1,1.402562839E-6
3.959158158E-1,1.316899666E-6
4.167534903E-1,1.227974533E-6
4.375911648E-1,1.141605819E-6
4.584288393E-1,1.042163995E-6
4.792665139E-1,9.529757757E-7
5.001041884E-1,8.491608525E-7
5.209418629E-1,7.547252855E-7
5.417795374E-1,6.523307929E-7
5.626172119E-1,5.508731077E-7
5.834548864E-1,4.516471465E-7
6.042925610E-1,3.451456866E-7
6.251302355E-1,2.477292667E-7
6.459679100E-1,1.390408557E-7
6.668055845E-1,4.163410377E-8
6.876432590E-1,-6.318633908E-8
7.084809335E-1,-1.622150538E-7
7.293186080E-1,-2.603809831E-7
7.501562826E-1,-3.618547907E-7
7.709939571E-1,-4.527412641E-7
7.918316316E-1,-5.531309001E-7
8.126693061E-1,-6.397769428E-7
8.335069806E-1,-7.343202626E-7
8.543446551E-1,-8.183045547E-7
8.751823297E-1,-9.025966168E-7
8.960200042E-1,-9.856280585E-7
9.168576787E-1,-1.059020685E-6
9.376953532E-1,-1.138843377E-6
9.585330277E-1,-1.203105971E-6
9.793707022E-1,-1.275483201E-6
1.000208377E0,-1.332988948E-6
1.021046051E0,-1.393299541E-6
1.041883726E0,-1.447331552E-6
1.062721400E0,-1.493992218E-6
1.083559075E0,-1.543450225E-6
1.104396749E0,-1.577824262E-6
1.125234424E0,-1.618926312E-6
1.146072098E0,-1.644635783E-6
1.166909773E0,-1.672591541E-6
1.187747447E0,-1.692488607E-6
1.208585122E0,-1.705886984E-6
1.229422796E0,-1.720817156E-6
1.250260471E0,-1.720890191E-6
1.271098145E0,-1.727060776E-6
1.291935820E0,-1.716948794E-6
1.312773494E0,-1.711811000E-6
1.333611169E0,-1.695669985E-6
1.354448844E0,-1.676546837E-6
1.375286518E0,-1.655068023E-6
1.396124193E0,-1.622807056E-6
1.416961867E0,-1.595351044E-6
1.437799542E0,-1.552359019E-6
1.458637216E0,-1.515989560E-6
1.479474891E0,-1.467412448E-6
1.500312565E0,-1.419941712E-6
1.521150240E0,-1.367837820E-6
1.541987914E0,-1.308306424E-6
1.562825589E0,-1.252638718E-6
1.583663263E0,-1.184365126E-6
1.604500938E0,-1.123240886E-6
1.625338612E0,-1.050290651E-6
1.646176287E0,-9.817781242E-7
1.667013961E0,-9.078934978E-7
1.687851636E0,-8.307967724E-7
1.708689310E0,-7.574477293E-7
1.729526985E0,-6.732585583E-7
1.750364659E0,-5.990592249E-7
1.771202334E0,-5.125835506E-7
1.792040008E0,-4.349294204E-7
1.812877683E0,-3.507586483E-7
1.833715357E0,-2.679145454E-7
1.854553032E0,-1.886585536E-7
1.875390706E0,-1.021959441E-7
1.896228381E0,-2.631001106E-8
1.917066055E0,5.988396242E-8
1.937903730E0,1.346349751E-7
1.958741404E0,2.161032511E-7
1.979579079E0,2.917129938E-7
2.000416753E0,3.654655104E-7
2.021254428E0,4.414308602E-7
2.042092103E0,5.075777356E-7
2.062929777E0,5.811298339E-7
2.083767452E0,6.413544984E-7
2.104605126E0,7.081835127E-7
2.125442801E0,7.655578612E-7
2.146280475E0,8.214310713E-7
2.167118150E0,8.771547435E-7
2.187955824E0,9.219877271E-7
2.208793499E0,9.733556980E-7
2.229631173E0,1.009335377E-6
2.250468848E0,1.052257550E-6
2.271306522E0,1.082878796E-6
2.292144197E0,1.113949173E-6
2.312981871E0,1.140056612E-6
2.333819546E0,1.158776857E-6
2.354657220E0,1.180170695E-6
2.375494895E0,1.187933743E-6
2.396332569E0,1.201356225E-6
2.417170244E0,1.201073676E-6
2.438007918E0,1.203531677E-6
2.458845593E0,1.198174142E-6
2.479683267E0,1.187411413E-6
2.500520942E0,1.177505359E-6
2.521358616E0,1.154587606E-6
2.542196291E0,1.138351920E-6
2.563033965E0,1.107207532E-6
2.583871640E0,1.080912977E-6
2.604709314E0,1.045327614E-6
2.625546989E0,1.007441956E-6
2.646384663E0,9.684515138E-7
2.667222338E0,9.197055614E-7
2.688060013E0,8.772356821E-7
2.708897687E0,8.208354101E-7
2.729735362E0,7.717305079E-7
2.750573036E0,7.118935591E-7
2.771410711E0,6.534609778E-7
2.792248385E0,5.928119680E-7
2.813086060E0,5.252186173E-7
2.833923734E0,4.644899455E-7
2.854761409E0,3.911183323E-7
2.875599083E0,3.271283528E-7
2.896436758E0,2.523884177E-7
2.917274432E0,1.831651693E-7
2.938112107E0,1.101709229E-7
2.958949781E0,3.454111078E-8
2.979787456E0,-3.511028111E-8
3.000625130E0,-1.137317686E-7
3.021462805E0,-1.812675842E-7
3.042300479E0,-2.592744816E-7
3.063138154E0,-3.286337733E-7
3.083975828E0,-4.015071358E-7
3.104813503E0,-4.733727824E-7
3.125651177E0,-5.396135071E-7
3.146488852E0,-6.120822639E-7
3.167326526E0,-6.721882797E-7
3.188164201E0,-7.414293688E-7
3.209001875E0,-7.991463321E-7
3.229839550E0,-8.612337840E-7
3.250677224E0,-9.173838202E-7
3.271514899E0,-9.699769747E-7
3.292352573E0,-1.024211268E-6
3.313190248E0,-1.067281222E-6
3.334027922E0,-1.116386005E-6
3.354865597E0,-1.153068492E-6
3.375703272E0,-1.193701325E-6
3.396540946E0,-1.225920773E-6
3.417378621E0,-1.255060426E-6
3.438216295E0,-1.283491507E-6
3.459053970E0,-1.301098234E-6
3.479891644E0,-1.323947507E-6
3.500729319E0,-1.332288108E-6
3.521566993E0,-1.346667506E-6
3.542404668E0,-1.348715002E-6
3.563242342E0,-1.350003879E-6
3.584080017E0,-1.347598208E-6
3.604917691E0,-1.336408645E-6
3.625755366E0,-1.328399987E-6
3.646593040E0,-1.306464946E-6
3.667430715E0,-1.290702917E-6
3.688268389E0,-1.261700948E-6
3.709106064E0,-1.234298009E-6
3.729943738E0,-1.200423003E-6
3.750781413E0,-1.160711155E-6
3.771619087E0,-1.122853427E-6
3.792456762E0,-1.072655313E-6
3.813294436E0,-1.028935549E-6
3.834132111E0,-9.717366479E-7
3.854969785E0,-9.192519076E-7
3.875807460E0,-8.588786369E-7
3.896645134E0,-7.957399357E-7
3.917482809E0,-7.332711346E-7
3.938320483E0,-6.614408044E-7
3.959158158E0,-5.969020120E-7
3.979995832E0,-5.198137850E-7
4.000833507E0,-4.489185004E-7
4.021671181E0,-3.701147070E-7
4.042508856E0,-2.923165984E-7
4.063346531E0,-2.146464945E-7
4.084184205E0,-1.305045089E-7
4.105021880E0,-5.366829797E-8
4.125859554E0,3.356606364E-8
4.146697229E0,1.110472117E-7
4.167534903E0,1.974397784E-7
4.188372578E0,2.784652473E-7
4.209210252E0,3.606624652E-7
4.230047927E0,4.451302538E-7
4.250885601E0,5.222223148E-7
4.271723276E0,6.065500233E-7
4.292560950E0,6.807538242E-7
4.313398625E0,7.617425830E-7
4.334236299E0,8.350834072E-7
4.355073974E0,9.089444612E-7
4.375911648E0,9.811071431E-7
4.396749323E0,1.047318811E-6
4.417586997E0,1.117675594E-6
4.438424672E0,1.176245387E-6
4.459262346E0,1.241537270E-6
4.480100021E0,1.295315327E-6
4.500937695E0,1.351331177E-6
4.521775370E0,1.401663235E-6
4.542613044E0,1.446019764E-6
4.563450719E0,1.492590904E-6
4.584288393E0,1.527567894E-6
4.605126068E0,1.566889723E-6
4.625963742E0,1.593429250E-6
4.646801417E0,1.622987588E-6
4.667639091E0,1.644106115E-6
4.688476766E0,1.661016153E-6
4.709314441E0,1.676209396E-6
4.730152115E0,1.680525050E-6
4.750989790E0,1.689582519E-6
4.771827464E0,1.683851589E-6
4.792665139E0,1.682642301E-6
4.813502813E0,1.670276996E-6
4.834340488E0,1.656432227E-6
4.855178162E0,1.639315138E-6
4.876015837E0,1.611810364E-6
4.896853511E0,1.588756543E-6
4.917691186E0,1.551483829E-6
4.938528860E0,1.518983649E-6
4.959366535E0,1.475103698E-6
4.980204209E0,1.430878817E-6
5.001041884E0,1.383208253E-6
5.021879558E0,1.327583681E-6
5.042717233E0,1.275002876E-6
5.063554907E0,1.210990753E-6
5.084392582E0,1.151682163E-6
5.105230256E0,1.081573224E-6
5.126067931E0,1.014577782E-6
5.146905605E0,9.410338574E-7
5.167743280E0,8.652532990E-7
5.188580954E0,7.899647521E-7
5.209418629E0,7.067497942E-7
5.230256303E0,6.296627091E-7
5.251093978E0,5.415392992E-7
5.271931652E0,4.599514832E-7
5.292769327E0,3.721694893E-7
5.313607001E0,2.846158672E-7
5.334444676E0,1.986510642E-7
5.355282350E0,1.071976269E-7
5.376120025E0,2.243724631E-8
5.396957700E0,-7.012135012E-8
5.417795374E0,-1.555969241E-7
5.438633049E0,-2.464110462E-7
