"Time (s)","Sound pressure level (dB)"
0.000000000E0,NaN
1.581675000E-1,NaN
2.629228751E-1,-7.100354403E1
3.655321251E-1,-6.543472029E1
4.722016668E-1,-6.627000284E1
5.762523334E-1,-6.373817452E1
6.808022917E-1,-6.805641972E1
7.850043334E-1,-6.788204255E1
8.915137919E-1,-6.954278015E1
9.977290418E-1,-6.619688139E1
1.102350500E0,-6.757976540E1
1.209117834E0,-6.955835450E1
1.314921667E0,-6.966034507E1
1.417062083E0,-7.017323149E1
1.523835667E0,-6.811321597E1
1.626197167E0,-6.801998338E1
1.731925959E0,-6.473755421E1
1.834118834E0,NaN
1.935241333E0,-6.913315479E1
2.042028208E0,-6.844877251E1
2.145081875E0,-4.208204070E1
2.250952750E0,-4.264884288E1
2.357685959E0,-4.423451356E1
2.463992417E0,-5.043520979E1
2.567841417E0,-4.887617412E1
2.674634709E0,-6.028065406E1
2.778416375E0,-6.602530299E1
2.884598792E0,-6.137769471E1
2.991334500E0,-5.697924570E1
3.095043542E0,-4.988008305E1
3.201498125E0,-5.994619161E1
3.306423833E0,-4.526240423E1
3.411744667E0,-4.413669659E1
3.518421750E0,-4.100213380E1
3.625947333E0,-4.377472215E1
3.728427334E0,-4.417013596E1
3.833417000E0,-4.428441998E1
3.940141333E0,-5.683080926E1
4.045122833E0,-6.304720384E1
4.150509250E0,-6.444281962E1
4.252771042E0,-6.840776541E1
4.359536083E0,-6.467254118E1
4.464025625E0,-6.567578038E1
4.569978292E0,-4.650764133E1
4.676717083E0,-4.599401979E1
4.783410500E0,-4.526328263E1
4.887110542E0,-4.335721934E1
4.993846292E0,-5.253808996E1
5.099177417E0,-6.146405895E1
5.204192959E0,-5.916655863E1
5.306492667E0,-4.833253321E1
5.411782083E0,-4.597087678E1
5.515870333E0,-5.083706843E1
5.621328292E0,-5.072792127E1
5.728072834E0,-4.866015110E1
5.832516292E0,-4.748487623E1
5.938135333E0,-4.777649189E1
6.044844500E0,-4.746277429E1
6.149184959E0,-5.393959610E1
6.255124708E0,-5.795791099E1
6.361734875E0,-5.111796525E1
6.465917375E0,-4.613267886E1
6.572117125E0,-4.684104253E1
6.678430000E0,-4.869538323E1
6.784803875E0,-5.167750573E1
6.889057458E0,-4.667352805E1
6.995076625E0,-4.788423218E1
7.099247167E0,-4.622576412E1
7.204047125E0,-4.726569455E1
7.308470083E0,-5.911724934E1
7.411720834E0,-4.347506663E1
7.515896917E0,-5.229494188E1
7.621076000E0,-4.433547958E1
7.723223000E0,-4.736227487E1
7.828403375E0,-4.735174778E1
7.932517167E0,-4.576998204E1
8.038197667E0,-4.368139670E1
8.140132417E0,-5.612961372E1
8.245111583E0,-5.500461700E1
8.349151542E0,-5.287441974E1
8.455120375E0,-5.719606959E1
8.561726417E0,-6.671874417E1
8.665891875E0,-6.793662356E1
8.771807125E0,-6.618437439E1
8.878506000E0,-6.581783281E1
8.982506458E0,-6.709144008E1
9.088825667E0,-5.943706164E1
9.195084500E0,-4.667809980E1
9.299201292E0,-4.596779545E1
9.405632833E0,-4.295657693E1
9.511765625E0,-5.232846883E1
9.615929667E0,-4.627595185E1
9.722629084E0,-5.714838073E1
9.828394375E0,-5.166558682E1
9.932531833E0,-5.270802743E1
1.003933383E1,-5.591183800E1
1.014505263E1,-6.505640520E1
1.025169163E1,-6.795547446E1
1.035627279E1,-6.637040486E1
1.046174975E1,-6.644533783E1
1.056401721E1,-6.500858413E1
1.067062396E1,-6.347971171E1
1.077333233E1,-6.221513181E1
1.087836800E1,-6.150070480E1
1.098524521E1,-6.617456170E1
1.109020017E1,-5.814175907E1
1.119512242E1,-4.453087732E1
1.129960150E1,-5.114624411E1
1.140628317E1,-5.465513201E1
1.151175221E1,-6.672320186E1
1.161857554E1,-7.075309037E1
1.172395946E1,-7.058775187E1
1.182840338E1,-5.982269098E1
1.193516346E1,-4.408847254E1
1.204092458E1,-4.530687509E1
1.214503904E1,-4.850491538E1
1.225169596E1,-5.786647430E1
1.235795129E1,-5.792209978E1
1.246399538E1,-4.426676628E1
1.257072771E1,-4.088546822E1
1.267476242E1,-4.177138817E1
1.277677988E1,-4.791107500E1
1.288367729E1,-4.971270034E1
1.299054842E1,-4.877876831E1
1.309367129E1,-4.639103269E1
1.320037850E1,-4.855100437E1
1.330647913E1,-4.733739890E1
1.341066121E1,-5.585630720E1
1.351738029E1,-6.190957574E1
1.362130221E1,-6.351617694E1
1.372554804E1,-5.261268051E1
1.382760842E1,-5.591453387E1
1.393017196E1,-5.094908674E1
1.403694467E1,-4.820305775E1
1.414230171E1,-5.463355636E1
1.424451496E1,-4.806543335E1
1.435112875E1,-4.950275422E1
1.445775908E1,-5.293961220E1
1.456182096E1,-5.688116153E1
1.466406404E1,-5.946437588E1
1.476911388E1,-4.623203015E1
1.487575846E1,-5.195342493E1
1.497844625E1,-6.440336303E1
1.508224350E1,-6.909744506E1
1.518570521E1,-6.870016106E1
1.529235354E1,-7.025537498E1
1.539529650E1,-7.034754256E1
1.550190892E1,-4.875535526E1
1.560649746E1,-4.901657695E1
1.571220592E1,-5.554910427E1
1.581596796E1,-4.546614901E1
1.592272321E1,-4.786828014E1
1.602706050E1,-5.228145542E1
1.612907425E1,-4.519338886E1
1.623568388E1,-4.352874763E1
1.634231933E1,-4.846371660E1
1.644899308E1,-4.153891619E1
1.655560975E1,-4.590897969E1
1.666064758E1,-6.224186807E1
1.676398300E1,-6.463666641E1
1.687064208E1,-6.731359416E1
1.697737396E1,-4.936087451E1
1.707978871E1,-4.489425733E1
1.718653092E1,-4.221372611E1
1.729324154E1,-4.193253423E1
1.739995038E1,-5.216983794E1
1.750645058E1,-5.051565368E1
1.761132163E1,-4.782990765E1
1.771331079E1,-5.209620275E1
1.781595117E1,-4.943678442E1
1.791957771E1,-5.282977307E1
1.802636692E1,-4.372867905E1
1.813005725E1,-4.765978260E1
1.823676958E1,-4.306608370E1
1.834350992E1,-5.038819075E1
1.844675696E1,-6.754801912E1
1.855348008E1,-6.460651696E1
1.866016483E1,-6.430457265E1
1.876356621E1,-6.955488410E1
1.887023608E1,-6.781875764E1
1.897699563E1,-4.407800740E1
1.908032496E1,-5.168422922E1
1.918706133E1,-5.996726294E1
1.929369433E1,-6.214637838E1
1.939715067E1,-6.108930887E1
1.950386975E1,-6.264292991E1
1.960642375E1,-5.779425741E1
1.971189913E1,-4.540749226E1
1.981854267E1,-4.098166775E1
1.992529854E1,-4.377152083E1
2.003088246E1,-4.358541650E1
2.013762829E1,-5.054321954E1
2.024125375E1,-5.543873335E1
2.034782075E1,-5.739997621E1
2.045452546E1,-6.531262120E1
2.056117800E1,-6.571583961E1
2.066399604E1,-5.316557483E1
2.077071292E1,-4.326762007E1
2.087740213E1,-5.022926893E1
2.098160892E1,-5.521382261E1
2.108741642E1,-5.137432578E1
2.119212754E1,-4.875480780E1
2.129847479E1,-5.450247137E1
2.140518354E1,-5.549210865E1
2.151181504E1,-6.684598288E1
2.161532854E1,-6.854316878E1
2.172207979E1,-6.628616758E1
2.182875250E1,-6.926746037E1
2.193218813E1,-7.047009171E1
2.203675408E1,NaN
2.213952058E1,-6.966336850E1
2.224614450E1,-6.540451850E1
2.234921213E1,-6.971219147E1
2.245582450E1,-6.234159512E1
2.256258313E1,-4.416174546E1
2.266598700E1,-4.005542890E1
2.277270788E1,-4.761438693E1
2.287942346E1,-4.266380036E1
2.298275483E1,-5.120542739E1
2.308945683E1,-5.549737592E1
2.319427200E1,-5.042749721E1
2.329751817E1,-4.937714946E1
2.339971404E1,-4.784658958E1
2.350650733E1,-5.234835106E1
2.361318750E1,-6.210050087E1
2.371642558E1,-4.946536200E1
2.382316267E1,-5.539673971E1
2.392999254E1,-4.408769546E1
2.403320096E1,-4.503420690E1
2.413995446E1,-6.597608487E1
2.424664254E1,-6.466563442E1
2.435103696E1,-6.811492614E1
2.445768725E1,-5.720160152E1
2.456400850E1,-4.401970035E1
2.466685092E1,-4.208704849E1
2.477366388E1,-4.072986456E1
2.488031463E1,-4.570455985E1
2.498355075E1,-5.484496493E1
2.508749354E1,-4.856826748E1
2.519423867E1,-4.347291803E1
2.530021383E1,-4.292915668E1
2.540650917E1,-5.582281899E1
2.551329596E1,-4.479334417E1
2.561704046E1,-5.766531433E1
2.572374588E1,-5.317157870E1
2.583048983E1,-5.461209260E1
2.593382596E1,-5.121481145E1
2.603873933E1,-5.692530581E1
2.614544363E1,-4.466321593E1
2.624861004E1,-4.299545188E1
2.635124121E1,-4.129825036E1
2.645422392E1,-4.927156987E1
2.655942225E1,-4.630779600E1
2.666529517E1,-4.860307028E1
2.676743983E1,-5.575404805E1
2.687416925E1,-4.831346041E1
2.698087963E1,-4.928864447E1
2.708758383E1,-4.747430781E1
2.719434200E1,-5.435848233E1
2.729907008E1,-5.336394256E1
2.740101242E1,-5.096642780E1
2.750644808E1,-4.418845357E1
2.761210429E1,-5.364193289E1
2.771781800E1,-5.008406583E1
2.782450646E1,-5.545763280E1
2.793117096E1,-5.340891882E1
2.803450567E1,-4.313925842E1
2.813800525E1,NaN
2.824380388E1,-5.040709214E1
2.834920221E1,-5.177009761E1
2.845136050E1,-5.147482074E1
2.855807938E1,-4.542857263E1
2.866403846E1,-5.814779662E1
2.876818229E1,-6.446452582E1
2.887492754E1,-6.506076110E1
2.898164546E1,-6.430687255E1
2.908826046E1,-6.453689423E1
2.919497625E1,-4.705310014E1
2.929964200E1,-4.503806377E1
2.940180671E1,-4.408701966E1
2.950646896E1,-5.239615570E1
2.961315292E1,-4.632742740E1
2.971871521E1,-4.970069282E1
2.982351542E1,-4.837892929E1
2.993032346E1,-5.895099479E1
3.003551829E1,-5.291325938E1
3.014039033E1,-4.851017586E1
3.024211404E1,-4.542370823E1
3.034880583E1,-4.927392617E1
3.045231558E1,-5.977853799E1
3.055600838E1,-5.575152072E1
3.066270713E1,-5.237376829E1
3.076699521E1,-6.107238631E1
3.087152113E1,-6.615844578E1
3.097548533E1,-6.492346912E1
3.108064442E1,-6.492277566E1
3.118561604E1,-6.549828165E1
3.129232854E1,-6.363082055E1
3.139905671E1,-6.653573709E1
3.150256425E1,-6.699267842E1
3.160646963E1,-6.503054073E1
3.171313146E1,-6.704731261E1
3.181927842E1,-6.628060367E1
3.192601492E1,-4.854843457E1
3.203271033E1,-4.220023331E1
3.213937121E1,-4.612461297E1
3.224608613E1,-5.473698227E1
3.235089383E1,-4.696737708E1
3.245284175E1,-4.678282744E1
3.255813479E1,-5.483328001E1
3.266393808E1,-4.598100566E1
3.276759475E1,-5.157122054E1
3.286968092E1,-4.656821865E1
3.297194754E1,-4.659613323E1
3.307864921E1,-5.031880033E1
3.318436446E1,-4.255324691E1
3.329111008E1,-4.439279060E1
3.339778458E1,-4.225854463E1
3.350137008E1,-4.460632771E1
3.360645321E1,-4.584966470E1
3.371314638E1,-4.383842033E1
3.381816004E1,-5.576347331E1
3.392491600E1,-6.542180911E1
3.403162204E1,-6.390599963E1
3.413507300E1,-5.340170142E1
3.423691654E1,NaN
3.434269988E1,-4.936822491E1
3.444943304E1,-5.115300424E1
3.455383771E1,-6.096269570E1
3.466055142E1,-6.436443691E1
3.476406621E1,-6.647427302E1
3.487067583E1,-6.557547128E1
3.497741213E1,-6.228859650E1
3.508408967E1,-5.824427608E1
3.518745671E1,-5.755307338E1
3.529413413E1,-5.817991566E1
3.540091321E1,-4.508301294E1
3.550644421E1,-4.479088568E1
3.561322667E1,-4.116757650E1
3.571916313E1,-5.208441421E1
3.582115904E1,-5.131443513E1
3.592792133E1,-5.726404689E1
3.603469633E1,-4.971565945E1
3.614094371E1,-4.905098613E1
3.624756692E1,-4.449683818E1
3.635277992E1,-4.343877844E1
3.645474125E1,-4.217292647E1
3.656144750E1,-5.188393467E1
3.666398508E1,-4.966745912E1
3.676941667E1,-4.744150383E1
3.687606196E1,-4.748906735E1
3.698275542E1,-5.509030138E1
