"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,7.355818525E-7
2.083767452E-2,-2.031794987E-7
4.167534903E-2,5.687197586E-7
6.251302355E-2,8.542462640E-8
8.335069806E-2,1.930478678E-7
1.041883726E-1,4.690148255E-7
1.250260471E-1,-1.552383018E-7
1.458637216E-1,6.956707600E-7
1.667013961E-1,-2.501887706E-7
1.875390706E-1,6.164601211E-7
2.083767452E-1,-4.303079713E-8
2.292144197E-1,2.794133024E-7
2.500520942E-1,3.281667200E-7
2.708897687E-1,-1.046283617E-7
2.917274432E-1,6.163841510E-7
3.125651177E-1,-2.965453697E-7
3.334027922E-1,6.280666962E-7
3.542404668E-1,-1.784303455E-7
3.750781413E-1,3.448674640E-7
3.959158158E-1,1.649898036E-7
4.167534903E-1,-5.977960872E-8
4.375911648E-1,5.008627082E-7
4.584288393E-1,-3.323439616E-7
4.792665139E-1,5.989104060E-7
5.001041884E-1,-3.056734850E-7
5.209418629E-1,3.851310433E-7
5.417795374E-1,-9.248653527E-9
5.626172119E-1,-1.205743708E-8
5.834548864E-1,3.518900473E-7
6.042925610E-1,-3.466944422E-7
6.251302355E-1,5.324882703E-7
6.459679100E-1,-4.147387015E-7
6.668055845E-1,4.040301174E-7
6.876432590E-1,-1.840605607E-7
7.084809335E-1,3.735002160E-8
7.293186080E-1,1.845275446E-7
7.501562826E-1,-3.422856781E-7
7.709939571E-1,4.398450959E-7
7.918316316E-1,-4.993042886E-7
8.126693061E-1,4.037413445E-7
8.335069806E-1,-3.436474646E-7
8.543446551E-1,8.866977613E-8
8.751823297E-1,1.265134579E-8
8.960200042E-1,-3.114787500E-7
9.168576787E-1,3.270933732E-7
9.376953532E-1,-5.474376769E-7
9.585330277E-1,3.869521879E-7
9.793707022E-1,-4.762199341E-7
1.000208377E0,1.438023203E-7
1.021046051E0,-1.523850344E-7
1.041883726E0,-2.531913158E-7
1.062721400E0,2.062456887E-7
1.083559075E0,-5.542797295E-7
1.104396749E0,3.596639474E-7
1.125234424E0,-5.697023423E-7
1.146072098E0,2.018383089E-7
1.166909773E0,-2.950474676E-7
1.187747447E0,-1.699063827E-7
1.208585122E0,8.664226284E-8
1.229422796E0,-5.174183460E-7
1.250260471E0,3.234497055E-7
1.271098145E0,-6.182409711E-7
1.291935820E0,2.601529118E-7
1.312773494E0,-4.094329572E-7
1.333611169E0,-6.351812673E-8
1.354448844E0,-2.681225570E-8
1.375286518E0,-4.376700667E-7
1.396124193E0,2.817285223E-7
1.416961867E0,-6.189598959E-7
1.437799542E0,3.176542281E-7
1.458637216E0,-4.874691997E-7
1.479474891E0,5.994003119E-8
1.500312565E0,-1.252150201E-7
1.521150240E0,-3.203377285E-7
1.541987914E0,2.366773251E-7
1.562825589E0,-5.713554602E-7
1.583663263E0,3.683262494E-7
1.604500938E0,-5.249178939E-7
1.625338612E0,1.903836746E-7
1.646176287E0,-2.049617872E-7
1.667013961E0,-1.744783515E-7
1.687851636E0,1.883937879E-7
1.708689310E0,-4.824156186E-7
1.729526985E0,4.074207527E-7
1.750364659E0,-5.248393721E-7
1.771202334E0,3.189559580E-7
1.792040008E0,-2.661753109E-7
1.812877683E0,-1.138849621E-8
1.833715357E0,1.361472248E-7
1.854553032E0,-3.595668225E-7
1.875390706E0,4.291247711E-7
1.896228381E0,-4.901185420E-7
1.917066055E0,4.330293901E-7
1.937903730E0,-3.081692384E-7
1.958741404E0,1.546486269E-7
1.979579079E0,7.734708211E-8
2.000416753E0,-2.149343617E-7
2.021254428E0,4.262871155E-7
2.042092103E0,-4.267719345E-7
2.062929777E0,5.214265295E-7
2.083767452E0,-3.339243221E-7
2.104605126E0,3.104804313E-7
2.125442801E0,1.228184123E-8
2.146280475E0,-6.121527566E-8
2.167118150E0,3.958481889E-7
2.187955824E0,-3.437163493E-7
2.208793499E0,5.757228226E-7
2.229631173E0,-3.461311052E-7
2.250468848E0,4.428008116E-7
2.271306522E0,-6.006603758E-8
2.292144197E0,9.010337404E-8
2.312981871E0,3.351795982E-7
2.333819546E0,-2.481708456E-7
2.354657220E0,5.891651522E-7
2.375494895E0,-3.471434342E-7
2.396332569E0,5.409892811E-7
2.417170244E0,-1.384205019E-7
2.438007918E0,2.255005801E-7
2.458845593E0,2.462204445E-7
2.479683267E0,-1.506912157E-7
2.500520942E0,5.587469786E-7
2.521358616E0,-3.404211915E-7
2.542196291E0,5.963319365E-7
2.563033965E0,-2.203062766E-7
2.583871640E0,3.355641278E-7
2.604709314E0,1.307246201E-7
2.625546989E0,-5.538958321E-8
2.646384663E0,4.828193064E-7
2.667222338E0,-3.245372121E-7
2.688060013E0,6.051574981E-7
2.708897687E0,-3.013247325E-7
2.729735362E0,4.151951331E-7
2.750573036E0,-4.853930359E-9
2.771410711E0,3.132233183E-8
2.792248385E0,3.676574503E-7
2.813086060E0,-3.031240367E-7
2.833923734E0,5.690596589E-7
2.854761409E0,-3.779943335E-7
2.875599083E0,4.607076181E-7
2.896436758E0,-1.507835426E-7
2.917274432E0,1.056307663E-7
2.938112107E0,2.227058340E-7
2.958949781E0,-2.743138865E-7
2.979787456E0,4.915677336E-7
3.000625130E0,-4.404305666E-7
3.021462805E0,4.717241873E-7
3.042300479E0,-2.947730001E-7
3.063138154E0,1.669663423E-7
3.083975828E0,5.888052746E-8
3.104813503E0,-2.344976530E-7
3.125651177E0,3.803793782E-7
3.146488852E0,-4.824615533E-7
3.167326526E0,4.519463201E-7
3.188164201E0,-4.258663367E-7
3.209001875E0,2.160052971E-7
3.229839550E0,-1.116987594E-7
3.250677224E0,-1.835056423E-7
3.271514899E0,2.460214048E-7
3.292352573E0,-4.981113184E-7
3.313190248E0,4.051772942E-7
3.334027922E0,-5.326765702E-7
3.354865597E0,2.528369141E-7
3.375703272E0,-2.748813238E-7
3.396540946E0,-1.211376113E-7
3.417378621E0,9.911333318E-8
3.438216295E0,-4.829340559E-7
3.459053970E0,3.383066433E-7
3.479891644E0,-6.060857553E-7
3.500729319E0,2.795079601E-7
3.521566993E0,-4.183148667E-7
3.542404668E0,-4.652348502E-8
3.563242342E0,-4.762219099E-8
3.584080017E0,-4.349208003E-7
3.604917691E0,2.587526901E-7
3.625755366E0,-6.387922615E-7
3.646593040E0,2.973140092E-7
3.667430715E0,-5.305930408E-7
3.688268389E0,3.832584783E-8
3.709106064E0,-1.839158572E-7
3.729943738E0,-3.530766619E-7
3.750781413E0,1.732745809E-7
3.771619087E0,-6.252275524E-7
3.792456762E0,3.079303745E-7
3.813294436E0,-6.024378179E-7
3.834132111E0,1.316231577E-7
3.854969785E0,-2.989963198E-7
3.875807460E0,-2.406203274E-7
3.896645134E0,8.880290969E-8
3.917482809E0,-5.652893784E-7
3.938320483E0,3.114586276E-7
3.959158158E0,-6.283815231E-7
3.979995832E0,2.273097941E-7
4.000833507E0,-3.856831528E-7
4.021671181E0,-1.040459349E-7
4.042508856E0,9.637550846E-9
4.063346531E0,-4.623985236E-7
4.084184205E0,3.066513085E-7
4.105021880E0,-6.092274037E-7
4.125859554E0,3.197419415E-7
4.146697229E0,-4.429848680E-7
4.167534903E0,4.777745546E-8
4.188372578E0,-6.332365740E-8
4.209210252E0,-3.252306847E-7
