"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,4.075492810E-7
2.083767452E-2,-5.930073747E-8
4.167534903E-2,3.179820218E-7
6.251302355E-2,8.267026464E-8
8.335069806E-2,1.327101657E-7
1.041883726E-1,2.680946534E-7
1.250260471E-1,-3.423863493E-8
1.458637216E-1,3.752485773E-7
1.667013961E-1,-7.774036390E-8
1.875390706E-1,3.365077820E-7
2.083767452E-1,2.043835025E-8
2.292144197E-1,1.751940474E-7
2.500520942E-1,1.998356043E-7
2.708897687E-1,-8.191241771E-9
2.917274432E-1,3.389342825E-7
3.125651177E-1,-9.949697627E-8
3.334027922E-1,3.440131162E-7
3.542404668E-1,-4.090225437E-8
3.750781413E-1,2.091409290E-7
3.959158158E-1,1.258294522E-7
4.167534903E-1,1.696312496E-8
4.375911648E-1,2.893051559E-7
4.584288393E-1,-1.115129162E-7
4.792665139E-1,3.373261283E-7
5.001041884E-1,-9.668575229E-8
5.209418629E-1,2.352185352E-7
5.417795374E-1,4.789639447E-8
5.626172119E-1,4.648203067E-8
5.834548864E-1,2.219547398E-7
6.042925610E-1,-1.113124706E-7
6.251302355E-1,3.099599677E-7
6.459679100E-1,-1.422089928E-7
6.668055845E-1,2.501900042E-7
6.876432590E-1,-2.961164254E-8
7.084809335E-1,7.610230312E-8
7.293186080E-1,1.489435951E-7
7.501562826E-1,-1.049309650E-7
7.709939571E-1,2.719835385E-7
7.918316316E-1,-1.779653395E-7
8.126693061E-1,2.548872025E-7
8.335069806E-1,-1.009518453E-7
8.543446551E-1,1.040545049E-7
8.751823297E-1,7.182928119E-8
8.960200042E-1,-8.670716933E-8
9.168576787E-1,2.227572425E-7
9.376953532E-1,-1.979404208E-7
9.585330277E-1,2.500748040E-7
9.793707022E-1,-1.621330124E-7
1.000208377E0,1.322581928E-7
1.021046051E0,-7.512721042E-9
1.041883726E0,-5.758534137E-8
1.062721400E0,1.626831685E-7
1.083559075E0,-2.014575481E-7
1.104396749E0,2.340884294E-7
1.125234424E0,-2.084675120E-7
1.146072098E0,1.560639515E-7
1.166909773E0,-7.717334626E-8
1.187747447E0,-2.402961474E-8
1.208585122E0,1.026287232E-7
1.229422796E0,-1.900884182E-7
1.250260471E0,2.113801628E-7
1.271098145E0,-2.384272261E-7
1.291935820E0,1.775018663E-7
1.312773494E0,-1.402195887E-7
1.333611169E0,2.004860623E-8
1.354448844E0,3.902133409E-8
1.375286518E0,-1.614829537E-7
1.396124193E0,1.826665362E-7
1.416961867E0,-2.501097083E-7
1.437799542E0,1.946412999E-7
1.458637216E0,-1.899673590E-7
1.479474891E0,6.631729649E-8
1.500312565E0,-2.062717979E-8
