relative_time,PitchSensor,DecibelSource
0,0.0,18.45098040014257
56,0.0,17.708520116421443
123,0.0,18.325089127062363
189,0.0,20.293837776852097
256,0.0,19.084850188786497
323,0.0,21.522883443830562
389,0.0,21.2057393120585
456,0.0,21.64352855784437
523,0.0,22.71841606536499
589,0.0,23.138672203691534
656,0.0,24.345689040341988
723,0.0,38.206611346435956
789,,47.59063188160488
856,,47.02396067261659
923,225.27170138888889,48.57248042070903
989,205.95182291666666,29.790929006383262
1056,197.734375,40.336247712192595
1123,197.734375,37.596678446896306
1189,168.984375,40.01647191346038
1256,160.95052083333331,31.670217957902565
1323,166.09375,37.05179244873676
1389,242.67578125,49.18643580602057
1456,242.67578125,38.39100782707153
1523,258.1138392857143,43.247761588164565
1589,254.38802083333331,32.36285277448029
1656,251.29557291666669,41.59326520197866
1723,251.29557291666669,44.293484729236624
1789,,37.90918195214579
1856,671.328125,43.54434998031901
1923,416.015625,25.809249756756195
1989,,36.77241845946654
2056,,41.189587777664336
2123,177.88671875,44.73793422728281
2189,177.17013888888889,43.44176055196364
2256,176.38113839285714,39.01131251355372
2323,102.06584821428572,38.55458580386036
2389,102.06584821428572,39.810026899414
2456,,39.971678714458335
2523,171.57480540293042,45.62839849885065
2589,177.9858630952381,40.722131226033824
2656,177.9858630952381,37.938602013426696
2723,,38.40921200198772
2789,174.73958333333331,32.390490931401914
2856,156.78645833333334,39.80094313785294
2923,153.3046875,39.90161192898479
2989,153.3046875,41.26877868835267
3056,166.9921875,40.1815937354091
3123,178.35286458333331,27.708520116421443
3189,0.0,26.263403673750425
3256,0.0,40.57856208741888
3323,,40.618293072947
3389,145.958984375,35.63243701140398
3456,152.90104166666666,22.405492482826
3523,185.546875,41.740598077250255
3589,185.546875,39.06496659799353
3656,176.796875,39.083777724323944
3723,103.27734375,41.23067243736567
3789,,45.83867276805645
3856,,35.917322389518354
3923,183.48338293650795,35.507174234692826
3989,174.765625,34.49015316347786
4056,166.95907738095238,34.991369945373826
4123,0.0,28.055008581584
4189,0.0,39.18606915144982
4256,,36.09487689853285
4323,170.78125,33.318320444362485
4389,161.078125,37.76991584856405
4456,156.171875,37.676752240279605
4523,156.171875,21.46128035678238
4589,0.0,34.468477101558086
4656,,31.398790864012366
4723,0.0,26.58964842664435
4789,0.0,34.596939764779705
4856,0.0,19.242792860618817
4923,0.0,24.014005407815443
4989,0.0,17.92391689498254
5056,0.0,22.30448921378274
5123,0.0,40.02209272988015
5189,,40.02856926061121
5256,52.23697916666667,35.39076098792777
5323,,44.54722935672532
5389,,41.42326883154263
5456,211.66766826923077,41.408535813227225
5523,234.6484375,40.88490470182396
5589,,42.17668151286279
5656,188.26822916666666,37.107940999303274
5723,188.26822916666666,39.4423584379348
5789,196.640625,38.804705928037784
5856,175.625,32.990712600274094
5923,178.1640625,37.57775491011926
5990,,33.590762260592626
6056,,38.162412999917834
6123,183.4375,30.881360887005513
6189,181.796875,42.54064452914338
6256,180.0390625,37.287594751678746
6323,180.0390625,35.269850685599955
6389,178.46354166666669,37.138264243805246
6456,155.7421875,41.94791757721924
6523,,25.4282542695918
6589,304.21875,24.756711883244297
6656,304.21875,36.73389578188305
6723,164.0625,38.59318465097116
6789,153.82877604166666,36.646419755561254
6856,93.16034226190476,40.022524799205385
6923,93.16034226190476,27.283537820212285
6989,108.02734375,28.959747323590644
7056,0.0,18.573324964312683
7123,0.0,33.98287305357401
7189,,40.79181246047625
7256,,37.767011839884105
7323,157.70833333333334,34.52859335795852
7389,,32.46252312299322
7456,154.35546875,38.27563111254724
7523,154.35546875,25.987905067631154
7589,155.703125,39.11530462307163
7656,176.2109375,23.03196057420489
7723,0.0,31.547282074401558
7789,,41.38555305113583
7856,,41.62444914299978
7923,174.17472718253967,45.760071489719834
7989,168.625,39.47580749304323
8056,,39.802306913910314
8123,180.78125,36.75869955318957
8189,180.78125,38.34611420722687
8256,98.98697916666666,41.29883155340622
8323,,45.52181338839336
8389,217.65625,44.9853109180724
8456,217.65625,38.86434319628938
8523,159.53125,36.18048096712093
8589,174.53125,35.304558435846765
8656,176.71875,36.75778341674085
8723,167.33723958333331,37.333577879255856
8789,167.33723958333331,42.13012778808009
8856,157.265625,39.99652425366079
8923,175.95703125,35.70659670021534
8989,0.0,24.99687082618404
9056,0.0,39.360611166099886
9123,,38.62489166905897
9189,85.45479910714286,27.67897616018091
9256,0.0,44.55210427775805
9323,,45.3655844257153
9389,,40.86288629021682
9456,192.03125,38.977370253454275
9523,252.4609375,36.17314933298294
9589,171.71875,34.985862088175175
9656,171.71875,37.65966424785714
9723,165.94401041666669,36.44832328825636
9789,,39.08431398966006
9856,506.58854166666663,39.20071124297524
9923,,37.031193462360775
9989,,24.14973347970818
10056,0.0,34.50557009418329
10123,,32.880255353883626
10189,0.0,20.89905111439398
10256,0.0,35.95055089759304
10323,0.0,33.91464411839103
10389,,31.708482036433093
10456,174.453125,28.40106094456758
10523,180.546875,29.740509027928773
10589,180.546875,35.845573605256746
10656,,19.49390006644913
10723,0.0,20.086001717619176
10789,0.0,18.388490907372553
10856,0.0,17.993405494535818
10923,0.0,19.444826721501688
10989,0.0,18.920946026904804
11056,0.0,18.86490725172482
11123,0.0,19.54242509439325
11189,0.0,45.478854179133734
11256,,47.781657266251045
11323,248.50703125,40.5161552300499
11389,312.5260416666667,46.399145961478546
11456,328.890625,26.009728956867484
11523,328.890625,43.87692303200921
11589,273.4375,27.505083948513462
11656,218.671875,45.14082662525831
11723,220.9375,41.603184379840016
11789,220.9375,41.24536828301277
11856,219.609375,42.46695495096115
11923,164.18619791666666,36.7641923171836
11989,,37.239479764316435
12056,947.7994791666667,35.599066250361126
12123,947.7994791666667,43.28440767368407
12189,,44.75453260169701
12256,202.83203125,39.266510770888885
12323,181.09375,38.544275057878615
12389,180.15625,40.84862139048422
12456,180.15625,43.7359235519894
12523,,29.206450014067876
12589,99.39973958333333,33.484995702838376
12656,,40.73681699476283
12723,,49.42816328982232
12789,376.5625,41.4323345465317
12856,213.51041666666666,46.67882365176246
12923,192.890625,43.36259552014194
12989,176.484375,41.95401449520219
13056,176.484375,35.44316141747427
13123,150.78125,37.79091203845499
13189,146.021875,37.95254182580883
13256,118.3828125,38.696423446515944
13323,118.3828125,25.74031267727719
13389,0.0,23.15970345456918
13456,,38.468317528232575
13523,154.453125,39.826329943948494
13589,,22.405492482826
13656,,39.69974730121715
13723,166.50065104166666,42.29297794114105
13789,166.5394345238095,28.64511081058392
13856,84.47126116071428,36.93375151025185
13923,84.47126116071428,39.61516011448949
13989,,28.830933585756902
14056,155.390625,35.25044807036845
14123,157.1875,39.84527313343793
14189,149.79857568027214,36.36086515103073
14256,149.79857568027214,34.18632687354065
14323,155.9375,33.83815365980431
14389,,34.05175546217989
14456,165.09765625,34.933186082321015
14523,165.09765625,42.44202876082984
14589,152.4140625,25.61101383649056
14656,150.64453125,37.701152947871016
14723,101.94568452380952,35.158738437116796
14789,0.0,25.19827993775719
14856,0.0,39.58659427052933
14923,,32.36285277448029
14989,152.44140625,37.070589406275964
15056,156.83537946428575,43.103533890449945
15123,156.09095982142858,23.344537511509312
15189,156.09095982142858,22.227164711475833
15256,0.0,23.944516808262165
15323,0.0,25.263392773898442
15389,0.0,25.646660642520892
15456,0.0,22.32996110392154
15523,0.0,27.3559889969818
15589,0.0,45.93330380523062
15656,,46.96653390019818
15723,192.96875,48.08602539428548
15789,192.96875,46.96382602900834
15856,212.63671875,47.9348305801577
15923,217.23307291666666,48.09701089825361
15989,216.29166666666669,44.968051509203136
16056,216.29166666666669,39.27216330591265
16123,214.609375,41.901635516307046
16189,174.814453125,37.676752240279605
16256,175.83333333333331,34.992745818922174
16323,157.34375,30.993352776859577
16389,157.34375,29.003671286564703
16456,0.0,34.88550716500444
16523,,34.601458174917504
16589,225.15625,31.690863574870228
16656,0.0,34.371160930480784
16723,0.0,36.119356250401225
16789,,21.46128035678238
16856,0.0,21.072099696478684
16923,0.0,19.73127853599699
16989,0.0,20.569048513364727
17056,0.0,18.633228601204557
17123,0.0,17.853298350107668
17189,0.0,15.563025007672874
17256,,37.657430414210445
17323,,42.61334253799131
17389,200.9375,46.05380475356462
17456,227.578125,49.73243342094436
17523,189.68005952380952,46.97569319789981
17589,189.68005952380952,31.228709228644355
17656,,46.64134061738616
17723,227.8125,47.18302349291298
17789,203.671875,33.330440298234876
17856,205.9375,35.7978359661681
17923,205.9375,42.53798229868249
17989,229.921875,42.35149536473244
18056,,43.68770198590221
18123,332.140625,35.614591712419156
18189,332.140625,36.74677467873199
18256,304.453125,40.82677680648112
18323,175.625,37.80245283865353
18389,212.8125,37.58306181725307
18456,195.234375,30.2201573981772
18523,195.234375,28.870543780509568
18589,,40.928609433388175
18656,290.390625,37.07570176097936
18723,208.90625,35.887197796000564
18789,208.90625,35.6348108539441
18856,,46.86797089290757
18923,191.181640625,44.24309820245756
18989,196.28689236111111,36.582022533870145
19056,163.3203125,36.53309012938479
