relative_time,PitchSensor,DecibelSource
0,,24.683473304121573
35,0.0,19.294189257142925
102,0.0,20.293837776852097
168,0.0,21.903316981702915
235,0.0,23.57934847000454
302,0.0,21.5836249209525
368,0.0,23.05351369446624
435,0.0,22.20108088040055
502,0.0,20.293837776852097
568,0.0,24.18301291319746
635,0.0,24.440447959180762
702,0.0,29.211660506377388
768,0.0,23.03196057420489
835,0.0,47.357665177908856
902,,51.96167891622495
968,219.9246651785714,52.09405086595865
1035,236.11328125,50.31206419827462
1102,236.11328125,45.803318329385974
1168,278.359375,45.63148711095859
1235,251.71875,51.00187827261185
1302,236.1328125,51.64724524169897
1368,236.1328125,51.04114796905463
1435,242.8125,42.86434013402093
1502,274.0234375,45.59415822360962
1568,243.984375,50.48060949133405
1635,230.82291666666666,48.7350079373183
1702,230.82291666666666,47.274843233086
1768,246.09375,47.815399686059415
1835,286.70138888888886,41.32579847659737
1902,268.984375,45.50472957106564
1968,,49.5712340411303
2035,,48.33172620384315
2102,205.91911764705878,43.020710536500744
2168,192.65625,48.18826098702284
2235,221.171875,50.53312822381496
2302,221.171875,45.59667278388058
2368,265.234375,45.41392007693669
2435,284.71354166666663,43.959550967881434
2502,290.1171875,46.39735439967236
2568,,48.68315213625613
2635,,50.22894173306472
2702,201.53971354166666,47.03162360595733
2768,189.3359375,40.21809277022339
2836,99.06901041666667,27.902851640332415
2902,99.06901041666667,24.756711883244297
2968,0.0,22.013971243204512
3035,0.0,20.755469613925307
3102,0.0,22.671717284030137
3168,0.0,32.04119982655924
3235,0.0,43.63047594521093
3302,,37.237839369653294
3368,217.65625,42.62308674749025
3435,256.90104166666663,47.16779368873068
3502,256.90104166666663,47.78028182845047
3568,251.89409722222223,52.35197550084156
3635,241.328125,49.51254926981096
3702,222.06659226190476,47.78288755199132
3768,191.484375,40.05137595908864
3835,191.484375,26.776069527204932
3902,0.0,26.40481436970422
3968,0.0,19.19078092376074
4035,0.0,22.624510897304294
4102,0.0,24.857214264815802
4168,0.0,15.797835966168101
4235,0.0,31.47985320683805
4302,,38.62429556106009
4368,216.14583333333334,48.55301045100613
4435,216.14583333333334,47.465407922307115
4502,231.953125,39.27010868975651
4568,214.453125,39.50608224784231
4635,,36.59345635746177
4702,202.8706597222222,47.867585184026495
4768,202.8706597222222,48.37152662711948
4835,202.7911931818182,36.478717653062326
4902,109.265625,42.13995616368085
4981,92.26935557208995,45.86384736694352
5035,92.26935557208995,36.496268868405295
5102,,32.530955858490316
5168,174.13411458333331,32.750808984568586
5235,179.0625,40.571714415472655
5302,180.11979166666666,39.58516103423041
5368,180.11979166666666,39.67501174722842
5435,200.46875,23.926969532596658
5502,0.0,25.31478917042255
5568,0.0,21.072099696478684
5635,0.0,17.781512503836435
5702,0.0,19.294189257142925
5768,0.0,25.390760987927766
5835,0.0,21.613680022349747
5902,0.0,20.755469613925307
5968,0.0,21.2057393120585
6035,0.0,18.86490725172482
6102,0.0,19.395192526186186
6168,0.0,21.03803720955957
6235,0.0,18.260748027008265
6302,0.0,17.853298350107668
6368,0.0,48.17466204247807
6435,,44.93179120682515
6502,632.8125,46.93419141350055
6568,632.8125,46.52256013378506
6635,,24.50249108319361
6702,0.0,42.78227557594742
6768,,47.35790457952511
6835,183.3837528935185,47.95734069877608
6902,183.3837528935185,48.202934334486
6968,168.22544642857144,33.115419584011946
7035,207.39778645833334,27.737864449811937
7102,0.0,29.986951583116557
7168,0.0,37.551885856083246
7235,,38.76621916034273
7302,174.8046875,34.39332693830263
7368,197.265625,24.563660331290432
7435,0.0,25.58708570533166
7502,0.0,24.265112613645755
7568,0.0,23.03196057420489
7635,0.0,19.637878273455552
7702,0.0,17.075701760979364
7768,0.0,20.89905111439398
7835,0.0,47.023185015938864
7902,,44.49277790579156
7968,192.3828125,45.745636758152784
8035,201.90104166666666,45.28968093033399
8102,201.90104166666666,44.70307565396138
8168,204.453125,44.96376054012401
8235,201.83333333333334,43.50577491817282
8302,187.91666666666669,37.58457688610466
8368,190.0,41.511552551509176
8435,190.0,41.11262513659065
8502,172.61067708333331,36.22006673006805
8568,245.15625,34.74216264076255
8635,,44.727125789720155
8702,,46.581068355063934
8768,176.533203125,42.26780286814562
8835,215.9375,37.311857076340004
8902,218.515625,32.91812687467119
8968,177.20105229591837,44.90646620997555
9035,177.20105229591837,45.45690512112002
9102,169.9651720063025,43.54146870586911
9168,169.12388392857144,39.65718970244221
9235,172.55208333333334,41.678192898771314
9302,172.55208333333334,41.179669354917664
9368,,34.17139409727326
9435,156.5625,37.63427993562937
9502,159.31640625,29.405164849325672
9568,0.0,25.563025007672874
9635,0.0,22.430380486862944
9702,0.0,24.84299839346786
9768,0.0,23.201462861110542
9835,0.0,20.043213737826427
9902,0.0,29.232440186302764
9980,0.0,47.28329428376807
10035,,46.42741430701321
10102,209.21875,42.454139533048256
10168,221.953125,36.378898165807904
10235,221.953125,40.02813779224673
10302,244.21875,41.17204986092783
10368,286.7578125,40.20319840357309
10435,250.3125,48.06864804730897
10502,205.9375,44.44871979160645
10568,205.9375,43.95588463568244
10635,180.85751488095238,44.93764667567145
10702,177.3828125,37.90073948426305
10768,180.78125,30.17450729510536
10835,180.78125,44.90730808348924
10902,196.97916666666669,37.732743483374534
10968,202.41536458333331,46.338520812190815
11035,202.36328125,44.27843005705534
11102,207.96875,41.165745397769165
11168,207.96875,41.06904498935643
11235,,39.27319024959656
11302,180.26041666666669,41.2260902357599
11368,168.68489583333331,37.20820581770344
11435,168.68489583333331,33.153404766272885
11502,157.5,40.80518260527118
11568,168.4375,40.09790719354298
11635,114.78701636904763,35.873741720730656
11702,125.875,28.633228601204557
11768,125.875,39.77952121201462
11835,155.9296875,37.743709598499166
11902,85.0234375,40.72065991414746
11968,,36.72928690442723
12035,,32.33250009541101
12102,475.703125,21.958996524092335
12168,0.0,23.80211241711606
12235,0.0,21.172712956557646
12302,0.0,23.61727836017593
12368,0.0,21.67317334748176
12435,0.0,22.278867046136735
12502,0.0,20.681858617461618
12568,0.0,17.853298350107668
12635,0.0,23.54108439147401
12702,0.0,23.22219294733919
12768,0.0,43.99483351504452
12835,,42.502247699019634
12902,422.26171875,38.50155922422092
12968,422.26171875,25.575072019056577
13035,0.0,27.686381012476144
13102,,38.988348380682744
13168,1295.2994791666665,35.17063873482655
13235,,39.85650973690949
13302,,29.925535178321354
13368,242.65625,45.63931758318119
13435,280.546875,32.08710019906401
13502,,63.72666446766598
13568,,38.52845818014997
13635,98.88151041666666,64.34243540326864
13702,,43.236233096854434
13768,277.34895833333337,59.29246195445782
13835,266.95934794372295,48.39220285313374
13902,266.95934794372295,49.276372232683805
13968,256.54296875,50.92331078354092
14035,239.93055555555554,36.7163559660213
14102,269.2578125,49.21140013017784
14168,269.2578125,45.62031018999178
14235,279.1982886904762,41.97445972137104
14302,248.28125,42.082263059355824
14368,201.22395833333334,50.58426024457005
14435,197.890625,40.509208369354035
14502,197.890625,27.730546933642625
14568,198.59375,37.70704768215779
14635,,46.334583555904715
14702,91.3515625,48.72680607151929
14768,,39.28498268123691
14835,,30.515383905153275
14902,1610.46875,23.944516808262165
14980,0.0,35.77951127729755
15035,,35.98462200474151
15102,,26.812412373755873
15168,0.0,27.81755374652469
15235,0.0,30.166155475571777
15302,0.0,30.523090996473236
15368,0.0,24.653828514484182
15435,0.0,27.671558660821805
15502,,53.785214483303875
15568,199.27473958333334,48.989718697426206
15635,188.14174107142858,49.17925422064741
15702,188.14174107142858,45.56495477656445
15768,179.51171875,33.30007700872759
15835,,23.344537511509312
15902,0.0,26.711728427150835
15968,0.0,25.854607295085007
16035,0.0,26.364878963533656
16102,0.0,19.395192526186186
16168,0.0,22.764618041732444
16235,,44.56214155357989
16302,,47.40915076481283
16368,226.6015625,49.37908881893459
16435,219.40104166666669,49.3791890264778
16502,206.28414868551587,49.62246181279484
16568,208.34635416666666,44.935695729787
16635,208.34635416666666,38.75408560077064
16702,211.611328125,43.59588869615034
16768,202.94921875,45.87632403356187
16835,201.51041666666666,44.3803577209308
16902,203.1640625,34.940153747571436
16968,203.1640625,46.600017201028834
17035,,43.292147658057246
17102,184.98046875,47.109800172844906
17168,179.91536458333334,45.86621056817303
17235,179.91536458333334,40.21230658479703
17302,,38.051609015994345
17368,328.4375,36.90196080028514
17435,358.3515625,49.70277123120983
17502,,46.91169934131604
17568,,43.6554414002947
17635,184.85188802083331,34.30880946452891
17702,177.03125,39.911817576678736
