relative_time,PitchSensor,DecibelSource
0,0.0,25.158738437116792
67,0.0,27.85329835010767
134,0.0,27.774268223893117
201,0.0,20.374264979406238
267,0.0,21.958996524092335
334,0.0,26.90196080028514
400,0.0,24.424797690644485
467,0.0,20.934216851622352
534,0.0,30.902580529313163
600,0.0,29.041743682841634
667,0.0,23.74748346010104
734,0.0,20.644579892269185
800,0.0,22.648178230095365
867,0.0,21.84691430817599
934,0.0,22.14843848047698
1001,0.0,21.64352855784437
1067,0.0,19.73127853599699
1134,0.0,23.443922736851107
1201,0.0,21.367205671564065
1267,0.0,21.43014800254095
1334,0.0,23.856062735983123
1400,0.0,23.54108439147401
1467,0.0,21.072099696478684
1534,0.0,23.117538610557542
1601,0.0,21.73186268412274
1667,0.0,26.148972160331347
1734,,42.11360859155118
1800,106.27604166666667,44.00071498347497
1867,106.27604166666667,46.13397790379955
1934,107.94053819444444,50.533857998174824
2000,140.00558035714286,50.366288953621606
2067,150.59895833333331,50.337814989266896
2134,,47.256013111086375
2200,,46.43541500364444
2267,99.84375,42.5355606722012
2334,88.41443452380952,30.678145111618402
2401,75.6953125,43.722674440956546
2467,75.6953125,40.16197353512439
2534,87.1540798611111,42.410730807529866
2601,,39.829944546586646
2667,85.60720486111111,36.14897216033135
2734,93.75,38.048206787211626
2801,93.75,27.12649701627211
2867,0.0,25.888317255942074
2934,0.0,22.69512944217916
3001,0.0,24.78566495593843
3067,0.0,22.87801729930226
3134,0.0,41.217567584878154
3201,,44.94988973683168
3267,103.34309895833334,32.555137128195334
3334,103.75,31.3481437032046
3400,103.75,28.162412999917834
3467,0.0,43.87976794990437
3534,,46.10777236507186
3600,417.578125,46.56941046190734
3667,417.578125,44.838296925689406
3734,,32.40049772112648
3800,243.515625,30.895518828864542
3867,,36.56577291396114
3934,204.375,41.026394836913
4001,204.375,36.32963168167261
4067,104.375,46.03988314428608
4134,104.27083333333334,41.8974290024157
4201,100.62109375,40.56218581272306
4267,100.62109375,32.367890994092924
4334,98.896484375,39.64023792840034
4401,104.296875,41.14043562548077
4467,95.05387369791667,44.095781072886375
4534,101.56380208333333,38.05636766305935
4600,101.56380208333333,31.370374547895125
4667,0.0,27.24275869600789
4734,0.0,30.322157032979817
4801,,45.068160977089164
4867,96.53076171875,42.9907126002741
4934,96.53076171875,42.38196699379014
5000,120.5859375,34.967913157000424
5067,120.15625,38.599784416420206
5134,,27.708520116421443
5201,,43.879234669734366
5267,99.20182291666667,39.89316304989951
5334,90.01779513888887,27.701152947871016
5401,105.46875,31.43014800254095
5467,0.0,28.898617212581886
5534,0.0,41.99782593968985
5600,,31.04487111312395
5667,102.20517113095238,39.04336792202495
5734,,26.444385894678387
5800,0.0,28.94869656745253
5867,0.0,28.37588438235511
5934,0.0,40.97396150641502
6000,,41.3494171073536
6067,98.62239583333334,30.314084642516242
6134,98.62239583333334,32.96665190261531
6200,,43.958678312339885
6267,95.59016927083333,41.283669539380824
6334,95.6960720486111,27.226339225338123
6400,0.0,28.215135284047733
6467,0.0,32.600713879850744
6534,0.0,42.79073489573945
6600,,29.242792860618817
6667,0.0,25.809249756756195
6734,0.0,36.40978057358332
6800,,41.441069730493226
6867,86.90749081750756,38.92984550710717
6934,88.67588141025641,36.178387477170034
7000,72.61253720238095,32.65996370495079
7067,72.61253720238095,29.722028383790647
7134,,38.70637963210805
7200,88.58333333333334,32.065560440990296
7267,92.08984375,37.716609593488876
7334,92.08984375,39.98084887936555
7400,90.0859375,38.29946695941636
7467,85.52734375,29.89894563718773
7534,63.438895089285715,42.668429487005845
7600,83.4794921875,37.47644819328248
7667,83.4794921875,36.982745766743676
7734,91.7873263888889,37.576996250877386
7800,,35.01059262217752
7867,136.6015625,43.68993085165246
7934,136.6015625,43.449225358538364
8000,143.45052083333331,31.414497734004673
8067,144.2578125,29.268567089496923
8134,0.0,24.653828514484182
8200,0.0,24.62397997898956
8267,0.0,24.563660331290432
8334,0.0,36.92758818154724
8400,,42.55055303557442
8467,92.4033203125,41.45724574880668
8534,92.4033203125,33.78579576115775
8600,,26.94605198933569
8667,0.0,37.24849087629386
8734,,38.82296800937652
8800,92.93619791666666,25.14547752660286
8867,92.93619791666666,33.07923703611881
8934,69.306640625,25.024271199844325
9000,0.0,41.6577833129364
9067,,39.4255368033421
9134,90.91796875,26.655809910179535
9200,90.91796875,42.06663996990936
9267,74.7109375,35.93839661081272
9334,86.94475446428572,26.263403673750425
9400,0.0,30.95518042323151
9467,0.0,42.00056665972214
9534,,40.083446292526894
9600,91.71540178571428,33.016809492935764
9667,,38.40231594958109
9734,180.76171875,40.453229787866576
9800,180.76171875,34.55149521179828
9867,178.203125,28.926510338773003
9934,176.796875,39.692294798626435
10000,,38.52235939411887
10067,,32.273724422896365
10134,82.83984375,29.642596301968492
10200,0.0,29.47433721887051
10267,0.0,25.831987739686227
10334,0.0,25.84331224367531
10400,0.0,26.0959440922522
10467,0.0,25.877109650189112
10534,0.0,24.578818967339924
10600,0.0,26.009728956867484
10667,0.0,23.010299956639813
10734,0.0,38.69876813266767
10800,,37.87885350940925
10867,90.81944444444444,43.736291006496685
10934,,41.31169383089323
11000,,29.916690073799487
11067,180.078125,36.20448384711709
11134,188.57421875,42.38572961696629
11200,,40.28083007017838
11267,,38.127128667653686
11334,110.79034391534394,39.17032622162394
11400,152.27213541666669,42.34947315652686
11467,160.46875,35.16403148447403
11534,0.0,30.614524790871933
11600,0.0,29.49390006644913
11667,0.0,29.180303367848804
11734,0.0,28.965262174895553
11800,0.0,25.390760987927766
11867,0.0,27.323937598229687
11934,0.0,22.430380486862944
12000,0.0,24.1161970596323
12067,0.0,24.216039268698314
12134,0.0,23.838153659804313
12200,0.0,26.444385894678387
12267,0.0,42.975416678181595
12334,,43.2364392313595
12400,82.6796875,30.97604328874411
12467,0.0,31.4921911265538
12534,0.0,46.27498992510787
12600,,38.8218288763027
12667,34.88020833333333,29.98259338423699
12734,0.0,43.00095257323717
12800,0.0,48.005521250050066
12867,,43.218261837685034
12934,95.8642578125,35.686709780098965
13000,58.50074404761905,32.30704313612569
13067,,45.26494354871193
13134,,41.092747382302946
13200,95.45220269097221,35.74609941340187
13267,70.18136160714286,43.67318640929692
13334,75.40494791666666,29.70811610872518
13400,0.0,26.483600109809316
13467,0.0,26.364878963533656
13534,0.0,24.014005407815443
13600,0.0,25.751878449276614
13667,0.0,25.58708570533166
13734,0.0,22.624510897304294
13800,0.0,21.4921911265538
13867,0.0,24.36162647040756
13934,0.0,45.602414888929104
14000,,44.45775396743086
14067,,42.92433298244021
14134,105.15625,34.11451342137938
14200,52.87890625,33.30007700872759
14267,0.0,26.364878963533656
14334,0.0,22.69512944217916
14400,0.0,26.866362692622936
14467,0.0,25.024271199844325
14534,0.0,22.69512944217916
14600,0.0,25.185139398778876
14667,0.0,23.979400086720375
14734,0.0,24.638929889859075
14800,0.0,24.74216264076255
14867,0.0,22.90034611362518
