relative_time,DecibelSource,PitchSensor
0,28.819549713396007,0.0
45,26.58964842664435,0.0
112,22.50420002308894,0.0
179,23.560258571931225,0.0
245,26.51278013998144,0.0
312,27.466341989375785,0.0
379,23.76576957056512,0.0
445,41.50019201915149,0.0
512,44.140034549971354,
579,36.35684762547223,42.5830078125
645,35.420781463356256,43.7890625
712,29.068735347220702,
778,34.65085287557433,
845,38.49603658082447,466.25
912,35.547313766759665,441.875
979,38.02705327074352,443.4375
1045,32.70212854896243,443.4375
1112,33.26745379565322,461.5625
1179,28.674674878590515,461.25
1245,31.367205671564065,0.0
1312,30.472748673841792,0.0
1379,29.35003151453655,0.0
1445,24.533183400470374,0.0
1512,27.075701760979364,0.0
1579,26.24282095835668,0.0
1645,26.21176281775035,0.0
1712,27.058637122839194,0.0
1779,25.250448070368453,0.0
1845,50.653369199486605,0.0
1912,49.160326101885694,
1979,54.43145594707094,
2045,54.325909213104914,233.3984375
2112,53.89072124782657,
2179,47.82214550781311,103.88020833333334
2245,46.94148730583769,103.88020833333334
2312,44.671491534899566,113.42759063852813
2379,41.22739992962358,115.02682291666667
2446,32.03304916138483,
2512,51.87458674335622,140.67057291666666
2579,51.50621373225513,140.67057291666666
2646,46.512101501833484,136.544921875
2712,44.389693137379865,103.7421875
2779,44.29332312828332,93.89756944444444
2845,39.86906031380721,85.87152777777777
2912,35.96707029681446,85.87152777777777
2979,29.831750720378132,85.87518601190476
3045,27.032913781186615,0.0
3112,28.215135284047733,0.0
3179,38.82638361696039,0.0
3245,37.47567162737625,
3312,50.5551211628478,2253.75
3379,45.22535517046624,
3445,49.853051960236286,231.6015625
3512,35.06640305566502,231.6015625
3579,28.356905714924252,202.03125
3646,38.96305707466081,0.0
3712,44.23311422873904,
3779,34.87138375477186,
3845,33.21184027302314,163.515625
3913,47.19472161197969,149.921875
3979,52.12765391070339,205.0434027777778
4045,40.770406983424614,
4112,39.78226181674526,
4179,50.828679143152755,430.703125
4246,35.36053155159205,
4312,46.163914826433164,117.2421875
4379,43.67970581043394,79.73586309523809
4446,32.911467617318856,79.73586309523809
4512,27.902851640332415,
4579,28.457180179666587,0.0
4646,23.710678622717364,0.0
4712,21.172712956557646,0.0
4779,27.41939077729199,0.0
4846,46.867256210745424,0.0
4912,52.41996976802778,
4979,50.63881042805163,175.625
5046,53.1638136692891,175.625
5112,53.57450758013058,163.18229166666669
5179,51.22199489492587,141.71875
5246,46.842707079292055,119.7216796875
5313,42.22716471147584,119.7216796875
5380,50.32171344121746,109.17708333333333
5446,32.56717745977487,55.283203125
5513,32.395497208404734,
5579,28.90421018800914,0.0
5647,35.37693194367391,0.0
5713,47.38772633330272,
5779,49.39654012754752,187.509765625
5846,37.98167059715939,194.86979166666669
5914,50.237214913014284,
5979,46.69697999665881,
6045,45.26132421238326,126.591796875
6112,46.5713237377738,130.078125
6179,38.17565369559781,
6245,49.893474616193096,
6312,46.01081727784023,73.65373883928572
6379,36.66892211066536,
6445,32.31469590430682,104.296875
6512,38.251663722565496,104.296875
6579,42.43509312626776,100.3515625
6645,42.253092817258626,100.78931051587301
6712,35.289167002776544,108.828125
6779,35.959369062691735,105.078125
6845,34.073909044707314,105.078125
6912,39.577030415488316,102.65625
6979,38.62667950228588,86.10026041666666
7045,40.14898386946206,82.210546875
7112,40.22015739817721,80.5859375
7179,31.119342763326813,80.5859375
7245,28.494194137968996,66.1796875
7312,33.12388949370592,0.0
7379,49.310406662904676,
7445,36.541765418779605,
7512,49.83211186501424,129.453125
7579,43.71603469729753,163.5546875
7645,48.14007735007395,161.953125
7712,46.40560934404637,
7779,34.61198288622493,
7845,29.360107957152096,733.828125
7912,30.644579892269185,0.0
7979,25.899496013257078,0.0
8045,23.961993470957363,0.0
8112,24.563660331290432,0.0
8179,44.14505394200718,0.0
8245,46.118613258849955,
8312,38.95974732359064,123.28125
8379,48.26612476329879,123.28125
8445,32.52853030979893,
8512,45.00044266598601,178.75
8579,48.42041040522213,216.25
8646,45.397784349452266,
8712,50.50634921142928,
8779,40.21396056741971,114.26339285714286
8845,32.66701966884088,111.8061755952381
8912,33.85963570600697,104.890625
8979,42.410730807529866,104.890625
9045,37.77499319590365,124.859375
9112,42.361592305796634,
9179,35.157414166693655,221.953125
9246,44.0805331429798,116.72526041666666
9312,39.66892295867136,116.72526041666666
9379,36.29307640073749,107.84505208333334
9446,45.36873948928961,
9512,40.67703044040066,72.529296875
9579,40.560659294317524,72.529296875
9646,36.93639026161548,96.50997023809524
9712,27.16003343634799,
9779,26.13841821876069,0.0
9845,41.85003556491806,
9912,43.95466183681937,
9979,34.53624073591451,82.56186868686868
10046,31.068705444786538,
10112,25.07855871695831,0.0
10179,27.846172926328755,0.0
10246,28.26722520168992,0.0
10312,26.665179805548807,0.0
10379,21.903316981702915,0.0
10446,24.28134794028789,0.0
10512,25.95496221825574,0.0
10579,23.909351071033793,0.0
10646,22.96665190261531,0.0
10712,27.193312869837264,0.0
10779,26.884198220027105,0.0
10846,19.49390006644913,0.0
10912,47.67096471322528,0.0
10979,47.92314630415376,
11046,46.13143854116673,97.873046875
11112,38.424844244115704,97.873046875
11179,32.79894980011638,106.07477678571428
11246,29.057958803678687,
11312,28.721562727482926,0.0
11379,24.18301291319746,0.0
11446,20.128372247051722,0.0
11512,23.820170425748685,0.0
11579,23.22219294733919,0.0
11646,19.344984512435676,0.0
11712,31.455071714096626,0.0
11779,47.21835337154921,0.0
11846,50.67193646893265,
11912,40.05695181118511,106.396484375
11979,37.33197265106569,103.671875
12046,48.16095405586742,103.671875
12112,39.49975177829654,123.0859375
12179,37.21315880605899,103.359375
12246,40.31448861859383,104.21875
12312,45.804573730159674,104.21875
12379,46.99881066467242,110.91796875
12446,45.88036283454229,109.79166666666669
12512,33.45765693114488,108.0859375
12579,33.453737305590884,109.81770833333334
12646,31.228709228644355,109.81770833333334
12712,46.500353966070485,103.23958333333334
