relative_time,DecibelSource,PitchSensor
0,25.634810853944106,0.0
9,25.634810853944106,0.0
76,27.41151598851785,0.0
142,28.603380065709935,0.0
209,27.839035792727348,0.0
276,25.41579243946581,0.0
342,26.748611407378114,0.0
409,28.802417758954803,0.0
476,29.405164849325672,0.0
542,24.487063199050798,0.0
609,28.739015978644616,0.0
676,28.122446968003693,0.0
742,24.99687082618404,0.0
809,28.273692730538254,0.0
876,27.62678563727436,0.0
942,26.919651027673606,0.0
1009,25.263392773898442,0.0
1076,24.265112613645755,0.0
1142,33.37459261290656,0.0
1209,26.61812685537261,0.0
1276,27.715874808812554,0.0
1342,28.014037100173553,0.0
1409,28.88179493918325,0.0
1476,28.48189116991399,0.0
1542,26.67452952889954,0.0
1609,24.36162647040756,0.0
1676,23.57934847000454,0.0
1742,38.28917561616686,0.0
1809,50.96325928631697,
1876,46.238486166713756,162.44140625
1942,46.739788016917686,162.44140625
2009,47.891080893393635,176.28255208333331
2076,40.701117827821996,164.6875
2142,52.263395082101184,128.994140625
2209,46.20261013824254,163.046875
2276,43.607259156419545,163.046875
2342,38.32317269922262,117.4609375
2409,50.79427276551975,
2476,41.59958002678519,157.578125
2542,45.66496415535762,157.578125
2609,47.50693489817312,142.99479166666666
2676,38.2865989653532,142.5390625
2742,46.42365580844973,128.90625
2809,45.860694430305,
2876,43.16704039700036,
2942,44.78941471757991,93.259521484375
3009,46.47118791786233,
3076,47.42819362198332,236.015625
3142,42.61334253799131,118.75
3209,41.79752806897498,118.75
3276,37.49504423876142,103.75
3342,28.57935264719429,
3409,28.14913181275074,0.0
3476,26.22214022966295,0.0
3542,22.78753600952829,0.0
3609,36.91346764134822,0.0
3676,36.3164666295842,
3742,39.60898677326661,133.3984375
3809,45.54113456986374,133.3984375
3876,37.94697126891998,129.4140625
3943,48.28666340025827,107.03125
4009,36.22628426129325,136.79261363636363
4076,49.40825162570236,136.79261363636363
4143,48.50983004386854,165.751953125
4209,47.69007870943774,161.25
4277,38.680563618230416,126.92708333333334
4342,46.87840970400664,133.125
4409,35.658478186735174,133.125
4476,48.713861020382,85.6156994047619
4543,39.755237129603316,94.3203125
4609,41.57758886046864,105.15625
4676,44.696600454631074,
4742,46.68124888787639,
4809,45.690343013957424,114.01475694444444
4876,43.27072716669119,
4958,38.70871895067743,72.07728794642857
5009,30.902580529313163,72.07728794642857
5077,45.95738653604772,
5143,44.76904053173798,440.46875
5209,31.9089171692217,
5277,48.43874088173986,233.9453125
5343,45.11388651757688,233.9453125
5409,31.922886125681202,
5477,30.102999566398122,104.453125
5543,43.57668093043634,101.82663690476191
5610,38.07467375684278,101.82663690476191
5679,43.87656728620143,98.03673153831845
5743,42.81465173199528,111.515625
5809,33.38456493604605,103.45625
5877,44.5804831917427,103.67936507936506
5943,42.18876715052757,103.67936507936506
6010,34.55910240382743,99.93035404265872
6077,35.55094448578319,106.015625
6143,40.618293072947,
6209,39.869955397243814,
6276,29.698816437465002,189.34852430555554
6343,37.47567162737625,0.0
6410,36.11404637711593,
6477,36.88953462637418,87.49436649659864
6543,38.40294331611436,87.49436649659864
6610,34.14639146737009,93.00602213541667
6679,24.216039268698314,125.23697916666666
6744,24.653828514484182,0.0
6810,24.927603890268376,0.0
6877,23.961993470957363,0.0
6943,24.756711883244297,0.0
7010,26.074550232146688,0.0
7077,25.84331224367531,0.0
7143,28.228216453031045,0.0
7210,22.624510897304294,0.0
