relative_time,DecibelSource,PitchSensor
0,27.85329835010767,0.0
56,27.723217067229196,0.0
123,25.185139398778876,0.0
190,26.19093330626743,0.0
256,28.432327780980096,0.0
323,23.324384599156055,0.0
390,24.857214264815802,0.0
456,27.867514221455608,
523,23.54108439147401,0.0
590,26.560982020128318,0.0
656,22.71841606536499,0.0
723,18.260748027008265,0.0
790,23.873898263387293,0.0
857,30.0774777800074,0.0
923,26.655809910179535,0.0
990,30.064660422492317,0.0
1056,30.203612826477077,0.0
1123,26.148972160331347,0.0
1190,30.780941504064106,0.0
1256,30.492180226701816,0.0
1323,26.75778341674085,0.0
1390,31.900514177592058,0.0
1456,39.61136217387225,
1523,51.89201062052636,209.68098958333334
1590,53.14223364434112,209.68098958333334
1656,49.66169902278316,217.91666666666669
1723,36.422666189026735,159.6875
1790,53.454168637606436,
1856,46.73785550835815,
1923,49.89338559953286,176.953125
1990,42.393245097877966,158.75
2056,43.6595572266568,124.52864583333334
2123,44.856504575326674,78.4453125
2190,48.32400325511796,78.4453125
2256,45.365458175484356,110.587890625
2323,41.659858227744536,73.82161458333334
2390,31.248301494138595,74.06808035714286
2456,31.03803720955957,0.0
2523,31.88647295999717,0.0
2590,24.99687082618404,
2656,27.664128471123995,0.0
2723,22.764618041732444,0.0
2790,21.398790864012366,0.0
2856,24.638929889859075,0.0
2923,41.60798553538355,
2990,31.595671932336202,554.7991071428571
3057,48.1025940846176,554.7991071428571
3123,45.55493477406603,
3190,45.036817554213194,237.96875
3256,45.73382236570775,
3323,46.61935670916292,101.71354166666667
3390,38.96856772737205,101.71354166666667
3456,41.410105533423234,95.91243489583333
3523,35.19171463821659,94.96354166666667
3590,41.23753668755842,95.73893229166666
3656,40.208996728625365,104.12760416666667
3723,33.65862215402555,104.12760416666667
3790,30.674428427763804,104.6875
3857,49.42945117437594,0.0
3923,50.149906998575574,
3990,43.9485426728004,
4056,40.39017321997412,108.203125
4123,45.14428205616753,93.04296875
4190,46.607421891462224,120.0
4256,38.29239428141389,95.91015625
4323,44.32488255770507,95.91015625
4390,42.32080842441373,126.06119791666666
4457,39.46255707199397,107.7978515625
4523,40.13553430541676,122.5390625
4590,45.23590404829204,122.5390625
4657,37.34079407280595,122.77592329545455
4723,43.872652157841756,113.13541666666666
4790,43.43881038214771,119.22730654761904
4857,35.90618948206578,97.08203125
4923,45.28479616133823,97.08203125
4990,42.90390809440229,124.90234375
5057,35.898379431474595,110.15625
5123,41.4157518330082,102.96875
5190,38.1424759573192,102.96875
5257,39.43494515906102,96.54947916666666
5324,38.974071396615805,
5390,34.52399845911442,129.97829861111114
5457,25.774917998372256,0.0
5523,25.010592622177516,0.0
5590,30.44539760392411,0.0
5658,26.655809910179535,0.0
5723,27.067177823367587,0.0
5790,26.963563887333322,0.0
5858,26.866362692622936,0.0
5923,25.976951859255124,0.0
5990,24.199557484897582,0.0
6057,39.573198968553406,
6123,47.174541338535654,
6190,45.81471773962398,153.14453125
6257,42.457593559672766,97.15029761904762
6323,34.583356259919476,98.8671875
6390,28.85361220031512,98.8671875
6457,29.51823035315912,
6523,24.03120521175818,0.0
6590,26.812412373755873,0.0
6657,23.673559210260187,0.0
6723,29.684829485539353,0.0
6790,32.87801729930226,0.0
6857,43.020710536500744,
6923,41.108253100549646,97.8633168693009
6990,36.552345070342945,62.087890625
7057,45.442541306840106,62.087890625
7123,42.29605059841376,
7190,36.207604899942055,72.74739583333334
7257,29.527924430440923,84.75568181818181
7323,28.518696007297663,0.0
7390,28.37588438235511,0.0
7457,23.710678622717364,0.0
7523,25.55094448578319,0.0
7590,28.549130223078553,0.0
7657,25.34026106056135,0.0
7723,23.59835482339888,0.0
7790,29.523080096621253,0.0
7857,24.82873583608754,0.0
7923,49.7208244155859,
7990,44.61123196639613,
8057,45.83255466675694,86.56380208333334
8123,51.712436359471354,
8190,44.959188070799684,170.9375
8257,47.352235198572515,170.9375
8323,43.66292182210539,88.20963541666666
8390,45.13657000957838,123.91796875
8457,37.026889681591335,119.84375
8523,43.06746608077712,156.27604166666669
8590,41.06598813212537,156.27604166666669
8657,47.64161182236905,
8723,49.279705681273526,184.08203125
8790,42.77219434894438,131.484375
8857,49.81999714129878,131.484375
8923,47.574567650328135,124.7023654513889
8990,48.25867328920742,136.01378676470588
9057,38.97627091290441,130.625
9123,46.71894523564346,128.359375
9190,41.87153953785416,128.359375
9257,33.843534141375066,154.86653645833331
9323,41.86221536270829,162.890625
9390,40.18076063645795,110.14739583333335
9457,38.37967018368655,110.14739583333335
9523,41.21264305229581,
9590,40.858968111315875,96.49905960648148
9657,36.25929492716295,105.15625
9723,49.38179361136649,
9790,49.655074345703255,
9857,51.5671266240222,181.81803385416666
9923,41.65333372596983,159.921875
9990,46.21477482087846,130.9921875
10057,42.29886529245892,
10123,44.38716348143792,
10190,35.150786750759224,136.49088541666669
10257,36.04873770552636,
10323,40.88773767310448,227.51953125
10390,35.89502796263764,227.51953125
10457,30.322157032979817,
10523,27.916906490201182,215.04231770833331
10590,28.2020145948564,0.0
10657,24.955443375464483,0.0
10723,24.78566495593843,0.0
10790,23.54108439147401,0.0
10857,21.67317334748176,0.0
10923,21.335389083702175,0.0
10990,20.170333392987803,0.0
11057,25.13217600067939,0.0
11123,40.481697987660176,0.0
11190,43.418498240847526,
11257,38.90867938811441,85.59933035714286
11323,34.03806610547423,85.59933035714286
11390,50.200213390692625,103.18033854166666
11457,48.77233086894159,
11523,46.182364245638055,160.3125
11590,31.559430179718365,160.3125
11657,46.90178353361358,142.56510416666669
11723,42.01342492647708,123.97011408730158
11790,40.044073641763305,117.83123405612247
11857,41.84407485412321,98.21800595238095
11923,46.602012013806814,98.21800595238095
11990,46.152870627502494,85.71875
12057,39.434450490250306,
12123,35.407047833107626,162.109375
12190,38.96526217489556,126.25
12257,33.41038631677523,126.25
12323,49.13098266159429,121.12955729166666
12390,45.98374610198675,158.69140625
12457,35.19171463821659,161.015625
12524,41.7475737631066,161.015625
12590,34.583356259919476,124.49032738095238
12657,48.46652510660974,70.2734375
12723,44.96777480039011,
12790,34.1763773965223,128.90625
12857,42.64463634204881,128.90625
12924,35.83765368285,169.06575520833331
12990,34.452927694259714,87.421875
13057,28.959747323590644,
13124,26.839471307515122,0.0
13190,25.13217600067939,0.0
13257,23.324384599156055,0.0
13323,25.50228353055094,0.0
13390,26.95481676490197,0.0
13457,26.839471307515122,0.0
13523,22.648178230095365,0.0
13590,26.866362692622936,0.0
13657,27.067177823367587,0.0
13723,24.885507165004444,0.0
13791,28.2865989653532,0.0
13857,44.59754249114512,0.0
13924,42.629254693318316,
13990,42.18482987593645,62.20052083333333
14057,36.21280167550415,62.20052083333333
14124,35.081255360831996,60.09765625
14190,37.66784515497859,69.83677455357143
14257,37.046651854545296,
14323,37.25421550074259,452.03125
14390,36.483600109809316,452.03125
14457,35.05828033854836,464.921875
14523,38.7742894078822,
14590,33.318320444362485,257.5
14657,33.10268366632448,257.5
14724,39.350031514536546,252.65625
14790,36.136304349252406,
14857,33.56025857193123,74.84635416666666
14924,40.89799173036164,109.296875
14990,26.063813651106052,109.296875
15057,27.846172926328755,0.0
15124,40.699269687524726,0.0
15190,41.60618572399474,
15257,39.89316304989951,
15324,39.01076715726255,90.728515625
15390,40.98020386209668,91.90724206349205
15457,40.6933503478994,85.74644886363636
15524,41.653036924683605,87.85119047619048
15590,40.95692282839792,87.85119047619048
15658,45.624713049774684,95.05208333333333
15724,44.069147043332144,95.11979166666667
15790,43.41632335778054,103.046875
15858,45.89033155695844,144.98697916666666
15924,47.3290014138668,144.98697916666666
15991,37.6618969331016,129.67447916666669
16059,34.69527479187014,101.3359375
16125,48.10508066379194,57.84598214285714
16190,50.33073766167451,57.84598214285714
16257,36.009728956867484,
16324,48.6421433046133,81.23177083333334
16390,46.00046720062274,
16457,34.48551739201578,
16524,31.30011949671904,246.09375
16590,46.7903703746036,
16657,47.467976123495276,133.4375
16724,42.280151751017875,119.84375
16790,39.33942602741261,119.84375
16857,40.74304344001435,114.44661458333334
16924,43.34674863340148,117.240234375
16990,44.12578135431272,111.86328125
17057,39.83220214648103,104.921875
17124,43.308194664958364,104.921875
17190,33.60214613295352,106.09406001984128
17257,30.0987563371216,101.953125
17324,40.11189687609991,91.69921875
17391,33.201462861110535,91.69921875
17457,41.42858551113391,85.8203125
17524,27.528164311882716,
17590,35.529114502165086,0.0
17657,41.246346240191386,
17724,33.29397879361043,
17790,29.425041061680805,111.58984375
17857,36.291036501771366,103.359375
17924,34.39332693830263,90.35888671875
17990,36.426623314420354,107.03125
18057,37.76119799052988,107.03125
18124,31.577588860468637,81.34052579365078
18190,28.356905714924252,0.0
18257,28.33147111912785,0.0
18324,31.586639808139893,0.0
18390,27.535830588929066,0.0
18457,27.151673578484576,0.0
18524,28.686444383948256,0.0
18590,26.074550232146688,0.0
18657,23.26335860928751,0.0
18724,33.39053735709139,0.0
18790,44.705868780961666,
18857,30.79543007402906,102.96875
18924,39.94581081259894,102.96875
18990,47.58745406159864,128.90625
19057,47.226174716736836,131.6796875
19124,44.585623129819936,126.96180555555556
19190,41.15876664268445,117.111328125
19257,41.633999327868636,117.111328125
19324,45.16178272753106,102.30520833333334
19390,32.821687783046414,123.16796875
19457,34.16973172603036,106.71875
19524,46.10798519192768,106.71875
19590,38.03934849863842,135.83984375
19657,43.9418892324117,
19724,39.130717403092504,116.92434210526314
19790,41.18727550427005,107.03125
19857,42.46153765786101,107.03125
19924,31.875207208364632,111.2890625
19990,45.82427017512737,
20057,43.50441856535062,122.11751302083334
20124,37.87956123283932,122.11751302083334
20190,41.62564406523019,116.38405257936506
20257,43.44392273685111,
20324,41.96701112433385,118.44029017857142
20390,40.6918692515191,113.181640625
20457,29.95196291597179,113.181640625
20524,29.54242509439325,
20590,26.51278013998144,0.0
20657,27.56636108245848,0.0
20724,23.59835482339888,0.0
20790,25.95496221825574,0.0
20857,22.87801729930226,0.0
20924,21.613680022349747,0.0
20990,28.305886686851444,0.0
21057,49.835360816029926,0.0
21124,51.37961445554646,
21190,41.36149586088531,160.92447916666666
21257,49.22574959518599,
21324,47.17770329340341,86.01785714285714
21390,47.72930172880838,86.01785714285714
21457,43.346145711793945,106.71512896825398
21524,32.98634783124435,102.96354166666666
21590,32.957869402516096,
