"Delay (ms)","Autocorrelation (a.u.)"
0.000000000E0,4.253186247E-6
2.083767452E-2,4.240136441E-6
4.167534903E-2,4.223594267E-6
6.251302355E-2,4.195070606E-6
8.335069806E-2,4.154879730E-6
1.041883726E-1,4.102380964E-6
1.250260471E-1,4.039598069E-6
1.458637216E-1,3.966281916E-6
1.667013961E-1,3.883807348E-6
1.875390706E-1,3.789125259E-6
2.083767452E-1,3.684420792E-6
2.292144197E-1,3.571438104E-6
2.500520942E-1,3.447935317E-6
2.708897687E-1,3.315504280E-6
2.917274432E-1,3.174312196E-6
3.125651177E-1,3.024556187E-6
3.334027922E-1,2.867154610E-6
3.542404668E-1,2.702523063E-6
3.750781413E-1,2.530102148E-6
3.959158158E-1,2.351587748E-6
4.167534903E-1,2.166997080E-6
4.375911648E-1,1.976531148E-6
4.584288393E-1,1.781010184E-6
4.792665139E-1,1.580756792E-6
5.001041884E-1,1.376306395E-6
5.209418629E-1,1.168845914E-6
5.417795374E-1,9.581520389E-7
5.626172119E-1,7.452982562E-7
5.834548864E-1,5.306407485E-7
6.042925610E-1,3.150575842E-7
6.251302355E-1,9.853744282E-8
6.459679100E-1,-1.178290027E-7
6.668055845E-1,-3.338314830E-7
6.876432590E-1,-5.485204726E-7
7.084809335E-1,-7.615697875E-7
7.293186080E-1,-9.721584798E-7
7.501562826E-1,-1.179894994E-6
7.709939571E-1,-1.384307864E-6
7.918316316E-1,-1.584602334E-6
8.126693061E-1,-1.780227307E-6
8.335069806E-1,-1.971017053E-6
8.543446551E-1,-2.156362449E-6
8.751823297E-1,-2.335366519E-6
8.960200042E-1,-2.507992372E-6
9.168576787E-1,-2.673504008E-6
9.376953532E-1,-2.831804882E-6
9.585330277E-1,-2.981971857E-6
9.793707022E-1,-3.123839319E-6
1.000208377E0,-3.256879140E-6
1.021046051E0,-3.381527394E-6
1.041883726E0,-3.495821435E-6
1.062721400E0,-3.601239465E-6
1.083559075E0,-3.696638203E-6
1.104396749E0,-3.781715262E-6
1.125234424E0,-3.856417613E-6
1.146072098E0,-3.920870002E-6
1.166909773E0,-3.974012713E-6
1.187747447E0,-4.016913060E-6
1.208585122E0,-4.047825846E-6
1.229422796E0,-4.068393189E-6
1.250260471E0,-4.077796679E-6
1.271098145E0,-4.075569778E-6
1.291935820E0,-4.062778366E-6
1.312773494E0,-4.038638369E-6
1.333611169E0,-4.003466873E-6
1.354448844E0,-3.957355625E-6
1.375286518E0,-3.900519408E-6
1.396124193E0,-3.832839854E-6
1.416961867E0,-3.755005629E-6
1.437799542E0,-3.666372285E-6
1.458637216E0,-3.568308101E-6
1.479474891E0,-3.460142821E-6
1.500312565E0,-3.342988488E-6
1.521150240E0,-3.216523966E-6
1.541987914E0,-3.081509135E-6
1.562825589E0,-2.937933243E-6
1.583663263E0,-2.786941009E-6
1.604500938E0,-2.627796153E-6
1.625338612E0,-2.461931700E-6
1.646176287E0,-2.289262104E-6
1.667013961E0,-2.110854257E-6
1.687851636E0,-1.926310392E-6
1.708689310E0,-1.736769343E-6
1.729526985E0,-1.542857566E-6
1.750364659E0,-1.344874034E-6
1.771202334E0,-1.142929335E-6
1.792040008E0,-9.381310682E-7
1.812877683E0,-7.312152825E-7
1.833715357E0,-5.223057415E-7
1.854553032E0,-3.120221231E-7
1.875390706E0,-1.009431076E-7
1.896228381E0,1.100378685E-7
1.917066055E0,3.202345156E-7
1.937903730E0,5.299363951E-7
1.958741404E0,7.380486006E-7
1.979579079E0,9.433377245E-7
2.000416753E0,1.146117951E-6
2.021254428E0,1.345640918E-6
2.042092103E0,1.541382436E-6
2.062929777E0,1.732506043E-6
2.083767452E0,1.918744058E-6
2.104605126E0,2.099373712E-6
2.125442801E0,2.274438208E-6
2.146280475E0,2.442767309E-6
2.167118150E0,2.604272626E-6
2.187955824E0,2.758310665E-6
2.208793499E0,2.904814951E-6
2.229631173E0,3.043027155E-6
2.250468848E0,3.172683935E-6
2.271306522E0,3.293262442E-6
2.292144197E0,3.404972920E-6
2.312981871E0,3.506913726E-6
2.333819546E0,3.599019605E-6
2.354657220E0,3.681178752E-6
2.375494895E0,3.753329150E-6
2.396332569E0,3.814501459E-6
2.417170244E0,3.865453749E-6
2.438007918E0,3.905483616E-6
2.458845593E0,3.934715545E-6
2.479683267E0,3.952852533E-6
2.500520942E0,3.960018611E-6
2.521358616E0,3.956245359E-6
2.542196291E0,3.941518395E-6
2.563033965E0,3.915548130E-6
2.583871640E0,3.879227603E-6
2.604709314E0,3.831757302E-6
2.625546989E0,3.773766695E-6
2.646384663E0,3.705226704E-6
2.667222338E0,3.626733167E-6
2.688060013E0,3.537739757E-6
2.708897687E0,3.439437486E-6
2.729735362E0,3.331147165E-6
2.750573036E0,3.213991811E-6
2.771410711E0,3.087760784E-6
2.792248385E0,2.952927881E-6
2.813086060E0,2.809740515E-6
2.833923734E0,2.659090889E-6
2.854761409E0,2.500841383E-6
2.875599083E0,2.335597402E-6
2.896436758E0,2.163774846E-6
2.917274432E0,1.986089159E-6
2.938112107E0,1.802832411E-6
2.958949781E0,1.614473675E-6
2.979787456E0,1.421890391E-6
3.000625130E0,1.225447085E-6
3.021462805E0,1.025057241E-6
3.042300479E0,8.224438817E-7
3.063138154E0,6.173447722E-7
3.083975828E0,4.104836279E-7
3.104813503E0,2.021971194E-7
3.125651177E0,-6.249875471E-9
3.146488852E0,-2.150910420E-7
3.167326526E0,-4.228507048E-7
3.188164201E0,-6.302227997E-7
3.209001875E0,-8.351108989E-7
3.229839550E0,-1.038023470E-6
3.250677224E0,-1.238025709E-6
3.271514899E0,-1.434801817E-6
3.292352573E0,-1.627300015E-6
3.313190248E0,-1.815780419E-6
3.334027922E0,-1.998940394E-6
3.354865597E0,-2.176817053E-6
3.375703272E0,-2.348410595E-6
3.396540946E0,-2.513918202E-6
3.417378621E0,-2.672084397E-6
3.438216295E0,-2.822950241E-6
3.459053970E0,-2.966158295E-6
3.479891644E0,-3.101193211E-6
3.500729319E0,-3.227439672E-6
3.521566993E0,-3.345267651E-6
3.542404668E0,-3.453545256E-6
3.563242342E0,-3.552929631E-6
3.584080017E0,-3.641767286E-6
3.604917691E0,-3.721164058E-6
3.625755366E0,-3.790038960E-6
3.646593040E0,-3.848654596E-6
3.667430715E0,-3.896180136E-6
3.688268389E0,-3.933436160E-6
3.709106064E0,-3.959943086E-6
3.729943738E0,-3.975091127E-6
3.750781413E0,-3.979371425E-6
3.771619087E0,-3.972924918E-6
3.792456762E0,-3.955289262E-6
3.813294436E0,-3.926790218E-6
3.834132111E0,-3.887347488E-6
3.854969785E0,-3.837243546E-6
3.875807460E0,-3.776571979E-6
3.896645134E0,-3.705654796E-6
3.917482809E0,-3.624326410E-6
3.938320483E0,-3.533030862E-6
3.959158158E0,-3.432303691E-6
3.979995832E0,-3.321921943E-6
4.000833507E0,-3.202380362E-6
4.021671181E0,-3.073824800E-6
4.042508856E0,-2.937167972E-6
4.063346531E0,-2.792046024E-6
4.084184205E0,-2.639542142E-6
4.105021880E0,-2.479382618E-6
4.125859554E0,-2.312822642E-6
4.146697229E0,-2.139591456E-6
4.167534903E0,-1.960522900E-6
4.188372578E0,-1.776310190E-6
4.209210252E0,-1.586870569E-6
4.230047927E0,-1.393410517E-6
4.250885601E0,-1.195867832E-6
4.271723276E0,-9.952591361E-7
4.292560950E0,-7.917425803E-7
4.313398625E0,-5.862759757E-7
4.334236299E0,-3.790363218E-7
4.355073974E0,-1.708876510E-7
4.375911648E0,3.776218831E-8
4.396749323E0,2.464029096E-7
4.417586997E0,4.543731624E-7
4.438424672E0,6.606264707E-7
4.459262346E0,8.655999569E-7
4.480100021E0,1.067830699E-6
4.500937695E0,1.267100120E-6
4.521775370E0,1.462800711E-6
4.542613044E0,1.654661224E-6
4.563450719E0,1.841832397E-6
4.584288393E0,2.023891452E-6
4.605126068E0,2.200198227E-6
4.625963742E0,2.370729624E-6
4.646801417E0,2.534635591E-6
4.667639091E0,2.691522241E-6
4.688476766E0,2.840894371E-6
4.709314441E0,2.982535705E-6
4.730152115E0,3.115915735E-6
4.750989790E0,3.240606972E-6
4.771827464E0,3.355949281E-6
4.792665139E0,3.462431329E-6
4.813502813E0,3.559019357E-6
4.834340488E0,3.645914010E-6
4.855178162E0,3.722650294E-6
4.876015837E0,3.789182780E-6
4.896853511E0,3.845414181E-6
4.917691186E0,3.890626175E-6
4.938528860E0,3.925624867E-6
4.959366535E0,3.949389946E-6
4.980204209E0,3.962262377E-6
5.001041884E0,3.964179236E-6
5.021879558E0,3.955305525E-6
5.042717233E0,3.935137013E-6
5.063554907E0,3.904286941E-6
5.084392582E0,3.862299378E-6
5.105230256E0,3.810214854E-6
5.126067931E0,3.746793747E-6
5.146905605E0,3.673497677E-6
5.167743280E0,3.589758517E-6
5.188580954E0,3.496323283E-6
5.209418629E0,3.392830450E-6
5.230256303E0,3.280376274E-6
5.251093978E0,3.158358534E-6
5.271931652E0,3.028171080E-6
5.292769327E0,2.889424395E-6
5.313607001E0,2.742565890E-6
5.334444676E0,2.587895388E-6
5.355282350E0,2.426414289E-6
5.376120025E0,2.257997734E-6
5.396957700E0,2.083228111E-6
5.417795374E0,1.902527295E-6
5.438633049E0,1.716611348E-6
5.459470723E0,1.526062749E-6
5.480308398E0,1.330956848E-6
5.501146072E0,1.132209224E-6
5.521983747E0,9.303561349E-7
5.542821421E0,7.258737185E-7
5.563659096E0,5.193926212E-7
5.584496770E0,3.113360814E-7
5.605334445E0,1.022520657E-7
5.626172119E0,-1.069069912E-7
5.647009794E0,-3.159350925E-7
5.667847468E0,-5.242622099E-7
5.688685143E0,-7.310894554E-7
5.709522817E0,-9.358649842E-7
5.730360492E0,-1.138302585E-6
5.751198166E0,-1.337408450E-6
5.772035841E0,-1.533315032E-6
5.792873515E0,-1.724759979E-6
5.813711190E0,-1.911743421E-6
5.834548864E0,-2.093277707E-6
5.855386539E0,-2.269533160E-6
5.876224213E0,-2.439163300E-6
5.897061888E0,-2.602451968E-6
5.917899562E0,-2.758423827E-6
5.938737237E0,-2.907012957E-6
5.959574911E0,-3.047601894E-6
5.980412586E0,-3.179728427E-6
6.001250260E0,-3.303381563E-6
6.022087935E0,-3.417679262E-6
6.042925610E0,-3.522903578E-6
6.063763284E0,-3.618221663E-6
6.084600959E0,-3.704128741E-6
6.105438633E0,-3.779340690E-6
6.126276308E0,-3.844700486E-6
6.147113982E0,-3.899154476E-6
6.167951657E0,-3.943133762E-6
6.188789331E0,-3.976076668E-6
6.209627006E0,-3.998485770E-6
6.230464680E0,-4.009532804E-6
6.251302355E0,-4.009938695E-6
6.272140029E0,-3.998972861E-6
6.292977704E0,-3.977500444E-6
6.313815378E0,-3.944844884E-6
6.334653053E0,-3.901541024E-6
6.355490727E0,-3.847373946E-6
6.376328402E0,-3.782776361E-6
6.397166076E0,-3.708010565E-6
6.418003751E0,-3.622799617E-6
6.438841425E0,-3.527801594E-6
6.459679100E0,-3.422984235E-6
6.480516774E0,-3.309074792E-6
6.501354449E0,-3.185425761E-6
6.522192123E0,-3.053676789E-6
6.543029798E0,-2.913484686E-6
6.563867472E0,-2.765492510E-6
6.584705147E0,-2.609207781E-6
6.605542821E0,-2.446679343E-6
6.626380496E0,-2.277066448E-6
6.647218170E0,-2.101364054E-6
6.668055845E0,-1.919744786E-6
6.688893519E0,-1.732851344E-6
6.709731194E0,-1.541544343E-6
6.730568869E0,-1.345926915E-6
6.751406543E0,-1.146608108E-6
6.772244218E0,-9.443194673E-7
6.793081892E0,-7.393833202E-7
6.813919567E0,-5.328964060E-7
6.834757241E0,-3.244722019E-7
6.855594916E0,-1.155673204E-7
6.876432590E0,9.375959801E-8
6.897270265E0,3.025658440E-7
6.918107939E0,5.111906214E-7
6.938945614E0,7.177334265E-7
6.959783288E0,9.223626092E-7
6.980620963E0,1.124593389E-6
7.001458637E0,1.323735884E-6
7.022296312E0,1.518956026E-6
7.043133986E0,1.710052892E-6
7.063971661E0,1.896521616E-6
7.084809335E0,2.077972567E-6
7.105647010E0,2.253436581E-6
7.126484684E0,2.422769453E-6
7.147322359E0,2.585852547E-6
7.168160033E0,2.741570588E-6
7.188997708E0,2.890008091E-6
7.209835382E0,3.030039805E-6
7.230673057E0,3.162217647E-6
7.251510731E0,3.285603539E-6
7.272348406E0,3.399817644E-6
7.293186080E0,3.504613519E-6
7.314023755E0,3.600089689E-6
7.334861429E0,3.685630781E-6
7.355699104E0,3.761003284E-6
7.376536778E0,3.825774265E-6
7.397374453E0,3.880459954E-6
7.418212128E0,3.924371606E-6
7.439049802E0,3.957441368E-6
7.459887477E0,3.979686029E-6
7.480725151E0,3.991258913E-6
7.501562826E0,3.991711062E-6
7.522400500E0,3.981510797E-6
7.543238175E0,3.960211696E-6
7.564075849E0,3.927953605E-6
7.584913524E0,3.885299117E-6
7.605751198E0,3.831707815E-6
7.626588873E0,3.767845271E-6
7.647426547E0,3.693427848E-6
7.668264222E0,3.608995385E-6
7.689101896E0,3.514714082E-6
7.709939571E0,3.411098852E-6
7.730777245E0,3.297835316E-6
7.751614920E0,3.175870553E-6
7.772452594E0,3.044882056E-6
7.793290269E0,2.906001453E-6
7.814127943E0,2.758886434E-6
7.834965618E0,2.604402108E-6
7.855803292E0,2.442826897E-6
7.876640967E0,2.274404721E-6
7.897478641E0,2.099937546E-6
7.918316316E0,1.919772097E-6
7.939153990E0,1.734123266E-6
7.959991665E0,1.544116808E-6
7.980829339E0,1.349677440E-6
8.001667014E0,1.151884056E-6
8.022504688E0,9.508814034E-7
8.043342363E0,7.473580931E-7
8.064180038E0,5.418275614E-7
8.085017712E0,3.351619280E-7
8.105855387E0,1.274098266E-7
8.126693061E0,-8.047957505E-8
8.147530736E0,-2.878819681E-7
8.168368410E0,-4.945447526E-7
8.189206085E0,-6.997679295E-7
8.210043759E0,-9.030827435E-7
8.230881434E0,-1.103704146E-6
8.251719108E0,-1.301496230E-6
8.272556783E0,-1.495353355E-6
8.293394457E0,-1.685487158E-6
8.314232132E0,-1.870620749E-6
8.335069806E0,-2.050664996E-6
8.355907481E0,-2.225220524E-6
8.376745155E0,-2.393517016E-6
8.397582830E0,-2.554874111E-6
8.418420504E0,-2.709758664E-6
8.439258179E0,-2.856714072E-6
8.460095853E0,-2.995770108E-6
8.480933528E0,-3.126409815E-6
8.501771202E0,-3.248663070E-6
8.522608877E0,-3.361934085E-6
8.543446551E0,-3.466034915E-6
8.564284226E0,-3.560121120E-6
8.585121900E0,-3.645025489E-6
8.605959575E0,-3.719665637E-6
8.626797249E0,-3.784216305E-6
8.647634924E0,-3.838185072E-6
8.668472598E0,-3.881982560E-6
8.689310273E0,-3.914668146E-6
8.710147947E0,-3.937079258E-6
8.730985622E0,-3.948332595E-6
8.751823297E0,-3.948722026E-6
8.772660971E0,-3.938450023E-6
8.793498646E0,-3.917171893E-6
8.814336320E0,-3.884870092E-6
8.835173995E0,-3.842439441E-6
8.856011669E0,-3.789053644E-6
8.876849344E0,-3.725266238E-6
8.897687018E0,-3.651369524E-6
8.918524693E0,-3.567502058E-6
8.939362367E0,-3.473428586E-6
8.960200042E0,-3.370489431E-6
8.981037716E0,-3.257669802E-6
9.001875391E0,-3.136412561E-6
9.022713065E0,-3.006422727E-6
9.043550740E0,-2.868222674E-6
9.064388414E0,-2.722060233E-6
9.085226089E0,-2.568687323E-6
9.106063763E0,-2.407854576E-6
9.126901438E0,-2.240889365E-6
9.147739112E0,-2.067354806E-6
9.168576787E0,-1.888106569E-6
9.189414461E0,-1.704220962E-6
9.210252136E0,-1.515456941E-6
9.231089810E0,-1.322231812E-6
9.251927485E0,-1.125801158E-6
9.272765159E0,-9.261580648E-7
9.293602834E0,-7.241439428E-7
9.314440508E0,-5.204186901E-7
9.335278183E0,-3.147921662E-7
9.356115857E0,-1.088200448E-7
9.376953532E0,9.749277399E-8
9.397791207E0,3.035931710E-7
9.418628881E0,5.089369429E-7
9.439466556E0,7.126095986E-7
9.460304230E0,9.144102624E-7
9.481141905E0,1.113591083E-6
9.501979579E0,1.309815799E-6
9.522817254E0,1.502344687E-6
9.543654928E0,1.690650976E-6
9.564492603E0,1.874262975E-6
9.585330277E0,2.052915424E-6
9.606167952E0,2.225713925E-6
9.627005626E0,2.392341197E-6
9.647843301E0,2.552605719E-6
9.668680975E0,2.705643935E-6
9.689518650E0,2.851316785E-6
9.710356324E0,2.988974938E-6
9.731193999E0,3.118383937E-6
9.752031673E0,3.239289760E-6
9.772869348E0,3.351340738E-6
9.793707022E0,3.454000979E-6
9.814544697E0,3.547053143E-6
9.835382371E0,3.630680147E-6
9.856220046E0,3.704066389E-6
9.877057720E0,3.767514991E-6
9.897895395E0,3.820331067E-6
9.918733069E0,3.863197332E-6
9.939570744E0,3.895193223E-6
9.960408418E0,3.916762204E-6
9.981246093E0,3.927437086E-6
1.000208377E1,3.927661951E-6
1.002292144E1,3.916835902E-6
1.004375912E1,3.895637997E-6
1.006459679E1,3.863598281E-6
1.008543447E1,3.821120068E-6
1.010627214E1,3.768133079E-6
1.012710981E1,3.704935266E-6
1.014794749E1,3.631757700E-6
1.016878516E1,3.548562553E-6
1.018962284E1,3.455652646E-6
1.021046051E1,3.353362415E-6
1.023129819E1,3.242135968E-6
1.025213586E1,3.121959516E-6
1.027297354E1,2.993257997E-6
1.029381121E1,2.856716285E-6
1.031464889E1,2.712537464E-6
1.033548656E1,2.560963106E-6
1.035632423E1,2.402579358E-6
1.037716191E1,2.237801886E-6
1.039799958E1,2.067348812E-6
1.041883726E1,1.890943061E-6
1.043967493E1,1.709718473E-6
1.046051261E1,1.524225104E-6
1.048135028E1,1.334303490E-6
1.050218796E1,1.141049871E-6
1.052302563E1,9.448873584E-7
1.054386330E1,7.463726256E-7
1.056470098E1,5.454395983E-7
1.058553865E1,3.439442403E-7
1.060637633E1,1.413207670E-7
1.062721400E1,-6.181441925E-8
1.064805168E1,-2.642830291E-7
1.066888935E1,-4.656908255E-7
1.068972703E1,-6.656277797E-7
1.071056470E1,-8.636063405E-7
1.073140238E1,-1.059171538E-6
1.075224005E1,-1.250952091E-6
1.077307772E1,-1.439595077E-6
1.079391540E1,-1.624146314E-6
1.081475307E1,-1.803719254E-6
1.083559075E1,-1.978187900E-6
1.085642842E1,-2.147126651E-6
1.087726610E1,-2.310005012E-6
1.089810377E1,-2.466353179E-6
1.091894145E1,-2.615471563E-6
1.093977912E1,-2.757206951E-6
1.096061680E1,-2.891361534E-6
1.098145447E1,-3.016908432E-6
1.100229214E1,-3.134077485E-6
1.102312982E1,-3.242372832E-6
1.104396749E1,-3.341659555E-6
1.106480517E1,-3.431442210E-6
1.108564284E1,-3.511627050E-6
1.110648052E1,-3.582125917E-6
1.112731819E1,-3.642491661E-6
1.114815587E1,-3.692869355E-6
1.116899354E1,-3.732883941E-6
1.118983121E1,-3.762254389E-6
1.121066889E1,-3.781415485E-6
1.123150656E1,-3.789802692E-6
1.125234424E1,-3.787921304E-6
1.127318191E1,-3.775429959E-6
1.129401959E1,-3.752499003E-6
1.131485726E1,-3.719414675E-6
1.133569494E1,-3.675981845E-6
1.135653261E1,-3.622113984E-6
1.137737029E1,-3.558490951E-6
1.139820796E1,-3.484699217E-6
1.141904563E1,-3.401608393E-6
1.143988331E1,-3.308859629E-6
1.146072098E1,-3.206894240E-6
1.148155866E1,-3.096345960E-6
1.150239633E1,-2.977103933E-6
1.152323401E1,-2.849718794E-6
1.154407168E1,-2.714300820E-6
1.156490936E1,-2.571837088E-6
1.158574703E1,-2.422099003E-6
1.160658471E1,-2.265945138E-6
1.162742238E1,-2.103289286E-6
1.164826005E1,-1.935045872E-6
1.166909773E1,-1.761904601E-6
1.168993540E1,-1.583608251E-6
1.171077308E1,-1.401264693E-6
1.173161075E1,-1.214821826E-6
1.175244843E1,-1.025642510E-6
1.177328610E1,-8.333030178E-7
1.179412378E1,-6.391098886E-7
1.181496145E1,-4.427287065E-7
1.183579912E1,-2.460925275E-7
1.185663680E1,-4.833192162E-8
1.187747447E1,1.493088425E-7
1.189831215E1,3.461822247E-7
1.191914982E1,5.421185092E-7
1.193998750E1,7.365098096E-7
1.196082517E1,9.285535097E-7
1.198166285E1,1.117960280E-6
1.200250052E1,1.304274492E-6
1.202333820E1,1.486579387E-6
1.204417587E1,1.664595720E-6
1.206501354E1,1.837923290E-6
1.208585122E1,2.005708655E-6
1.210668889E1,2.168082531E-6
1.212752657E1,2.323895129E-6
1.214836424E1,2.473274735E-6
1.216920192E1,2.615731227E-6
1.219003959E1,2.750701990E-6
1.221087727E1,2.877812392E-6
1.223171494E1,2.997158966E-6
1.225255262E1,3.107645879E-6
1.227339029E1,3.209402172E-6
1.229422796E1,3.302549266E-6
1.231506564E1,3.385920910E-6
1.233590331E1,3.460073621E-6
1.235674099E1,3.524345554E-6
1.237757866E1,3.578734092E-6
1.239841634E1,3.623054778E-6
1.241925401E1,3.657416954E-6
1.244009169E1,3.680837428E-6
1.246092936E1,3.694784719E-6
1.248176703E1,3.697763631E-6
1.250260471E1,3.690292970E-6
1.252344238E1,3.672595939E-6
1.254428006E1,3.644724906E-6
1.256511773E1,3.606411421E-6
1.258595541E1,3.557673321E-6
1.260679308E1,3.499251094E-6
1.262763076E1,3.431293479E-6
1.264846843E1,3.353258803E-6
1.266930611E1,3.265725708E-6
1.269014378E1,3.169698050E-6
1.271098145E1,3.064265541E-6
1.273181913E1,2.950120439E-6
1.275265680E1,2.828065516E-6
1.277349448E1,2.698033491E-6
1.279433215E1,2.560066037E-6
1.281516983E1,2.415041609E-6
1.283600750E1,2.263188647E-6
1.285684518E1,2.105156382E-6
1.287768285E1,1.940905642E-6
1.289852053E1,1.771141203E-6
1.291935820E1,1.596491427E-6
1.294019587E1,1.417135552E-6
1.296103355E1,1.233785073E-6
1.298187122E1,1.046657411E-6
1.300270890E1,8.566967850E-7
1.302354657E1,6.643667103E-7
1.304438425E1,4.698176546E-7
1.306522192E1,2.740373714E-7
1.308605960E1,7.734888466E-8
1.310689727E1,-1.196614421E-7
1.312773494E1,-3.166449853E-7
1.314857262E1,-5.125799291E-7
1.316941029E1,-7.074219470E-7
1.319024797E1,-9.003578311E-7
1.321108564E1,-1.090677322E-6
1.323192332E1,-1.278179301E-6
1.325276099E1,-1.462217148E-6
1.327359867E1,-1.642441835E-6
1.329443634E1,-1.818049522E-6
1.331527402E1,-1.988725992E-6
1.333611169E1,-2.154011879E-6
1.335694936E1,-2.314021305E-6
1.337778704E1,-2.467162198E-6
1.339862471E1,-2.613743027E-6
1.341946239E1,-2.753382362E-6
1.344030006E1,-2.885141402E-6
1.346113774E1,-3.009055260E-6
1.348197541E1,-3.125054357E-6
1.350281309E1,-3.231945717E-6
1.352365076E1,-3.330204236E-6
1.354448844E1,-3.419563578E-6
1.356532611E1,-3.499392834E-6
1.358616378E1,-3.569181281E-6
1.360700146E1,-3.629634464E-6
1.362783913E1,-3.680172145E-6
1.364867681E1,-3.720347661E-6
1.366951448E1,-3.750225202E-6
1.369035216E1,-3.769742237E-6
1.371118983E1,-3.779431799E-6
1.373202751E1,-3.777991326E-6
1.375286518E1,-3.766416064E-6
1.377370285E1,-3.744623286E-6
1.379454053E1,-3.712395600E-6
1.381537820E1,-3.669798376E-6
1.383621588E1,-3.616874758E-6
1.385705355E1,-3.554294068E-6
1.387789123E1,-3.481596252E-6
1.389872890E1,-3.399346551E-6
1.391956658E1,-3.307585137E-6
1.394040425E1,-3.206975130E-6
1.396124193E1,-3.097291143E-6
1.398207960E1,-2.978958973E-6
1.400291727E1,-2.852499362E-6
1.402375495E1,-2.717805531E-6
1.404459262E1,-2.575972105E-6
1.406543030E1,-2.426438485E-6
1.408626797E1,-2.270317379E-6
1.410710565E1,-2.107874829E-6
1.412794332E1,-1.939584775E-6
1.414878100E1,-1.765989866E-6
1.416961867E1,-1.587103193E-6
1.419045635E1,-1.403953067E-6
1.421129402E1,-1.216861824E-6
1.423213169E1,-1.026177451E-6
1.425296937E1,-8.324924150E-7
1.427380704E1,-6.366435117E-7
1.429464472E1,-4.387079427E-7
1.431548239E1,-2.396635126E-7
1.433632007E1,-3.942402609E-8
1.435715774E1,1.608705131E-7
1.437799542E1,3.607046321E-7
1.439883309E1,5.598588200E-7
1.441967076E1,7.576769365E-7
1.444050844E1,9.533355300E-7
1.446134611E1,1.146433139E-6
1.448218379E1,1.336764385E-6
1.450302146E1,1.522849022E-6
1.452385914E1,1.705419831E-6
1.454469681E1,1.883109725E-6
1.456553449E1,2.055667373E-6
1.458637216E1,2.222845058E-6
1.460720984E1,2.383648219E-6
1.462804751E1,2.538162866E-6
1.464888518E1,2.686066604E-6
1.466972286E1,2.826198170E-6
1.469056053E1,2.958772702E-6
1.471139821E1,3.083844036E-6
1.473223588E1,3.199741761E-6
1.475307356E1,3.307197017E-6
1.477391123E1,3.405583490E-6
1.479474891E1,3.494596915E-6
1.481558658E1,3.574224721E-6
1.483642426E1,3.643730088E-6
1.485726193E1,3.703569769E-6
1.487809960E1,3.753190316E-6
1.489893728E1,3.792352363E-6
1.491977495E1,3.821320739E-6
1.494061263E1,3.839970710E-6
1.496145030E1,3.847748722E-6
1.498228798E1,3.845117807E-6
1.500312565E1,3.832252696E-6
1.502396333E1,3.808531449E-6
1.504480100E1,3.774333636E-6
1.506563867E1,3.730094251E-6
1.508647635E1,3.675639107E-6
1.510731402E1,3.610955654E-6
1.512815170E1,3.536634840E-6
1.514898937E1,3.452181383E-6
1.516982705E1,3.358829046E-6
1.519066472E1,3.255607921E-6
1.521150240E1,3.143694453E-6
1.523234007E1,3.023253894E-6
1.525317775E1,2.894052620E-6
1.527401542E1,2.757249066E-6
1.529485309E1,2.612766846E-6
1.531569077E1,2.460826651E-6
1.533652844E1,2.302275696E-6
1.535736612E1,2.137527655E-6
1.537820379E1,1.966510773E-6
1.539904147E1,1.790577156E-6
1.541987914E1,1.609023532E-6
1.544071682E1,1.423690724E-6
1.546155449E1,1.234290896E-6
1.548239217E1,1.041474138E-6
1.550322984E1,8.458213759E-7
1.552406751E1,6.478576107E-7
1.554490519E1,4.480077394E-7
1.556574286E1,2.471081657E-7
1.558658054E1,4.505169525E-8
1.560741821E1,-1.567815228E-7
1.562825589E1,-3.584235171E-7
